,winner,loser,score
0,A. j. Ellis,Adam Laroche,2
1,A. j. Ellis,Adrian Gonzalez,0
2,A. j. Ellis,Andrew Mccutchen,0
3,A. j. Ellis,Anthony Rendon,0
4,A. j. Ellis,Ben Zobrist,11
5,A. j. Ellis,Brandon Belt,2
6,A. j. Ellis,Brandon Crawford,0
7,A. j. Ellis,Buster Posey,6
8,A. j. Ellis,Carlos Beltran,0
9,A. j. Ellis,Chase Headley,0
10,A. j. Ellis,Chase Utley,1
11,A. j. Ellis,Dan Uggla,3
12,A. j. Ellis,Darwin Barney,0
13,A. j. Ellis,Denard Span,0
14,A. j. Ellis,Dexter Fowler,2
15,Dexter Fowler,A. j. Ellis,2
16,A. j. Ellis,Dioner Navarro,0
17,A. j. Ellis,Freddie Freeman,8
18,A. j. Ellis,Giancarlo Stanton,0
19,A. j. Ellis,Gregor Blanco,0
20,A. j. Ellis,Hanley Ramirez,0
21,A. j. Ellis,Jay Bruce,0
22,A. j. Ellis,Jayson Werth,0
23,A. j. Ellis,Justin Upton,3
24,A. j. Ellis,Maicer Izturis,2
25,A. j. Ellis,Martin Prado,13
26,A. j. Ellis,Michael Cuddyer,1
27,A. j. Ellis,Michael Young,3
28,A. j. Ellis,Nate Schierholtz,0
29,A. j. Ellis,Pablo Sandoval,5
30,A. j. Ellis,Skip Schumaker,1
31,A. j. Ellis,Todd Helton,2
32,Todd Helton,A. j. Ellis,2
33,A. j. Ellis,Tony Abreu,9
34,A. j. Ellis,Yasiel Puig,2
35,A. j. Pierzynski,Alexei Ramírez,33
36,A. j. Pierzynski,Asdrubal Cabrera,26
37,A. j. Pierzynski,Austin Jackson,1
38,Austin Jackson,A. j. Pierzynski,1
39,A. j. Pierzynski,Billy Butler,0
40,A. j. Pierzynski,Brandon Moss,25
41,A. j. Pierzynski,Brayan Pena,23
42,A. j. Pierzynski,Coco Crisp,26
43,A. j. Pierzynski,Conor Gillaspie,23
44,A. j. Pierzynski,Darwin Barney,25
45,A. j. Pierzynski,David Murphy,1
46,David Murphy,A. j. Pierzynski,1
47,A. j. Pierzynski,Dayán Viciedo,29
48,A. j. Pierzynski,Don Kelly,1
49,A. j. Pierzynski,Eric Hosmer,5
50,A. j. Pierzynski,George Kottaras,26
51,A. j. Pierzynski,Ian Kinsler,18
52,A. j. Pierzynski,Jason Castro,1
53,Jason Castro,A. j. Pierzynski,1
54,A. j. Pierzynski,Jason Kipnis,0
55,A. j. Pierzynski,Jb Shuck,8
56,A. j. Pierzynski,Jonathan Lucroy,8
57,A. j. Pierzynski,Josh Reddick,16
58,A. j. Pierzynski,Kendrys Morales,31
59,A. j. Pierzynski,L. j. Hoes,23
60,A. j. Pierzynski,Lorenzo Cain,23
61,A. j. Pierzynski,Mark Trumbo,0
62,A. j. Pierzynski,Matt Dominguez,12
63,A. j. Pierzynski,Matthew Joyce,0
64,A. j. Pierzynski,Miguel Cabrera,16
65,A. j. Pierzynski,Mitch Moreland,4
66,Mitch Moreland,A. j. Pierzynski,4
67,A. j. Pierzynski,Nelson Cruz,24
68,A. j. Pierzynski,Omar Infante,26
69,A. j. Pierzynski,Prince Fielder,24
70,A. j. Pierzynski,Salvador Perez,25
71,A. j. Pierzynski,Yunel Escobar,24
72,Aaron Hicks,Brian Dozier,0
73,Aaron Hicks,Jacoby Ellsbury,1
74,Jacoby Ellsbury,Aaron Hicks,1
75,Aaron Hill,Ian Desmond,0
76,Aaron Hill,Miguel Montero,0
77,Aaron Hill,Nick Hundley,0
78,Aaron Hill,Ryan Zimmerman,0
79,Adam Dunn,Adam Lind,0
80,Adam Dunn,Alberto Callaspo,1
81,Alberto Callaspo,Adam Dunn,1
82,Adam Dunn,Alex Rios,1
83,Alex Rios,Adam Dunn,1
84,Adam Dunn,Alexei Ramírez,0
85,Adam Dunn,Andy Dirks,5
86,Adam Dunn,Austin Jackson,6
87,Adam Dunn,Avisail Garcia,8
88,Adam Dunn,Ben Zobrist,8
89,Adam Dunn,Billy Butler,9
90,Adam Dunn,Casper Wells,8
91,Adam Dunn,Chris Carter,3
92,Adam Dunn,Chris Stewart,1
93,Adam Dunn,Colby Rasmus,6
94,Colby Rasmus,Adam Dunn,6
95,Adam Dunn,Conor Gillaspie,1
96,Adam Dunn,Dayán Viciedo,0
97,Adam Dunn,Eduardo Escobar,2
98,Adam Dunn,Edwin Encarnacion,5
99,Adam Dunn,Gordon Beckham,0
100,Adam Dunn,Jacoby Ellsbury,3
101,Adam Dunn,Jarrod Saltalamacchia,9
102,Adam Dunn,Jb Shuck,0
103,Adam Dunn,Jeff Keppinger,2
104,Jeff Keppinger,Adam Dunn,2
105,Adam Dunn,Joe Mauer,0
106,Adam Dunn,Jose Altuve,5
107,Adam Dunn,Jose Bautista,0
108,Adam Dunn,Jose Reyes,5
109,Adam Dunn,Josh Willingham,0
110,Adam Dunn,Logan Morrison,0
111,Adam Dunn,Maicer Izturis,7
112,Adam Dunn,Mark Reynolds,0
113,Adam Dunn,Mark Trumbo,10
114,Mark Trumbo,Adam Dunn,10
115,Adam Dunn,Matt Dominguez,7
116,Adam Dunn,Matthew Joyce,3
117,Matthew Joyce,Adam Dunn,3
118,Adam Dunn,Nick Markakis,2
119,Adam Dunn,Pedro Florimon,1
120,Pedro Florimon,Adam Dunn,1
121,Adam Dunn,Rajai Davis,1
122,Adam Dunn,Stephen Drew,3
123,Adam Dunn,Will Middlebrooks,0
124,Adam Eaton,Cliff Pennington,0
125,Adam Eaton,Giancarlo Stanton,0
126,Adam Eaton,Ryan Zimmerman,0
127,Adam Jones,Ben Zobrist,8
128,Adam Jones,Chris Davis,0
129,Adam Jones,Dayán Viciedo,3
130,Adam Jones,Dustin Pedroia,0
131,Adam Jones,Kevin Frandsen,3
132,Kevin Frandsen,Adam Jones,3
133,Adam Jones,Mark Reynolds,4
134,Adam Jones,Matt Wieters,0
135,Adam Jones,Michael Brantley,3
136,Adam Jones,Nick Markakis,20
137,Adam Jones,Paul Konerko,0
138,Adam Jones,Prince Fielder,5
139,Adam Jones,Raul Ibanez,5
140,Adam Laroche,A. j. Ellis,0
141,Adam Laroche,Andre Ethier,6
142,Adam Laroche,Andrelton Simmons,0
143,Adam Laroche,Brandon Belt,0
144,Adam Laroche,Buster Posey,8
145,Adam Laroche,Carlos Beltran,13
146,Adam Laroche,Chad Tracy,4
147,Adam Laroche,Chase Utley,0
148,Adam Laroche,Denard Span,12
149,Adam Laroche,Dexter Fowler,0
150,Adam Laroche,Freddie Freeman,0
151,Adam Laroche,Gerardo Parra,0
152,Adam Laroche,Hunter Pence,4
153,Adam Laroche,Ian Desmond,0
154,Adam Laroche,Jayson Werth,1
155,Adam Laroche,Jerry Hairston,1
156,Adam Laroche,John Buck,10
157,John Buck,Adam Laroche,10
158,Adam Laroche,Justin Upton,0
159,Adam Laroche,Martin Prado,1
160,Adam Laroche,Nate Schierholtz,6
