,Year,SpringRank,SpringRank_AUC
0,2009.0,0.6660341555977229,0.6783760732359129
1,2010.0,0.6521739130434783,0.6688536901672719
2,2011.0,0.6646932185145318,0.6815875471427337
3,2012.0,0.6833654463712268,0.7031727257709057
4,2013.0,0.6653645833333334,0.6756987925356752
5,2014.0,0.6703800786369594,0.6852116767119308
6,2015.0,0.6693430656934306,0.6840308129370629
7,2016.0,0.6736842105263158,0.6865668923336956
8,2017.0,0.6525307797537621,0.6672148546376107
9,2018.0,0.6602836879432624,0.6675015687426185
10,2019.0,0.6648829431438127,0.6797346368715083
