,Year,SpringRank,SpringRank_AUC
0,2009.0,0.6886206896551724,0.7041800725192789
1,2010.0,0.6785957736877982,0.6912318885334189
2,2011.0,0.6503642039542143,0.6622964409116968
3,2012.0,0.6523105941527821,0.6651737165050386
4,2013.0,0.6654485049833887,0.6795413888437144
5,2014.0,0.6761811023622047,0.6902322435379461
6,2015.0,0.6656986124556309,0.6808799916083691
7,2016.0,0.6547394852479598,0.6713356742291238
8,2017.0,0.6452513966480447,0.6645486579697106
9,2018.0,0.6419263456090651,0.6546482023033597
10,2019.0,0.6538461538461539,0.6750780842371519
