,Year,SpringRank Levels
0,2019.0,7.415271164756107
1,2018.0,7.63126594572795
2,2017.0,6.978505640451736
3,2016.0,7.368877219442059
4,2015.0,7.880089911260833
5,2014.0,7.4439222336178945
6,2013.0,8.107335298474196
7,2012.0,7.498435659180709
8,2011.0,8.478172495297631
9,2010.0,8.640755690340432
10,2009.0,7.389980770881154
