,winner,loser,score
0,A.J. Burnett,Aaron Crow,13
1,A.J. Burnett,Aaron Laffey,6
2,A.J. Burnett,Aaron Loup,19
3,A.J. Burnett,Adam Wainwright,75
4,A.J. Burnett,Alex Sanabia,46
5,A.J. Burnett,Alex Torres,0
6,A.J. Burnett,Alex Wood,34
7,A.J. Burnett,Andrew Albers,9
8,A.J. Burnett,Anibal Sanchez,20
9,A.J. Burnett,B.J. Rosenberg,0
10,A.J. Burnett,Barry Enright,0
11,A.J. Burnett,Bobby LaFromboise,15
12,A.J. Burnett,Brad Ziegler,80
13,A.J. Burnett,Brandon Cumpton,44
14,A.J. Burnett,Brandon Kintzler,64
15,A.J. Burnett,Brandon League,42
16,A.J. Burnett,Brandon McCarthy,65
17,A.J. Burnett,Brandon Morrow,0
18,A.J. Burnett,Brett Cecil,18
19,A.J. Burnett,Brian Duensing,16
20,A.J. Burnett,Brian Flynn,4
21,A.J. Burnett,Bronson Arroyo,131
22,A.J. Burnett,Bruce Chen,16
23,A.J. Burnett,Bryan Morris,8
24,A.J. Burnett,Buddy Boshers,0
25,A.J. Burnett,Burke Badenhop,83
26,A.J. Burnett,C.C. Lee,0
27,A.J. Burnett,CC Sabathia,10
28,A.J. Burnett,Cesar Cabral,0
29,A.J. Burnett,Cesar Ramos,0
30,A.J. Burnett,Chad Gaudin,14
31,A.J. Burnett,Chad Jenkins,9
32,A.J. Burnett,Chad Qualls,85
33,A.J. Burnett,Chien-Ming Wang,8
34,A.J. Burnett,Chris Capuano,39
35,A.J. Burnett,Chris Rusin,43
36,A.J. Burnett,Chris Volstad,14
37,A.J. Burnett,Clay Rapada,0
38,A.J. Burnett,Cody Eppley,0
39,A.J. Burnett,Corey Kluber,31
40,A.J. Burnett,Cory Gearrin,21
41,A.J. Burnett,Dallas Keuchel,13
42,A.J. Burnett,Dan Otero,55
43,A.J. Burnett,Darin Downs,2
44,A.J. Burnett,Darren O'Day,7
45,A.J. Burnett,David Carpenter,0
46,A.J. Burnett,Derek Holland,40
47,A.J. Burnett,Derek Lowe,24
48,A.J. Burnett,Donnie Joseph,0
49,A.J. Burnett,Donovan Hand,55
50,A.J. Burnett,Doug Fister,27
51,A.J. Burnett,Drew Storen,3
52,A.J. Burnett,Edgar Gonzalez,0
53,A.J. Burnett,Edinson Volquez,108
54,A.J. Burnett,Erasmo Ramirez,0
55,A.J. Burnett,Eric O'Flaherty,44
56,A.J. Burnett,Eury De La Rosa,11
57,A.J. Burnett,Felix Hernandez,10
58,A.J. Burnett,Freddy Garcia,25
59,A.J. Burnett,Gerrit Cole,25
60,A.J. Burnett,Greg Burke,52
61,A.J. Burnett,Heath Bell,42
62,A.J. Burnett,Hector Santiago,21
63,A.J. Burnett,Hiroki Kuroda,17
64,A.J. Burnett,Hisashi Iwakuma,46
65,A.J. Burnett,Huston Street,58
66,A.J. Burnett,J.P. Howell,78
67,A.J. Burnett,Jaime Garcia,50
68,A.J. Burnett,Jake Arrieta,53
69,A.J. Burnett,Jake Diekman,28
70,A.J. Burnett,Jake Dunning,6
71,A.J. Burnett,Jake Petricka,0
72,A.J. Burnett,Jake Westbrook,73
73,A.J. Burnett,Jamey Wright,5
74,A.J. Burnett,Jared Hughes,58
75,A.J. Burnett,Jarred Cosart,0
76,A.J. Burnett,Jason Marquis,79
77,A.J. Burnett,Jeanmar Gomez,88
78,A.J. Burnett,Jeff Francis,17
79,A.J. Burnett,Jeff Locke,64
80,A.J. Burnett,Jeff Manship,11
81,A.J. Burnett,Jeremy Guthrie,3
82,A.J. Burnett,Jeremy Jeffress,8
83,A.J. Burnett,Jerome Williams,53
84,A.J. Burnett,Jerry Blevins,27
85,A.J. Burnett,Jeurys Familia,0
86,A.J. Burnett,Jim Johnson,18
87,A.J. Burnett,Jimmy Nelson,10
88,A.J. Burnett,Joe Blanton,15
89,A.J. Burnett,Joe Kelly,57
90,A.J. Burnett,Joe Martinez,7
91,A.J. Burnett,Joe Ortiz,10
92,A.J. Burnett,Joe Paterson,0
93,A.J. Burnett,Joe Smith,26
94,A.J. Burnett,John Maine,0
95,A.J. Burnett,Johnny Hellweg,10
96,A.J. Burnett,Jon Garland,31
97,A.J. Burnett,Jon Lester,5
98,A.J. Burnett,Jose Veras,30
99,A.J. Burnett,Juan Pablo Perez,14
100,A.J. Burnett,Justin Germano,0
101,A.J. Burnett,Justin Masterson,13
102,A.J. Burnett,Kameron Loe,29
103,A.J. Burnett,Keith Butler,0
104,A.J. Burnett,Kevin Chapman,11
105,A.J. Burnett,Kevin Slowey,33
106,A.J. Burnett,Kris Johnson,2
107,A.J. Burnett,Kyle Farnsworth,17
108,A.J. Burnett,Kyle Gibson,23
109,A.J. Burnett,Kyle Kendrick,86
110,A.J. Burnett,Kyle Lohse,79
111,A.J. Burnett,Kyle McClellan,0
112,A.J. Burnett,Logan Ondrusek,20
113,A.J. Burnett,Lucas Harrell,50
114,A.J. Burnett,Lucas Luetge,18
115,A.J. Burnett,Luis Avilan,0
116,A.J. Burnett,Luke Gregerson,66
117,A.J. Burnett,Luke Hochevar,7
118,A.J. Burnett,Luke Putkonen,0
119,A.J. Burnett,Maikel Cleto,0
120,A.J. Burnett,Manny Corpas,29
121,A.J. Burnett,Marc Rzepczynski,6
122,A.J. Burnett,Matt Albers,36
123,A.J. Burnett,Matt Lindstrom,22
124,A.J. Burnett,Michael Kirkman,21
125,A.J. Burnett,Michael Roth,7
126,A.J. Burnett,Michael Tonkin,0
127,A.J. Burnett,Mike Leake,65
128,A.J. Burnett,Mike Pelfrey,15
129,A.J. Burnett,Mitchell Boggs,4
130,A.J. Burnett,Nate Jones,36
131,A.J. Burnett,Nick Maronde,0
132,A.J. Burnett,Nick Tepesch,39
133,A.J. Burnett,Oliver Perez,9
134,A.J. Burnett,Paco Rodriguez,0
135,A.J. Burnett,Pat Neshek,5
136,A.J. Burnett,Pedro Beato,0
137,A.J. Burnett,Pedro Feliciano,15
138,A.J. Burnett,Pedro Figueroa,0
139,A.J. Burnett,Peter Moylan,7
140,A.J. Burnett,Phillippe Aumont,9
141,A.J. Burnett,Ramon Troncoso,9
142,A.J. Burnett,Randy Choate,59
143,A.J. Burnett,Rob Wooten,3
144,A.J. Burnett,Roberto Hernandez,33
145,A.J. Burnett,Ronald Belisario,42
146,A.J. Burnett,Ross Detwiler,75
147,A.J. Burnett,Ross Wolf,0
148,A.J. Burnett,Roy Halladay,24
149,A.J. Burnett,Roy Oswalt,0
150,A.J. Burnett,Ryan Reid,1
151,A.J. Burnett,Ryan Webb,57
152,A.J. Burnett,Sam Dyson,8
153,A.J. Burnett,Scott Baker,19
154,A.J. Burnett,Scott Barnes,0
155,A.J. Burnett,Scott Downs,59
156,A.J. Burnett,Scott Feldman,73
157,A.J. Burnett,Scott Kazmir,44
158,A.J. Burnett,Scott Rice,55
159,A.J. Burnett,Sean Burnett,7
160,A.J. Burnett,Sean O'Sullivan,11
161,A.J. Burnett,Sergio Romo,28
162,A.J. Burnett,Seth Maness,39
163,A.J. Burnett,Shawn Camp,37
164,A.J. Burnett,Steve Cishek,49
165,A.J. Burnett,T.J. McFarland,22
166,A.J. Burnett,Tanner Roark,18
167,A.J. Burnett,Ted Lilly,1
168,A.J. Burnett,Tim Byrdak,3
169,A.J. Burnett,Tim Hudson,86
170,A.J. Burnett,Todd Redmond,11
171,A.J. Burnett,Tommy Layne,0
172,A.J. Burnett,Tony Watson,109
173,A.J. Burnett,Travis Blackley,11
174,A.J. Burnett,Trevor Cahill,61
175,A.J. Burnett,Troy Patton,5
176,A.J. Burnett,Tyler Lyons,42
177,A.J. Burnett,Wesley Wright,1
178,A.J. Burnett,Wilton Lopez,63
179,A.J. Burnett,Zach Miner,42
180,A.J. Burnett,Zach Phillips,0
181,A.J. Burnett,Zach Putnam,12
182,A.J. Burnett,Zack Britton,11
183,A.J. Burnett,Zeke Spruill,14
184,Aaron Crow,A.J. Burnett,0
185,Aaron Crow,Aaron Laffey,0
186,Aaron Crow,Aaron Loup,1
187,Aaron Crow,Adam Wainwright,5
188,Aaron Crow,Alex Sanabia,0
189,Aaron Crow,Alex Torres,0
190,Aaron Crow,Alex Wood,0
191,Aaron Crow,Andrew Albers,9
192,Aaron Crow,Anibal Sanchez,3
193,Aaron Crow,B.J. Rosenberg,0
194,Aaron Crow,Barry Enright,2
195,Aaron Crow,Bobby LaFromboise,0
196,Aaron Crow,Brad Ziegler,5
197,Aaron Crow,Brandon Cumpton,0
198,Aaron Crow,Brandon Kintzler,0
