,winner,loser,score
0,Aaron Bummer,Aaron Loup,11
1,Aaron Bummer,Aaron Slegers,0
2,Aaron Bummer,Adam Cimber,4
3,Aaron Bummer,Adam Kolarek,10
4,Aaron Bummer,Adam Wainwright,0
5,Aaron Bummer,Adrian Sampson,5
6,Aaron Bummer,Alex Claudio,21
7,Aaron Bummer,Alex Cobb,30
8,Aaron Bummer,Andrew Chafin,0
9,Aaron Bummer,Andrew Heaney,4
10,Aaron Bummer,Andrew Vasquez,0
11,Aaron Bummer,Anibal Sanchez,0
12,Aaron Bummer,Aroldis Chapman,0
13,Aaron Bummer,Austin Brice,0
14,Aaron Bummer,Ben Meyer,5
15,Aaron Bummer,Blake Treinen,28
16,Aaron Bummer,Blake Wood,0
17,Aaron Bummer,Brad Ziegler,18
18,Aaron Bummer,Brandon Cumpton,0
19,Aaron Bummer,Brandon Finnegan,0
20,Aaron Bummer,Brandon Kintzler,17
21,Aaron Bummer,Brandon Mann,0
22,Aaron Bummer,Brandon McCarthy,0
23,Aaron Bummer,Brett Anderson,10
24,Aaron Bummer,Brett Cecil,0
25,Aaron Bummer,Brian Duensing,0
26,Aaron Bummer,CC Sabathia,16
27,Aaron Bummer,Carlos Ramirez,20
28,Aaron Bummer,Carson Smith,11
29,Aaron Bummer,Casey Lawrence,5
30,Aaron Bummer,Casey Sadler,0
31,Aaron Bummer,Chad Kuhl,4
32,Aaron Bummer,Chasen Bradford,2
33,Aaron Bummer,Chris Bassitt,16
34,Aaron Bummer,Chris Martin,0
35,Aaron Bummer,Chris Rowley,0
36,Aaron Bummer,Chris Rusin,5
37,Aaron Bummer,Chris Volstad,11
38,Aaron Bummer,Christian Bergman,0
39,Aaron Bummer,Clay Holmes,0
40,Aaron Bummer,Corey Kluber,6
41,Aaron Bummer,Corey Oswalt,0
42,Aaron Bummer,Cory Gearrin,7
43,Aaron Bummer,Craig Stammen,2
44,Aaron Bummer,Dakota Hudson,0
45,Aaron Bummer,Dan Otero,21
46,Aaron Bummer,Danny Coulombe,0
47,Aaron Bummer,Darren O'Day,0
48,Aaron Bummer,Dean Kiekhefer,0
49,Aaron Bummer,Derek Holland,5
50,Aaron Bummer,Diego Castillo,7
51,Aaron Bummer,Donnie Hart,1
52,Aaron Bummer,Doug Fister,13
53,Aaron Bummer,Dylan Floro,11
54,Aaron Bummer,Edgar Santana,12
55,Aaron Bummer,Erick Fedde,0
56,Aaron Bummer,Evan Marshall,0
57,Aaron Bummer,Felix Hernandez,26
58,Aaron Bummer,Harrison Musgrave,5
59,Aaron Bummer,Hector Santiago,15
60,Aaron Bummer,Hector Velazquez,21
61,Aaron Bummer,Hoby Milner,5
62,Aaron Bummer,JT Chargois,0
63,Aaron Bummer,Jake Arrieta,16
64,Aaron Bummer,Jake Diekman,5
65,Aaron Bummer,Jakob Junis,23
66,Aaron Bummer,James Pazos,26
67,Aaron Bummer,Jared Hughes,12
68,Aaron Bummer,Jeanmar Gomez,5
69,Aaron Bummer,Jeffrey Springs,9
70,Aaron Bummer,Jeremy Hellickson,4
71,Aaron Bummer,Jesus Reyes,0
72,Aaron Bummer,Jeurys Familia,15
73,Aaron Bummer,Jimmy Cordero,0
74,Aaron Bummer,Joe Musgrove,7
75,Aaron Bummer,Joe Ross,0
76,Aaron Bummer,Joe Smith,6
77,Aaron Bummer,Joey Lucchesi,5
78,Aaron Bummer,Jon Lester,10
79,Aaron Bummer,Jonny Venters,0
80,Aaron Bummer,Jordan Hicks,5
81,Aaron Bummer,Jose Alvarado,20
82,Aaron Bummer,Jose Quintana,0
83,Aaron Bummer,Josh Lucas,1
84,Aaron Bummer,Josh Ravin,0
85,Aaron Bummer,Josh Tomlin,4
86,Aaron Bummer,Justin Shafer,0
87,Aaron Bummer,Kazuhisa Makita,0
88,Aaron Bummer,Kendall Graveman,5
89,Aaron Bummer,Kenley Jansen,0
90,Aaron Bummer,Kevin McCarthy,32
91,Aaron Bummer,Kevin Shackelford,0
92,Aaron Bummer,Koda Glover,0
93,Aaron Bummer,Kohl Stewart,15
94,Aaron Bummer,Kyle Hendricks,6
95,Aaron Bummer,Kyle McGowin,0
96,Aaron Bummer,Lucas Sims,0
97,Aaron Bummer,Marc Rzepczynski,1
98,Aaron Bummer,Marco Gonzales,5
99,Aaron Bummer,Marcus Walden,5
100,Aaron Bummer,Masahiro Tanaka,1
101,Aaron Bummer,Matt Albers,2
102,Aaron Bummer,Matt Grace,0
103,Aaron Bummer,Miguel Castro,6
104,Aaron Bummer,Mike Hauschild,3
105,Aaron Bummer,Mike Leake,45
106,Aaron Bummer,Mike Minor,0
107,Aaron Bummer,Mike Montgomery,0
108,Aaron Bummer,Mike Wright,12
109,Aaron Bummer,Noah Syndergaard,0
110,Aaron Bummer,Odrisamer Despaigne,0
111,Aaron Bummer,Oliver Perez,10
112,Aaron Bummer,P.J. Conlon,0
113,Aaron Bummer,Pat Neshek,2
114,Aaron Bummer,Pat Venditte,0
115,Aaron Bummer,Peter Moylan,5
116,Aaron Bummer,Raisel Iglesias,7
117,Aaron Bummer,Richard Bleier,13
118,Aaron Bummer,Rob Whalen,0
119,Aaron Bummer,Robby Scott,5
120,Aaron Bummer,Robert Gsellman,9
121,Aaron Bummer,Roberto  Gomez,0
122,Aaron Bummer,Ross Detwiler,4
123,Aaron Bummer,Ryan Borucki,24
124,Aaron Bummer,Ryan Sherriff,0
125,Aaron Bummer,Ryan Tepera,15
126,Aaron Bummer,Ryan Weber,0
127,Aaron Bummer,Ryan Yarbrough,11
128,Aaron Bummer,Sam Dyson,0
129,Aaron Bummer,Sam Gaviglio,32
130,Aaron Bummer,Sammy Solis,16
131,Aaron Bummer,Sandy Alcantara,0
132,Aaron Bummer,Scott Alexander,1
133,Aaron Bummer,Sean Manaea,0
134,Aaron Bummer,Sergio Romo,0
135,Aaron Bummer,Spencer Turnbull,6
136,Aaron Bummer,Stephen Tarpley,1
137,Aaron Bummer,Steve Cishek,10
138,Aaron Bummer,Steven Matz,2
139,Aaron Bummer,T.J. McFarland,9
140,Aaron Bummer,Tanner Anderson,0
