,winner,loser,score
0,A.J. Burnett,Aaron Cook,0
1,A.J. Burnett,Aaron Crow,15
2,A.J. Burnett,Aaron Heilman,2
3,A.J. Burnett,Aaron Laffey,12
4,A.J. Burnett,Adam Russell,16
5,A.J. Burnett,Alex Sanabia,0
6,A.J. Burnett,Alex Torres,0
7,A.J. Burnett,Alex White,0
8,A.J. Burnett,Andy Oliver,5
9,A.J. Burnett,Anibal Sanchez,7
10,A.J. Burnett,Anthony Vasquez,1
11,A.J. Burnett,Armando Galarraga,0
12,A.J. Burnett,Arodys Vizcaino,2
13,A.J. Burnett,Barry Enright,14
14,A.J. Burnett,Blake Hawksworth,6
15,A.J. Burnett,Blake Wood,3
16,A.J. Burnett,Bobby Cassevah,8
17,A.J. Burnett,Brad Penny,4
18,A.J. Burnett,Brad Ziegler,17
19,A.J. Burnett,Brandon Kintzler,0
20,A.J. Burnett,Brandon League,17
21,A.J. Burnett,Brandon McCarthy,4
22,A.J. Burnett,Brandon Morrow,16
23,A.J. Burnett,Brett Cecil,15
24,A.J. Burnett,Brian Broderick,0
25,A.J. Burnett,Brian Duensing,21
26,A.J. Burnett,Brian Fuentes,12
27,A.J. Burnett,Bronson Arroyo,10
28,A.J. Burnett,Bruce Chen,12
29,A.J. Burnett,Bryan Augenstein,0
30,A.J. Burnett,Buddy Carlyle,0
31,A.J. Burnett,Burke Badenhop,17
32,A.J. Burnett,CC Sabathia,24
33,A.J. Burnett,Carl Pavano,12
34,A.J. Burnett,Carlos Fisher,0
35,A.J. Burnett,Carlos Zambrano,5
36,A.J. Burnett,Cesar Ramos,8
37,A.J. Burnett,Chad Gaudin,0
38,A.J. Burnett,Chad Qualls,27
39,A.J. Burnett,Chien-Ming Wang,6
40,A.J. Burnett,Chris Capuano,2
41,A.J. Burnett,Chris Carpenter,5
42,A.J. Burnett,Chris Volstad,10
43,A.J. Burnett,Clay Hensley,5
44,A.J. Burnett,Clay Rapada,2
45,A.J. Burnett,Cody Eppley,0
46,A.J. Burnett,Corey Kluber,0
47,A.J. Burnett,Cory Gearrin,0
48,A.J. Burnett,Dallas Braden,0
49,A.J. Burnett,Dana Eveland,0
50,A.J. Burnett,Daniel Schlereth,10
51,A.J. Burnett,Danys Baez,7
52,A.J. Burnett,Darren O'Day,4
53,A.J. Burnett,Daryl Thompson,0
54,A.J. Burnett,David Herndon,4
55,A.J. Burnett,David Pauley,15
56,A.J. Burnett,Dennys Reyes,0
57,A.J. Burnett,Derek Holland,21
58,A.J. Burnett,Derek Lowe,14
59,A.J. Burnett,Doug Fister,8
60,A.J. Burnett,Drew Storen,6
61,A.J. Burnett,Dustin Moseley,5
62,A.J. Burnett,Edgar Gonzalez,0
63,A.J. Burnett,Edinson Volquez,5
64,A.J. Burnett,Enerio Del Rosario,0
65,A.J. Burnett,Eric O'Flaherty,0
66,A.J. Burnett,Erik Hamren,2
67,A.J. Burnett,Esmerling Vasquez,4
68,A.J. Burnett,Felix Hernandez,26
69,A.J. Burnett,Freddy Garcia,32
70,A.J. Burnett,Guillermo Mota,4
71,A.J. Burnett,Heath Bell,0
72,A.J. Burnett,Hector Santiago,0
73,A.J. Burnett,Henry Sosa,8
74,A.J. Burnett,Hiroki Kuroda,0
75,A.J. Burnett,Huston Street,0
76,A.J. Burnett,J.C. Romero,5
77,A.J. Burnett,J.P. Howell,7
78,A.J. Burnett,Jake Arrieta,7
79,A.J. Burnett,Jake Westbrook,16
80,A.J. Burnett,Jamey Wright,11
81,A.J. Burnett,Jared Hughes,0
82,A.J. Burnett,Jason Isringhausen,0
83,A.J. Burnett,Jason Marquis,12
84,A.J. Burnett,Jeanmar Gomez,13
85,A.J. Burnett,Jeff Francis,15
