,Player,Rank
0,A.J. Burnett,7.233948515472301
1,Aaron Cook,2.773179690042702
2,Aaron Harang,5.682793575867659
3,Aaron Heilman,-1.0123304490639968
4,Aaron Laffey,3.397361872197736
5,Aaron Poreda,-2.3699301522133895
6,Adam Eaton,0.45028499920259113
7,Adam Wainwright,6.8602995602465615
8,Alberto Arias,-1.6328550276284257
9,Alberto Castillo,-3.0012138894448217
10,Alfredo Aceves,0.02841409198785417
11,Andrew Bailey,0.5552202203580786
12,Andrew Miller,0.7956718534356667
13,Andy Pettitte,6.954792632687706
14,Andy Sonnanstine,3.5867167772131276
15,Angel Guzman,-1.7270057116382285
16,Anibal Sanchez,6.326421192182113
17,Anthony Claggett,-1.2957258138573449
18,Anthony Lerew,-2.3845539624272236
19,Anthony Ortega,-2.2674838907526174
20,Anthony Reyes,-0.77635884079353
21,Anthony Swarzak,0.052709842839814273
22,Antonio Bastardo,-0.855182552149067
23,Armando Galarraga,4.106053034102046
24,Arthur Rhodes,-0.9428129435998525
25,B.J. Ryan,-2.6618106833640196
26,Barry Zito,5.6322755774295485
27,Bartolo Colon,-1.085754593425738
28,Bill Murphy,-3.540146797617383
29,Billy Buckner,4.240002973105016
30,Billy Wagner,1.6773971569207524
31,Blaine Boyer,-3.258356622997254
32,Bob Howry,-2.172971709022259
33,Bob Keppel,-1.4285041357760395
34,Bobby Jenks,-1.7307674923702037
35,Bobby Mosebach,-1.458607974011551
36,Bobby Parnell,0.5734656612883262
37,Bobby Seay,-1.791875177328948
38,Boone Logan,-2.982313167664017
39,Brad Bergesen,2.5368858657879456
40,Brad Kilby,-1.9608506702157897
41,Brad Lidge,-0.1839681471747882
42,Brad Mills,4.916146352209519
43,Brad Penny,2.6734323038259684
44,Brad Thompson,-2.5045371376294785
45,Brad Ziegler,-1.767545906819874
46,Braden Looper,2.677033668815604
47,Brandon League,1.3667413575644187
48,Brandon Lyon,-1.6256347961734925
49,Brandon McCarthy,3.6546136682928565
50,Brandon Medders,0.11325645196768229
51,Brandon Morrow,1.0063527184440813
52,Brendan Donnelly,-2.171632603115082
53,Brent Leach,-2.48749832665852
54,Brett Anderson,6.7621510020787765
55,Brett Cecil,3.8980839174038193
56,Brett Myers,4.302279561265687
57,Brett Tomko,-1.207192032467746
58,Brian Bannister,5.248119007550985
59,Brian Bass,-1.109835647691549
60,Brian Bruney,-1.5729823669628487
61,Brian Burres,-2.483256029546204
62,Brian Duensing,3.4826473379710663
63,Brian Fuentes,-1.9886166618085759
64,Brian Matusz,0.5564743523924054
65,Brian Moehler,2.3192666559090496
66,Brian Sanches,-1.6070029649665398
67,Brian Shouse,-2.3095391466060615
68,Brian Stokes,-2.1424509461936503
69,Brian Tallet,5.195131882164372
70,Brian Wilson,1.6311186949350054
71,Brian Wolfe,-2.8083376277538816
72,Bronson Arroyo,4.52920228778193
73,Bruce Chen,0.6907915799382575
74,Bryan Bullington,-2.5419605153363167
75,Bud Norris,4.373392610929658
76,Buddy Carlyle,-3.0778986823369694
77,Burke Badenhop,-0.8276570589217117
78,C.J. Wilson,1.7376624076259322
79,CC Sabathia,7.420997960757573
80,Carl Pavano,6.832998124033879
81,Carlos Carrasco,-1.2324551861598614
82,Carlos Fisher,-1.3503226597263691
83,Carlos Marmol,2.4115714767308845
84,Carlos Rosa,-4.028016848453542
85,Carlos Silva,-2.219771740515161
86,Carlos Torres,0.1022155154578074
87,Carlos Villanueva,0.8058403489220856
88,Carlos Zambrano,6.149665607264606
89,Casey Fien,-1.9217572732431938
90,Casey Janssen,-0.9255425955125224
91,Chad Billingsley,6.067642976490276
92,Chad Bradford,-2.8486380444809987
93,Chad Durbin,-0.6208398843238471
94,Chad Gaudin,4.826462182914943
95,Chad Qualls,-1.6130533444516602
96,Chan Ho Park,3.0266808850139184
97,Charlie Haeger,0.04438303173413861
98,Charlie Morton,0.8963040550115776
99,Chien-Ming Wang,-1.7282655798694164
100,Chris Carpenter,5.960836287713485
101,Chris Jakubauskas,-1.3954654137418503
102,Chris Lambert,-1.462090686049926
103,Chris Narveson,0.03491226871665946
104,Chris Perez,-0.21024392543899215
105,Chris Ray,-1.4793953846427095
106,Chris Sampson,-2.446440086891798
107,Chris Smith,-2.608091370059215
108,Chris Tillman,0.44788997327900176
109,Chris Volstad,3.2393612215874574
110,Chris Waters,-3.250359830948559
111,Cla Meredith,-2.6824052139743
112,Claudio Vargas,-2.0705812011277187
113,Clay Buchholz,3.9623067269498913
114,Clay Condrey,-3.1112628956029096
115,Clay Zavada,-1.2036357882903148
116,Clayton Kershaw,6.632468914999049
117,Clayton Mortensen,-2.3189996845601377
118,Clayton Richard,4.302667299253131
119,Cliff Lee,6.183391892344705
120,Cole Hamels,6.354231294303561
121,Collin Balester,-0.33658778703868264
122,Cory Wade,-2.807364920791577
123,Craig Breslow,-1.0752806922862992
124,Craig Stammen,-1.1128951891716232
125,Cristhian Martinez,-2.7280450340942224
126,D.J. Carrasco,-0.7013185531789483
127,Daisuke Matsuzaka,1.300289053934212
128,Dale Thayer,-3.43406131229672
129,Dallas Braden,3.849844667666373
130,Damaso Marte,-1.5528589880902455
131,Dan Haren,6.741024068689297
132,Dan Meyer,-0.5536841014415496
133,Dan Wheeler,-1.0015921142382058
134,Dana Eveland,-0.8275897904176908
135,Daniel Bard,0.41684225830024313
136,Daniel Cabrera,-1.5248836723452293
137,Daniel Herrera,-1.269907604395059
138,Daniel Hudson,-1.0852261626225463
139,Daniel Schlereth,-1.5388518948722505
140,Danys Baez,-1.6142450922190048
141,Darren O'Day,-0.07371211229729463
142,Darren Oliver,0.384252981034506
143,Dave Bush,3.9595755954089453
144,David Aardsma,1.0743804368679106
145,David Hernandez,3.524495061544661
146,David Huff,2.1903182832499404
147,David Patton,-3.1870850177041175
148,David Price,4.692361915025071
149,David Purcey,3.284686450136528
150,David Robertson,-0.016850016836820306
151,David Weathers,-2.536688370779699
152,Dennys Reyes,-1.5823615888934592
153,Derek Holland,4.499907682618868
154,Derek Lowe,4.56178957144956
155,Dirk Hayhurst,-3.246926320255197
156,Dontrelle Willis,-1.731121460559107
157,Doug Brocail,-3.4324010285903923
158,Doug Davis,5.391803776778435
159,Doug Fister,0.25100159304054853
160,Doug Mathis,-2.330803323076616
161,Dustin Moseley,-1.8781686441197223
162,Dustin Nippert,0.7810282863334295
163,Dusty Brown,-0.8065769852708281
