,Player,Rank
0,A.J. Cole,4.473537673448092
1,A.J. Minter,-0.806488084466587
2,AJ Ramos,-1.0477175823956189
3,Aaron Nola,6.101301402010007
4,Aaron Wilkerson,-1.578570990439867
5,Adam Conley,1.1899921155950288
6,Adam Morgan,0.4263155505041873
7,Adam Ottavino,-0.14147213815318613
8,Adam Wainwright,2.766654155397864
9,Adam Warren,-1.014341221987499
10,Addison Reed,-1.2691762424818573
11,Albert Suarez,-2.7985913592723004
12,Alejandro Chacin,-2.4887368264928864
13,Alex Cobb,4.93007692385669
14,Alex Colome,-1.0479628789866666
15,Alex Meyer,3.757993427195159
16,Alex Wood,6.007648429167023
17,Amir Garrett,1.0637652894123575
18,Andrew Cashner,3.0927550966120525
19,Andrew Chafin,-1.0258673894685728
20,Andrew Miller,3.2097481875070475
21,Anthony Banda,-0.7966061238644048
22,Anthony Swarzak,-0.18529215713276953
23,Antonio Senzatela,1.6235015764375393
24,Archie Bradley,1.2052784108840662
25,Ariel Hernandez,-2.239499547833638
26,Ariel Miranda,4.38146458462788
27,Arodys Vizcaino,-0.7855570165578897
28,Asher Wojciechowski,0.19735436653603336
29,Austin Adams,-0.31259970060180414
30,Austin Bibens-Dirkx,-1.8785217170334618
31,Austin Brice,-2.710738580598334
32,Bartolo Colon,0.8560764972185168
33,Ben Lively,0.4608398550702931
34,Blaine Boyer,-1.8314238121734627
35,Blake Treinen,-0.7175483041439091
36,Blake Wood,-0.7615953675024204
37,Brad Hand,1.5315794198100918
38,Brad Peacock,5.482491693217666
39,Brad Ziegler,-3.0032553397250026
40,Braden Shipley,-2.0789109411457556
41,Brandon Finnegan,1.2716574743630986
42,Brandon Kintzler,-2.819815695873569
43,Brandon Maurer,-1.8318231077806684
44,Brandon McCarthy,0.5732776803920244
45,Brandon Morrow,-0.9308447326888108
46,Brandon Woodruff,-1.32704115677216
47,Brandon Workman,-0.04778997158050665
48,Brent Suter,3.2354586803235548
49,Brett Anderson,-1.0625563812691579
50,Brett Cecil,-0.2398899202262082
51,Brian Duensing,-1.3990127646165023
52,Brian Ellington,-1.1767269974486907
53,Brian Johnson,3.68863068007101
54,Brock Stewart,-2.3032264008306846
55,Bronson Arroyo,-0.5599685953493669
56,Bryan Morris,-3.0402628992083245
57,Bud Norris,0.3054141319823889
58,Buddy Baumann,-1.9925804827774192
59,Cam Bedrosian,-0.6670199440410074
60,Carl Edwards Jr.,3.281516885621079
61,Carlos Carrasco,6.999256888259388
62,Carlos Estevez,-1.1961400168674485
63,Carlos Martinez,6.361344356928377
64,Carlos Rodon,3.5539152249037658
65,Carlos Torres,-2.111831634305321
66,Carson Fulmer,-0.5600966417388701
67,Chad Bettis,2.1379400801545225
68,Chad Green,2.8274941103358397
69,Chad Kuhl,4.6945426230792675
70,Charlie Morton,6.26539325751012
71,Chase Anderson,5.321395667613101
72,Chasen Bradford,-2.639643281368148
73,Chris Archer,6.916996051820454
74,Chris Devenski,1.430844051395372
75,Chris Flexen,-1.7595900200455146
76,Chris Hatcher,-1.9622976052272298
77,Chris O'Grady,0.41737895485252063
78,Chris Rowley,-1.1716808239749672
79,Chris Rusin,-0.2019198941977551
80,Chris Sale,7.4191831351373505
81,Chris Smith,-1.6300299432499643
82,Chris Stratton,2.571024434851717
83,Clayton Kershaw,6.832641810578861
84,Clayton Richard,5.88919078645649
85,Cody Reed,-1.990773048383465
86,Cole Hamels,6.336789666013778
87,Corey Kluber,7.222202406745953
88,Corey Knebel,4.427466752169442
89,Cory Gearrin,-0.8632896091492616
90,Craig Kimbrel,4.155263653113029
91,Craig Stammen,-1.0959829392945548
92,Dallas Keuchel,6.601149785048208
93,Dan Altavilla,-0.06881153765523924
94,Dan Straily,5.193185461917326
95,Dan Winkler,-2.3891090127904144
96,Daniel Gossett,2.6997147610862635
97,Daniel Hudson,-1.041219795183877
98,Daniel Mengden,-0.29766747822272527
99,Danny Barnes,-1.3130364069509897
100,Danny Coulombe,-1.6631611428692479
101,Danny Farquhar,-1.9034912912843698
102,Darren O'Day,0.9579124039650543
103,David Hernandez,-1.8966728586619932
104,David Phelps,-1.031874130751306
105,David Price,3.903309506346565
106,Derek Law,-1.955769833062816
107,Dillon Peters,0.7467867393983268
108,Dinelson Lamet,3.9505544239162647
109,Dominic Leone,0.6122198055117889
110,Drew Steckenrider,-0.2736468490735403
111,Drew Storen,-2.1766192571124154
112,Drew VerHagen,-1.7722167507307856
113,Dustin McGowan,-1.496896355594654
114,Eddie Butler,-1.8697362432808855
115,Edgar Santana,-2.356615276224201
116,Edinson Volquez,2.9185995191379526
117,Eduardo Paredes,-2.720614643084089
118,Edubray Ramos,1.0083622516489137
119,Edwin Diaz,1.271314339043658
120,Edwin Jackson,-0.1753737158221819
121,Emilio Pagan,-0.9295612050667558
122,Enny Romero,-1.3539342804197938
123,Erasmo Ramirez,2.981764112012824
124,Eric O'Flaherty,-1.8447619745769555
125,Erick Fedde,0.017670376756392537
126,Erik Goeddel,-2.6089042568950624
127,Ervin Santana,5.685803210423049
128,Felipe Vazquez,0.4690165693259794
129,Felix Hernandez,4.815000914929425
130,Felix Pena,-2.218404199984328
131,Fernando Rodney,0.6561769748978055
132,Fernando Salas,-1.8020282722648766
133,Gabriel Ynoa,0.6698191668561588
134,George Kontos,-0.6814659967890608
135,German Marquez,4.304282229445786
136,Gerrit Cole,6.55081442125251
137,Gio Gonzalez,5.778102987159778
138,Grant Dayton,-3.03986035313462
139,Greg Holland,0.8889342828850944
140,Hansel Robles,-1.583189510126885
141,Hector Neris,0.5718814308388955
142,Hector Rondon,0.435586510311705
143,Hector Velazquez,-1.5547568743219082
144,Henderson Alvarez III,-3.0158923951955785
145,Hoby Milner,-2.6591207774432157
146,Homer Bailey,2.899353625058202
147,Hunter Strickland,-1.0243067960683476
148,Hyun Jin Ryu,3.9366014227259676
149,Ian Kennedy,3.9047074587473554
150,Ian Krol,-1.9395211577465117
151,Ivan Nova,4.5850561692662835
152,J.A. Happ,5.582851872904162
153,J.J. Hoover,-1.3280248700875406
154,JC Ramirez,3.5942832677030947
155,Jack Flaherty,-0.7342857616572559
156,Jacob Barnes,2.0171777269748166
157,Jacob Rhame,-3.070398224673222
158,Jacob Turner,-2.712749057510134
159,Jacob deGrom,6.4512355396371595
160,Jaime Garcia,4.155734348139674
161,Jake Arrieta,5.833359103626706
162,Jake Barrett,-2.406106995219377
163,Jake Buchanan,-3.312355299804798
164,Jake McGee,-1.0336772591446146
165,Jake Thompson,2.138622943470286
166,James Hoyt,-0.13967011004851537
167,James Paxton,6.402112631932734
168,James Pazos,-0.0840863362488413
169,James Sherfy,-3.1349619241096205
170,James Shields,4.346847582035669
171,Jameson Taillon,4.261880653411596
172,Jared Hughes,-1.8358446494687228
173,Jarlin Garcia,-2.486118574450654
174,Jason Hammel,5.885690903442999
175,Jason Hursh,-3.6461213393461085
176,Jason Motte,-2.799383892180107
177,Jason Vargas,5.33656892108817
178,Javy Guerra,-3.2209603221753556
179,Jean Machi,-3.276435684087332
180,Jeanmar Gomez,-2.145241379203523
181,Jeff Hoffman,2.8569682980279305
182,Jeff Locke,0.15703220482670782
183,Jeff Samardzija,6.133448881849344
184,Jen-Ho Tseng,-0.8336557510324824
185,Jerad Eickhoff,4.305724710500138
186,Jered Weaver,-0.6486186495356613
187,Jeremy Hellickson,1.0515496124421615
188,Jeremy Jeffress,-1.7931226124919961
189,Jerry Blevins,2.8805968343479793
190,Jesse Chavez,4.673196649992839
191,Jeurys Familia,-0.24059655222407797
192,Jhan Marinez,-1.9394918695329366
193,Jhoulys Chacin,5.705087359779368
194,Jim Johnson,-1.2547724951825932
195,Jimmy Nelson,6.247569584841
196,Joaquin Benoit,-2.416981725493581
197,Joe Biagini,3.84562295064414
198,Joe Blanton,-2.695958325754682
199,Joe Musgrove,2.354260299260122
200,Joe Ross,4.127429658089021
201,Joely Rodriguez,-2.7795021652685614
202,John Axford,-1.7252645531631212
203,John Brebbia,-2.1733765688038664
204,John Gant,-2.6165203738354013
205,John Lackey,5.520686109885641
206,Johnny Barbato,-2.635695830284816
207,Johnny Cueto,5.531593905097929
208,Jon Gray,5.267058918648507
209,Jon Lester,5.905330412790436
210,Jonathan Broxton,-2.127511340029907
211,Jordan Lyles,-1.220152530489017
212,Jordan Zimmermann,3.5343671267431946
213,Jorge De La Rosa,-1.7426799016051457
214,Jose A. Valdez,-2.6336805058862067
215,Jose Alvarez,-0.30133385907953936
216,Jose Berrios,4.8713949923648165
217,Jose Quintana,5.495132887804449
218,Jose Ramirez,-0.6625710498639586
219,Jose Torres,-0.8803076770270313
220,Jose Urena,2.001896105700467
221,Josh Edgin,-2.509895301406932
222,Josh Fields,-1.5452627579674643
223,Josh Hader,1.8172728847724464
224,Josh Lindblom,-2.8411689052519784
225,Josh Osich,-1.2230021518118994
226,Josh Ravin,-2.7542123357704176
227,Josh Smoker,-0.4211006019668941
228,Josh Tomlin,5.164029730870865
229,Juan Minaya,-1.7738070542448707
230,Juan Nicasio,-0.8127612438228776
231,Julio Teheran,5.1859820239384025
232,Julio Urias,-2.553359778014122
233,Junichi Tazawa,-2.7417551525748314
234,Junior Guerra,1.1475590597256238
235,Justin Grimm,-1.3556785107681506
