winner,loser,score
"Fleming, Josh","Crismatt, Nabil",8.140758514404297
"Fleming, Josh","Criswell, Cooper",4.330038547515869
"Fleming, Josh","Criswell, Jeff",7.611578941345215
"Fleming, Josh","Crochet, Garrett",50.33308410644531
"Fleming, Josh","Cronin, Declan",11.723325729370117
"Fleming, Josh","Crouse, Hans",2.8382420539855957
"Fleming, Josh","Cruz, Fernando",21.431913375854492
"Fleming, Josh","Cruz, Steven",6.950699806213379
"Fleming, Josh","Cueto, Johnny",5.097941875457764
"Fleming, Josh","Curry, Xzavion",11.114141464233398
"Fleming, Josh","Curtiss, John",5.30248498916626
"Fleming, Josh","Dana, Caden",2.3227555751800537
"Fleming, Josh","Daniel, Davis",8.906218528747559
"Fleming, Josh","Darvish, Yu",15.172924041748047
"Fleming, Josh","Davidson, Tucker",3.3029212951660156
"Fleming, Josh","Davis, Noah",4.122793674468994
"Fleming, Josh","De Los Santos, Enyel",7.990273475646973
"Fleming, Josh","Detmers, Reid",14.216375350952148
"Fleming, Josh","Devenski, Chris",1.8182106018066406
"Fleming, Josh","Dobnak, Randy",4.792759418487549
"Fleming, Josh","Dodd, Dylan",5.05050802230835
"Fleming, Josh","Domínguez, Seranthony",11.467082977294922
"Fleming, Josh","Doval, Camilo",4.184700012207031
"Fleming, Josh","Duarte, Daniel",5.578265190124512
"Fleming, Josh","Duffey, Tyler",1.7439581155776978
"Fleming, Josh","Dunning, Dane",5.671144962310791
"Fleming, Josh","Dunshee, Parker",3.6037158966064453
"Fleming, Josh","Duran, Jhoan",18.435428619384766
"Fleming, Josh","Díaz, Alexis",0.18468427658081055
"Fleming, Josh","Díaz, Edwin",19.58577537536621
"Fleming, Josh","Díaz, Jhonathan",4.909937858581543
"Fleming, Josh","Díaz, Yilber",3.147946834564209
"Fleming, Josh","Eder, Jake",2.701460361480713
"Fleming, Josh","Edwards Jr., Carl",2.4702892303466797
"Fleming, Josh","Effross, Scott",3.0886635780334473
"Fleming, Josh","Eflin, Zach",32.183773040771484
"Fleming, Josh","Eisert, Brandon",0.7239589691162109
"Fleming, Josh","Elder, Bryce",5.019111633300781
"Fleming, Josh","Ellard, Fraser",7.005166053771973
"Fleming, Josh","Emanuel, Kent",1.507431149482727
"Fleming, Josh","Englert, Mason",6.634369373321533
"Fleming, Josh","Eovaldi, Nathan",26.560937881469727
"Fleming, Josh","Erceg, Lucas",20.32305908203125
"Fleming, Josh","Estes, Joey",11.350234985351562
"Fleming, Josh","Estrada, Jeremiah",21.6882266998291
"Fleming, Josh","Estévez, Carlos",19.99764060974121
"Fleming, Josh","Faedo, Alex",1.593402624130249
"Fleming, Josh","Fairbanks, Pete",10.965540885925293
"Fleming, Josh","Falter, Bailey",7.239035606384277
"Fleming, Josh","Farmer, Buck",8.942054748535156
"Fleming, Josh","Farmer, Kyle",3.9050540924072266
"Fleming, Josh","Faucher, Calvin",6.063216686248779
"Fleming, Josh","Fedde, Erick",22.5921630859375
"Fleming, Josh","Feltner, Ryan",10.603708267211914
"Fleming, Josh","Ferguson, Caleb",5.213946342468262
"Fleming, Josh","Ferguson, Tyler",10.804864883422852
"Fleming, Josh","Fernandez, Ryan",8.47178840637207
"Fleming, Josh","Ferrer, Jose A.",9.181258201599121
"Fleming, Josh","Festa, David",16.987333297729492
"Fleming, Josh","Festa, Matt",7.909283638000488
"Fleming, Josh","Feyereisen, J.P.",2.219304084777832
"Fleming, Josh","Finnegan, Kyle",12.722555160522461
"Fleming, Josh","Fitts, Richard",1.3152425289154053
"Fleming, Josh","Flaherty, Jack",42.64689254760742
"Fleming, Josh","Flexen, Chris",4.0689544677734375
"Fleming, Josh","Floro, Dylan",12.034090042114258
"Fleming, Josh","Foley, Jason",7.126497745513916
"Fleming, Josh","Foster, Matt",1.5320420265197754
"Fleming, Josh","France, J.P.",5.249194622039795
"Fleming, Josh","Francis, Bowden",14.59329605102539
"Fleming, Josh","Freeland, Kyle",17.999475479125977
"Fleming, Josh","Fried, Max",22.629802703857422
"Fleming, Josh","Frías, Luis",2.74554181098938
"Fleming, Josh","Funderburk, Kody",1.1814699172973633
"Fleming, Josh","Gaddis, Hunter",21.367061614990234
"Fleming, Josh","Gallegos, Giovanny",5.259867191314697
"Fleming, Josh","Gallen, Zac",12.609210968017578
"Fleming, Josh","Garabito, Gerson",1.7228949069976807
"Fleming, Josh","Garcia, Robert",22.659957885742188
"Fleming, Josh","García, Deivi",3.092000722885132
"Fleming, Josh","García, Luis",12.111729621887207
"Fleming, Josh","García, Yimi",15.139851570129395
"Fleming, Josh","Garrett, Amir",3.704183578491211
"Fleming, Josh","Garrett, Braxton",8.364679336547852
"Fleming, Josh","Garrett, Reed",10.445527076721191
"Fleming, Josh","Gasser, Robert",5.853061676025391
"Fleming, Josh","Gausman, Kevin",22.98471450805664
"Fleming, Josh","Germán, Domingo",1.6625843048095703
"Fleming, Josh","Gibaut, Ian",4.253618240356445
"Fleming, Josh","Gibson, Kyle",14.59121322631836
"Fleming, Josh","Gil, Luis",4.225864410400391
"Fleming, Josh","Gilbert, Logan",47.69950485229492
"Fleming, Josh","Gilbert, Tyler",3.157534599304199
"Fleming, Josh","Gilbreath, Lucas",2.768401622772217
"Fleming, Josh","Gillaspie, Logan",7.072199821472168
"Fleming, Josh","Gillispie, Connor",4.065688610076904
"Fleming, Josh","Ginkel, Kevin",22.91497039794922
"Fleming, Josh","Ginn, J.T.",8.412936210632324
"Fleming, Josh","Glasnow, Tyler",42.97329330444336
"Fleming, Josh","Gomber, Austin",24.41766357421875
"Fleming, Josh","Gonzales, Marco",4.4673333168029785
"Fleming, Josh","Gordon, Tanner",10.440025329589844
"Fleming, Josh","Gore, MacKenzie",13.76695728302002
"Fleming, Josh","Gose, Anthony",6.033041000366211
"Fleming, Josh","Graceffo, Gordon",4.78153133392334
"Fleming, Josh","Graterol, Brusdar",7.139349460601807
"Fleming, Josh","Gray, Jon",13.639724731445312
"Fleming, Josh","Gray, Josiah",3.3809633255004883
"Fleming, Josh","Gray, Sonny",42.321128845214844
"Fleming, Josh","Green, Chad",13.468170166015625
"Fleming, Josh","Greene, Hunter",8.030295372009277
"Fleming, Josh","Grove, Michael",9.402103424072266
"Fleming, Josh","Guenther, Sean",6.0948638916015625
"Fleming, Josh","Guerrero, Luis",7.630792140960693
"Fleming, Josh","Guillorme, Luis",2.650460958480835
"Fleming, Josh","Gutierrez, Vladimir",5.011322498321533
"Fleming, Josh","Gómez, Yoendrys",3.1477129459381104
"Fleming, Josh","Hader, Josh",25.25165557861328
"Fleming, Josh","Hall, DL",2.242795705795288
"Fleming, Josh","Halvorsen, Seth",9.095868110656738
"Fleming, Josh","Hamilton, Ian",8.72767162322998
"Fleming, Josh","Hampson, Garrett",3.7005741596221924
"Fleming, Josh","Hanifee, Brenan",8.745295524597168
"Fleming, Josh","Harrison, Kyle",8.379762649536133
"Fleming, Josh","Hartlieb, Geoff",5.085827827453613
"Fleming, Josh","Hartwig, Grant",0.17568516731262207
"Fleming, Josh","Harvey, Hunter",10.71230697631836
"Fleming, Josh","Headrick, Brent",5.249994277954102
"Fleming, Josh","Heaney, Andrew",26.582521438598633
"Fleming, Josh","Heasley, Jonathan",3.1846840381622314
"Fleming, Josh","Hedges, Austin",3.791215419769287
"Fleming, Josh","Heller, Ben",1.8874921798706055
"Fleming, Josh","Helsley, Ryan",23.879636764526367
"Fleming, Josh","Hendricks, Kyle",5.793635368347168
"Fleming, Josh","Henley, Blair",0.45267391204833984
"Fleming, Josh","Henriquez, Edgardo",4.737699508666992
"Fleming, Josh","Henriquez, Ronny",5.755755424499512
"Fleming, Josh","Hensley, David",2.6264595985412598
"Fleming, Josh","Hentges, Sam",13.616079330444336
"Fleming, Josh","Herget, Jimmy",9.256951332092285
"Fleming, Josh","Herget, Kevin",4.515944957733154
"Fleming, Josh","Hernandez, Jose E.",3.5450961589813232
"Fleming, Josh","Hernandez, Nick",8.980354309082031
"Fleming, Josh","Hernández, Daysbel",7.447000503540039
"Fleming, Josh","Hernández, Elieser",4.793264389038086
"Fleming, Josh","Herrin, Tim",8.696279525756836
"Fleming, Josh","Herz, DJ",10.26041030883789
"Fleming, Josh","Hicks, Aaron",3.6097121238708496
"Fleming, Josh","Hill, Jaden",2.115786552429199
"Fleming, Josh","Hill, Rich",2.8598804473876953
"Fleming, Josh","Hill, Tim",3.2117390632629395
"Fleming, Josh","Hjelle, Sean",20.987346649169922
"Fleming, Josh","Hodge, Porter",10.805397033691406
"Fleming, Josh","Hoeing, Bryan",12.488542556762695
"Fleming, Josh","Hoffman, Jeff",29.07770538330078
"Fleming, Josh","Holderman, Colin",9.949989318847656
"Fleming, Josh","Hollowell, Gavin",5.401059150695801
"Fleming, Josh","Holman, Grant",2.381741523742676
"Fleming, Josh","Holmes, Clay",12.231391906738281
"Fleming, Josh","Holmes, Grant",20.50695037841797
"Fleming, Josh","Holton, Tyler",22.2263240814209
"Fleming, Josh","Honeywell, Brent",0.6965498924255371
"Fleming, Josh","Horn, Bailey",5.026983261108398
"Fleming, Josh","Houck, Tanner",19.019216537475586
"Fleming, Josh","Howard, Spencer",2.0987985134124756
"Fleming, Josh","Hudson, Bryan",12.87320327758789
"Fleming, Josh","Hudson, Daniel",14.79045295715332
"Fleming, Josh","Hughes, Brandon",3.6299190521240234
"Fleming, Josh","Hurt, Kyle",5.3713908195495605
"Fleming, Josh","Hurter, Brant",16.603681564331055
"Fleming, Josh","Iglesias, Raisel",25.174100875854492
"Fleming, Josh","Imanaga, Shota",39.70836639404297
"Fleming, Josh","Irvin, Cole",4.428586959838867
"Fleming, Josh","Irvin, Jake",22.117904663085938
"Fleming, Josh","Jackson, Jay",11.713772773742676
"Fleming, Josh","Jackson, Luke",4.065528869628906
"Fleming, Josh","Jacob, Alek",9.532523155212402
"Fleming, Josh","Jacques, Joe",3.832005500793457
"Fleming, Josh","Jansen, Kenley",16.317211151123047
"Fleming, Josh","Jax, Griffin",32.84220886230469
"Fleming, Josh","Jay, Tyler",1.059650182723999
"Fleming, Josh","Jefferies, Daulton",5.674126625061035
"Fleming, Josh","Jiménez, Joe",20.947351455688477
"Fleming, Josh","Jobe, Jackson",4.770105361938477
"Fleming, Josh","Johnson, Pierce",9.51006031036377
"Fleming, Josh","Johnson, Seth",1.7340583801269531
"Fleming, Josh","Jones, Jared",23.64035415649414
"Fleming, Josh","Joyce, Ben",2.460838794708252
"Fleming, Josh","Junis, Jakob",17.941312789916992
"Fleming, Josh","Junk, Janson",2.930899143218994
"Fleming, Josh","Justice, Evan",4.318056106567383
"Fleming, Josh","Kahnle, Tommy",8.165063858032227
"Fleming, Josh","Keller, Brad",2.7229928970336914
"Fleming, Josh","Keller, Mitch",19.745237350463867
"Fleming, Josh","Kelly, Casey",5.807020664215088
"Fleming, Josh","Kelly, Kevin",20.328323364257812
"Fleming, Josh","Kelly, Merrill",10.940401077270508
"Fleming, Josh","Kelly, Michael",1.5228939056396484
"Fleming, Josh","Kelly, Zack",6.9496002197265625
"Fleming, Josh","Kerkering, Orion",14.640556335449219
"Fleming, Josh","Kerr, Ray",6.452563285827637
"Fleming, Josh","Kershaw, Clayton",4.492837429046631
"Fleming, Josh","Keuchel, Dallas",0.19211328029632568
"Fleming, Josh","Kikuchi, Yusei",38.92001724243164
"Fleming, Josh","Kilian, Caleb",3.2973999977111816
"Fleming, Josh","Kimbrel, Craig",2.98468017578125
"Fleming, Josh","Kiner-Falefa, Isiah",2.6593995094299316
"Fleming, Josh","King, Bryan",6.281759738922119
"Fleming, Josh","King, John",7.800190448760986
"Fleming, Josh","King, Michael",24.184688568115234
"Fleming, Josh","Kinley, Tyler",8.962178230285645
"Fleming, Josh","Kirby, George",41.44462203979492
"Fleming, Josh","Kitchen, Austin",3.4092040061950684
"Fleming, Josh","Kittredge, Andrew",19.299835205078125
"Fleming, Josh","Klein, Will",2.0754480361938477
"Fleming, Josh","Knack, Landon",14.396015167236328
"Fleming, Josh","Knizner, Andrew",2.608764410018921
"Fleming, Josh","Koch, Matt",3.6040568351745605
"Fleming, Josh","Kochanowicz, Jack",1.735002040863037
"Fleming, Josh","Koenig, Jared",9.813302993774414
"Fleming, Josh","Kolek, Stephen",6.448087215423584
"Fleming, Josh","Kopech, Michael",9.380867004394531
"Fleming, Josh","Kremer, Dean",6.661530494689941
"Fleming, Josh","Kristofak, Zac",3.2715282440185547
"Fleming, Josh","Krook, Matt",4.513567924499512
"Fleming, Josh","Kuhl, Chad",0.35208404064178467
"Fleming, Josh","Kuhnel, Joel",5.8400397300720215
"Fleming, Josh","La Sorsa, Joe",6.401568412780762
"Fleming, Josh","Lambert, Peter",4.093197345733643
"Fleming, Josh","Lamet, Dinelson",4.634307384490967
"Fleming, Josh","Law, Derek",17.957447052001953
"Fleming, Josh","Lazar, Max",7.514011859893799
"Fleming, Josh","Leahy, Kyle",13.052862167358398
"Fleming, Josh","Leclerc, José",9.095258712768555
"Fleming, Josh","Lee, Dylan",28.235702514648438
"Fleming, Josh","Legumina, Casey",5.214567184448242
"Fleming, Josh","Leibrandt, Brandon",4.520875930786133
"Fleming, Josh","Leiter Jr., Mark",18.463037490844727
"Fleming, Josh","Leiter, Jack",0.6120043992996216
"Fleming, Josh","Leone, Dominic",1.9944403171539307
"Fleming, Josh","Liberatore, Matthew",14.275677680969238
"Fleming, Josh","Littell, Zack",28.77163314819336
"Fleming, Josh","Little, Brendon",4.514440536499023
"Fleming, Josh","Lively, Ben",9.739748001098633
"Fleming, Josh","Lodolo, Nick",7.868466377258301
"Fleming, Josh","Logue, Zach",6.585633754730225
"Fleming, Josh","Long, Sam",9.483503341674805
"Fleming, Josh","Loutos, Ryan",3.6569643020629883
"Fleming, Josh","Lovelady, Richard",6.894573211669922
"Fleming, Josh","Lowder, Rhett",2.9821877479553223
"Fleming, Josh","Loáisiga, Jonathan",5.067304611206055
"Fleming, Josh","Lugo, Seth",26.411617279052734
"Fleming, Josh","Luzardo, Jesús",10.018599510192871
"Fleming, Josh","Lyles, Jordan",4.232338905334473
"Fleming, Josh","Lynch IV, Daniel",8.53812026977539
"Fleming, Josh","Lynn, Lance",11.114786148071289
"Fleming, Josh","López, Jorge",8.465991973876953
"Fleming, Josh","López, Pablo",38.895633697509766
"Fleming, Josh","López, Reynaldo",24.509401321411133
"Fleming, Josh","Maciejewski, Josh",6.270000457763672
"Fleming, Josh","Madden, Ty",3.113840341567993
"Fleming, Josh","Maeda, Kenta",17.523122787475586
"Fleming, Josh","Mahle, Tyler",4.201394081115723
"Fleming, Josh","Maldonado, Anthony",6.787950038909912
"Fleming, Josh","Manaea, Sean",14.026731491088867
"Fleming, Josh","Manning, Matt",4.528982162475586
"Fleming, Josh","Manoah, Alek",8.191268920898438
"Fleming, Josh","Mantiply, Joe",17.01018714904785
"Fleming, Josh","Marinaccio, Ron",3.779370069503784
"Fleming, Josh","Marsh, Alec",14.087672233581543
"Fleming, Josh","Marte, José",0.3064175546169281
"Fleming, Josh","Marte, Yunior",2.6461422443389893
"Fleming, Josh","Martin, Chris",22.863361358642578
"Fleming, Josh","Martin, Davis",1.6506128311157227
"Fleming, Josh","Martinez, Justin",17.726049423217773
"Fleming, Josh","Martinez, Nick",33.80473327636719
"Fleming, Josh","Martinez, Seth",1.395906925201416
"Fleming, Josh","Maton, Phil",0.6389638185501099
"Fleming, Josh","Matsui, Yuki",13.384720802307129
"Fleming, Josh","Matthews, Zebby",13.986831665039062
"Fleming, Josh","Mattson, Isaac",3.2052419185638428
"Fleming, Josh","Matz, Steven",2.6952712535858154
"Fleming, Josh","Matzek, Tyler",7.037376403808594
"Fleming, Josh","Mayza, Tim",4.403317451477051
"Fleming, Josh","McArthur, James",18.891565322875977
"Fleming, Josh","McDermott, Chayce",3.9698646068573
"Fleming, Josh","McDonald, Trevor",4.093295097351074
"Fleming, Josh","McFarland, T.J.",7.820560455322266
"Fleming, Josh","McGreevy, Michael",8.540458679199219
"Fleming, Josh","McKinstry, Zach",3.72080135345459
"Fleming, Josh","McMillon, John",7.292990207672119
"Fleming, Josh","Means, John",8.908577919006348
"Fleming, Josh","Mears, Nick",18.92997932434082
"Fleming, Josh","Mederos, Victor",2.126868486404419
"Fleming, Josh","Meeker, James",3.6445398330688477
"Fleming, Josh","Megill, Trevor",19.763944625854492
"Fleming, Josh","Megill, Tylor",10.841578483581543
"Fleming, Josh","Mena, Cristian",2.819805860519409
"Fleming, Josh","Meyer, Max",4.306693077087402
"Fleming, Josh","Mikolas, Miles",32.77315139770508
"Fleming, Josh","Miller, Bryce",24.94053077697754
"Fleming, Josh","Miller, Erik",5.832605361938477
"Fleming, Josh","Miller, Mason",34.976768493652344
"Fleming, Josh","Miller, Owen",3.540531635284424
"Fleming, Josh","Miller, Ryan",4.764087200164795
"Fleming, Josh","Miller, Shelby",10.198648452758789
"Fleming, Josh","Miller, Tyson",11.206989288330078
"Fleming, Josh","Milner, Hoby",17.496501922607422
"Fleming, Josh","Minter, A.J.",11.778778076171875
"Fleming, Josh","Misiewicz, Anthony",4.235058784484863
"Fleming, Josh","Mize, Casey",10.717700958251953
"Fleming, Josh","Mlodzinski, Carmen",8.056293487548828
"Fleming, Josh","Moll, Sam",7.876739025115967
"Fleming, Josh","Montas, Frankie",3.55877685546875
"Fleming, Josh","Montero, Keider",7.2971720695495605
"Fleming, Josh","Montgomery, Mason",7.689519882202148
"Fleming, Josh","Moore, Matt",1.7166590690612793
"Fleming, Josh","Morejon, Adrian",14.63305950164795
"Fleming, Josh","Morgan, Eli",8.392293930053711
"Fleming, Josh","Morton, Charlie",5.42710018157959
"Fleming, Josh","Muller, Kyle",13.458747863769531
"Fleming, Josh","Musgrove, Joe",12.391962051391602
"Fleming, Josh","Mushinski, Parker",0.04256010055541992
"Fleming, Josh","Muñoz, Andrés",10.036972045898438
"Fleming, Josh","Myers, Tobias",15.870113372802734
"Fleming, Josh","Márquez, Germán",2.346867561340332
"Fleming, Josh","Nance, Tommy",6.101337432861328
"Fleming, Josh","Nardi, Andrew",20.15760040283203
"Fleming, Josh","Neely, Jack",5.277998447418213
"Fleming, Josh","Nelson, Kyle",5.944621562957764
"Fleming, Josh","Nelson, Nick",5.048523902893066
"Fleming, Josh","Nelson, Ryne",25.145544052124023
"Fleming, Josh","Neris, Héctor",6.559010982513428
"Fleming, Josh","Newcomb, Sean",0.49062585830688477
"Fleming, Josh","Nicolas, Kyle",1.8843879699707031
"Fleming, Josh","Nittoli, Vinny",7.028575897216797
"Fleming, Josh","Nola, Aaron",27.917226791381836
"Fleming, Josh","Núñez, Dedniel",18.4892635345459
"Fleming, Josh","O'Brien, Riley",2.820087432861328
"Fleming, Josh","O'Loughlin, Jack",2.4951529502868652
"Fleming, Josh","Ober, Bailey",34.09579086303711
"Fleming, Josh","Okert, Steven",5.904911994934082
"Fleming, Josh","Oller, Adam",0.27185535430908203
"Fleming, Josh","Olson, Reese",11.368223190307617
"Fleming, Josh","Ort, Kaleb",12.18639087677002
"Fleming, Josh","Ortiz, Luis L.",12.360982894897461
"Fleming, Josh","Orze, Eric",2.8970448970794678
"Fleming, Josh","Otañez, Michel",11.082178115844727
"Fleming, Josh","Ottavino, Adam",8.939591407775879
"Fleming, Josh","Paddack, Chris",17.6033878326416
"Fleming, Josh","Pagán, Emilio",13.96788215637207
"Fleming, Josh","Palencia, Daniel",0.4770984649658203
"Fleming, Josh","Pallante, Andre",9.065430641174316
"Fleming, Josh","Parker, Mitchell",18.597047805786133
"Fleming, Josh","Parsons, Wes",5.648075580596924
"Fleming, Josh","Payamps, Joel",16.10029411315918
"Fleming, Josh","Pearson, Nate",13.832479476928711
"Fleming, Josh","Peguero, Elvis",1.3830523490905762
"Fleming, Josh","Penrod, Zach",0.8768618106842041
"Fleming, Josh","Pepiot, Ryan",16.993148803710938
"Fleming, Josh","Peralta, Freddy",16.84800910949707
"Fleming, Josh","Peralta, Luis",4.491482734680176
"Fleming, Josh","Peralta, Sammy",3.789160966873169
"Fleming, Josh","Peterson, David",2.184016227722168
"Fleming, Josh","Pfaadt, Brandon",30.69505500793457
"Fleming, Josh","Phillips, Evan",17.795808792114258
"Fleming, Josh","Phillips, Tyler",8.877046585083008
"Fleming, Josh","Pint, Riley",0.5986692905426025
"Fleming, Josh","Pinto, Ricardo",2.077944278717041
"Fleming, Josh","Pivetta, Nick",36.94646072387695
"Fleming, Josh","Poche, Colin",10.976612091064453
"Fleming, Josh","Pop, Zach",3.369067907333374
"Fleming, Josh","Poteet, Cody",3.8025872707366943
"Fleming, Josh","Povich, Cade",0.8768097162246704
"Fleming, Josh","Pratto, Nick",5.236931800842285
"Fleming, Josh","Pressly, Ryan",11.843870162963867
"Fleming, Josh","Priester, Quinn",2.8295981884002686
"Fleming, Josh","Pruitt, Austin",2.9272077083587646
"Fleming, Josh","Puk, A.J.",21.364255905151367
"Fleming, Josh","Pérez, Martín",2.3185782432556152
"Fleming, Josh","Ragans, Cole",28.625301361083984
"Fleming, Josh","Raley, Brooks",6.393212795257568
"Fleming, Josh","Ramirez, Emmanuel",4.0860748291015625
"Fleming, Josh","Ramirez, Nick",0.7646192312240601
"Fleming, Josh","Ramírez, Erasmo",1.02362859249115
"Fleming, Josh","Rasmussen, Drew",17.330921173095703
"Fleming, Josh","Rea, Colin",11.719242095947266
"Fleming, Josh","Reid-Foley, Sean",3.382977247238159
"Fleming, Josh","Reyes, Gerardo",2.502340078353882
"Fleming, Josh","Reyes, Pablo",3.6153640747070312
"Fleming, Josh","Reynolds, Sean",7.898818492889404
"Fleming, Josh","Ribalta, Orlando",3.426278829574585
"Fleming, Josh","Richardson, Lyon",4.475210666656494
"Fleming, Josh","Rivera, Emmanuel",3.6426873207092285
"Fleming, Josh","Robert, Daniel",4.146617889404297
"Fleming, Josh","Roberts, Ethan",5.140369892120361
"Fleming, Josh","Robertson, David",19.12232208251953
"Fleming, Josh","Robertson, Nick",9.361154556274414
"Fleming, Josh","Rocker, Kumar",2.466796875
"Fleming, Josh","Rodriguez, Carlos",5.465626239776611
"Fleming, Josh","Rodriguez, Eduardo",4.307725429534912
"Fleming, Josh","Rodriguez, Grayson",16.4726619720459
"Fleming, Josh","Rodríguez, Joely",7.688424110412598
"Fleming, Josh","Rodríguez, Manuel",7.656038761138916
"Fleming, Josh","Rodríguez, Randy",7.530112266540527
"Fleming, Josh","Rodríguez, Yariel",1.707491397857666
"Fleming, Josh","Rodón, Carlos",22.750202178955078
"Fleming, Josh","Rogers, Josh",2.2171096801757812
"Fleming, Josh","Rogers, Taylor",10.961868286132812
"Fleming, Josh","Rogers, Tyler",18.77571678161621
"Fleming, Josh","Rojas, Josh",2.6763429641723633
"Fleming, Josh","Romano, Jordan",7.313290596008301
"Fleming, Josh","Romero, JoJo",10.186673164367676
"Fleming, Josh","Rortvedt, Ben",3.0888240337371826
"Fleming, Josh","Rosenberg, Kenny",5.204977989196777
"Fleming, Josh","Ross, Joe",8.249674797058105
"Fleming, Josh","Roycroft, Chris",1.25921630859375
"Fleming, Josh","Ruiz, José",15.535299301147461
"Fleming, Josh","Rutledge, Jackson",5.859164237976074
"Fleming, Josh","Ryan, Joe",34.958431243896484
"Fleming, Josh","Ryan, River",4.36948823928833
"Fleming, Josh","Ryan, Ryder",1.1590404510498047
"Fleming, Josh","Saalfrank, Andrew",1.850600004196167
"Fleming, Josh","Sabrowski, Erik",9.87790584564209
"Fleming, Josh","Salazar, Eduardo",3.3376808166503906
"Fleming, Josh","Sale, Chris",41.43744659423828
"Fleming, Josh","Sammons, Bryan",3.203331232070923
"Fleming, Josh","Sandlin, Nick",3.064401626586914
"Fleming, Josh","Sandoval, Patrick",7.010867595672607
"Fleming, Josh","Sands, Cole",28.439226150512695
"Fleming, Josh","Santana, Dennis",15.011734962463379
"Fleming, Josh","Santillan, Tony",18.098207473754883
"Fleming, Josh","Santos, Gregory",6.146090507507324
"Fleming, Josh","Saucedo, Tayler",5.370934009552002
"Fleming, Josh","Sborz, Josh",9.98884391784668
"Fleming, Josh","Scherzer, Max",12.18632698059082
"Fleming, Josh","Schmidt, Clarke",10.879043579101562
"Fleming, Josh","Schreiber, John",7.665975570678711
"Fleming, Josh","Schwellenbach, Spencer",26.559917449951172
"Fleming, Josh","Scott, Christian",8.99972915649414
"Fleming, Josh","Scott, Tanner",10.80463981628418
"Fleming, Josh","Scott, Tayler",1.848740816116333
"Fleming, Josh","Sears, JP",7.031900882720947
"Fleming, Josh","Selby, Colin",1.836887240409851
"Fleming, Josh","Senga, Kodai",6.045784950256348
"Fleming, Josh","Senzatela, Antonio",1.0902811288833618
"Fleming, Josh","Severino, Luis",14.130875587463379
"Fleming, Josh","Sewald, Paul",13.064617156982422
"Fleming, Josh","Shaw, Bryan",3.250180244445801
"Fleming, Josh","Shugart, Chase",5.229000568389893
"Fleming, Josh","Silseth, Chase",6.628052711486816
"Fleming, Josh","Singer, Brady",22.80473518371582
"Fleming, Josh","Skenes, Paul",31.314414978027344
"Fleming, Josh","Skubal, Tarik",47.330665588378906
"Fleming, Josh","Slaten, Justin",21.90546989440918
"Fleming, Josh","Smith, Burch",13.991872787475586
"Fleming, Josh","Smith, Cade",35.35493087768555
"Fleming, Josh","Smith, Dominic",3.7063241004943848
"Fleming, Josh","Smith, Drew",6.617270469665527
"Fleming, Josh","Smith, Pavin",2.4318947792053223
"Fleming, Josh","Smith, Will",2.6710634231567383
"Fleming, Josh","Smith-Shawver, AJ",5.222373008728027
"Fleming, Josh","Smyly, Drew",5.663505554199219
"Fleming, Josh","Snead, Kirby",0.9583544731140137
"Fleming, Josh","Snell, Blake",19.489076614379883
"Fleming, Josh","Snider, Collin",13.478960990905762
"Fleming, Josh","Soriano, George",4.316577911376953
"Fleming, Josh","Soroka, Michael",1.5419838428497314
"Fleming, Josh","Speas, Alex",4.809792995452881
"Fleming, Josh","Speier, Gabe",6.618347644805908
"Fleming, Josh","Spence, Mitch",16.248931884765625
"Fleming, Josh","Spiers, Carson",13.149911880493164
"Fleming, Josh","Springs, Jeffrey",9.229641914367676
"Fleming, Josh","Stanek, Ryne",10.55416488647461
"Fleming, Josh","Steele, Justin",15.55038833618164
"Fleming, Josh","Stefanic, Michael",3.673222541809082
"Fleming, Josh","Stephens, Jackson",3.7515971660614014
"Fleming, Josh","Sterner, Justin",6.691341400146484
"Fleming, Josh","Stewart, Brock",6.118781566619873
"Fleming, Josh","Stone, Gavin",17.78117561340332
"Fleming, Josh","Strahm, Matt",26.817737579345703
"Fleming, Josh","Stratton, Hunter",10.256182670593262
"Fleming, Josh","Strickland, Hunter",6.082218647003174
"Fleming, Josh","Strider, Spencer",5.682507038116455
"Fleming, Josh","Stripling, Ross",9.474961280822754
"Fleming, Josh","Strzelecki, Peter",4.508985996246338
"Fleming, Josh","Stubbs, Garrett",2.4218311309814453
"Fleming, Josh","Suarez, Robert",17.27685546875
"Fleming, Josh","Sulser, Cole",3.519649028778076
"Fleming, Josh","Suter, Brent",13.8117094039917
"Fleming, Josh","Suárez, Albert",5.28147029876709
"Fleming, Josh","Suárez, Ranger",24.01341438293457
"Fleming, Josh","Swanson, Erik",6.860590934753418
"Fleming, Josh","Sánchez, Cristopher",22.047061920166016
"Fleming, Josh","Taillon, Jameson",19.983259201049805
"Fleming, Josh","Tate, Dillon",0.529843807220459
"Fleming, Josh","Taylor, Troy",8.692739486694336
"Fleming, Josh","Teheran, Julio",3.5446176528930664
"Fleming, Josh","Tellez, Rowdy",1.7196128368377686
"Fleming, Josh","Thielbar, Caleb",8.552657127380371
"Fleming, Josh","Thompson, Keegan",1.390473484992981
"Fleming, Josh","Thompson, Ryan",16.299457550048828
"Fleming, Josh","Thompson, Zack",6.373010635375977
"Fleming, Josh","Thornton, Trent",18.206775665283203
"Fleming, Josh","Tinoco, Jesus",12.815479278564453
