,winner,loser,who_won,score
0,A. j. Ellis,Brandon Medders,batter,6
1,A. j. Ellis,Carlos Rosa,batter,2
2,A. j. Ellis,Franklin Morales,batter,2
3,A. j. Ellis,Matt Belisle,batter,3
4,A. j. Pierzynski,Brian Fuentes,batter,3
5,A. j. Pierzynski,Carlos Marmol,batter,2
6,A. j. Pierzynski,Frank Herrmann,batter,12
7,A. j. Pierzynski,Henry Rodriguez,batter,3
8,A. j. Pierzynski,Joakim Soria,batter,4
9,A. j. Pierzynski,Joe Smith,batter,3
10,A. j. Pierzynski,Jon Rauch,batter,2
11,A. j. Pierzynski,Kevin Gregg,batter,12
12,A. j. Pierzynski,Matt Capps,batter,3
13,A. j. Pierzynski,Neftali Feliz,batter,6
14,A. j. Pierzynski,Phil Coke,batter,6
15,A. j. Pierzynski,Rafael Perez,batter,3
16,A. j. Pierzynski,Randy Choate,batter,3
17,A. j. Pierzynski,Tim Wakefield,batter,3
18,Aaron Cook,Hanley Ramirez,pitcher,1
19,Aaron Cook,John Baker,pitcher,1
20,Aaron Cook,Jorge Cantu,pitcher,1
21,Aaron Cunningham,David Hernandez,batter,3
22,Aaron Cunningham,Jeremy Affeldt,batter,6
23,Aaron Cunningham,Juan Gutierrez,batter,3
24,Aaron Harang,Ryan Church,pitcher,1
25,Aaron Harang,Tony Abreu,pitcher,1
26,Aaron Heilman,Aaron Miles,pitcher,2
27,Aaron Heilman,Aaron Rowand,pitcher,1
28,Aaron Heilman,Adam Dunn,pitcher,1
29,Aaron Heilman,Adam Kennedy,pitcher,1
30,Aaron Heilman,Albert Pujols,pitcher,1
31,Aaron Heilman,Alcides Escobar,pitcher,1
32,Aaron Heilman,Alex Cora,pitcher,7
33,Aaron Heilman,Angel Pagan,pitcher,1
34,Aaron Heilman,Aubrey Huff,pitcher,1
35,Aaron Heilman,B. j. Upton,pitcher,1
36,Aaron Heilman,Ben Zobrist,pitcher,1
37,Aaron Heilman,Brian Barden,pitcher,1
38,Aaron Heilman,Brian Schneider,pitcher,6
39,Aaron Heilman,Carlos Pena,pitcher,1
40,Aaron Heilman,Carlos Ruiz,pitcher,1
41,Aaron Heilman,Casey Blake,pitcher,1
42,Aaron Heilman,Chase Headley,pitcher,7
43,Aaron Heilman,Chris Carter,pitcher,6
44,Aaron Heilman,Chris Denorfia,pitcher,1
45,Aaron Heilman,Cody Ransom,pitcher,6
46,Aaron Heilman,Dan Uggla,pitcher,1
47,Aaron Heilman,David Eckstein,pitcher,1
48,Aaron Heilman,Francisco Cervelli,pitcher,6
49,Aaron Heilman,Gaby Sanchez,pitcher,1
50,Aaron Heilman,Greg Dobbs,pitcher,1
51,Aaron Heilman,Ian Desmond,pitcher,1
52,Aaron Heilman,Ivan Rodriguez,pitcher,6
53,Aaron Heilman,James Loney,pitcher,1
54,Aaron Heilman,Jayson Werth,pitcher,1
55,Aaron Heilman,Johnny Damon,pitcher,1
56,Aaron Heilman,Jorge Cantu,pitcher,2
57,Aaron Heilman,Jose Reyes,pitcher,1
58,Aaron Heilman,Luis Castillo,pitcher,1
59,Aaron Heilman,Mark Teixeira,pitcher,1
60,Aaron Heilman,Matt Stairs,pitcher,1
61,Aaron Heilman,Miguel Cabrera,pitcher,6
62,Aaron Heilman,Miguel Tejada,pitcher,1
63,Aaron Heilman,Nate Schierholtz,pitcher,1
64,Aaron Heilman,Nick Hundley,pitcher,1
65,Aaron Heilman,Nick Stavinoha,pitcher,1
66,Aaron Heilman,Pablo Sandoval,pitcher,2
67,Aaron Heilman,Ramon Santiago,pitcher,1
68,Aaron Heilman,Randy Winn,pitcher,2
69,Aaron Heilman,Roger Bernadina,pitcher,1
70,Aaron Heilman,Ronnie Belliard,pitcher,6
71,Aaron Heilman,Ronny Paulino,pitcher,6
72,Aaron Heilman,Ryan Ludwick,pitcher,18
73,Aaron Heilman,Scott Rolen,pitcher,1
74,Aaron Heilman,Skip Schumaker,pitcher,1
75,Aaron Heilman,Will Venable,pitcher,1
76,Aaron Heilman,Willie Harris,pitcher,1
77,Aaron Heilman,Yorvit Torrealba,pitcher,2
78,Aaron Hill,Bobby Jenks,batter,3
79,Aaron Hill,Brandon League,batter,3
80,Aaron Hill,Hector Ambriz,batter,3
81,Aaron Hill,Joakim Soria,batter,1
82,Aaron Hill,Jonathan Papelbon,batter,3
83,Aaron Hill,Justin Masterson,batter,3
84,Aaron Hill,Rafael Soriano,batter,3
85,Aaron Hill,Sean Gallagher,batter,6
86,Aaron Hill,Sergio Mitre,batter,3
87,Aaron Miles,Blake Wood,batter,2
88,Aaron Miles,Carlos Marmol,batter,3
89,Aaron Miles,Chris Capuano,batter,3
90,Aaron Miles,Daniel McCutchen,batter,6
91,Aaron Miles,Drew Storen,batter,3
92,Aaron Miles,Garrett Jones,pitcher,1
93,Aaron Miles,Jason Castro,pitcher,1
94,Aaron Miles,Jason Michaels,pitcher,1
95,Aaron Miles,Joel Hanrahan,batter,3
96,Aaron Miles,Jose Tabata,pitcher,1
97,Aaron Miles,Juan Carlos Oviedo,batter,3
98,Aaron Miles,Justin Thomas,batter,3
99,Aaron Miles,Marcos Mateo,batter,3
100,Aaron Miles,Pedro Alvarez,pitcher,1
101,Aaron Miles,Pedro Feliz,pitcher,1
102,Aaron Rowand,Andrew Cashner,batter,3
103,Aaron Rowand,Francisco Rodriguez,batter,3
104,Aaron Rowand,Heath Bell,batter,3
105,Aaron Rowand,Hung-Chih Kuo,batter,3
106,Aaron Rowand,Jeff Fulchino,batter,3
107,Aaron Rowand,Jesse Chavez,batter,3
108,Aaron Rowand,Juan Carlos Oviedo,batter,15
109,Aaron Rowand,Matt Lindstrom,batter,6
110,Adam Dunn,Carlos Villanueva,batter,3
111,Adam Dunn,Chad Durbin,batter,2
112,Adam Dunn,Francisco Rodriguez,batter,6
113,Adam Dunn,Heath Bell,batter,3
114,Adam Dunn,Hisanori Takahashi,batter,3
115,Adam Dunn,Jose Contreras,batter,12
116,Adam Dunn,Jose Veras,batter,2
117,Adam Dunn,Matt Lindstrom,batter,2
118,Adam Dunn,Ryan Madson,batter,3
119,Adam Dunn,Ryan Webb,batter,6
120,Adam Everett,Luis Mendoza,batter,6
121,Adam Jones,Brian Tallet,batter,3
122,Adam Jones,Cliff Lee,batter,3
123,Adam Jones,Daniel Schlereth,batter,3
124,Adam Jones,Francisco Rodriguez,batter,1
125,Adam Jones,Guillermo Moscoso,batter,6
126,Adam Jones,Jerry Blevins,batter,9
127,Adam Jones,Joe Nelson,batter,2
128,Adam Jones,Joe Thatcher,batter,3
129,Adam Jones,Jon Rauch,batter,2
130,Adam Jones,Jonathan Papelbon,batter,3
131,Adam Jones,Jose Valverde,batter,3
132,Adam Jones,Kevin Gregg,batter,2
133,Adam Jones,Matt Capps,batter,6
134,Adam Jones,Michael Wuertz,batter,3
135,Adam Jones,Neftali Feliz,batter,3
136,Adam Jones,Ramon E Ramirez,batter,12
137,Adam Jones,Robbie Weinhardt,batter,9
138,Adam Kennedy,Brad Lidge,batter,2
139,Adam Kennedy,Carlos Marmol,batter,6
140,Adam Kennedy,Chris Volstad,batter,3
141,Adam Kennedy,Edward Mujica,batter,3
142,Adam Kennedy,Eric O'Flaherty,batter,2
143,Adam Kennedy,Francisco Cordero,batter,2
144,Adam Kennedy,Juan Carlos Oviedo,batter,6
145,Adam Kennedy,Kyle Farnsworth,batter,2
146,Adam Kennedy,Renyel Pinto,batter,6
147,Adam Kennedy,Ryan Franklin,batter,6
148,Adam Kennedy,Trevor Hoffman,batter,3
149,Adam Laroche,Billy Wagner,batter,2
150,Adam Laroche,Brian Wilson,batter,3
151,Adam Laroche,Evan Meek,batter,3
152,Adam Laroche,J.C. Romero,batter,3
153,Adam Laroche,Jesse Chavez,batter,6
154,Adam Laroche,Joel Hanrahan,batter,2
155,Adam Laroche,John Axford,batter,2
156,Adam Laroche,Kenley Jansen,batter,3
157,Adam Laroche,Rafael Betancourt,batter,3
158,Adam Laroche,Ryan Franklin,batter,2
159,Adam Laroche,Sergio Romo,batter,15
160,Adam Lind,Brandon League,batter,6
161,Adam Lind,Chris Perez,batter,13
162,Adam Lind,Ervin Santana,batter,12
163,Adam Lind,Jeremy Affeldt,batter,3
164,Adam Lind,Joakim Soria,batter,3
165,Adam Lind,Jonathan Papelbon,batter,3
166,Adam Lind,Jose Valverde,batter,12
167,Adam Lind,Juan Gutierrez,batter,12
