,winner,loser,who_won,score
0,A. j. Ellis,Corey Knebel,batter,2
1,A. j. Ellis,D.J. Snelten,batter,2
2,A. j. Ellis,Dan Jennings,batter,2
3,A. j. Ellis,Felipe Vazquez,batter,3
4,A. j. Ellis,Jeffrey Springs,batter,2
5,A. j. Ellis,Randy Rosario,batter,2
6,A. j. Ellis,Sam Dyson,batter,3
7,A.J. Cole,Avisail Garcia,pitcher,7
8,A.J. Cole,Carlos Sanchez,pitcher,1
9,A.J. Cole,Daniel Palka,pitcher,2
10,A.J. Cole,Dee Strange-gordon,pitcher,1
11,A.J. Cole,Devon Travis,pitcher,2
12,A.J. Cole,Ian Kinsler,pitcher,1
13,A.J. Cole,Jean Segura,pitcher,6
14,A.J. Cole,Jose Bautista,pitcher,6
15,A.J. Cole,Jose Briceno,pitcher,6
16,A.J. Cole,José Abreu,pitcher,1
17,A.J. Cole,Justin Smoak,pitcher,6
18,A.J. Cole,Kole Calhoun,pitcher,1
19,A.J. Cole,Martin Maldonado,pitcher,1
20,A.J. Cole,Matt Davidson,pitcher,1
21,A.J. Cole,Mike Moustakas,pitcher,1
22,A.J. Cole,Mitch Haniger,pitcher,1
23,A.J. Cole,Salvador Perez,pitcher,6
24,A.J. Cole,Teoscar Hernandez,pitcher,6
25,A.J. Cole,Whit Merrifield,pitcher,6
26,A.J. Cole,Wilmer Flores,pitcher,1
27,A.J. Cole,Xander Bogaerts,pitcher,1
28,A.J. Cole,Zack Cozart,pitcher,2
29,A.J. Minter,Adam Duvall,pitcher,1
30,A.J. Minter,Adam Eaton,pitcher,1
31,A.J. Minter,Aj Pollock,pitcher,1
32,A.J. Minter,Alen Hanson,pitcher,1
33,A.J. Minter,Alex Blandino,pitcher,1
34,A.J. Minter,Amed Rosario,pitcher,1
35,A.J. Minter,Andrew Knapp,pitcher,6
36,A.J. Minter,Anthony Rendon,pitcher,2
37,A.J. Minter,Austin Jackson,pitcher,1
38,A.J. Minter,Austin Slater,pitcher,6
39,A.J. Minter,Billy Hamilton,pitcher,1
40,A.J. Minter,Blake Swihart,pitcher,1
41,A.J. Minter,Brandon Belt,pitcher,6
42,A.J. Minter,Brian Anderson,pitcher,18
43,A.J. Minter,Bryce Harper,pitcher,1
44,A.J. Minter,Cameron Maybin,pitcher,12
45,A.J. Minter,Carlos Gonzalez,pitcher,1
46,A.J. Minter,Carlos Santana,pitcher,2
47,A.J. Minter,Charlie Blackmon,pitcher,1
48,A.J. Minter,Chris Davis,pitcher,1
49,A.J. Minter,Chris Owings,pitcher,1
50,A.J. Minter,Christian Yelich,pitcher,6
51,A.J. Minter,Corey Dickerson,pitcher,1
52,A.J. Minter,Daniel Murphy,pitcher,1
53,A.J. Minter,Danny Valencia,pitcher,1
54,A.J. Minter,David Bote,pitcher,6
55,A.J. Minter,David Peralta,pitcher,6
56,A.J. Minter,Derek Dietrich,pitcher,12
