,winner,loser,who_won,score
0,A. j. Pierzynski,Brian Fuentes,batter,3
1,A. j. Pierzynski,C.J. Wilson,batter,3
2,A. j. Pierzynski,David Aardsma,batter,2
3,A. j. Pierzynski,Edgar Gonzalez,batter,3
4,A. j. Pierzynski,J.P. Howell,batter,3
5,A. j. Pierzynski,Jamey Wright,batter,9
6,A. j. Pierzynski,John Bale,batter,3
7,A. j. Pierzynski,Jose Arredondo,batter,3
8,A. j. Pierzynski,Justin Verlander,batter,3
9,A. j. Pierzynski,Mariano Rivera,batter,2
10,A. j. Pierzynski,Miguel Batista,batter,3
11,A. j. Pierzynski,Sean Marshall,batter,3
12,A. j. Pierzynski,Trevor Hoffman,batter,3
13,Aaron Cook,Brian Mccann,pitcher,1
14,Aaron Cook,Garret Anderson,pitcher,1
15,Aaron Cook,Martin Prado,pitcher,1
16,Aaron Cunningham,Octavio Dotel,batter,12
17,Aaron Harang,Eric Hinske,pitcher,1
18,Aaron Harang,Freddy Sanchez,pitcher,1
19,Aaron Harang,Nate Mclouth,pitcher,6
20,Aaron Heilman,Andre Ethier,pitcher,1
21,Aaron Heilman,Brandon Phillips,pitcher,1
22,Aaron Heilman,Brendan Ryan,pitcher,6
23,Aaron Heilman,Brian Bixler,pitcher,1
24,Aaron Heilman,Charlie Morton,pitcher,1
25,Aaron Heilman,Edwin Encarnacion,pitcher,1
26,Aaron Heilman,Hanley Ramirez,pitcher,6
27,Aaron Heilman,James Loney,pitcher,2
28,Aaron Heilman,Jason Michaels,pitcher,1
29,Aaron Heilman,Jhonny Peralta,pitcher,6
30,Aaron Heilman,John Hester,pitcher,1
31,Aaron Heilman,Jorge Cantu,pitcher,6
32,Aaron Heilman,Kazuo Matsui,pitcher,1
33,Aaron Heilman,Luis Cruz,pitcher,6
34,Aaron Heilman,Mark Reynolds,pitcher,6
35,Aaron Heilman,Martin Prado,pitcher,1
36,Aaron Heilman,Matt Diaz,pitcher,1
37,Aaron Heilman,Nate Mclouth,pitcher,1
38,Aaron Heilman,Ronny Paulino,pitcher,6
39,Aaron Heilman,Rusty Ryal,pitcher,6
40,Aaron Heilman,Trevor Crowe,pitcher,1
41,Aaron Heilman,Victor Martinez,pitcher,1
42,Aaron Hill,Brad Ziegler,batter,3
43,Aaron Hill,Brian Bruney,batter,2
44,Aaron Hill,Chris Ray,batter,2
45,Aaron Hill,David Aardsma,batter,2
46,Aaron Hill,Fernando Rodney,batter,12
47,Aaron Hill,Frank Francisco,batter,6
48,Aaron Hill,Jim Johnson,batter,3
49,Aaron Hill,Jonathan Papelbon,batter,3
50,Aaron Hill,Justin Speier,batter,2
51,Aaron Hill,Manny Acosta,batter,3
52,Aaron Hill,Michael Gonzalez,batter,6
53,Aaron Hill,Pedro Strop,batter,2
54,Aaron Hill,Tyler Walker,batter,3
55,Aaron Laffey,B. j. Upton,pitcher,6
56,Aaron Laffey,Dioner Navarro,pitcher,2
57,Aaron Laffey,Jeff Bailey,pitcher,6
58,Aaron Laffey,Nick Green,pitcher,2
59,Aaron Miles,Felipe Paulino,batter,3
60,Aaron Miles,Matt Capps,batter,3
61,Aaron Miles,Trever Miller,batter,6
62,Aaron Poreda,Asdrubal Cabrera,pitcher,6
63,Aaron Poreda,Ben Francisco,pitcher,1
64,Aaron Poreda,Juan Pierre,pitcher,1
65,Aaron Poreda,Orlando Hudson,pitcher,6
66,Aaron Poreda,Rafael Furcal,pitcher,1
67,Aaron Poreda,Ryan Garko,pitcher,1
68,Aaron Rowand,Jason Motte,batter,3
69,Aaron Rowand,Joel Hanrahan,batter,6
70,Aaron Rowand,Juan Carlos Oviedo,batter,3
71,Aaron Rowand,Nelson Figueroa,batter,3
72,Aaron Rowand,Nick Masset,batter,3
73,Aaron Rowand,Trevor Hoffman,batter,3
74,Adam Dunn,Brian Stokes,batter,3
75,Adam Dunn,Clay Condrey,batter,3
76,Adam Dunn,Dan Meyer,batter,3
77,Adam Dunn,Francisco Rodriguez,batter,4
78,Adam Dunn,Jesse Carlson,batter,3
79,Adam Dunn,Kevin Gregg,batter,2
80,Adam Dunn,Matt Lindstrom,batter,2
81,Adam Dunn,Osiris Matos,batter,2
82,Adam Dunn,Trevor Hoffman,batter,2
83,Adam Eaton,Delwyn Young,pitcher,1
84,Adam Eaton,Garrett Jones,pitcher,6
85,Adam Eaton,Steve Pearce,pitcher,1
86,Adam Everett,Brian Shouse,batter,6
87,Adam Everett,Edgar Gonzalez,batter,6
88,Adam Everett,J.P. Howell,batter,3
89,Adam Everett,Josh Kinney,batter,2
90,Adam Everett,Mark Hendrickson,batter,2
91,Adam Everett,Matt Herges,batter,6
92,Adam Everett,Russ Springer,batter,3
93,Adam Everett,Scott Downs,batter,1
94,Adam Jones,Brian Bruney,batter,15
95,Adam Jones,Brian Fuentes,batter,15
96,Adam Jones,David Aardsma,batter,3
97,Adam Jones,Edwin Jackson,batter,12
98,Adam Jones,Fernando Rodney,batter,2
99,Adam Jones,Francisco Rodriguez,batter,2
100,Adam Jones,Frank Francisco,batter,3
101,Adam Jones,Jonathan Papelbon,batter,4
102,Adam Jones,Josh Rupe,batter,12
103,Adam Jones,Matt Garza,batter,6
104,Adam Jones,Phil Coke,batter,1
105,Adam Kennedy,Fernando Rodney,batter,3
106,Adam Kennedy,Frank Francisco,batter,14
107,Adam Kennedy,Jason Isringhausen,batter,3
108,Adam Kennedy,Jesse Crain,batter,3
109,Adam Kennedy,Joakim Soria,batter,3
110,Adam Kennedy,Joe Nelson,batter,3
111,Adam Kennedy,John Bale,batter,2
112,Adam Kennedy,John Lackey,batter,3
113,Adam Kennedy,Jon Rauch,batter,8
114,Adam Kennedy,Jonathan Papelbon,batter,2
115,Adam Kennedy,Jose Arredondo,batter,2
116,Adam Kennedy,Juan Gutierrez,batter,2
117,Adam Kennedy,Justin Speier,batter,3
118,Adam Kennedy,Kevin Jepsen,batter,6
119,Adam Kennedy,Matt Guerrier,batter,2
120,Adam Kennedy,Randy Williams,batter,3
121,Adam Kennedy,Scott Downs,batter,3
122,Adam Kennedy,Wes Whisler,batter,2
123,Adam Kennedy,Zach Miner,batter,3
124,Adam Laroche,Brad Lidge,batter,3
125,Adam Laroche,Brad Thompson,batter,12
126,Adam Laroche,Brian Moehler,batter,2
127,Adam Laroche,Chad Durbin,batter,3
128,Adam Laroche,Fernando Rodney,batter,6
129,Adam Laroche,Francisco Cordero,batter,6
130,Adam Laroche,Francisco Rodriguez,batter,17
131,Adam Laroche,Heath Bell,batter,3
132,Adam Laroche,Jason Motte,batter,3
133,Adam Laroche,Jeff Fulchino,batter,3
134,Adam Laroche,Joel Hanrahan,batter,4
