,winner,loser,who_won,score
0,A. j. Ellis,Craig Kimbrel,batter,4
1,A. j. Ellis,Heath Bell,batter,3
2,A. j. Ellis,Huston Street,batter,14
3,A. j. Ellis,Jason Grilli,batter,2
4,A. j. Ellis,Jim Henderson,batter,2
5,A. j. Ellis,Justin De Fratus,batter,3
6,A. j. Ellis,Luis Garcia,batter,2
7,A. j. Ellis,Sergio Romo,batter,6
8,A. j. Ellis,Tommy Hunter,batter,2
9,A. j. Pierzynski,Aaron Crow,batter,6
10,A. j. Pierzynski,Addison Reed,batter,1
11,A. j. Pierzynski,Casey Fien,batter,3
12,A. j. Pierzynski,Casey Janssen,batter,3
13,A. j. Pierzynski,Cory Rasmus,batter,12
14,A. j. Pierzynski,Ernesto Frieri,batter,30
15,A. j. Pierzynski,Glen Perkins,batter,2
16,A. j. Pierzynski,Joe Smith,batter,12
17,A. j. Pierzynski,Tommy Hunter,batter,3
18,A.J. Burnett,Luis Valbuena,pitcher,1
19,A.J. Burnett,Todd Helton,pitcher,2
20,A.J. Burnett,Troy Tulowitzki,pitcher,6
21,A.J. Griffin,Derrick Robinson,pitcher,1
22,A.J. Griffin,Jay Bruce,pitcher,6
23,A.J. Griffin,Joey Votto,pitcher,1
24,AJ Ramos,Adam Laroche,pitcher,6
25,AJ Ramos,Brandon Phillips,pitcher,8
26,AJ Ramos,Brian Bogusevic,pitcher,1
27,AJ Ramos,Brian Mccann,pitcher,1
28,AJ Ramos,Carlos Gomez,pitcher,1
29,AJ Ramos,Chase Headley,pitcher,1
30,AJ Ramos,Chris Denorfia,pitcher,6
31,AJ Ramos,Cody Ransom,pitcher,1
32,AJ Ramos,Dan Uggla,pitcher,1
33,AJ Ramos,Daniel Descalso,pitcher,1
34,AJ Ramos,David Dejesus,pitcher,1
35,AJ Ramos,Donnie Murphy,pitcher,6
36,AJ Ramos,Eric Young,pitcher,1
37,AJ Ramos,Erik Kratz,pitcher,1
38,AJ Ramos,Freddie Freeman,pitcher,6
39,AJ Ramos,Freddy Galvis,pitcher,1
40,AJ Ramos,Jay Bruce,pitcher,6
41,AJ Ramos,Jean Segura,pitcher,1
42,AJ Ramos,Jeff Bianchi,pitcher,1
43,AJ Ramos,Jimmy Rollins,pitcher,1
44,AJ Ramos,Jordy Mercer,pitcher,1
45,AJ Ramos,Jose Tabata,pitcher,1
46,AJ Ramos,Juan Lagares,pitcher,1
47,AJ Ramos,Julio Borbon,pitcher,1
48,AJ Ramos,Kyle Blanks,pitcher,6
49,AJ Ramos,Logan Forsythe,pitcher,1
50,AJ Ramos,Lonnie Chisenhall,pitcher,1
51,AJ Ramos,Michael Mckenry,pitcher,1
52,AJ Ramos,Mike Aviles,pitcher,6
53,AJ Ramos,Mike Baxter,pitcher,6
54,AJ Ramos,Nick Swisher,pitcher,1
55,AJ Ramos,Steve Lombardozzi,pitcher,6
56,AJ Ramos,Todd Frazier,pitcher,6
57,AJ Ramos,Tony Cruz,pitcher,1
58,AJ Ramos,Welington Castillo,pitcher,6
59,AJ Ramos,Will Venable,pitcher,1
60,AJ Ramos,Wilson Ramos,pitcher,6
61,AJ Ramos,Xavier Paul,pitcher,1
62,Aaron Crow,Adam Dunn,pitcher,1
63,Aaron Crow,Adrian Beltre,pitcher,1
64,Aaron Crow,Brad Miller,pitcher,1
65,Aaron Crow,Brian Dozier,pitcher,2
66,Aaron Crow,Bryan Holaday,pitcher,1
67,Aaron Crow,Chris Herrmann,pitcher,6
68,Aaron Crow,David Dejesus,pitcher,1
69,Aaron Crow,Dayán Viciedo,pitcher,1
70,Aaron Crow,Hernan Perez,pitcher,1
71,Aaron Crow,Jim Adduci,pitcher,6
72,Aaron Crow,Jose Lobaton,pitcher,1
73,Aaron Crow,Josh Willingham,pitcher,1
74,Aaron Crow,Juan Lagares,pitcher,1
75,Aaron Crow,Jurickson Profar,pitcher,1
76,Aaron Crow,Justin Turner,pitcher,6
77,Aaron Crow,Kelly Johnson,pitcher,1
78,Aaron Crow,Kyle Seager,pitcher,1
79,Aaron Crow,Leonys Martín,pitcher,2
80,Aaron Crow,Michael Saunders,pitcher,1
81,Aaron Crow,Nelson Cruz,pitcher,1
82,Aaron Crow,Paul Konerko,pitcher,1
83,Aaron Crow,Ramon Santiago,pitcher,1
84,Aaron Crow,Trevor Plouffe,pitcher,6
85,Aaron Crow,Wilkin Ramirez,pitcher,6
86,Aaron Harang,Brandon Barnes,pitcher,1
87,Aaron Harang,Carlos Quentin,pitcher,6
88,Aaron Harang,Chase Headley,pitcher,6
89,Aaron Harang,Jason Castro,pitcher,1
90,Aaron Harang,Jose Altuve,pitcher,1
91,Aaron Harang,Yonder Alonso,pitcher,1
92,Aaron Hicks,Cory Rasmus,batter,12
93,Aaron Hicks,Jamey Wright,batter,6
94,Aaron Hicks,Joba Chamberlain,batter,2
95,Aaron Hicks,Preston Claiborne,batter,3
96,Aaron Hicks,Tom Wilhelmsen,batter,3
97,Aaron Hicks,Xavier Cedeno,batter,3
98,Aaron Hill,Chad Bettis,batter,3
99,Aaron Hill,Fernando Abad,batter,3
100,Aaron Hill,Francisco Rodriguez,batter,3
101,Aaron Hill,Jim Johnson,batter,3
102,Aaron Hill,LaTroy Hawkins,batter,3
103,Aaron Hill,Manny Corpas,batter,3
104,Aaron Hill,Sam LeCure,batter,3
105,Aaron Laffey,Aaron Hicks,pitcher,6
106,Aaron Laffey,Eduardo Escobar,pitcher,1
107,Aaron Laffey,Pedro Florimon,pitcher,1
108,Aaron Loup,Aaron Hill,pitcher,1
109,Aaron Loup,Avisail Garcia,pitcher,6
110,Aaron Loup,Ben Zobrist,pitcher,6
111,Aaron Loup,Brett Wallace,pitcher,1
112,Aaron Loup,Carlos Corporan,pitcher,6
113,Aaron Loup,Chris Snyder,pitcher,1
114,Aaron Loup,Desmond Jennings,pitcher,6
115,Aaron Loup,Gerardo Parra,pitcher,6
116,Aaron Loup,Jeff Francoeur,pitcher,1
117,Aaron Loup,Jhonny Peralta,pitcher,6
118,Aaron Loup,Justin Maxwell,pitcher,1
119,Aaron Loup,Lorenzo Cain,pitcher,1
120,Aaron Loup,Manny Machado,pitcher,1
121,Aaron Loup,Miguel Montero,pitcher,1
122,Aaron Loup,Miguel Tejada,pitcher,1
123,Aaron Loup,Nate Mclouth,pitcher,1
124,Aaron Loup,Prince Fielder,pitcher,1
125,Aaron Loup,Sam Fuld,pitcher,1
126,Aaron Loup,Sean Rodriguez,pitcher,6
127,Aaron Loup,Steve Pearce,pitcher,1
128,Aaron Loup,Victor Martinez,pitcher,1
