,winner,loser,who_won,score
0,A. j. Ellis,Craig Kimbrel,batter,2
1,A. j. Ellis,J.J. Putz,batter,3
2,A. j. Ellis,Jeremy Affeldt,batter,3
3,A. j. Ellis,Marcos Mateo,batter,3
4,A. j. Ellis,Matt Capps,batter,3
5,A. j. Ellis,Sean Burnett,batter,6
6,A. j. Pierzynski,Aaron Crow,batter,3
7,A. j. Pierzynski,Al Alburquerque,batter,3
8,A. j. Pierzynski,Carlos Marmol,batter,3
9,A. j. Pierzynski,Drew Storen,batter,3
10,A. j. Pierzynski,Joakim Soria,batter,3
11,A. j. Pierzynski,Jordan Walden,batter,3
12,A. j. Pierzynski,Jose Mijares,batter,6
13,A. j. Pierzynski,Jose Valverde,batter,2
14,A. j. Pierzynski,Kenley Jansen,batter,3
15,A. j. Pierzynski,Koji Uehara,batter,3
16,A. j. Pierzynski,Michael Gonzalez,batter,3
17,A. j. Pierzynski,Tony Sipp,batter,9
18,Aaron Crow,Adam Everett,pitcher,1
19,Aaron Crow,Adrian Gonzalez,pitcher,6
20,Aaron Crow,Alex Rodriguez,pitcher,6
21,Aaron Crow,Alfonso Soriano,pitcher,6
22,Aaron Crow,Aramis Ramirez,pitcher,2
23,Aaron Crow,Asdrubal Cabrera,pitcher,2
24,Aaron Crow,Ben Zobrist,pitcher,1
25,Aaron Crow,Brendan Ryan,pitcher,1
26,Aaron Crow,Brent Morel,pitcher,1
27,Aaron Crow,Brian Dinkelman,pitcher,6
28,Aaron Crow,Carl Crawford,pitcher,6
29,Aaron Crow,Chone Figgins,pitcher,1
30,Aaron Crow,Craig Tatum,pitcher,6
31,Aaron Crow,Danny Valencia,pitcher,6
32,Aaron Crow,Delmon Young,pitcher,6
33,Aaron Crow,Desmond Jennings,pitcher,6
34,Aaron Crow,Eduardo Nunez,pitcher,2
35,Aaron Crow,Ichiro Suzuki,pitcher,6
36,Aaron Crow,Jack Hannahan,pitcher,1
37,Aaron Crow,Jason Varitek,pitcher,1
38,Aaron Crow,Johnny Damon,pitcher,1
39,Aaron Crow,Jorge Posada,pitcher,6
40,Aaron Crow,Josh Reddick,pitcher,1
41,Aaron Crow,Juan Pierre,pitcher,6
42,Aaron Crow,Justin Upton,pitcher,1
43,Aaron Crow,Luke Hughes,pitcher,12
44,Aaron Crow,Luke Scott,pitcher,1
45,Aaron Crow,Mark Teahen,pitcher,6
46,Aaron Crow,Matt Tolbert,pitcher,1
47,Aaron Crow,Michael Brantley,pitcher,6
48,Aaron Crow,Miguel Cabrera,pitcher,1
49,Aaron Crow,Mike Aviles,pitcher,6
50,Aaron Crow,Paul Konerko,pitcher,1
51,Aaron Crow,Rajai Davis,pitcher,1
52,Aaron Crow,Robert Andino,pitcher,1
53,Aaron Crow,Ryan Lavarnway,pitcher,1
54,Aaron Crow,Ryan Raburn,pitcher,6
