,winner,loser,who_won,score
0,A. j. Reed,Joakim Soria,batter,3
1,A. j. Reed,Wily Peralta,batter,12
2,A.J. Cole,James Mccann,pitcher,1
3,A.J. Cole,Jonathan Schoop,pitcher,6
4,A.J. Cole,Jorge Polanco,pitcher,1
5,A.J. Cole,Jose Rondon,pitcher,6
6,A.J. Cole,Luis Arraez,pitcher,1
7,A.J. Cole,Max Kepler,pitcher,1
8,A.J. Cole,Nelson Cruz,pitcher,6
9,A.J. Cole,Tim Anderson,pitcher,1
10,A.J. Minter,Adam Jones,pitcher,1
11,A.J. Minter,Albert Almora,pitcher,7
12,A.J. Minter,Billy Hamilton,pitcher,1
13,A.J. Minter,Cam Gallagher,pitcher,6
14,A.J. Minter,Chad Wallach,pitcher,6
15,A.J. Minter,Charlie Blackmon,pitcher,1
16,A.J. Minter,Curt Casali,pitcher,6
17,A.J. Minter,Daniel Murphy,pitcher,1
18,A.J. Minter,David Peralta,pitcher,1
19,A.J. Minter,Eric Hosmer,pitcher,7
20,A.J. Minter,Francisco Mejia,pitcher,6
21,A.J. Minter,Gerardo Parra,pitcher,6
22,A.J. Minter,Greg Garcia,pitcher,1
23,A.J. Minter,Howie Kendrick,pitcher,1
24,A.J. Minter,Ian Kinsler,pitcher,1
25,A.J. Minter,Isaac Galloway,pitcher,6
26,A.J. Minter,Jake Bauers,pitcher,6
27,A.J. Minter,Jose Peraza,pitcher,1
28,A.J. Minter,Jt Riddle,pitcher,1
29,A.J. Minter,Juan Soto,pitcher,1
30,A.J. Minter,Keon Broxton,pitcher,6
31,A.J. Minter,Kris Bryant,pitcher,6
32,A.J. Minter,Kyle Schwarber,pitcher,1
33,A.J. Minter,Mark Zagunis,pitcher,2
34,A.J. Minter,Matt Adams,pitcher,1
35,A.J. Minter,Michael Conforto,pitcher,2
36,A.J. Minter,Nick Ahmed,pitcher,8
37,A.J. Minter,Pat Valaika,pitcher,1
38,A.J. Minter,Pete Alonso,pitcher,6
39,A.J. Minter,Peter O'brien,pitcher,6
40,A.J. Minter,Phil Ervin,pitcher,1
41,A.J. Minter,Raimel Tapia,pitcher,6
42,A.J. Minter,Roberto Perez,pitcher,6
43,A.J. Minter,Robinson Cano,pitcher,7
44,A.J. Minter,Ryan Mcmahon,pitcher,6
45,A.J. Minter,Tony Wolters,pitcher,1
46,A.J. Minter,Ty France,pitcher,1
47,A.J. Minter,Tyler Naquin,pitcher,6
48,A.J. Minter,Whit Merrifield,pitcher,1
49,A.J. Minter,Wilmer Flores,pitcher,1
50,AJ Reed,Ehire Adrianza,pitcher,1
51,AJ Reed,Jonathan Schoop,pitcher,1
52,AJ Reed,Marwin Gonzalez,pitcher,1
53,Aaron Altherr,Brian Dozier,pitcher,6
54,Aaron Altherr,Juan Soto,pitcher,1
55,Aaron Altherr,Yan Gomes,pitcher,6
56,Aaron Brooks,Anthony Santander,pitcher,1
57,Aaron Brooks,Austin Nola,pitcher,6
58,Aaron Brooks,Chance Sisco,pitcher,6
59,Aaron Brooks,Dan Vogelbach,pitcher,1
60,Aaron Brooks,David Fletcher,pitcher,1
61,Aaron Brooks,Dee Strange-gordon,pitcher,1
62,Aaron Brooks,Domingo Santana,pitcher,1
63,Aaron Brooks,Gordon Beckham,pitcher,1
64,Aaron Brooks,Grayson Greiner,pitcher,6
65,Aaron Brooks,Jonathan Lucroy,pitcher,6
66,Aaron Brooks,Kyle Lewis,pitcher,6
67,Aaron Brooks,Luis Rengifo,pitcher,2
68,Aaron Brooks,Omar Narvaez,pitcher,1
69,Aaron Brooks,Renato Nunez,pitcher,1
70,Aaron Brooks,Ronny Rodriguez,pitcher,6
71,Aaron Bummer,Andrew Benintendi,pitcher,1
72,Aaron Bummer,Brett Gardner,pitcher,1
73,Aaron Bummer,Curtis Granderson,pitcher,2
74,Aaron Bummer,Dj Lemahieu,pitcher,6
75,Aaron Bummer,Gio Urshela,pitcher,6
76,Aaron Bummer,Jeff Mcneil,pitcher,1
77,Aaron Bummer,Justin Smoak,pitcher,1
78,Aaron Bummer,Michael Conforto,pitcher,1
79,Aaron Bummer,Neil Walker,pitcher,1
80,Aaron Bummer,Randal Grichuk,pitcher,1
81,Aaron Bummer,Robinson Cano,pitcher,1
82,Aaron Bummer,Rowdy Tellez,pitcher,6
83,Aaron Hicks,Colin Poche,batter,12
84,Aaron Hicks,Daniel Hudson,batter,2
85,Aaron Hicks,Elvis Luciano,batter,3
86,Aaron Hicks,Ian Kennedy,batter,3
87,Aaron Hicks,Ken Giles,batter,2
88,Aaron Hicks,Mychal Givens,batter,2
89,Aaron Hicks,Nick Kingham,batter,2
90,Aaron Hicks,Roberto Osuna,batter,2
91,Aaron Hicks,Taylor Rogers,batter,12
92,Aaron Judge,Andrew Kittredge,batter,2
93,Aaron Judge,Brad Hand,batter,6
94,Aaron Judge,Bryan Abreu,batter,3
95,Aaron Judge,Daniel Hudson,batter,3
96,Aaron Judge,Jimmy Yacabonis,batter,2
97,Aaron Judge,Mike Shawaryn,batter,2
98,Aaron Judge,Richard Bleier,batter,3
99,Aaron Judge,Ryan Pressly,batter,3
100,Aaron Judge,Taylor Rogers,batter,9
101,Aaron Judge,Wade LeBlanc,batter,6
102,Aaron Loup,Carson Kelly,pitcher,6
103,Aaron Loup,J. r. Murphy,pitcher,6
104,Aaron Loup,Nick Ahmed,pitcher,6
105,Aaron Slegers,Dj Stewart,pitcher,2
106,Aaron Slegers,Hanser Alberto,pitcher,1
107,Abraham Toro,Emilio Pagan,batter,12
108,Abraham Toro,Ken Giles,batter,12
109,Adalberto Mejia,Billy Mckinney,pitcher,1
110,Adalberto Mejia,Chris Davis,pitcher,1
111,Adalberto Mejia,Freddy Galvis,pitcher,1
112,Adalberto Mejia,Joey Rickard,pitcher,1
113,Adalberto Mejia,Luke Maile,pitcher,1
114,Adalberto Mejia,Matt Skole,pitcher,6
115,Adalberto Mejia,Ryan Cordell,pitcher,6
116,Adalberto Mejia,Stevie Wilkerson,pitcher,6
117,Adalberto Mejia,Tim Anderson,pitcher,1
118,Adalberto Mondesi,Hansel Robles,batter,2
119,Adalberto Mondesi,Liam Hendriks,batter,6
120,Adalberto Mondesi,Luis Cessa,batter,3
121,Adalberto Mondesi,Shane Greene,batter,3
122,Adalberto Mondesi,Trevor Hildenberger,batter,6
123,Adam Cimber,Aaron Hicks,pitcher,1
124,Adam Cimber,Adam Engel,pitcher,1
125,Adam Cimber,Albert Pujols,pitcher,12
126,Adam Cimber,Alex Gordon,pitcher,1
127,Adam Cimber,Brandon Drury,pitcher,1
128,Adam Cimber,C. j. Cron,pitcher,1
129,Adam Cimber,Cam Gallagher,pitcher,1
130,Adam Cimber,Carlos Sanchez,pitcher,6
131,Adam Cimber,Curtis Granderson,pitcher,6
132,Adam Cimber,David Fletcher,pitcher,1
133,Adam Cimber,Delino Deshields,pitcher,2
134,Adam Cimber,Elvis Andrus,pitcher,1
135,Adam Cimber,Ender Inciarte,pitcher,6
136,Adam Cimber,George Springer,pitcher,1
137,Adam Cimber,Isaac Galloway,pitcher,1
138,Adam Cimber,James Mccann,pitcher,1
139,Adam Cimber,Johan Camargo,pitcher,1
140,Adam Cimber,Jon Berti,pitcher,1
141,Adam Cimber,Jose Rondon,pitcher,1
142,Adam Cimber,Matt Chapman,pitcher,1
143,Adam Cimber,Mike Trout,pitcher,1
144,Adam Cimber,Mitch Garver,pitcher,1
145,Adam Cimber,Randal Grichuk,pitcher,6
146,Adam Cimber,Robinson Chirinos,pitcher,1
147,Adam Cimber,Ronny Rodriguez,pitcher,1
148,Adam Cimber,Rowdy Tellez,pitcher,6
149,Adam Cimber,Teoscar Hernandez,pitcher,6
150,Adam Cimber,Tim Anderson,pitcher,1
151,Adam Cimber,Whit Merrifield,pitcher,2
152,Adam Cimber,Willie Calhoun,pitcher,1
153,Adam Cimber,Yoan Moncada,pitcher,6
154,Adam Conley,Albert Almora,pitcher,1
155,Adam Conley,Amed Rosario,pitcher,7
156,Adam Conley,Andrew Knapp,pitcher,1
157,Adam Conley,Cesar Hernandez,pitcher,2
158,Adam Conley,Charlie Culberson,pitcher,2
159,Adam Conley,Corey Seager,pitcher,1
160,Adam Conley,Cory Spangenberg,pitcher,1
161,Adam Conley,Eric Hosmer,pitcher,6
162,Adam Conley,Eric Thames,pitcher,6
163,Adam Conley,Greg Garcia,pitcher,2
164,Adam Conley,Hunter Renfroe,pitcher,6
165,Adam Conley,Jarrod Dyson,pitcher,1
166,Adam Conley,Jeff Mcneil,pitcher,1
167,Adam Conley,Joc Pederson,pitcher,6
168,Adam Conley,Josh Naylor,pitcher,2
169,Adam Conley,Ketel Marte,pitcher,1
170,Adam Conley,Kevin Kiermaier,pitcher,1
171,Adam Conley,Kolten Wong,pitcher,1
172,Adam Conley,Max Muncy,pitcher,1
173,Adam Conley,Michael Conforto,pitcher,6
174,Adam Conley,Mike Moustakas,pitcher,1
175,Adam Conley,Ronald Acuna,pitcher,6
176,Adam Conley,Seranthony Dominguez,pitcher,6
177,Adam Conley,Tomas Nido,pitcher,1
178,Adam Conley,Tommy Edman,pitcher,1
179,Adam Conley,Travis Shaw,pitcher,1
180,Adam Conley,Wil Myers,pitcher,1
181,Adam Conley,Wilmer Flores,pitcher,1
182,Adam Conley,Yadier Molina,pitcher,1
183,Adam Duvall,Carlos Martinez,batter,3
184,Adam Duvall,Hector Neris,batter,12
185,Adam Duvall,Javy Guerra,batter,3
186,Adam Eaton,A.J. Minter,batter,3
187,Adam Eaton,Chris Devenski,batter,1
188,Adam Eaton,Edwin Diaz,batter,2
189,Adam Eaton,Felipe Vazquez,batter,3
190,Adam Eaton,Genesis Cabrera,batter,3
191,Adam Eaton,Harrison Musgrave,batter,3
192,Adam Eaton,Joe Kelly,batter,2
193,Adam Eaton,Jose Cisnero,batter,3
194,Adam Eaton,Jose Urquidy,batter,3
195,Adam Eaton,Kenley Jansen,batter,1
196,Adam Eaton,Luke Jackson,batter,5
197,Adam Eaton,Robert Gsellman,batter,3
198,Adam Eaton,Roberto Osuna,batter,3
199,Adam Eaton,Sergio Romo,batter,3
200,Adam Eaton,Tayler Scott,batter,3
201,Adam Eaton,Tayron Guerrero,batter,4
202,Adam Eaton,Thyago Vieira,batter,3
203,Adam Engel,Evan Phillips,batter,3
204,Adam Frazier,Adam Conley,batter,3
205,Adam Frazier,Andrew Chafin,batter,3
206,Adam Frazier,Carlos Martinez,batter,3
207,Adam Frazier,Chasen Shreve,batter,1
208,Adam Frazier,Deolis Guerra,batter,3
209,Adam Frazier,Edgar Garcia,batter,6
210,Adam Frazier,Hector Neris,batter,2
211,Adam Frazier,Jake Jewell,batter,3
212,Adam Frazier,Jose Leclerc,batter,3
213,Adam Frazier,Jose Urena,batter,6
214,Adam Frazier,Josh Hader,batter,9
215,Adam Frazier,Kenley Jansen,batter,2
216,Adam Frazier,Kevin Gausman,batter,6
217,Adam Frazier,Kirby Yates,batter,6
