,winner,loser,who_won,score
0,A. j. Ellis,Andrew Cashner,batter,2
1,A. j. Ellis,Bobby Parnell,batter,3
2,A. j. Ellis,Craig Kimbrel,batter,2
3,A. j. Ellis,Cristhian Martinez,batter,6
4,A. j. Ellis,Ernesto Frieri,batter,7
5,A. j. Ellis,Fernando Salas,batter,2
6,A. j. Ellis,Huston Street,batter,6
7,A. j. Ellis,J.J. Hoover,batter,6
8,A. j. Ellis,Jake Diekman,batter,2
9,A. j. Ellis,Rafael Dolis,batter,1
10,A. j. Ellis,Sergio Romo,batter,3
11,A. j. Ellis,Wilton Lopez,batter,12
12,A. j. Pierzynski,Aaron Crow,batter,2
13,A. j. Pierzynski,Carlos Marmol,batter,2
14,A. j. Pierzynski,David Pauley,batter,3
15,A. j. Pierzynski,Greg Holland,batter,9
16,A. j. Pierzynski,Jairo Asencio,batter,2
17,A. j. Pierzynski,Jared Burton,batter,2
18,A. j. Pierzynski,Jeff Gray,batter,12
19,A. j. Pierzynski,Jim Johnson,batter,2
20,A. j. Pierzynski,Jonathan Broxton,batter,3
21,A. j. Pierzynski,Jose Valverde,batter,14
22,A. j. Pierzynski,Jose Veras,batter,3
23,A. j. Pierzynski,Rich Thompson,batter,3
24,A. j. Pierzynski,Scott Maine,batter,2
25,A.J. Burnett,Alfonso Soriano,pitcher,6
26,A.J. Burnett,Anthony Rizzo,pitcher,1
27,A.J. Burnett,Drew Stubbs,pitcher,1
28,A.J. Burnett,Starlin Castro,pitcher,1
29,A.J. Burnett,Zack Cozart,pitcher,1
30,AJ Ramos,Aramis Ramirez,pitcher,6
31,AJ Ramos,Daniel Murphy,pitcher,1
32,AJ Ramos,Eric Hinske,pitcher,6
33,AJ Ramos,Jordany Valdespin,pitcher,6
34,AJ Ramos,Jose Constanza,pitcher,6
35,AJ Ramos,Michael Bourn,pitcher,6
36,AJ Ramos,Rickie Weeks,pitcher,6
37,AJ Ramos,Ruben Tejada,pitcher,6
38,AJ Ramos,Ryan Braun,pitcher,6
39,Aaron Cook,Brendan Ryan,pitcher,1
40,Aaron Cook,Chone Figgins,pitcher,1
41,Aaron Cook,Ichiro Suzuki,pitcher,1
42,Aaron Crow,Adam Dunn,pitcher,6
43,Aaron Crow,Adam Lind,pitcher,1
44,Aaron Crow,Alex Rios,pitcher,1
45,Aaron Crow,Alexi Casilla,pitcher,1
46,Aaron Crow,Andruw Jones,pitcher,6
47,Aaron Crow,Asdrubal Cabrera,pitcher,1
48,Aaron Crow,Brett Lawrie,pitcher,1
49,Aaron Crow,Brian Dozier,pitcher,1
50,Aaron Crow,Casey Kotchman,pitcher,6
51,Aaron Crow,Chris Parmelee,pitcher,6
52,Aaron Crow,Danny Worth,pitcher,1
53,Aaron Crow,David Freese,pitcher,7
54,Aaron Crow,David Ortiz,pitcher,6
55,Aaron Crow,Delmon Young,pitcher,1
56,Aaron Crow,Derek Jeter,pitcher,1
57,Aaron Crow,Juan Diaz,pitcher,1
58,Aaron Crow,Kelly Shoppach,pitcher,1
59,Aaron Crow,Lonnie Chisenhall,pitcher,1
60,Aaron Crow,Luke Carlin,pitcher,1
61,Aaron Crow,Matt Carpenter,pitcher,3
62,Aaron Crow,Mike Aviles,pitcher,6
63,Aaron Crow,Omar Infante,pitcher,2
64,Aaron Crow,Paul Konerko,pitcher,6
65,Aaron Crow,Russell Martin,pitcher,1
66,Aaron Crow,Shin-soo Choo,pitcher,6
67,Aaron Crow,Yadier Molina,pitcher,1
68,Aaron Cunningham,David Carpenter,batter,6
