,Player,Rank
0,Aaron Brooks,0.0005696977747858744
1,Aaron Sanchez,1.662006611871717
2,Adam Plutko,0.9479728551586467
3,Adam Wainwright,2.5976342903939535
4,Alex Young,1.436609916954523
5,Andrew Cashner,1.43497828587538
6,Ariel Jurado,0.740264891879609
7,Austin Voth,1.886795153396244
8,Brad Peacock,1.54551375871202
9,Brandon Woodruff,2.3097591956168237
10,Brendan McKay,2.0489821060958895
11,Brett Anderson,0.4861889318616587
12,Charlie Morton,2.479375424792373
13,Chris Archer,2.8035383738025654
14,Chris Bassitt,2.592850932924826
15,Chris Sale,2.467199439793424
16,Clayton Richard,2.18427759116566
17,Colin Poche,1.2047588747351201
18,Collin McHugh,2.094086032027489
19,Corey Kluber,2.2695998769519905
20,Dakota Hudson,1.0430913896667686
21,Daniel Norris,2.388869149697026
22,Danny Duffy,2.1168327422217517
23,Devin Smeltzer,1.2541780572652799
24,Drew Smyly,1.7063173136793766
25,Dylan Bundy,2.1840020758200214
26,Dylan Cease,2.773935168168008
27,Eduardo Rodriguez,2.536439992200417
28,Edwin Jackson,0.4673900056265099
29,Felix Pena,3.3091636335226413
30,Frankie Montas,3.0869498149712427
31,Gerrit Cole,3.8013491944450895
32,Glenn Sparkman,0.6421684912640183
33,Homer Bailey,2.1523490438660104
34,Hyun Jin Ryu,1.6312084066708479
35,Ivan Nova,0.1910756937700224
36,J.A. Happ,1.836385400293883
37,Jack Flaherty,2.5963287836127256
38,Jacob deGrom,3.780508270695152
39,Jaime Barria,2.101900991207955
40,Jake Odorizzi,2.345683676811897
41,Jakob Junis,1.2559884078220995
42,Jason Vargas,1.3754779565504027
43,Jeff Samardzija,1.4194898606934134
44,Jefry Rodriguez,1.4804051824166156
45,Joe Musgrove,2.0592725533409286
46,John Means,1.1252413846620763
47,Jordan Zimmermann,1.5146356589013326
48,Jose Berrios,2.0743109882863133
49,Julio Teheran,2.511471648954105
50,Justin Verlander,3.962977351746097
51,Kolby Allard,0.8094529507345605
52,Kyle Freeland,0.7160096598024285
53,Kyle Gibson,1.5032911637118727
54,Lance Lynn,3.1364613060488087
55,Lucas Giolito,2.8059935163081122
56,Marco Gonzales,1.0857383669138503
57,Masahiro Tanaka,2.3676124094598667
58,Matt Harvey,1.1252224444457386
59,Michael Wacha,1.6123931657865018
60,Mike Clevinger,3.2703744095613163
61,Mike Fiers,1.2140115713219604
62,Mike Leake,1.3049173522939728
63,Mike Minor,2.667464371094914
64,Mike Soroka,1.5803571983867382
65,Pablo Lopez,0.9793800783561579
