,winner,loser,score
0,A. j. Reed,Leury Garcia,6
1,Leury Garcia,A. j. Reed,6
2,Aaron Hicks,Anthony Santander,11
3,Aaron Hicks,Austin Meadows,6
4,Aaron Hicks,Brandon Drury,0
5,Aaron Hicks,Brett Gardner,7
6,Aaron Hicks,Chance Sisco,6
7,Aaron Hicks,Howie Kendrick,8
8,Aaron Hicks,Hunter Pence,9
9,Aaron Hicks,J. d. Martinez,9
10,J. d. Martinez,Aaron Hicks,9
11,Aaron Hicks,Joey Rickard,0
12,Aaron Hicks,Jorge Polanco,7
13,Aaron Hicks,Khris Davis,3
14,Aaron Hicks,Luke Voit,10
15,Aaron Hicks,Marcus Semien,4
16,Aaron Hicks,Mike Trout,0
17,Aaron Hicks,Randal Grichuk,1
18,Aaron Hicks,Tommy Pham,11
19,Aaron Hicks,Travis D'arnaud,2
20,Aaron Hicks,Willy Adames,0
21,Aaron Hicks,Yoan Moncada,3
22,Aaron Judge,Adam Jones,6
23,Aaron Judge,Aj Pollock,3
24,Aaron Judge,Albert Pujols,0
25,Aaron Judge,Andrelton Simmons,8
26,Aaron Judge,Anthony Rendon,7
27,Anthony Rendon,Aaron Judge,7
28,Aaron Judge,Anthony Rizzo,0
29,Aaron Judge,Anthony Santander,8
30,Aaron Judge,Austin Barnes,5
31,Aaron Judge,Austin Meadows,15
32,Aaron Judge,Austin Nola,3
33,Aaron Judge,Austin Romine,1
34,Aaron Judge,Billy Mckinney,2
35,Aaron Judge,Brad Miller,0
36,Aaron Judge,Brandon Drury,0
37,Aaron Judge,Brandon Lowe,0
38,Aaron Judge,Brett Gardner,9
39,Aaron Judge,Brian Anderson,0
40,Aaron Judge,Brian Dozier,0
41,Aaron Judge,Bryce Harper,0
42,Aaron Judge,Bubba Starling,7
43,Aaron Judge,C. j. Cron,0
44,Aaron Judge,Cam Gallagher,0
45,Aaron Judge,Cameron Maybin,7
46,Aaron Judge,Carlos Santana,0
47,Aaron Judge,Cheslor Cuthbert,0
48,Aaron Judge,Danny Jansen,8
49,Aaron Judge,Danny Santana,0
50,Aaron Judge,Dansby Swanson,0
51,Aaron Judge,David Fletcher,7
52,Aaron Judge,Dawel Lugo,8
53,Aaron Judge,Dj Lemahieu,0
54,Aaron Judge,Domingo Santana,7
55,Aaron Judge,Dylan Moore,1
56,Dylan Moore,Aaron Judge,1
57,Aaron Judge,Eddie Rosario,0
58,Aaron Judge,Edwin Encarnacion,14
59,Aaron Judge,Elias Diaz,9
60,Aaron Judge,Elvis Andrus,4
61,Aaron Judge,Fernando Tatis,10
62,Fernando Tatis,Aaron Judge,10
63,Aaron Judge,Gary Sanchez,0
64,Aaron Judge,George Springer,9
65,Aaron Judge,Giancarlo Stanton,3
66,Aaron Judge,Gio Urshela,3
67,Aaron Judge,Gleyber Torres,0
68,Aaron Judge,Hanser Alberto,2
69,Aaron Judge,Harold Ramirez,8
70,Aaron Judge,Howie Kendrick,11
71,Aaron Judge,Hunter Dozier,2
72,Aaron Judge,Hunter Pence,16
73,Aaron Judge,J. d. Martinez,0
74,Aaron Judge,Jake Marisnick,3
75,Aaron Judge,Ji-man Choi,2
76,Aaron Judge,Joey Rickard,4
77,Aaron Judge,Joey Wendle,0
78,Aaron Judge,Jonathan Schoop,0
79,Aaron Judge,Jonathan Villar,2
80,Aaron Judge,Jorge Soler,0
81,Aaron Judge,Jose Altuve,8
82,Aaron Judge,Jose Ramirez,0
83,Aaron Judge,Jose Trevino,7
84,Aaron Judge,Josh Donaldson,9
85,Aaron Judge,Josh Phegley,8
86,Aaron Judge,José Abreu,0
87,Aaron Judge,Juan Soto,0
88,Aaron Judge,Kevan Smith,7
89,Aaron Judge,Khris Davis,3
90,Aaron Judge,Kole Calhoun,0
91,Aaron Judge,Kris Bryant,6
92,Aaron Judge,Kyle Seager,0
93,Aaron Judge,Lourdes Gurriel,2
94,Aaron Judge,Luis Urias,9
95,Aaron Judge,Luke Voit,4
96,Aaron Judge,Mallex Smith,1
97,Mallex Smith,Aaron Judge,1
98,Aaron Judge,Manuel Margot,0
99,Aaron Judge,Marcus Semien,3
100,Aaron Judge,Matt Chapman,0
101,Aaron Judge,Matt Olson,5
102,Aaron Judge,Max Muncy,2
103,Aaron Judge,Michael Brantley,24
104,Aaron Judge,Michael Chavis,5
105,Aaron Judge,Mike Tauchman,0
106,Aaron Judge,Mike Trout,3
107,Aaron Judge,Mike Zunino,0
108,Aaron Judge,Mookie Betts,0
109,Aaron Judge,Nick Ahmed,0
110,Aaron Judge,Nolan Arenado,1
111,Aaron Judge,Pedro Severino,9
112,Aaron Judge,Randal Grichuk,0
113,Aaron Judge,Rhys Hoskins,0
