,Year,SpringRank Levels
0,2019.0,6.4832253418379215
1,2018.0,7.472820633107612
2,2017.0,6.927976198295478
3,2016.0,7.011319239546263
4,2015.0,6.534709012081495
5,2014.0,7.0318440889593825
6,2013.0,6.859915093904562
7,2012.0,6.225733098317924
8,2011.0,7.3906756330806465
9,2010.0,7.9925191989301885
10,2009.0,6.098023547446478
