,Player,Rank
0,A. j. Reed,-0.04550349468537331
1,Leury Garcia,-0.13493737336480152
2,Aaron Hicks,1.2702786691250165
3,Anthony Santander,-0.34271546426197586
4,Austin Meadows,1.1281235474949332
5,Brandon Drury,-0.9917019038702486
6,Brett Gardner,0.323911536760151
7,Chance Sisco,0.7875000205056805
8,Howie Kendrick,0.29729095130603267
9,Hunter Pence,-0.16597538441266332
10,J. d. Martinez,0.1407491403966521
11,Joey Rickard,-1.2942744426040595
12,Jorge Polanco,-0.8438944260495649
13,Khris Davis,-0.14629105643662887
14,Luke Voit,0.6017707301552423
15,Marcus Semien,0.05051118625698916
16,Mike Trout,0.48450847663931274
17,Randal Grichuk,0.6634552275427584
18,Tommy Pham,-0.37207711076476235
19,Travis D'arnaud,0.1757625075227367
20,Willy Adames,0.02458153038271434
21,Yoan Moncada,-0.2859894160720157
22,Aaron Judge,0.6823514826860076
23,Adam Jones,-0.09962199659740323
24,Aj Pollock,-0.17870137486386273
25,Albert Pujols,0.04153152081640396
26,Andrelton Simmons,0.5819502817033327
27,Anthony Rendon,-0.2850312102590089
28,Anthony Rizzo,0.04012998961977064
29,Austin Barnes,1.5211346936102994
30,Austin Nola,-0.6698619542702315
31,Austin Romine,-0.052910595172864554
32,Billy Mckinney,-0.02940870777762349
33,Brad Miller,0.6218597477958799
34,Brandon Lowe,0.23271368012900576
35,Brian Anderson,0.5544324046615197
36,Brian Dozier,1.1503541925735261
37,Bryce Harper,0.4005190477746573
38,Bubba Starling,-0.421258094926091
39,C. j. Cron,1.2074145825416878
40,Cam Gallagher,-0.4426664484004204
41,Cameron Maybin,-0.11842747401989275
42,Carlos Santana,0.46376126092208425
43,Cheslor Cuthbert,1.1442890720744159
44,Danny Jansen,-0.6657639291555929
45,Danny Santana,1.0906314035436484
46,Dansby Swanson,-0.0028672872623050714
47,David Fletcher,-1.2286798082852228
48,Dawel Lugo,-0.318266053788783
49,Dj Lemahieu,0.9603103290561565
50,Domingo Santana,0.6702297165239638
51,Dylan Moore,-0.9986357638829595
52,Eddie Rosario,0.2590991079178275
53,Edwin Encarnacion,-0.7979015769345433
54,Elias Diaz,-0.8848807329129162
55,Elvis Andrus,0.2011419693858302
56,Fernando Tatis,0.6699833559481619
57,Gary Sanchez,1.4548573466219858
58,George Springer,1.3050642745162486
59,Giancarlo Stanton,-0.4529536688982865
60,Gio Urshela,0.2921282685741183
61,Gleyber Torres,0.1153617041993078
62,Hanser Alberto,-0.27122331939943356
63,Harold Ramirez,-1.0462293086169128
64,Hunter Dozier,0.7782322134180079
65,Jake Marisnick,0.4092591891789244
66,Ji-man Choi,-0.10738275034613787
67,Joey Wendle,-0.9111509235238405
68,Jonathan Schoop,1.018711102655984
69,Jonathan Villar,0.36911505420053375
70,Jorge Soler,0.24255915794306457
71,Jose Altuve,0.7093905991947462
72,Jose Ramirez,0.7253089007708959
73,Jose Trevino,-1.1783049465557274
74,Josh Donaldson,0.5298127569452431
75,Josh Phegley,-1.2422506254764039
76,José Abreu,0.6210791989611073
77,Juan Soto,0.08334553838080185
78,Kevan Smith,-1.4170410566044382
79,Kole Calhoun,1.101201675644029
80,Kris Bryant,0.11368499326093554
81,Kyle Seager,0.10194477703556167
82,Lourdes Gurriel,1.3033593271745638
83,Luis Urias,0.7111833767898479
84,Mallex Smith,-0.5113355809922593
85,Manuel Margot,0.3227547786607457
86,Matt Chapman,1.131077695753906
87,Matt Olson,0.12360322281463679
88,Max Muncy,-0.2686302702996935
89,Michael Brantley,-0.8319936901044128
90,Michael Chavis,1.3134282664964756
91,Mike Tauchman,0.4046780178645282
92,Mike Zunino,1.4026890998303454
93,Mookie Betts,0.8324600620947681
94,Nick Ahmed,0.7921903439750352
95,Nolan Arenado,-0.446682446250904
96,Pedro Severino,-1.3134999017696327
97,Rhys Hoskins,-0.2019507525415128
98,Ronald Guzman,0.5302866109460476
99,Rowdy Tellez,1.135159736621773
100,Stephen Piscotty,0.5256578202447058
101,Steve Pearce,-1.0090246172771893
102,Steven Duggar,0.6991166692635962
103,Teoscar Hernandez,0.7430823032732357
104,Tim Anderson,-0.01114519778150058
105,Tim Locastro,-1.2555663810553923
106,Tony Wolters,-0.8543524299470545
107,Trea Turner,-0.16506641055705484
108,Trevor Story,0.968486445212654
109,Trey Mancini,-0.7732461746699141
110,Ty France,0.5311135752677638
111,Tyler Flowers,-1.125349054998106
112,Victor Robles,0.4049742581455323
113,Vladimir Guerrero,-1.054534862140198
114,Welington Castillo,-1.0958700257298721
115,Willians Astudillo,0.2613836559999948
116,Xander Bogaerts,-0.0828387108730931
117,Yandy Díaz,0.3670833953801154
118,Yordan Álvarez,1.4632206174679319
119,Yuli Gurriel,1.3483238777669075
120,Abraham Toro,-0.7925721984017802
121,Alex Bregman,1.1823817310295937
122,Adalberto Mondesi,-0.8237018467005737
123,Aledmys Díaz,-0.7860342347386129
124,Brandon Dixon,1.323777813302508
125,Brian Goodwin,-0.2707371333011205
126,Dan Vogelbach,0.7954134935286656
127,Delino Deshields,-1.4110320083058274
128,Eduardo Escobar,1.341711644092876
129,Eloy Jimenez,1.297467190609881
130,Erik Gonzalez,-1.035435416343398
131,J. p. Crawford,0.1248378689487058
132,Jackie Bradley,0.4900479004774377
