,winner,loser,score
0,A. j. Pierzynski,Adam Dunn,0
1,A. j. Pierzynski,Adam Jones,0
2,A. j. Pierzynski,Alejandro De aza,0
3,A. j. Pierzynski,Alex Avila,0
4,A. j. Pierzynski,Alfonso Soriano,0
5,A. j. Pierzynski,Andre Ethier,0
6,A. j. Pierzynski,Andrew Mccutchen,0
7,A. j. Pierzynski,Ben Zobrist,0
8,A. j. Pierzynski,Brennan Boesch,0
9,A. j. Pierzynski,Bryce Harper,0
10,A. j. Pierzynski,Carlos Ruiz,0
11,A. j. Pierzynski,Cliff Pennington,0
12,A. j. Pierzynski,Daniel Descalso,0
13,A. j. Pierzynski,Donovan Solano,0
14,A. j. Pierzynski,Dustin Pedroia,0
15,A. j. Pierzynski,Fernando Martinez,0
16,A. j. Pierzynski,Freddie Freeman,0
17,A. j. Pierzynski,Greg Dobbs,0
18,A. j. Pierzynski,Hanley Ramirez,0
19,A. j. Pierzynski,Ichiro Suzuki,0
20,A. j. Pierzynski,James Loney,0
21,A. j. Pierzynski,Jason Heyward,0
22,A. j. Pierzynski,Jason Kubel,0
23,A. j. Pierzynski,Jesus Flores,0
24,A. j. Pierzynski,Jesus Guzman,0
25,A. j. Pierzynski,Joey Votto,0
26,A. j. Pierzynski,John Mayberry,0
27,A. j. Pierzynski,Jon Jay,0
28,A. j. Pierzynski,Jose Reyes,0
29,A. j. Pierzynski,Josh Hamilton,0
30,A. j. Pierzynski,Justin Morneau,0
31,A. j. Pierzynski,Justin Upton,0
32,A. j. Pierzynski,Kendrys Morales,0
33,A. j. Pierzynski,Matt Wieters,0
34,A. j. Pierzynski,Michael Saunders,0
35,A. j. Pierzynski,Miguel Cabrera,0
36,A. j. Pierzynski,Mike Aviles,0
37,A. j. Pierzynski,Mike Carp,0
38,A. j. Pierzynski,Nick Swisher,0
39,A. j. Pierzynski,Prince Fielder,0
40,A. j. Pierzynski,Raul Ibanez,0
41,A. j. Pierzynski,Ryan Doumit,0
42,A. j. Pierzynski,Scott Podsednik,0
43,A. j. Pierzynski,Scott Rolen,0
44,A. j. Pierzynski,Shane Victorino,0
45,A. j. Pierzynski,Shin-soo Choo,0
46,A. j. Pierzynski,Xavier Avery,0
47,A. j. Pierzynski,Yorvit Torrealba,0
48,A. j. Pierzynski,Yunel Escobar,0
49,A. j. Pierzynski,Yuniesky Betancourt,0
50,A. j. Pierzynski,Zack Cozart,0
51,Adam Dunn,A. j. Pierzynski,0
52,Adam Dunn,Adam Jones,0
53,Adam Dunn,Alejandro De aza,0
54,Adam Dunn,Alex Avila,0
55,Adam Dunn,Alfonso Soriano,0
56,Adam Dunn,Andre Ethier,0
57,Adam Dunn,Andrew Mccutchen,0
58,Adam Dunn,Ben Zobrist,0
59,Adam Dunn,Brennan Boesch,0
60,Adam Dunn,Bryce Harper,0
61,Adam Dunn,Carlos Ruiz,0
62,Adam Dunn,Cliff Pennington,0
63,Adam Dunn,Daniel Descalso,0
64,Adam Dunn,Donovan Solano,0
65,Adam Dunn,Dustin Pedroia,0
66,Adam Dunn,Fernando Martinez,0
67,Adam Dunn,Freddie Freeman,0
68,Adam Dunn,Greg Dobbs,0
69,Adam Dunn,Hanley Ramirez,0
70,Adam Dunn,Ichiro Suzuki,0
71,Adam Dunn,James Loney,0
72,Adam Dunn,Jason Heyward,0
73,Adam Dunn,Jason Kubel,0
74,Adam Dunn,Jesus Flores,0
75,Adam Dunn,Jesus Guzman,0
76,Adam Dunn,Joey Votto,0
77,Adam Dunn,John Mayberry,0
78,Adam Dunn,Jon Jay,0
79,Adam Dunn,Jose Reyes,0
80,Adam Dunn,Josh Hamilton,0
81,Adam Dunn,Justin Morneau,0
82,Adam Dunn,Justin Upton,0
83,Adam Dunn,Kendrys Morales,0
84,Adam Dunn,Matt Wieters,0
85,Adam Dunn,Michael Saunders,0
86,Adam Dunn,Miguel Cabrera,0
87,Adam Dunn,Mike Aviles,0
88,Adam Dunn,Mike Carp,0
89,Adam Dunn,Nick Swisher,0
90,Adam Dunn,Prince Fielder,0
91,Adam Dunn,Raul Ibanez,0
92,Adam Dunn,Ryan Doumit,0
93,Adam Dunn,Scott Podsednik,0
94,Adam Dunn,Scott Rolen,0
95,Adam Dunn,Shane Victorino,0
96,Adam Dunn,Shin-soo Choo,0
97,Adam Dunn,Xavier Avery,0
98,Adam Dunn,Yorvit Torrealba,0
99,Adam Dunn,Yunel Escobar,0
100,Adam Dunn,Yuniesky Betancourt,0
101,Adam Dunn,Zack Cozart,0
102,Adam Jones,A. j. Pierzynski,0
103,Adam Jones,Adam Dunn,0
104,Adam Jones,Alejandro De aza,0
105,Adam Jones,Alex Avila,0
106,Adam Jones,Alfonso Soriano,0
107,Adam Jones,Andre Ethier,0
108,Adam Jones,Andrew Mccutchen,0
109,Adam Jones,Ben Zobrist,0
110,Adam Jones,Brennan Boesch,0
111,Adam Jones,Bryce Harper,0
112,Adam Jones,Carlos Ruiz,0
113,Adam Jones,Cliff Pennington,0
114,Adam Jones,Daniel Descalso,0
115,Adam Jones,Donovan Solano,0
116,Adam Jones,Dustin Pedroia,0
117,Adam Jones,Fernando Martinez,0
118,Adam Jones,Freddie Freeman,0
119,Adam Jones,Greg Dobbs,0
120,Adam Jones,Hanley Ramirez,0
121,Adam Jones,Ichiro Suzuki,0
122,Adam Jones,James Loney,0
123,Adam Jones,Jason Heyward,0
124,Adam Jones,Jason Kubel,0
125,Adam Jones,Jesus Flores,0
126,Adam Jones,Jesus Guzman,0
127,Adam Jones,Joey Votto,0
128,Adam Jones,John Mayberry,0
129,Adam Jones,Jon Jay,0
130,Adam Jones,Jose Reyes,0
131,Adam Jones,Josh Hamilton,0
132,Adam Jones,Justin Morneau,0
133,Adam Jones,Justin Upton,0
134,Adam Jones,Kendrys Morales,0
135,Adam Jones,Matt Wieters,0
136,Adam Jones,Michael Saunders,0
137,Adam Jones,Miguel Cabrera,0
138,Adam Jones,Mike Aviles,0
139,Adam Jones,Mike Carp,0
140,Adam Jones,Nick Swisher,0
141,Adam Jones,Prince Fielder,0
142,Adam Jones,Raul Ibanez,0
143,Adam Jones,Ryan Doumit,0
144,Adam Jones,Scott Podsednik,0
145,Adam Jones,Scott Rolen,0
146,Adam Jones,Shane Victorino,0
147,Adam Jones,Shin-soo Choo,0
148,Adam Jones,Xavier Avery,0
149,Adam Jones,Yorvit Torrealba,0
150,Adam Jones,Yunel Escobar,0
151,Adam Jones,Yuniesky Betancourt,0
152,Adam Jones,Zack Cozart,0
153,Alejandro De aza,A. j. Pierzynski,0
154,Alejandro De aza,Adam Dunn,0
155,Alejandro De aza,Adam Jones,0
156,Alejandro De aza,Alex Avila,0
157,Alejandro De aza,Alfonso Soriano,0
158,Alejandro De aza,Andre Ethier,0
159,Alejandro De aza,Andrew Mccutchen,0
160,Alejandro De aza,Ben Zobrist,0
161,Alejandro De aza,Brennan Boesch,0
162,Alejandro De aza,Bryce Harper,0
163,Alejandro De aza,Carlos Ruiz,0
164,Alejandro De aza,Cliff Pennington,0
165,Alejandro De aza,Daniel Descalso,0
166,Alejandro De aza,Donovan Solano,0
167,Alejandro De aza,Dustin Pedroia,0
168,Alejandro De aza,Fernando Martinez,0
169,Alejandro De aza,Freddie Freeman,0
170,Alejandro De aza,Greg Dobbs,0
171,Alejandro De aza,Hanley Ramirez,0
172,Alejandro De aza,Ichiro Suzuki,0
173,Alejandro De aza,James Loney,0
174,Alejandro De aza,Jason Heyward,0
175,Alejandro De aza,Jason Kubel,0
176,Alejandro De aza,Jesus Flores,0
177,Alejandro De aza,Jesus Guzman,0
178,Alejandro De aza,Joey Votto,0
179,Alejandro De aza,John Mayberry,0
180,Alejandro De aza,Jon Jay,0
181,Alejandro De aza,Jose Reyes,0
182,Alejandro De aza,Josh Hamilton,0
183,Alejandro De aza,Justin Morneau,0
184,Alejandro De aza,Justin Upton,0
185,Alejandro De aza,Kendrys Morales,0
186,Alejandro De aza,Matt Wieters,0
187,Alejandro De aza,Michael Saunders,0
188,Alejandro De aza,Miguel Cabrera,0
189,Alejandro De aza,Mike Aviles,0
190,Alejandro De aza,Mike Carp,0
191,Alejandro De aza,Nick Swisher,0
192,Alejandro De aza,Prince Fielder,0
193,Alejandro De aza,Raul Ibanez,0
194,Alejandro De aza,Ryan Doumit,0
195,Alejandro De aza,Scott Podsednik,0
196,Alejandro De aza,Scott Rolen,0
197,Alejandro De aza,Shane Victorino,0
198,Alejandro De aza,Shin-soo Choo,0
199,Alejandro De aza,Xavier Avery,0
200,Alejandro De aza,Yorvit Torrealba,0
201,Alejandro De aza,Yunel Escobar,0
202,Alejandro De aza,Yuniesky Betancourt,0
203,Alejandro De aza,Zack Cozart,0
204,Alex Avila,A. j. Pierzynski,0
205,Alex Avila,Adam Dunn,0
206,Alex Avila,Adam Jones,0
207,Alex Avila,Alejandro De aza,0
208,Alex Avila,Alfonso Soriano,0
209,Alex Avila,Andre Ethier,0
210,Alex Avila,Andrew Mccutchen,0
211,Alex Avila,Ben Zobrist,0
212,Alex Avila,Brennan Boesch,0
213,Alex Avila,Bryce Harper,0
214,Alex Avila,Carlos Ruiz,0
215,Alex Avila,Cliff Pennington,0
216,Alex Avila,Daniel Descalso,0
217,Alex Avila,Donovan Solano,0
218,Alex Avila,Dustin Pedroia,0
219,Alex Avila,Fernando Martinez,0
220,Alex Avila,Freddie Freeman,0
221,Alex Avila,Greg Dobbs,0
222,Alex Avila,Hanley Ramirez,0
223,Alex Avila,Ichiro Suzuki,0
224,Alex Avila,James Loney,0
225,Alex Avila,Jason Heyward,0
226,Alex Avila,Jason Kubel,0
227,Alex Avila,Jesus Flores,0
228,Alex Avila,Jesus Guzman,0
229,Alex Avila,Joey Votto,0
230,Alex Avila,John Mayberry,0
231,Alex Avila,Jon Jay,0
232,Alex Avila,Jose Reyes,0
233,Alex Avila,Josh Hamilton,0
234,Alex Avila,Justin Morneau,0
235,Alex Avila,Justin Upton,0
236,Alex Avila,Kendrys Morales,0
237,Alex Avila,Matt Wieters,0
238,Alex Avila,Michael Saunders,0
239,Alex Avila,Miguel Cabrera,0
240,Alex Avila,Mike Aviles,0
241,Alex Avila,Mike Carp,0
242,Alex Avila,Nick Swisher,0
243,Alex Avila,Prince Fielder,0
244,Alex Avila,Raul Ibanez,0
245,Alex Avila,Ryan Doumit,0
246,Alex Avila,Scott Podsednik,0
247,Alex Avila,Scott Rolen,0
248,Alex Avila,Shane Victorino,0
249,Alex Avila,Shin-soo Choo,0
250,Alex Avila,Xavier Avery,0
251,Alex Avila,Yorvit Torrealba,0
252,Alex Avila,Yunel Escobar,0
253,Alex Avila,Yuniesky Betancourt,0
254,Alex Avila,Zack Cozart,0
255,Alfonso Soriano,A. j. Pierzynski,0
256,Alfonso Soriano,Adam Dunn,0
257,Alfonso Soriano,Adam Jones,0
258,Alfonso Soriano,Alejandro De aza,0
259,Alfonso Soriano,Alex Avila,0
260,Alfonso Soriano,Andre Ethier,0
261,Alfonso Soriano,Andrew Mccutchen,0
262,Alfonso Soriano,Ben Zobrist,0
263,Alfonso Soriano,Brennan Boesch,0
264,Alfonso Soriano,Bryce Harper,0
265,Alfonso Soriano,Carlos Ruiz,0
266,Alfonso Soriano,Cliff Pennington,0
267,Alfonso Soriano,Daniel Descalso,0
268,Alfonso Soriano,Donovan Solano,0
269,Alfonso Soriano,Dustin Pedroia,0
270,Alfonso Soriano,Fernando Martinez,0
271,Alfonso Soriano,Freddie Freeman,0
272,Alfonso Soriano,Greg Dobbs,0
273,Alfonso Soriano,Hanley Ramirez,0
274,Alfonso Soriano,Ichiro Suzuki,0
275,Alfonso Soriano,James Loney,0
276,Alfonso Soriano,Jason Heyward,0
277,Alfonso Soriano,Jason Kubel,0
278,Alfonso Soriano,Jesus Flores,0
279,Alfonso Soriano,Jesus Guzman,0
280,Alfonso Soriano,Joey Votto,0
281,Alfonso Soriano,John Mayberry,0
282,Alfonso Soriano,Jon Jay,0
283,Alfonso Soriano,Jose Reyes,0
284,Alfonso Soriano,Josh Hamilton,0
285,Alfonso Soriano,Justin Morneau,0
286,Alfonso Soriano,Justin Upton,0
287,Alfonso Soriano,Kendrys Morales,0
288,Alfonso Soriano,Matt Wieters,0
289,Alfonso Soriano,Michael Saunders,0
290,Alfonso Soriano,Miguel Cabrera,0
291,Alfonso Soriano,Mike Aviles,0
292,Alfonso Soriano,Mike Carp,0
293,Alfonso Soriano,Nick Swisher,0
294,Alfonso Soriano,Prince Fielder,0
295,Alfonso Soriano,Raul Ibanez,0
296,Alfonso Soriano,Ryan Doumit,0
297,Alfonso Soriano,Scott Podsednik,0
298,Alfonso Soriano,Scott Rolen,0
299,Alfonso Soriano,Shane Victorino,0
300,Alfonso Soriano,Shin-soo Choo,0
301,Alfonso Soriano,Xavier Avery,0
