,winner,loser,score
0,Andrew Mccutchen,Anthony Rizzo,0
1,Andrew Mccutchen,Antonio Senzatela,0
2,Andrew Mccutchen,Carlos Gomez,0
3,Andrew Mccutchen,David Dahl,0
4,Andrew Mccutchen,Enrique Hernandez,0
5,Andrew Mccutchen,Franmil Reyes,0
6,Andrew Mccutchen,Jake Elmore,0
7,Andrew Mccutchen,Javier Baez,0
8,Andrew Mccutchen,Joey Gallo,0
9,Andrew Mccutchen,Josh Bell,0
10,Andrew Mccutchen,Justin Turner,0
11,Andrew Mccutchen,Kyle Seager,0
12,Andrew Mccutchen,Luis Urias,0
13,Andrew Mccutchen,Pablo Reyes,0
14,Andrew Mccutchen,Raimel Tapia,0
15,Andrew Mccutchen,Rougned Odor,0
16,Andrew Mccutchen,Willson Contreras,0
17,Anthony Rizzo,Andrew Mccutchen,0
18,Anthony Rizzo,Antonio Senzatela,0
19,Anthony Rizzo,Carlos Gomez,0
20,Anthony Rizzo,David Dahl,0
21,Anthony Rizzo,Enrique Hernandez,0
22,Anthony Rizzo,Franmil Reyes,0
23,Anthony Rizzo,Jake Elmore,0
24,Anthony Rizzo,Javier Baez,0
25,Anthony Rizzo,Joey Gallo,0
26,Anthony Rizzo,Josh Bell,0
27,Anthony Rizzo,Justin Turner,0
28,Anthony Rizzo,Kyle Seager,0
29,Anthony Rizzo,Luis Urias,0
30,Anthony Rizzo,Pablo Reyes,0
31,Anthony Rizzo,Raimel Tapia,0
32,Anthony Rizzo,Rougned Odor,0
33,Anthony Rizzo,Willson Contreras,0
34,Antonio Senzatela,Andrew Mccutchen,0
35,Antonio Senzatela,Anthony Rizzo,0
36,Antonio Senzatela,Carlos Gomez,0
37,Antonio Senzatela,David Dahl,0
38,Antonio Senzatela,Enrique Hernandez,0
39,Antonio Senzatela,Franmil Reyes,0
40,Antonio Senzatela,Jake Elmore,0
41,Antonio Senzatela,Javier Baez,0
42,Antonio Senzatela,Joey Gallo,0
43,Antonio Senzatela,Josh Bell,0
44,Antonio Senzatela,Justin Turner,0
45,Antonio Senzatela,Kyle Seager,0
46,Antonio Senzatela,Luis Urias,0
47,Antonio Senzatela,Pablo Reyes,0
48,Antonio Senzatela,Raimel Tapia,0
49,Antonio Senzatela,Rougned Odor,0
50,Antonio Senzatela,Willson Contreras,0
51,Carlos Gomez,Andrew Mccutchen,0
52,Carlos Gomez,Anthony Rizzo,0
53,Carlos Gomez,Antonio Senzatela,0
54,Carlos Gomez,David Dahl,0
55,Carlos Gomez,Enrique Hernandez,0
56,Carlos Gomez,Franmil Reyes,0
57,Carlos Gomez,Jake Elmore,0
58,Carlos Gomez,Javier Baez,0
59,Carlos Gomez,Joey Gallo,0
60,Carlos Gomez,Josh Bell,0
61,Carlos Gomez,Justin Turner,0
62,Carlos Gomez,Kyle Seager,0
63,Carlos Gomez,Luis Urias,0
64,Carlos Gomez,Pablo Reyes,0
65,Carlos Gomez,Raimel Tapia,0
66,Carlos Gomez,Rougned Odor,0
67,Carlos Gomez,Willson Contreras,0
68,David Dahl,Andrew Mccutchen,0
69,David Dahl,Anthony Rizzo,0
70,David Dahl,Antonio Senzatela,0
71,David Dahl,Carlos Gomez,0
72,David Dahl,Enrique Hernandez,0
73,David Dahl,Franmil Reyes,0
74,David Dahl,Jake Elmore,0
75,David Dahl,Javier Baez,0
76,David Dahl,Joey Gallo,0
77,David Dahl,Josh Bell,0
78,David Dahl,Justin Turner,0
79,David Dahl,Kyle Seager,0
80,David Dahl,Luis Urias,0
81,David Dahl,Pablo Reyes,0
82,David Dahl,Raimel Tapia,0
83,David Dahl,Rougned Odor,0
84,David Dahl,Willson Contreras,0
85,Enrique Hernandez,Andrew Mccutchen,0
86,Enrique Hernandez,Anthony Rizzo,0
87,Enrique Hernandez,Antonio Senzatela,0
88,Enrique Hernandez,Carlos Gomez,0
89,Enrique Hernandez,David Dahl,0
90,Enrique Hernandez,Franmil Reyes,0
91,Enrique Hernandez,Jake Elmore,0
92,Enrique Hernandez,Javier Baez,0
93,Enrique Hernandez,Joey Gallo,0
94,Enrique Hernandez,Josh Bell,0
95,Enrique Hernandez,Justin Turner,0
96,Enrique Hernandez,Kyle Seager,0
97,Enrique Hernandez,Luis Urias,0
98,Enrique Hernandez,Pablo Reyes,0
99,Enrique Hernandez,Raimel Tapia,0
100,Enrique Hernandez,Rougned Odor,0
101,Enrique Hernandez,Willson Contreras,0
102,Franmil Reyes,Andrew Mccutchen,0
103,Franmil Reyes,Anthony Rizzo,0
104,Franmil Reyes,Antonio Senzatela,0
105,Franmil Reyes,Carlos Gomez,0
106,Franmil Reyes,David Dahl,0
107,Franmil Reyes,Enrique Hernandez,0
108,Franmil Reyes,Jake Elmore,0
109,Franmil Reyes,Javier Baez,0
110,Franmil Reyes,Joey Gallo,0
111,Franmil Reyes,Josh Bell,0
112,Franmil Reyes,Justin Turner,0
113,Franmil Reyes,Kyle Seager,0
114,Franmil Reyes,Luis Urias,0
115,Franmil Reyes,Pablo Reyes,0
116,Franmil Reyes,Raimel Tapia,0
117,Franmil Reyes,Rougned Odor,0
118,Franmil Reyes,Willson Contreras,0
119,Jake Elmore,Andrew Mccutchen,0
120,Jake Elmore,Anthony Rizzo,0
121,Jake Elmore,Antonio Senzatela,0
122,Jake Elmore,Carlos Gomez,0
123,Jake Elmore,David Dahl,0
124,Jake Elmore,Enrique Hernandez,0
125,Jake Elmore,Franmil Reyes,0
126,Jake Elmore,Javier Baez,0
127,Jake Elmore,Joey Gallo,0
128,Jake Elmore,Josh Bell,0
129,Jake Elmore,Justin Turner,0
130,Jake Elmore,Kyle Seager,0
131,Jake Elmore,Luis Urias,0
132,Jake Elmore,Pablo Reyes,0
133,Jake Elmore,Raimel Tapia,0
134,Jake Elmore,Rougned Odor,0
135,Jake Elmore,Willson Contreras,0
136,Javier Baez,Andrew Mccutchen,0
137,Javier Baez,Anthony Rizzo,0
138,Javier Baez,Antonio Senzatela,0
139,Javier Baez,Carlos Gomez,0
140,Javier Baez,David Dahl,0
141,Javier Baez,Enrique Hernandez,0
142,Javier Baez,Franmil Reyes,0
143,Javier Baez,Jake Elmore,0
144,Javier Baez,Joey Gallo,0
145,Javier Baez,Josh Bell,0
146,Javier Baez,Justin Turner,0
147,Javier Baez,Kyle Seager,0
148,Javier Baez,Luis Urias,0
149,Javier Baez,Pablo Reyes,0
150,Javier Baez,Raimel Tapia,0
151,Javier Baez,Rougned Odor,0
152,Javier Baez,Willson Contreras,0
153,Joey Gallo,Andrew Mccutchen,0
154,Joey Gallo,Anthony Rizzo,0
155,Joey Gallo,Antonio Senzatela,0
156,Joey Gallo,Carlos Gomez,0
157,Joey Gallo,David Dahl,0
158,Joey Gallo,Enrique Hernandez,0
159,Joey Gallo,Franmil Reyes,0
160,Joey Gallo,Jake Elmore,0
161,Joey Gallo,Javier Baez,0
162,Joey Gallo,Josh Bell,0
163,Joey Gallo,Justin Turner,0
164,Joey Gallo,Kyle Seager,0
165,Joey Gallo,Luis Urias,0
166,Joey Gallo,Pablo Reyes,0
167,Joey Gallo,Raimel Tapia,0
168,Joey Gallo,Rougned Odor,0
169,Joey Gallo,Willson Contreras,0
170,Josh Bell,Andrew Mccutchen,0
171,Josh Bell,Anthony Rizzo,0
172,Josh Bell,Antonio Senzatela,0
173,Josh Bell,Carlos Gomez,0
174,Josh Bell,David Dahl,0
175,Josh Bell,Enrique Hernandez,0
176,Josh Bell,Franmil Reyes,0
177,Josh Bell,Jake Elmore,0
178,Josh Bell,Javier Baez,0
179,Josh Bell,Joey Gallo,0
180,Josh Bell,Justin Turner,0
181,Josh Bell,Kyle Seager,0
182,Josh Bell,Luis Urias,0
183,Josh Bell,Pablo Reyes,0
184,Josh Bell,Raimel Tapia,0
185,Josh Bell,Rougned Odor,0
186,Josh Bell,Willson Contreras,0
187,Justin Turner,Andrew Mccutchen,0
188,Justin Turner,Anthony Rizzo,0
189,Justin Turner,Antonio Senzatela,0
190,Justin Turner,Carlos Gomez,0
191,Justin Turner,David Dahl,0
192,Justin Turner,Enrique Hernandez,0
193,Justin Turner,Franmil Reyes,0
194,Justin Turner,Jake Elmore,0
195,Justin Turner,Javier Baez,0
196,Justin Turner,Joey Gallo,0
197,Justin Turner,Josh Bell,0
198,Justin Turner,Kyle Seager,0
199,Justin Turner,Luis Urias,0
200,Justin Turner,Pablo Reyes,0
201,Justin Turner,Raimel Tapia,0
202,Justin Turner,Rougned Odor,0
203,Justin Turner,Willson Contreras,0
204,Kyle Seager,Andrew Mccutchen,0
205,Kyle Seager,Anthony Rizzo,0
206,Kyle Seager,Antonio Senzatela,0
207,Kyle Seager,Carlos Gomez,0
208,Kyle Seager,David Dahl,0
209,Kyle Seager,Enrique Hernandez,0
210,Kyle Seager,Franmil Reyes,0
211,Kyle Seager,Jake Elmore,0
212,Kyle Seager,Javier Baez,0
213,Kyle Seager,Joey Gallo,0
214,Kyle Seager,Josh Bell,0
215,Kyle Seager,Justin Turner,0
216,Kyle Seager,Luis Urias,0
217,Kyle Seager,Pablo Reyes,0
218,Kyle Seager,Raimel Tapia,0
219,Kyle Seager,Rougned Odor,0
220,Kyle Seager,Willson Contreras,0
221,Luis Urias,Andrew Mccutchen,0
222,Luis Urias,Anthony Rizzo,0
223,Luis Urias,Antonio Senzatela,0
224,Luis Urias,Carlos Gomez,0
225,Luis Urias,David Dahl,0
226,Luis Urias,Enrique Hernandez,0
227,Luis Urias,Franmil Reyes,0
228,Luis Urias,Jake Elmore,0
229,Luis Urias,Javier Baez,0
230,Luis Urias,Joey Gallo,0
231,Luis Urias,Josh Bell,0
232,Luis Urias,Justin Turner,0
233,Luis Urias,Kyle Seager,0
234,Luis Urias,Pablo Reyes,0
235,Luis Urias,Raimel Tapia,0
236,Luis Urias,Rougned Odor,0
237,Luis Urias,Willson Contreras,0
238,Pablo Reyes,Andrew Mccutchen,0
239,Pablo Reyes,Anthony Rizzo,0
240,Pablo Reyes,Antonio Senzatela,0
