,Year,SpringRank Levels
0,2019.0,6.844119982440758
1,2018.0,7.124022346216187
2,2017.0,7.329164575476677
3,2016.0,11.563900502177342
4,2015.0,9.625713922601358
5,2014.0,7.541346011265956
6,2013.0,8.956955320019963
7,2012.0,7.0179479670738925
8,2011.0,8.297166609172326
9,2010.0,9.466677586047435
10,2009.0,8.869821742198532
