,winner,loser,who_won,score
0,A. j. Ellis,Micah Owings,batter,9
1,A. j. Pierzynski,Clayton Mortensen,batter,3
2,A. j. Pierzynski,Michael Gonzalez,batter,6
3,Aaron Crow,A. j. Pierzynski,pitcher,1
4,Aaron Crow,Adam Jones,pitcher,6
5,Aaron Crow,Austin Jackson,pitcher,7
6,Aaron Crow,Gordon Beckham,pitcher,1
7,Aaron Crow,Nick Markakis,pitcher,1
8,Aaron Crow,Omar Vizquel,pitcher,1
9,Aaron Crow,Vladimir Guerrero,pitcher,1
10,Aaron Hill,Javy Guerra,batter,2
11,Aaron Laffey,Felix Pie,pitcher,1
12,Aaron Laffey,Mark Reynolds,pitcher,1
13,Aaron Laffey,Mark Teahen,pitcher,1
14,Aaron Laffey,Matt Wieters,pitcher,6
15,Aaron Laffey,Ramon Castro,pitcher,6
16,Aaron Miles,Micah Owings,batter,2
17,Adam Dunn,Brandon League,batter,6
18,Adam Dunn,Kevin Jepsen,batter,6
19,Adam Dunn,Todd Coffey,batter,6
20,Adam Jones,Aaron Laffey,batter,6
21,Adam Jones,Jeremy Jeffress,batter,3
22,Adam Kennedy,Andrew Bailey,batter,6
23,Adam Kennedy,Sergio Santos,batter,2
24,Adrian Beltre,Blake Wood,batter,3
25,Adrian Beltre,Grant Balfour,batter,2
26,Adrian Beltre,Scott Proctor,batter,3
27,Adrian Gonzalez,Brian Fuentes,batter,3
28,Adrian Gonzalez,Frank Francisco,batter,2
29,Al Alburquerque,Austin Kearns,pitcher,6
30,Al Alburquerque,Jason Donald,pitcher,1
31,Al Alburquerque,Lou Marson,pitcher,6
32,Al Alburquerque,Matt Laporta,pitcher,6
33,Al Alburquerque,Michael Brantley,pitcher,1
34,Albert Pujols,Rodrigo Lopez,batter,12
35,Alberto Callaspo,Grant Balfour,batter,3
36,Alberto Callaspo,Kyle Farnsworth,batter,2
37,Alberto Callaspo,Sean Burnett,batter,3
38,Alberto Castillo,Prince Fielder,pitcher,2
39,Alberto Gonzalez,Logan Ondrusek,batter,3
40,Alcides Escobar,Neftali Feliz,batter,3
41,Alejandro De aza,Tony Sipp,batter,3
42,Alex Avila,Brad Ziegler,batter,3
43,Alex Burnett,Alberto Callaspo,pitcher,1
44,Alex Burnett,Mark Trumbo,pitcher,1
45,Alex Burnett,Torii Hunter,pitcher,6
46,Alex Gonzalez,Luke Gregerson,batter,3
47,Alex Gordon,Arthur Rhodes,batter,2
48,Alex Gordon,Jason Berken,batter,2
49,Alex Gordon,Kevin Gregg,batter,3
50,Alex Gordon,Kevin Jepsen,batter,3
51,Alex Gordon,Sergio Santos,batter,6
52,Alex Rios,Aaron Crow,batter,3
53,Alex Rios,Aaron Laffey,batter,3
54,Alex Rios,Chris Perez,batter,12
55,Alex Rodriguez,Brandon League,batter,3
56,Alex Rodriguez,Kevin Gregg,batter,2
57,Alex Rodriguez,Michael Gonzalez,batter,6
58,Alexei Ramírez,Bobby Cramer,batter,12
59,Alexei Ramírez,Brandon League,batter,6
60,Alexei Ramírez,Clayton Mortensen,batter,6
61,Alexei Ramírez,Kevin Jepsen,batter,3
62,Alfonso Soriano,Nick Masset,batter,3
63,Andre Ethier,Brian Sanches,batter,12
64,Andres Torres,David Hernandez,batter,2
65,Andres Torres,Mark Melancon,batter,3
66,Andrew Bailey,Andruw Jones,pitcher,6
67,Andrew Bailey,B. j. Upton,pitcher,1
68,Andrew Bailey,Brendan Ryan,pitcher,2
69,Andrew Bailey,Evan Longoria,pitcher,1
70,Andrew Bailey,Greg Halman,pitcher,6
