,winner,loser,who_won,score
0,Aaron Hicks,Oliver Perez,batter,6
1,Aaron Judge,Oliver Drake,batter,2
2,Abraham Toro,Jose Rodriguez,batter,2
3,Adalberto Mejia,Rougned Odor,pitcher,6
4,Adalberto Mejia,Willie Calhoun,pitcher,1
5,Adam Cimber,Brandon Dixon,pitcher,6
6,Adam Cimber,Danny Jansen,pitcher,1
7,Adam Cimber,Dawel Lugo,pitcher,6
8,Adam Cimber,Lourdes Gurriel,pitcher,1
9,Adam Cimber,Travis Demeritte,pitcher,1
10,Adam Duvall,Jared Hughes,batter,2
11,Adam Eaton,Brian Flynn,batter,3
12,Adam Eaton,Joe Kelly,batter,2
13,Adam Eaton,Josh D. Smith,batter,3
14,Adam Eaton,Luke Jackson,batter,3
15,Adam Engel,Adam Kolarek,batter,3
16,Adam Frazier,Buck Farmer,batter,6
17,Adam Frazier,Junior Guerra,batter,3
18,Adam Frazier,Phil Maton,batter,3
19,Adam Frazier,Ranger Suarez,batter,6
20,Adam Jones,Jesse Biddle,batter,2
21,Adam Jones,Julio Urias,batter,3
22,Adam Kolarek,Carlos Sanchez,pitcher,1
23,Adam Kolarek,Didi Gregorius,pitcher,1
24,Adam Kolarek,Edwin Encarnacion,pitcher,6
25,Adam Kolarek,Leury Garcia,pitcher,6
26,Adam Kolarek,Ryan Cordell,pitcher,1
27,Adam Morgan,Amed Rosario,pitcher,2
28,Adam Morgan,Dominic Smith,pitcher,6
29,Adam Morgan,Jason Heyward,pitcher,6
30,Adam Ottavino,Ehire Adrianza,pitcher,2
31,Adam Ottavino,Miguel Sano,pitcher,6
32,Addison Russell,Nick Anderson,batter,2
33,Adrian Sanchez,Josh Tomlin,batter,3
34,Aj Pollock,Kirby Yates,batter,3
35,Albert Almora,Freddy Peralta,batter,12
36,Albert Almora,Juan Nicasio,batter,3
37,Alex Avila,Ross Stripling,batter,2
38,Alex Bregman,Blake Treinen,batter,3
39,Alex Bregman,Joakim Soria,batter,2
40,Alex Bregman,Jonathan Loaisiga,batter,2
41,Alex Bregman,Junior Guerra,batter,3
42,Alex Claudio,Joey Votto,pitcher,1
43,Alex Colome,Aaron Altherr,pitcher,6
44,Alex Colome,Danny Santana,pitcher,1
45,Alex Colome,Elvis Andrus,pitcher,2
46,Alex Colome,Kyle Lewis,pitcher,6
47,Alex Colome,Kyle Seager,pitcher,1
48,Alex Colome,Todd Frazier,pitcher,1
49,Alex Colome,Wilson Ramos,pitcher,1
50,Alex Dickerson,Jacob Rhame,batter,2
51,Alex Dickerson,Wade Davis,batter,3
52,Alex Gordon,Blake Parker,batter,3
53,Alex Jackson,Edwin Diaz,batter,1
54,Alex Reyes,Josh Bell,pitcher,1
55,Amed Rosario,Brad Hand,batter,6
56,Amed Rosario,Will Smith,batter,6
57,Amir Garrett,Curtis Granderson,pitcher,6
58,Amir Garrett,Jon Berti,pitcher,1
59,Amir Garrett,Martin Prado,pitcher,1
60,Amir Garrett,Orlando Arcia,pitcher,6
61,Amir Garrett,Tyler Saladino,pitcher,6
62,Amir Garrett,Willson Contreras,pitcher,1
63,Amir Garrett,Yasmani Grandal,pitcher,6
64,Andres Munoz,Alex Dickerson,pitcher,6
65,Andres Munoz,Brandon Belt,pitcher,1
66,Andres Munoz,Donovan Solano,pitcher,6
67,Andrew Benintendi,Diego Castillo,batter,3
68,Andrew Benintendi,Hansel Robles,batter,3
69,Andrew Cashner,Jose Ramirez,pitcher,6
70,Andrew Cashner,Mike Freeman,pitcher,2
71,Andrew Cashner,Roberto Perez,pitcher,6
72,Andrew Chafin,Corey Seager,pitcher,1
73,Andrew Chafin,Max Muncy,pitcher,7
74,Andrew Chafin,Russell Martin,pitcher,6
75,Andrew Chafin,Tyler White,pitcher,6
76,Andrew Knapp,Scott Oberg,batter,3
77,Andrew Mccutchen,Luis Avilan,batter,3
78,Andrew Suarez,Raimel Tapia,pitcher,6
79,Andrew Suarez,Sam Hilliard,pitcher,2
80,Anthony Bass,Derek Fisher,pitcher,6
81,Anthony Bemboom,Ryan Weber,batter,3
82,Anthony Rendon,Joe Kelly,batter,6
83,Anthony Rendon,Jose Alvarez,batter,3
84,Anthony Swarzak,Amed Rosario,pitcher,6
85,Anthony Swarzak,J. d. Davis,pitcher,1
86,Anthony Swarzak,Rajai Davis,pitcher,1
87,Archie Bradley,Avisail Garcia,pitcher,1
88,Archie Bradley,Brandon Lowe,pitcher,6
89,Archie Bradley,Dexter Fowler,pitcher,6
90,Archie Bradley,Jose Martinez,pitcher,6
91,Archie Bradley,Nick Ciuffo,pitcher,6
92,Archie Bradley,Tommy Edman,pitcher,6
93,Aristides Aquino,James Norwood,batter,3
94,Aristides Aquino,Shane Greene,batter,3
95,Austin Barnes,Matt Andriese,batter,2
96,Austin Hedges,Steve Cishek,batter,2
