,winner,loser,who_won,score
54,Adrian Beltre,Danny Farquhar,batter,3
55,Adrian Gonzalez,Craig Stammen,batter,6
56,Adrian Gonzalez,J.J. Hoover,batter,3
57,Adrian Gonzalez,Jeremy Affeldt,batter,3
58,Adrian Gonzalez,Josh Collmenter,batter,3
59,Adrian Gonzalez,Juan Pablo Perez,batter,2
60,Aj Pollock,Chris Withrow,batter,2
61,Aj Pollock,Edgmer Escalona,batter,3
62,Aj Pollock,Jeremy Jeffress,batter,3
63,Al Alburquerque,Chris Stewart,pitcher,6
64,Al Alburquerque,Lyle Overbay,pitcher,6
65,Albert Pujols,Phil Coke,batter,6
66,Alberto Callaspo,Craig Breslow,batter,3
67,Alberto Callaspo,Jason Grilli,batter,3
68,Alberto Callaspo,Kevin Gregg,batter,2
69,Alcides Escobar,Andrew Miller,batter,2
70,Alcides Escobar,Darin Downs,batter,6
71,Alcides Escobar,Robbie Ross Jr.,batter,3
72,Alcides Escobar,Steve Cishek,batter,3
73,Alejandro De aza,Grant Balfour,batter,3
74,Alejandro De aza,Luis Garcia,batter,3
75,Alejandro De aza,Tim Collins,batter,3
76,Alex Gordon,Alex Wood,batter,3
77,Alex Gordon,Andrew Miller,batter,3
78,Alex Gordon,Brian Omogrosso,batter,3
79,Alex Gordon,Darin Downs,batter,12
80,Alex Rios,Casey Janssen,batter,3
81,Alex Rios,Tom Wilhelmsen,batter,2
82,Alex Rios,Yoervis Medina,batter,3
83,Alex Rodriguez,Jamey Wright,batter,3
84,Alexei Ramírez,Tom Wilhelmsen,batter,2
85,Alexi Amarista,Drew Storen,batter,3
86,Alfonso Soriano,Sergio Romo,batter,6
87,Alfredo Figaro,Clint Barmes,pitcher,1
88,Alfredo Figaro,Daniel Murphy,pitcher,6
89,Alfredo Figaro,Juan Lagares,pitcher,1
90,Alfredo Figaro,Mike Baxter,pitcher,1
91,Alfredo Figaro,Pedro Alvarez,pitcher,2
92,Alfredo Figaro,Russell Martin,pitcher,1
93,Alfredo Simon,Andrew Mccutchen,pitcher,6
94,Alfredo Simon,J. d. Martinez,pitcher,1
95,Alfredo Simon,L. j. Hoes,pitcher,1
96,Alfredo Simon,Logan Schafer,pitcher,1
97,Alfredo Simon,Martin Maldonado,pitcher,1
98,Alfredo Simon,Matt Dominguez,pitcher,1
99,Alfredo Simon,Neil Walker,pitcher,1
100,Alfredo Simon,Scooter Gennett,pitcher,6
101,Allen Craig,J.J. Hoover,batter,2
102,Andre Ethier,Juan Pablo Perez,batter,6
103,Andre Ethier,Santiago Casilla,batter,2
104,Andrelton Simmons,Edgmer Escalona,batter,9
105,Andrelton Simmons,Mark Melancon,batter,6
106,Andrelton Simmons,Scott Atchison,batter,3
107,Andres Torres,Antonio Bastardo,batter,3
108,Andrew Bailey,Evan Longoria,pitcher,2
109,Andrew Bailey,Sam Fuld,pitcher,1
110,Andrew Brown,Carlos Marmol,batter,3
111,Andrew Mccutchen,Dane De La Rosa,batter,3
112,Andrew Miller,Billy Butler,pitcher,6
113,Andrew Miller,Miguel Tejada,pitcher,6
114,Andrew Miller,Mike Moustakas,pitcher,1
115,Angel Pagan,Adam Ottavino,batter,3
116,Angel Pagan,Rafael Betancourt,batter,12
117,Anthony Rizzo,Robert Coello,batter,6
118,Anthony Swarzak,Chris Davis,pitcher,1
119,Anthony Swarzak,Dustin Pedroia,pitcher,6
120,Anthony Swarzak,Evan Longoria,pitcher,6
121,Anthony Swarzak,James Loney,pitcher,1
122,Anthony Swarzak,Jonathan Lucroy,pitcher,1
123,Anthony Swarzak,Kelly Johnson,pitcher,1
124,Anthony Swarzak,Mike Carp,pitcher,6
125,Anthony Swarzak,Rickie Weeks,pitcher,1
126,Anthony Swarzak,Shane Victorino,pitcher,1
127,Anthony Swarzak,Yuniesky Betancourt,pitcher,1
128,Anthony Varvaro,Andre Ethier,pitcher,1
129,Anthony Varvaro,Garrett Jones,pitcher,1
130,Anthony Varvaro,Giancarlo Stanton,pitcher,1
131,Anthony Varvaro,Logan Morrison,pitcher,1
132,Anthony Varvaro,Marcell Ozuna,pitcher,1
133,Anthony Varvaro,Neil Walker,pitcher,1
134,Anthony Varvaro,Starling Marte,pitcher,1
135,Antonio Bastardo,Alexei Ramírez,pitcher,2
136,Antonio Bastardo,B. j. Upton,pitcher,6
137,Antonio Bastardo,Chris Coghlan,pitcher,1
138,Antonio Bastardo,Conor Gillaspie,pitcher,1
139,Antonio Bastardo,Derek Dietrich,pitcher,1
140,Antonio Bastardo,Evan Gattis,pitcher,1
141,Antonio Bastardo,Freddie Freeman,pitcher,1
142,Antonio Bastardo,Guillermo Quiroz,pitcher,6
143,Aramis Ramirez,Adam Ottavino,batter,2
144,Aramis Ramirez,Hector Ambriz,batter,2
145,Aramis Ramirez,Joe Kelly,batter,3
146,Aramis Ramirez,Mark Melancon,batter,3
147,Aramis Ramirez,Pat Neshek,batter,3
148,Aroldis Chapman,Andrew Mccutchen,pitcher,7
149,Aroldis Chapman,Bryce Harper,pitcher,6
150,Aroldis Chapman,Chad Tracy,pitcher,6
151,Aroldis Chapman,Gaby Sanchez,pitcher,7
152,Aroldis Chapman,Neil Walker,pitcher,1
153,Aroldis Chapman,Pedro Alvarez,pitcher,6
154,Aroldis Chapman,Ryan Zimmerman,pitcher,6
155,Asdrubal Cabrera,Darin Downs,batter,6
156,Avisail Garcia,Glen Perkins,batter,1
157,B. j. Upton,Chad Qualls,batter,3
158,B. j. Upton,Henry Rodriguez,batter,3
159,Ben Revere,Javier Lopez,batter,3
160,Ben Revere,Jon Rauch,batter,3
161,Ben Zobrist,Andrew Bailey,batter,3
162,Ben Zobrist,Ivan Nova,batter,2
163,Ben Zobrist,Matt Belisle,batter,6
164,Billy Buckner,Brian Dozier,pitcher,1
165,Billy Buckner,Jamey Carroll,pitcher,1
166,Blake Parker,Chris Denorfia,pitcher,1
167,Blake Parker,Nick Hundley,pitcher,2
168,Blake Parker,Will Venable,pitcher,6
169,Bobby LaFromboise,Josh Hamilton,pitcher,2
170,Bobby Parnell,Adam Dunn,pitcher,6
171,Bobby Parnell,Adeiny Hechavarria,pitcher,1
172,Bobby Parnell,Alex Rios,pitcher,6
173,Bobby Parnell,Carl Crawford,pitcher,6
174,Bobby Parnell,Cody Ross,pitcher,1
175,Bobby Parnell,Donovan Solano,pitcher,2
176,Bobby Parnell,Eric Chavez,pitcher,1
177,Bobby Parnell,Giancarlo Stanton,pitcher,1
178,Bobby Parnell,Jeff Keppinger,pitcher,1
179,Bobby Parnell,Jeff Mathis,pitcher,1
180,Bobby Parnell,Justin Ruggiano,pitcher,1
181,Bobby Parnell,Miguel Montero,pitcher,1
182,Bobby Parnell,Placido Polanco,pitcher,1
183,Bobby Parnell,Skip Schumaker,pitcher,1
184,Boone Logan,Austin Jackson,pitcher,6
185,Boone Logan,Brandon Snyder,pitcher,1
186,Boone Logan,Chris Young,pitcher,6
187,Boone Logan,Jose Lobaton,pitcher,2
188,Boone Logan,Josh Reddick,pitcher,1
189,Brad Lincoln,David Ortiz,pitcher,1
190,Brad Lincoln,Jason Bourgeois,pitcher,6
191,Brad Lincoln,Jonny Gomes,pitcher,6
192,Brad Lincoln,Mike Napoli,pitcher,1
193,Brad Ziegler,Angel Pagan,pitcher,1
194,Brad Ziegler,Brian Roberts,pitcher,2
195,Brad Ziegler,Marco Scutaro,pitcher,1
196,Brad Ziegler,Matt Wieters,pitcher,1
197,Brad Ziegler,Nate Mclouth,pitcher,2
198,Brad Ziegler,Ryan Flaherty,pitcher,1
199,Brandon Belt,Adam Ottavino,batter,3
200,Brandon Belt,Brian Wilson,batter,2
201,Brandon Belt,Matt Reynolds,batter,6
202,Brandon Crawford,Antonio Bastardo,batter,2
203,Brandon Crawford,Rafael Betancourt,batter,2
204,Brandon Crawford,Shawn Camp,batter,3
205,Brandon Gomes,Jarrod Saltalamacchia,pitcher,6
206,Brandon Kintzler,Andrew Mccutchen,pitcher,6
207,Brandon Kintzler,Neil Walker,pitcher,6
208,Brandon Kintzler,Starling Marte,pitcher,1
209,Brandon League,Andrelton Simmons,pitcher,1
210,Brandon League,Brian Mccann,pitcher,1
211,Brandon League,Devin Mesoraco,pitcher,2
212,Brandon League,Hunter Pence,pitcher,6
213,Brandon League,Justin Upton,pitcher,1
214,Brandon League,Todd Frazier,pitcher,1
215,Brandon Lyon,Andrelton Simmons,pitcher,1
216,Brandon Lyon,Chris Johnson,pitcher,6
217,Brandon Lyon,Ramiro Pena,pitcher,1
218,Brandon Workman,Jose Bautista,pitcher,1
219,Brayan Pena,Boone Logan,batter,3
220,Brayan Pena,Ernesto Frieri,batter,3
221,Brayan Pena,Tom Wilhelmsen,batter,3
222,Brayan Villarreal,Franklin Gutierrez,pitcher,6
223,Brendan Harris,Grant Balfour,batter,3
224,Brendan Harris,Jason Grilli,batter,3
225,Brendan Harris,Sam LeCure,batter,3
226,Brett Cecil,Chris Denorfia,pitcher,6
227,Brett Cecil,Everth Cabrera,pitcher,1
228,Brett Cecil,Jesus Guzman,pitcher,1
229,Brett Cecil,Josh Donaldson,pitcher,6
230,Brett Cecil,Nate Freiman,pitcher,1
231,Brett Cecil,Yoenis Céspedes,pitcher,1
232,Brett Gardner,Al Alburquerque,batter,3
233,Brett Gardner,Drake Britton,batter,2
234,Brett Lawrie,Brandon Workman,batter,3
235,Brett Lawrie,Will Harris,batter,3
236,Brett Wallace,Jamey Wright,batter,3
237,Brian Dozier,Francisco Rodriguez,batter,3
238,Brian Duensing,Andrelton Simmons,pitcher,1
239,Brian Duensing,Ramiro Pena,pitcher,1
240,Brian Matusz,Lyle Overbay,pitcher,6
241,Brian Mccann,Brandon Lyon,batter,6
242,Brian Mccann,Thad Weber,batter,12
243,Brian Omogrosso,Jeff Francoeur,pitcher,1
244,Brian Omogrosso,Mike Moustakas,pitcher,6
245,Brian Wilson,Buster Posey,pitcher,1
246,Brian Wilson,Hunter Pence,pitcher,1
247,Brian Wilson,Marco Scutaro,pitcher,1
248,Bruce Rondon,Ben Zobrist,pitcher,1
249,Bruce Rondon,Luke Scott,pitcher,6
250,Bryan Morris,Billy Hamilton,pitcher,1
251,Bryan Morris,David Wright,pitcher,1
252,Bryan Morris,Jose Altuve,pitcher,2
253,Bryan Morris,Matt Carpenter,pitcher,1
254,Bryan Morris,Matt Holliday,pitcher,2
255,Bryan Morris,Starlin Castro,pitcher,2
256,Bryan Morris,Trevor Crowe,pitcher,6
257,Bryan Morris,Welington Castillo,pitcher,1
258,Bryan Shaw,Grant Green,pitcher,6
259,Bryce Harper,Jeremy Affeldt,batter,6
260,Bryce Harper,Scott Downs,batter,2
261,Burke Badenhop,Brandon Phillips,pitcher,1
262,Burke Badenhop,Carlos Beltran,pitcher,1
263,Buster Posey,Antonio Bastardo,batter,3
264,Buster Posey,Shawn Camp,batter,3
265,Caleb Gindl,Scott Atchison,batter,2
266,Caleb Thielbar,Cody Clark,pitcher,1
267,Caleb Thielbar,Jose Altuve,pitcher,1
268,Caleb Thielbar,Robbie Grossman,pitcher,1
269,Carl Crawford,Ian Krol,batter,3
270,Carl Crawford,Jeremy Affeldt,batter,3
271,Carlos Beltran,J.J. Hoover,batter,3
272,Carlos Gomez,Scott Atchison,batter,3
273,Carlos Gonzalez,Greg Burke,batter,2
274,Carlos Gonzalez,Matt Reynolds,batter,6
275,Carlos Marmol,Derrick Robinson,pitcher,6
276,Carlos Marmol,Devin Mesoraco,pitcher,1
277,Carlos Marmol,Ike Davis,pitcher,1
278,Carlos Marmol,Jack Hannahan,pitcher,6
279,Carlos Marmol,Joey Votto,pitcher,6
280,Carlos Marmol,John Buck,pitcher,1
281,Carlos Marmol,Justin Turner,pitcher,6
282,Carlos Marmol,Xavier Paul,pitcher,6
283,Carlos Marmol,Zack Cozart,pitcher,1
284,Carlos Martinez,Caleb Gindl,pitcher,1
285,Carlos Martinez,Jeff Bianchi,pitcher,1
286,Carlos Martinez,Sean Halton,pitcher,6
287,Carlos Pena,Michael Gonzalez,batter,12
288,Carlos Quentin,Casey Janssen,batter,3
289,Carlos Quentin,Justin De Fratus,batter,1
290,Carlos Ruiz,Drew Storen,batter,3
291,Carlos Santana,Dylan Axelrod,batter,12
292,Carlos Santana,Glen Perkins,batter,12
293,Carlos Torres,Adrian Gonzalez,pitcher,1
294,Carlos Torres,Carlos Marmol,pitcher,1
295,Carlos Torres,Hanley Ramirez,pitcher,1
296,Carlos Torres,Jason Kubel,pitcher,1
297,Carlos Torres,Martin Prado,pitcher,2
298,Carlos Torres,Miguel Tejada,pitcher,2
299,Carlos Torres,Mike Moustakas,pitcher,2
300,Carlos Torres,Paul Goldschmidt,pitcher,1
301,Carlos Torres,Salvador Perez,pitcher,1
302,Carlos Villanueva,Jason Bay,pitcher,1
303,Carlos Villanueva,Kyle Seager,pitcher,1
304,Carlos Villanueva,Raul Ibanez,pitcher,6
305,Carter Capps,Mark Reynolds,pitcher,6
306,Casey Fien,Endy Chavez,pitcher,1
307,Casey Fien,Jake Elmore,pitcher,1
308,Casey Fien,Jonathan Villar,pitcher,6
309,Casey Fien,Nick Franklin,pitcher,6
310,Casey Fien,Raul Ibanez,pitcher,6
311,Casey Fien,Robbie Grossman,pitcher,6
312,Casey Janssen,Adam Dunn,pitcher,1
313,Casey Janssen,Adam Jones,pitcher,6
314,Casey Janssen,Alejandro De aza,pitcher,6
315,Casey Janssen,Alexei Ramírez,pitcher,6
316,Casey Janssen,Carlos Santana,pitcher,1
317,Casey Janssen,Chase Headley,pitcher,1
318,Casey Janssen,Chris Davis,pitcher,1
319,Casey Janssen,Dustin Pedroia,pitcher,1
320,Casey Janssen,Jason Kipnis,pitcher,6
321,Casey Janssen,Jonny Gomes,pitcher,1
322,Casey Janssen,Kyle Blanks,pitcher,6
323,Casey Janssen,Michael Brantley,pitcher,2
324,Casey Janssen,Mike Napoli,pitcher,6
325,Casey Janssen,Nick Markakis,pitcher,1
326,Casey Janssen,Yasmani Grandal,pitcher,2
327,Casper Wells,JC Ramirez,batter,3
328,Cesar Jimenez,Christian Yelich,pitcher,1
329,Cesar Jimenez,Giancarlo Stanton,pitcher,1
330,Cesar Jimenez,Logan Morrison,pitcher,1
331,Cesar Ramos,Munenori Kawasaki,pitcher,1
332,Chad Gaudin,Martin Prado,pitcher,1
333,Chad Qualls,Alex Rios,pitcher,2
334,Chad Qualls,Gerald Laird,pitcher,6
335,Chad Qualls,Justin Upton,pitcher,1
336,Chad Tracy,Dan Jennings,batter,6
337,Chad Tracy,Huston Street,batter,12
338,Chad Tracy,Steve Cishek,batter,3
339,Chance Ruffin,David Freese,pitcher,6
340,Chance Ruffin,Kolten Wong,pitcher,6
341,Chance Ruffin,Mike Moustakas,pitcher,1
342,Charlie Blackmon,Javier Lopez,batter,3
343,Charlie Furbush,Aaron Hicks,pitcher,1
344,Charlie Furbush,Casper Wells,pitcher,1
345,Charlie Furbush,Chris Herrmann,pitcher,6
346,Charlie Furbush,Clete Thomas,pitcher,1
347,Chase Headley,Jonathan Broxton,batter,3
348,Chase Headley,Justin De Fratus,batter,2
349,Chase Utley,David Purcey,batter,6
350,Chase Utley,Jon Rauch,batter,9
351,Chase Utley,Matt Reynolds,batter,6
352,Chaz Roe,Daniel Murphy,pitcher,1
353,Chaz Roe,Eric Young,pitcher,1
354,Chia-Jen Lo,Billy Hamilton,pitcher,6
355,Chia-Jen Lo,Devin Mesoraco,pitcher,6
356,Chris Carter,Alfredo Simon,batter,2
357,Chris Davis,Javier Lopez,batter,6
358,Chris Davis,Joe Thatcher,batter,3
359,Chris Denorfia,J.J. Putz,batter,2
360,Chris Denorfia,Justin De Fratus,batter,2
361,Chris Denorfia,Yoervis Medina,batter,3
362,Chris Dickerson,Anthony Swarzak,batter,3
363,Chris Herrmann,Chris Perez,batter,3
364,Chris Herrmann,Ernesto Frieri,batter,12
365,Chris Johnson,Antonio Bastardo,batter,2
366,Chris Johnson,Greg Burke,batter,12
367,Chris Johnson,Ian Krol,batter,3
368,Chris Parmelee,Jim Johnson,batter,3
369,Chris Perez,Alex Rios,pitcher,1
370,Chris Perez,Alexei Ramírez,pitcher,1
371,Chris Perez,Brian Dozier,pitcher,1
372,Chris Perez,Chris Parmelee,pitcher,6
373,Chris Perez,David Murphy,pitcher,1
374,Chris Perez,Don Kelly,pitcher,1
375,Chris Perez,Elvis Andrus,pitcher,1
376,Chris Perez,Hernan Perez,pitcher,6
377,Chris Perez,Justin Morneau,pitcher,1
378,Chris Perez,Mitch Moreland,pitcher,6
379,Chris Perez,Oswaldo Arcia,pitcher,2
380,Chris Perez,Paul Konerko,pitcher,6
381,Chris Perez,Prince Fielder,pitcher,6
382,Chris Perez,Wilkin Ramirez,pitcher,1
383,Chris Resop,Geovany Soto,pitcher,6
384,Chris Resop,Lance Berkman,pitcher,1
385,Chris Resop,Nelson Cruz,pitcher,1
386,Chris Withrow,Aaron Hill,pitcher,2
387,Chris Withrow,Paul Goldschmidt,pitcher,6
388,Chris Withrow,Wil Nieves,pitcher,1
389,Chris Young,Hector Santiago,batter,6
390,Chris Young,Jerome Williams,batter,9
391,Christian Yelich,Bobby Parnell,batter,2
392,Christian Yelich,Evan Reed,batter,2
393,Christian Yelich,Kelvin Herrera,batter,3
394,Clayton Mortensen,Chris Parmelee,pitcher,1
395,Clayton Mortensen,Ryan Doumit,pitcher,1
396,Clayton Mortensen,Wilkin Ramirez,pitcher,1
397,Cliff Pennington,Kevin Gregg,batter,2
398,Clint Barmes,Josh Edgin,batter,3
399,Coco Crisp,Matt Thornton,batter,3
400,Cody Allen,Jonathan Villar,pitcher,1
401,Cody Allen,Jose Altuve,pitcher,1
402,Cody Allen,Matt Tuiasosopo,pitcher,6
403,Cody Asche,Josh Collmenter,batter,3
404,Cody Clark,Cody Allen,batter,6
405,Cody Ross,Chad Gaudin,batter,6
406,Cody Ross,Sergio Romo,batter,2
407,Colby Rasmus,Cesar Ramos,batter,3
408,Colby Rasmus,Jerry Blevins,batter,3
409,Conor Gillaspie,Tommy Hunter,batter,12
410,Cory Gearrin,David Wright,pitcher,1
411,Cory Gearrin,Jonathan Herrera,pitcher,1
412,Cory Gearrin,Josh Rutledge,pitcher,1
413,Cory Gearrin,Michael Cuddyer,pitcher,6
414,Craig Breslow,Chris Iannetta,pitcher,6
415,Craig Breslow,Emilio Bonifacio,pitcher,6
416,Craig Breslow,J. p. Arencibia,pitcher,1
417,Craig Breslow,Jb Shuck,pitcher,1
418,Craig Breslow,Manny Machado,pitcher,2
419,Craig Breslow,Ryan Flaherty,pitcher,6
420,Craig Kimbrel,Aaron Hicks,pitcher,6
421,Craig Kimbrel,Andrew Brown,pitcher,2
422,Craig Kimbrel,Anthony Rendon,pitcher,1
423,Craig Kimbrel,Bryce Harper,pitcher,6
424,Craig Kimbrel,Colby Rasmus,pitcher,6
425,Craig Kimbrel,Denard Span,pitcher,1
426,Craig Kimbrel,Emilio Bonifacio,pitcher,1
427,Craig Kimbrel,Jayson Werth,pitcher,1
428,Craig Kimbrel,Josh Satin,pitcher,1
429,Craig Kimbrel,Justin Morneau,pitcher,1
430,Craig Kimbrel,Justin Turner,pitcher,2
431,Craig Kimbrel,Maicer Izturis,pitcher,1
432,Craig Kimbrel,Omar Quintanilla,pitcher,6
433,Craig Kimbrel,Ruben Tejada,pitcher,1
434,Craig Kimbrel,Ryan Doumit,pitcher,2
435,Craig Kimbrel,Ryan Zimmerman,pitcher,2
436,Craig Stammen,B. j. Upton,pitcher,6
437,Craig Stammen,Chris Johnson,pitcher,1
438,Craig Stammen,Devin Mesoraco,pitcher,1
439,Craig Stammen,Ed Lucas,pitcher,2
440,Craig Stammen,Jack Hannahan,pitcher,6
441,Craig Stammen,Juan Francisco,pitcher,6
442,Curtis Granderson,Al Alburquerque,batter,3
443,Curtis Partch,Allen Craig,pitcher,1
444,Curtis Partch,David Dejesus,pitcher,1
445,Curtis Partch,Juan Uribe,pitcher,6
446,Curtis Partch,Luis Valbuena,pitcher,6
447,Curtis Partch,Scott Hairston,pitcher,6
448,Curtis Partch,Tim Federowicz,pitcher,6
449,Dale Thayer,Angel Pagan,pitcher,1
450,Dale Thayer,Buster Posey,pitcher,2
451,Dale Thayer,Colby Rasmus,pitcher,1
452,Dale Thayer,Derrick Robinson,pitcher,1
453,Dale Thayer,Devin Mesoraco,pitcher,6
454,Dale Thayer,J. p. Arencibia,pitcher,6
455,Dale Thayer,Juan Perez,pitcher,1
456,Dale Thayer,Maicer Izturis,pitcher,1
457,Dale Thayer,Marco Scutaro,pitcher,1
458,Dale Thayer,Martin Prado,pitcher,1
459,Dale Thayer,Zack Cozart,pitcher,6
460,Dallas Keuchel,Austin Jackson,pitcher,6
461,Dallas Keuchel,Miguel Cabrera,pitcher,1
462,Dallas Keuchel,Torii Hunter,pitcher,1
463,Dan Jennings,Bryce Harper,pitcher,1
464,Dan Jennings,David Wright,pitcher,1
465,Dan Jennings,Lucas Duda,pitcher,6
466,Dan Jennings,Ryan Howard,pitcher,1
467,Dan Uggla,Antonio Bastardo,batter,2
468,Dan Uggla,Brandon Lyon,batter,3
469,Dan Uggla,Craig Stammen,batter,2
470,Dan Uggla,Edgmer Escalona,batter,2
471,Dan Uggla,Henry Rodriguez,batter,2
472,Dan Uggla,Mark Melancon,batter,2
473,Dane De La Rosa,A. j. Pierzynski,pitcher,1
474,Dane De La Rosa,David Murphy,pitcher,1
475,Dane De La Rosa,Jordy Mercer,pitcher,2
476,Dane De La Rosa,Nelson Cruz,pitcher,6
477,Dane De La Rosa,Starling Marte,pitcher,1
478,Daniel Descalso,J.J. Hoover,batter,6
479,Daniel Murphy,Luis Avilan,batter,3
480,Daniel Murphy,Tony Watson,batter,3
481,Daniel Nava,Fernando Rodney,batter,2
482,Daniel Nava,Tom Wilhelmsen,batter,3
483,Daniel Stange,David Murphy,pitcher,2
484,Danny Farquhar,A. j. Pierzynski,pitcher,1
485,Danny Farquhar,Alex Rios,pitcher,6
486,Danny Farquhar,Daniel Nava,pitcher,6
487,Danny Farquhar,Elvis Andrus,pitcher,1
488,Danny Farquhar,Jarrod Saltalamacchia,pitcher,1
489,Danny Farquhar,Mike Napoli,pitcher,6
490,Darin Downs,Andy Parrino,pitcher,6
491,Darin Downs,Chris Getz,pitcher,2
492,Darin Downs,Jarrod Dyson,pitcher,1
493,Darin Downs,Jed Lowrie,pitcher,1
494,Darin Downs,Kyle Seager,pitcher,6
495,Darin Downs,Michael Bourn,pitcher,1
496,Darin Downs,Nate Freiman,pitcher,6
497,Darin Downs,Nick Swisher,pitcher,1
498,Darin Mastroianni,Jose Alvarez,batter,3
499,Darren O'Day,Evan Longoria,pitcher,1
500,Darren O'Day,Jose Lobaton,pitcher,6
501,Darren O'Day,Shane Victorino,pitcher,6
502,Darren O'Day,Stephen Drew,pitcher,1
503,Darren O'Day,Wil Myers,pitcher,1
504,Darren O'Day,Will Middlebrooks,pitcher,6
505,Darwin Barney,Curtis Partch,batter,3
506,Darwin Barney,Manny Parra,batter,12
507,Darwin Barney,Robert Coello,batter,3
508,Darwin Barney,Yoervis Medina,batter,2
509,Dave Sappelt,Bryan Morris,batter,3
510,Dave Sappelt,Manny Parra,batter,3
511,David Aardsma,Gregor Blanco,pitcher,6
512,David Aardsma,Marco Scutaro,pitcher,1
513,David Aardsma,Nick Noonan,pitcher,6
514,David Carpenter,Kevin Frandsen,pitcher,1
515,David Dejesus,J.J. Hoover,batter,3
516,David Freese,Brandon Kintzler,batter,2
517,David Freese,J.J. Hoover,batter,3
518,David Freese,Josh Collmenter,batter,3
519,David Lough,Alex Wood,batter,3
520,David Lough,Robbie Ross Jr.,batter,1
521,David Ortiz,Casey Janssen,batter,6
522,David Ortiz,Josh Roenicke,batter,2
523,David Purcey,Domonic Brown,pitcher,1
524,David Robertson,Gerardo Parra,pitcher,1
525,David Robertson,Martin Prado,pitcher,1
526,David Robertson,Miguel Montero,pitcher,1
527,David Wright,Luis Mendoza,batter,3
528,David Wright,Steve Cishek,batter,3
529,Dayán Viciedo,Kameron Loe,batter,12
530,Dayán Viciedo,Kelvin Herrera,batter,3
531,Dellin Betances,Brandon Laird,pitcher,1
532,Denard Span,Josh Collmenter,batter,3
533,Denard Span,Josh Roenicke,batter,3
534,Denard Span,Steve Cishek,batter,6
535,Derek Norris,Joe Nathan,batter,2
536,Derrick Robinson,Carlos Marmol,batter,2
537,Derrick Robinson,Greg Burke,batter,3
538,Desmond Jennings,Jean Machi,batter,2
539,Desmond Jennings,Joakim Soria,batter,3
540,Devin Mesoraco,Carlos Marmol,batter,3
541,Devin Mesoraco,Greg Burke,batter,3
542,Devin Mesoraco,Ryan Webb,batter,2
543,Dewayne Wise,Kelvin Herrera,batter,3
544,Dewayne Wise,Tom Wilhelmsen,batter,3
545,Dexter Fowler,Joe Thatcher,batter,3
546,Dexter Fowler,Matt Guerrier,batter,3
547,Didi Gregorius,Jonathan Papelbon,batter,6
548,Dioner Navarro,Robert Coello,batter,2
549,Dioner Navarro,Yoervis Medina,batter,3
550,Domonic Brown,Matt Reynolds,batter,3
551,Domonic Brown,Steve Cishek,batter,6
