,winner,loser,who_won,score
0,A. j. Cole,Julio Teheran,batter,12
1,A. j. Ellis,Alex Wood,batter,3
2,A. j. Ellis,Cole Hamels,batter,2
3,A. j. Ellis,Gio Gonzalez,batter,6
4,A. j. Ellis,Jameson Taillon,batter,3
5,A. j. Ellis,Kyle Freeland,batter,3
6,A. j. Ellis,Matt Harvey,batter,2
7,A. j. Ellis,Robbie Ray,batter,2
8,A. j. Ellis,Sean Manaea,batter,3
9,A. j. Ellis,Sean Newcomb,batter,3
10,A. j. Ellis,Wei-Yin Chen,batter,3
11,A. j. Ellis,Zack Wheeler,batter,3
12,A.J. Cole,Charlie Culberson,pitcher,6
13,A.J. Cole,Dansby Swanson,pitcher,1
14,A.J. Cole,Nick Markakis,pitcher,1
15,A.J. Cole,Preston Tucker,pitcher,2
16,Aaron Altherr,Brett Graves,batter,2
17,Aaron Altherr,Derek Holland,batter,12
18,Aaron Altherr,J.A. Happ,batter,2
19,Aaron Altherr,Kyle Hendricks,batter,2
20,Aaron Altherr,Robbie Ray,batter,2
21,Aaron Altherr,Wei-Yin Chen,batter,18
22,Aaron Bummer,Francisco Lindor,pitcher,6
23,Aaron Bummer,Michael Brantley,pitcher,6
24,Aaron Bummer,Roberto Perez,pitcher,1
25,Aaron Hicks,Andrew Heaney,batter,2
26,Aaron Hicks,Andrew Triggs,batter,12
27,Aaron Hicks,Brian Johnson,batter,12
28,Aaron Hicks,David Hess,batter,12
29,Aaron Hicks,David Price,batter,12
30,Aaron Hicks,Drew Pomeranz,batter,2
31,Aaron Hicks,Garrett Richards,batter,9
32,Aaron Hicks,Hunter Wood,batter,2
33,Aaron Hicks,Jakob Junis,batter,3
34,Aaron Hicks,Jose Berrios,batter,2
35,Aaron Hicks,Justin Verlander,batter,1
36,Aaron Hicks,Kevin Gausman,batter,3
37,Aaron Hicks,Marco Estrada,batter,2
38,Aaron Hicks,Matt Andriese,batter,2
39,Aaron Hicks,Mike Fiers,batter,12
40,Aaron Hicks,Nathan Eovaldi,batter,5
41,Aaron Hicks,Rick Porcello,batter,2
42,Aaron Hicks,Ryan Yarbrough,batter,9
43,Aaron Hicks,Tanner Roark,batter,2
44,Aaron Judge,Bobby Poyner,batter,3
45,Aaron Judge,Caleb Smith,batter,12
46,Aaron Judge,Charlie Morton,batter,2
47,Aaron Judge,Doug Fister,batter,3
48,Aaron Judge,Garrett Richards,batter,6
49,Aaron Judge,J.A. Happ,batter,2
50,Aaron Judge,Jake Odorizzi,batter,2
51,Aaron Nola,Adam Duvall,pitcher,6
52,Aaron Nola,Adam Eaton,pitcher,12
53,Aaron Nola,Albert Almora,pitcher,2
54,Aaron Nola,Alen Hanson,pitcher,1
55,Aaron Nola,Amed Rosario,pitcher,7
56,Aaron Nola,Anibal Sanchez,pitcher,6
57,Aaron Nola,Anthony Rendon,pitcher,1
58,Aaron Nola,Austin Jackson,pitcher,6
59,Aaron Nola,Brandon Crawford,pitcher,1
60,Aaron Nola,Brandon Nimmo,pitcher,2
61,Aaron Nola,Breyvic Valera,pitcher,1
62,Aaron Nola,Bryce Harper,pitcher,1
63,Aaron Nola,Cameron Maybin,pitcher,6
64,Aaron Nola,Chance Sisco,pitcher,1
65,Aaron Nola,Chase Anderson,pitcher,6
66,Aaron Nola,Cody Bellinger,pitcher,7
67,Aaron Nola,Colin Moran,pitcher,2
68,Aaron Nola,Cory Spangenberg,pitcher,1
69,Aaron Nola,Dan Straily,pitcher,1
70,Aaron Nola,Dansby Swanson,pitcher,7
71,Aaron Nola,Derek Dietrich,pitcher,1
72,Aaron Nola,Devin Mesoraco,pitcher,1
73,Aaron Nola,Dexter Fowler,pitcher,1
74,Aaron Nola,Dominic Smith,pitcher,8
75,Aaron Nola,Dwight Smith,pitcher,1
76,Aaron Nola,Ender Inciarte,pitcher,1
77,Aaron Nola,Enrique Hernandez,pitcher,1
78,Aaron Nola,Erick Fedde,batter,3
79,Aaron Nola,Erick Fedde,pitcher,2
80,Aaron Nola,Francisco Cervelli,pitcher,1
81,Aaron Nola,Freddy Galvis,pitcher,6
82,Aaron Nola,Gerardo Parra,pitcher,6
83,Aaron Nola,Greg Garcia,pitcher,1
84,Aaron Nola,Ian Desmond,pitcher,6
85,Aaron Nola,Ian Happ,pitcher,6
86,Aaron Nola,Jackie Bradley,pitcher,1
87,Aaron Nola,Jonathan Schoop,pitcher,1
88,Aaron Nola,Jonathan Villar,pitcher,6
89,Aaron Nola,Jose Reyes,pitcher,6
90,Aaron Nola,Juan Soto,pitcher,6
91,Aaron Nola,Julio Teheran,pitcher,1
92,Aaron Nola,Kenta Maeda,pitcher,1
93,Aaron Nola,Kevin Kaczmarski,pitcher,1
94,Aaron Nola,Kevin Plawecki,pitcher,2
95,Aaron Nola,Kolten Wong,pitcher,1
96,Aaron Nola,Kurt Suzuki,pitcher,3
97,Aaron Nola,Kyle Schwarber,pitcher,12
98,Aaron Nola,Magneuris Sierra,pitcher,1
99,Aaron Nola,Manny Pina,pitcher,1
100,Aaron Nola,Manuel Margot,pitcher,1
101,Aaron Nola,Mark Reynolds,pitcher,6
102,Aaron Nola,Matt Wieters,pitcher,6
103,Aaron Nola,Michael Conforto,pitcher,1
104,Aaron Nola,Miguel Rojas,pitcher,1
105,Aaron Nola,Mitch Moreland,pitcher,1
106,Aaron Nola,Noah Syndergaard,pitcher,1
107,Aaron Nola,Ozzie Albies,pitcher,6
108,Aaron Nola,Preston Tucker,pitcher,2
109,Aaron Nola,Rio Ruiz,pitcher,1
110,Aaron Nola,Russell Martin,pitcher,1
111,Aaron Nola,Ryan Flaherty,pitcher,2
112,Aaron Nola,Ryan Zimmerman,pitcher,1
113,Aaron Nola,Scooter Gennett,pitcher,1
114,Aaron Nola,Stephen Strasburg,pitcher,1
115,Aaron Nola,Tanner Roark,pitcher,1
116,Aaron Nola,Todd Frazier,pitcher,13
117,Aaron Nola,Trevor Richards,pitcher,6
118,Aaron Nola,Trevor Story,pitcher,6
119,Aaron Nola,Trey Mancini,pitcher,6
120,Aaron Nola,Tucker Barnhart,pitcher,6
121,Aaron Nola,Tyler Flowers,pitcher,6
122,Aaron Nola,Willson Contreras,pitcher,6
123,Aaron Nola,Wilmer Difo,pitcher,8
124,Aaron Nola,Xander Bogaerts,pitcher,1
125,Aaron Nola,Yangervis Solarte,pitcher,1
126,Aaron Nola,Yasiel Puig,pitcher,1
127,Aaron Nola,Yoenis Céspedes,pitcher,6
128,Aaron Sanchez,Aaron Hicks,pitcher,2
129,Aaron Sanchez,Adam Jones,pitcher,1
130,Aaron Sanchez,Adeiny Hechavarria,pitcher,1
131,Aaron Sanchez,Andrelton Simmons,pitcher,2
132,Aaron Sanchez,Brett Gardner,pitcher,6
133,Aaron Sanchez,Breyvic Valera,pitcher,1
134,Aaron Sanchez,Brock Holt,pitcher,3
135,Aaron Sanchez,Carlos Santana,pitcher,1
136,Aaron Sanchez,Chris Davis,pitcher,12
137,Aaron Sanchez,Christian Vazquez,pitcher,7
138,Aaron Sanchez,Denard Span,pitcher,1
139,Aaron Sanchez,Dustin Fowler,pitcher,6
140,Aaron Sanchez,Eduardo Escobar,pitcher,1
141,Aaron Sanchez,Eduardo Nunez,pitcher,12
142,Aaron Sanchez,Ehire Adrianza,pitcher,2
143,Aaron Sanchez,Gary Sanchez,pitcher,1
144,Aaron Sanchez,Jackie Bradley,pitcher,2
145,Aaron Sanchez,Jake Bauers,pitcher,6
146,Aaron Sanchez,James Mccann,pitcher,1
147,Aaron Sanchez,Jeimer Candelario,pitcher,6
148,Aaron Sanchez,Joey Wendle,pitcher,1
149,Aaron Sanchez,Johnny Field,pitcher,6
150,Aaron Sanchez,Jonathan Lucroy,pitcher,1
151,Aaron Sanchez,Jonathan Schoop,pitcher,1
152,Aaron Sanchez,Jorge Alfaro,pitcher,6
153,Aaron Sanchez,Jt Riddle,pitcher,1
154,Aaron Sanchez,Maikel Franco,pitcher,1
155,Aaron Sanchez,Mark Trumbo,pitcher,1
156,Aaron Sanchez,Martin Maldonado,pitcher,1
157,Aaron Sanchez,Matt Adams,pitcher,6
158,Aaron Sanchez,Matt Duffy,pitcher,6
159,Aaron Sanchez,Max Kepler,pitcher,1
160,Aaron Sanchez,Mitch Moreland,pitcher,1
161,Aaron Sanchez,Neil Walker,pitcher,1
162,Aaron Sanchez,Nick Delmonico,pitcher,6
163,Aaron Sanchez,Niko Goodrum,pitcher,1
164,Aaron Sanchez,Pedro Alvarez,pitcher,3
165,Aaron Sanchez,Rafael Devers,pitcher,6
166,Aaron Sanchez,Sandy Leon,pitcher,1
167,Aaron Sanchez,Shohei Ohtani,pitcher,6
168,Aaron Sanchez,Stephen Piscotty,pitcher,6
169,Aaron Sanchez,Stevie Wilkerson,pitcher,2
170,Aaron Sanchez,Tim Anderson,pitcher,1
171,Aaron Sanchez,Trea Turner,pitcher,1
172,Aaron Sanchez,Tyler Wade,pitcher,7
173,Aaron Sanchez,Welington Castillo,pitcher,6
174,Aaron Sanchez,Wilmer Difo,pitcher,1
175,Aaron Slegers,Abraham Almonte,pitcher,6
176,Aaron Slegers,Alex Gordon,pitcher,1
177,Aaron Slegers,Chris Davis,pitcher,1
178,Aaron Slegers,Danny Valencia,pitcher,1
179,Aaron Slegers,Jonathan Schoop,pitcher,1
180,Aaron Wilkerson,Anibal Sanchez,pitcher,6
181,Aaron Wilkerson,Ender Inciarte,pitcher,1
182,Aaron Wilkerson,Ozzie Albies,pitcher,1
183,Abraham Almonte,Fernando Romero,batter,3
184,Abraham Almonte,Gerrit Cole,batter,9
185,Abraham Almonte,Mike Fiers,batter,3
186,Abraham Almonte,Trevor Bauer,batter,3
187,Adalberto Mejia,Addison Russell,pitcher,1
188,Adalberto Mejia,Brandon Guyer,pitcher,1
189,Adalberto Mejia,David Bote,pitcher,1
190,Adalberto Mejia,Dwight Smith,pitcher,1
191,Adalberto Mejia,Jason Kipnis,pitcher,1
192,Adalberto Mejia,Kendrys Morales,pitcher,1
193,Adalberto Mejia,Luke Maile,pitcher,6
194,Adalberto Mejia,Rajai Davis,pitcher,1
195,Adalberto Mejia,Tyler Chatwood,pitcher,6
196,Adalberto Mejia,Yan Gomes,pitcher,7
197,Adalberto Mejia,Yonder Alonso,pitcher,1
198,Adalberto Mondesi,Aaron Slegers,batter,12
199,Adalberto Mondesi,Adam Plutko,batter,6
200,Adalberto Mondesi,Andrew Cashner,batter,3
201,Adalberto Mondesi,Dylan Covey,batter,2
202,Adalberto Mondesi,Lucas Giolito,batter,6
203,Adalberto Mondesi,Matthew Boyd,batter,3
204,Adalberto Mondesi,Michael Fulmer,batter,12
205,Adam Duvall,Aaron Nola,batter,6
206,Adam Duvall,Ian Kennedy,batter,2
207,Adam Duvall,Jose Quintana,batter,2
208,Adam Duvall,Kyle Freeland,batter,3
209,Adam Duvall,Matt Koch,batter,3
210,Adam Duvall,Michael Wacha,batter,2
211,Adam Duvall,Miles Mikolas,batter,4
212,Adam Duvall,Sean Newcomb,batter,2
213,Adam Duvall,Tyler Anderson,batter,3
214,Adam Duvall,Vince Velasquez,batter,3
215,Adam Eaton,Aaron Sanchez,batter,3
216,Adam Eaton,Anibal Sanchez,batter,2
217,Adam Eaton,Dereck Rodriguez,batter,3
218,Adam Eaton,Ivan Nova,batter,3
