,winner,loser,who_won,score
0,A. j. Cole,Aaron Nola,batter,3
1,A. j. Ellis,Adam Wilk,batter,3
2,A. j. Ellis,Braden Shipley,batter,3
3,A. j. Ellis,Chad Kuhl,batter,3
4,A. j. Ellis,Jake Thompson,batter,1
5,A. j. Ellis,Max Fried,batter,2
6,A. j. Ellis,Nick Pivetta,batter,6
7,A. j. Ellis,Yovani Gallardo,batter,3
8,A. j. Griffin,Jered Weaver,batter,2
9,A.J. Cole,Aaron Nola,pitcher,1
10,A.J. Cole,Adam Conley,pitcher,6
11,A.J. Cole,Austin Barnes,pitcher,6
12,A.J. Cole,Brandon Nimmo,pitcher,1
13,A.J. Cole,Derek Dietrich,pitcher,6
14,A.J. Cole,Gavin Cecchini,pitcher,6
15,A.J. Cole,Ichiro Suzuki,pitcher,1
16,A.J. Cole,J. t. Realmuto,pitcher,1
17,A.J. Cole,Jarrett Parker,pitcher,6
18,A.J. Cole,Joc Pederson,pitcher,6
19,A.J. Cole,Juan Lagares,pitcher,1
20,A.J. Cole,Maikel Franco,pitcher,1
21,A.J. Cole,Michael Saunders,pitcher,1
22,A.J. Cole,Miguel Rojas,pitcher,6
23,A.J. Cole,Nick Hundley,pitcher,6
24,A.J. Cole,Odubel Herrera,pitcher,1
25,A.J. Cole,Tyler Moore,pitcher,6
26,A.J. Cole,Vance Worley,pitcher,6
27,A.J. Cole,Vince Velasquez,pitcher,1
28,A.J. Cole,Yasiel Puig,pitcher,1
29,A.J. Griffin,Albert Pujols,pitcher,1
30,A.J. Griffin,Alex Bregman,pitcher,1
31,A.J. Griffin,Alex Presley,pitcher,6
32,A.J. Griffin,Amed Rosario,pitcher,1
33,A.J. Griffin,Andrelton Simmons,pitcher,6
34,A.J. Griffin,Asdrubal Cabrera,pitcher,1
35,A.J. Griffin,Austin Hedges,pitcher,1
36,A.J. Griffin,Austin Romine,pitcher,1
37,A.J. Griffin,Boog Powell,pitcher,6
38,A.J. Griffin,Bruce Maxwell,pitcher,1
39,A.J. Griffin,Chad Pinder,pitcher,1
40,A.J. Griffin,Chris Flexen,pitcher,6
41,A.J. Griffin,Eddie Rosario,pitcher,6
42,A.J. Griffin,Eduardo Escobar,pitcher,1
43,A.J. Griffin,Ezequiel Carrera,pitcher,6
44,A.J. Griffin,Greg Bird,pitcher,1
45,A.J. Griffin,Jacoby Ellsbury,pitcher,1
46,A.J. Griffin,Jake Marisnick,pitcher,6
47,A.J. Griffin,James Mccann,pitcher,1
48,A.J. Griffin,Jed Lowrie,pitcher,1
49,A.J. Griffin,Joe Mauer,pitcher,6
