Player,ScaledRank
"Guillorme, Luis",-579712.3630006227
"Hensley, David",-581757.265975633
"Wu-Yelland, Jeremy",-584975.4220285963
"Roth, Houston",-586687.8257585461
"Meis, Justin",-588625.3428762152
"Farmer, Kyle",-594903.8351746071
"Stubbs, Garrett",-602574.7284733442
"Pratto, Nick",-602787.995884669
"Loutos, Ryan",-605201.0241233346
"Rivera, Emmanuel",-611235.1884530237
"Miller, Owen",-614168.811028633
"Wepf, Lucas",-618607.6386891733
"Gamboa, Alec",-623671.4461195201
"Alvarez, Eddy",-626984.9281143844
"Crawford, Brandon",-628547.830469638
"Long, Nolan",-629680.0198908285
"Cáceres, Kelvin",-631314.7276949763
"McKendry, Evan",-633121.2666946457
"Burgos, Raymond",-634442.0555427639
"Gibaut, Ian",-634476.9267724141
"Vanasco, Ricky",-634881.4419682086
"Song, Noah",-635208.7665807094
"Johnson, Seth",-636384.1849860711
"Watson, Danny",-642707.3130873592
"Gage, Matt",-643156.343624681
"Danner, Hagen",-643521.4602789314
"Llovera, Mauricio",-645918.8347253324
"Bauers, Jake",-645981.2185211811
"McDonald, Trevor",-646646.1319905632
"White, Owen",-646905.7287452685
"Boyle, Michael",-646958.7678540093
"Cellucci, Brendan",-649060.2707869376
"Onyshko, Ben",-649356.3686455147
"Misiewicz, Anthony",-651248.5525278624
"Williams, Luke",-651497.389628921
"Rajcic, Max",-651709.4845787302
"Politi, Andrew",-651861.8440514642
"Eder, Jake",-652322.35860653
"Garnett, Tristan",-652552.7787994056
"Rortvedt, Ben",-652949.1268151663
"Bourassa, Ryan",-653199.1191104006
"Baker, Andrew",-653213.0567524716
"Maile, Luke",-653641.6044857249
"Krook, Matt",-653701.4589583466
"Alford, Peyton",-653837.2618311304
"Minacci, Camden",-654123.5279873217
"Garza, Justin",-654238.1638801662
"Hollowell, Gavin",-654251.0750840313
"Orze, Eric",-654527.125291368
"Díaz, Miguel",-654644.6889683973
"Buttrey, Ty",-655070.2533026001
"Koch, Matt",-655321.7589147008
"Bruján, Vidal",-655460.6338923805
"Jones, Nick",-655488.9517789148
"Willingham, Amos",-655762.7584648704
"Olsen, Mat",-656443.00405537
"Effross, Scott",-656455.4907388547
"Sequeira, Gabriel",-656541.3122364779
"Jennings, Steven",-656686.6317976641
"Olivárez, Helcris",-656782.8176552012
"Gomez, Cesar",-656797.0117117094
"Tomkins, Landon",-656813.0092765333
"Coleman, Dylan",-656835.2625573081
"Wantz, Andrew",-656850.94954704
"Boushley, Caleb",-656883.7154339701
"Enright, Nic",-656990.4668853459
"Townsend, Blake",-657076.6918017642
"Church, Marc",-657368.4082446663
"Mena, Cristian",-657402.939287872
"Jacques, Joe",-657587.8511331062
"Gose, Anthony",-657792.3491864107
"Doyle, Tommy",-657945.9626129227
"Moran, Brian",-658126.9204644526
"Stashak, Cody",-658198.2282500186
"Eisert, Brandon",-658249.3998470285
"Justice, Evan",-658585.1591083725
"Francisco, Carlos A.",-658589.3573768684
"Dodd, Dylan",-658645.8952443756
"Stankiewicz, John",-658811.1895404623
"Juan, Jorge",-658881.8409235838
"Duffy, Danny",-658942.2774345085
"Burrows, Mike",-658989.4071490407
"Ribalta, Orlando",-659020.1489874582
"McWilliams, Sam",-659037.5963323788
"Dashwood, Jack",-659114.7701596452
"Schultz, Thomas",-659180.1511893739
"Edwards Jr., Carl",-659329.8646112026
"Zarraga, Alfredo",-659395.74266969
"Adcock, Ty",-659431.9685121645
"Kelly, Casey",-659434.9141237909
"McDermott, Chayce",-659441.6803867312
"Anderson, Jack",-659567.8611013484
"Junker, Cameron",-659843.6425697705
"Weisenburger, Jack",-659881.1613563593
"Logue, Zach",-659897.6155605171
"Hill, Rich",-659921.0695803101
"Schoff, Tyler",-659983.4078472363
"Roby, Tekoah",-659985.1144427842
"Andrews, Tanner",-660061.4463631929
"Askew, Keyshawn",-660071.5528866147
"Reyes, Gerardo",-660108.6102177452
"Rodriguez, Miguel",-660125.3918268335
"Perdomo, Luis",-660162.2153759883
"Taylor, Evan",-660193.4632032259
"Topa, Justin",-660202.9976246782
"Baker, Trent",-660204.9134596632
"Santana, Tyler",-660223.3634272928
"Hernandez, Jose E.",-660287.7115058543
"Pruitt, Austin",-660352.1453806185
"Vogel, Tyler",-660392.5731370256
"Rinehart, Logan",-660410.2710400876
"Zuber, Tyler",-660422.5355281183
"Davidson, Tucker",-660435.6106662252
"Vizcaya, Anthony",-660477.1599028459
"Kuhn, Travis",-660485.5199201783
"De Paula, Brayan",-660493.5968667078
"Richardson, Lyon",-660505.8078235794
"Loáisiga, Jonathan",-660516.981303894
"Case, Brad",-660576.2014723025
"Jobe, Jackson",-660595.6307564179
"Duarte, Daniel",-660615.7181686212
"Rodriguez, Osiel",-660624.136325587
"Cruz, Steven",-660641.9962940284
"Abney, Alaska",-660681.8493188464
"Martin, Corbin",-660710.3456174915
"Bowlan, Jonathan",-660727.8879302221
"Busenitz, Alan",-660737.2105648757
"Márquez, Germán",-660743.2721928641
"Hartwig, Grant",-660773.722556677
"Alcantara, Raúl",-660804.6805530667
"Walsh, Jake",-660815.6446440343
"Mederos, Victor",-660853.6026049526
"VanScoter, Reid",-660863.7108662447
"Hurt, Kyle",-660882.9523721051
"Curtiss, John",-660886.0798557716
"Dunshee, Parker",-660888.0813802255
"Goldsberry, Blake",-660926.6820177803
"Madison, Ben",-660929.5895949256
"Gilbert, Tyler",-660940.9622222178
"Montilla, Emailin",-660942.0937178013
"Hoffman, Nolan",-660974.9332754645
"Demurias, Eddy",-661017.3794408254
"Headrick, Brent",-661032.1042383102
"Harris, Hobie",-661084.6955831122
"Shreve, Chasen",-661100.3689439369
"Ashcraft, Braxton",-661153.449073113
"Saalfrank, Andrew",-661172.4595097697
"Flowers, J.C.",-661184.3514846163
"Abbott, Cory",-661189.799165566
"Birlingmair, Reid",-661198.6859831293
"McSteen, Jake",-661214.7284888338
"Sterner, Justin",-661216.5549364706
"Neely, Jack",-661223.0787967421
"Messinger, Zach",-661256.5957664193
"Bermúdez, Jonathan",-661286.2253516929
"Andrews, Clayton",-661287.6972871659
"Murdock, Noah",-661295.5772386183
"Barria, Jaime",-661296.7712577725
"Villalobos, Eli",-661304.9739449216
"James, Josh",-661320.4205302567
"Leibrandt, Brandon",-661326.4647328046
"Bellatti, Andrew",-661327.4955654617
"de Geus, Brett",-661333.0956196203
"Cornwell, Alex",-661338.0341522722
"Anderson, Drew",-661384.7563072355
"Gutierrez, Vladimir",-661390.1248523116
"Gardner, Sam",-661426.6589163643
"Smith, Russell",-661432.3145453815
"Rogers, Josh",-661472.2381608989
"Tamarez, Misael",-661479.7703384854
"Brzykcy, Zach",-661483.0921964875
"Bruihl, Justin",-661499.3460232224
"Liranzo, Jesús",-661515.8623576702
"Yoho, Craig",-661535.3502802904
"Wolfram, Grant",-661544.0956020165
"Cummings, Ty",-661545.4117723306
"Buchanan, David",-661563.5200072578
"Antone, Tejay",-661598.9336626563
"Greene, Conner",-661607.0093398695
"Graterol, Brusdar",-661607.5211118729
"Castro, Willi",-661614.0861323021
"Givens, Mychal",-661628.4045895544
"Jefferies, Daulton",-661631.5732717705
"Schulze, Brett",-661633.8326314174
"Heasley, Jonathan",-661634.1845426104
"Hernandez, Nick",-661634.8407471158
"Guerrero, Luis",-661637.5440742614
"Robberse, Sem",-661650.5506060267
"Hughes, Jonathan",-661660.568951976
"Mushinski, Parker",-661665.792111084
"Winans, Allan",-661684.0296942157
"Gerber, Joey",-661693.0713668427
"Houston, Zac",-661695.713750374
"Ortiz, Luis F.",-661702.1358401169
"Bickford, Phil",-661702.7955884102
"Roxby, Braxton",-661705.6732741498
"Bukauskas, J.B.",-661707.9754790012
"Rund, Aaron",-661709.506700939
"Cepeda, Felix",-661716.5107591312
"Campbell, Isaiah",-661717.070697574
"Anderson, Ryan",-661752.9481158409
"Fraze, Nick",-661794.6725766832
"Vines, Darius",-661800.5913954907
"Suárez, Andrew",-661803.4370788481
"Fluharty, Mason",-661806.8199636571
"Waldrep, Hurston",-661835.3358819217
"Senzatela, Antonio",-661860.6597407877
"Dobnak, Randy",-661862.1166531374
"McSweeney, Morgan",-661869.483330818
"Whitley, Forrest",-661871.1658292203
"Robbins, Jimmy",-661881.5958100321
"Henriquez, Edgardo",-661882.9913255983
"Pope, Austin",-661885.4850680097
"Schultz, Andrew",-661893.1692684045
"Haake, Zach",-661896.9039457138
"Selby, Colin",-661900.7741526088
"Altavilla, Dan",-661904.9746136442
"Perez, Marcelo",-661911.0349061644
"Gillaspie, Logan",-661913.7775690785
"Silva, Eric",-661914.4997153303
"Teheran, Julio",-661922.0563640689
"Green, Josh",-661924.2614318599
"Canterino, Matt",-661944.1450273466
"Brogdon, Connor",-661945.9168908339
"Murphy, Luke",-661962.9439693108
"Phillips, Dylan",-661982.4177692888
"Davis, Austin",-661986.5176179447
"Santos, Gregory",-662000.8230229816
"Vasil, Mike",-662006.6336409143
"Mattson, Isaac",-662010.7516585647
"Whitney, Blake",-662021.5139707756
"Nielson, Cy",-662034.832878399
"Torrens, Luis",-662036.5043725802
"McClure, Kade",-662038.7766080366
"Marte, José",-662041.3950767198
"Foster, Matt",-662042.9615371507
"Naughton, Tim",-662047.0794336414
"Avila, Nick",-662049.0729457224
"Fogell, Zach",-662050.5770171311
"Kuhnel, Joel",-662058.6096765057
"Klein, Will",-662075.5179522934
"Rooney, John",-662084.2428919859
"Austin, Cade",-662084.6213738467
"Wiles, Nathan",-662103.6591175894
"Jennings, Ryan",-662105.5159129935
"Alzolay, Adbert",-662108.3733167673
"Hartlieb, Geoff",-662112.3057992288
"Warren, Austin",-662114.8747291028
"Wingenter, Trey",-662117.6391112196
"Barrington, Malik",-662124.3062782675
"Crismatt, Nabil",-662132.3309641769
"Vrieling, Trystan",-662135.3508121651
"Cerantola, Eric",-662136.4089273893
"Burgos, Juan",-662142.2096338292
"Fujinami, Shintaro",-662142.8635816607
"Walker, Josh",-662143.5221343408
"Matzek, Tyler",-662149.9324881769
"Plesac, Zach",-662151.4362979557
"Uwasawa, Naoyuki",-662154.1833608825
"Alldred, Cam",-662172.143179195
"Champlain, Chandler",-662176.6441145317
"Bustamante, Alex",-662178.8867075141
"Misiorowski, Jacob",-662182.2361231208
"Vasquez, Andrew",-662186.2282603206
"Urquidy, José",-662188.3928512251
"Castro, Miguel",-662198.1929764271
"Pérez, Andrew",-662200.1142274063
"Uribe, Abner",-662207.7869779972
"Skirrow, Noah",-662215.6778621204
"Robert, Daniel",-662216.1189090625
"Odorizzi, Jake",-662225.0281663146
"Junk, Janson",-662232.9025635261
"Jay, Tyler",-662235.0756285897
"Cohen, Harrison",-662235.5895875342
"Legumina, Casey",-662238.1127940019
"Darnell, Dugan",-662240.4869691756
"Beeter, Clayton",-662242.3644006922
"Castillo, Diego",-662250.2195917898
"Castellanos, Humberto",-662258.4303663088
"Cueto, Johnny",-662262.9358954645
"Maciejewski, Josh",-662264.5783964113
"Small, Ethan",-662264.8495125104
"Winder, Josh",-662268.8180259166
"Lyles, Jordan",-662269.6820441382
"Graceffo, Gordon",-662270.3057099605
"Choate, Jack",-662273.536623074
"Rodriguez, Carlos",-662273.6811609215
"Salinas, Royber",-662275.1629680773
"Brentz, Jake",-662276.4706670814
"Díaz, Jhonathan",-662281.408059494
"Snead, Kirby",-662284.0881103205
"Hill, Jaden",-662291.6534522949
"Harris, Hayden",-662297.1369690795
"Bachar, Lake",-662300.81665168
"Rodriguez, Chris",-662302.0282738864
"Baker, Bryan",-662302.7408794574
"Borucki, Ryan",-662303.3390372999
"Bush, Ky",-662313.8272115496
"Rocker, Kumar",-662316.3818453898
"Herget, Kevin",-662326.127501614
"Raley, Brooks",-662343.1840670825
"Robles, Benony",-662346.0973152681
"Gillispie, Connor",-662346.9140954452
"Teng, Kai-Wei",-662354.0983065958
"Zeferjahn, Ryan",-662362.4715336927
"Dreyer, Jack",-662364.1830865947
"Pérez, Eury",-662365.4356447078
"Sampson, Adrian",-662373.8957956671
"Hickman, Mason",-662384.8683668935
"Peralta, Luis",-662386.690970876
"Brock, T.J.",-662387.8727117856
"Pint, Riley",-662395.2659992784
"Staumont, Josh",-662399.3574823183
"Gates, Evan",-662400.2173003723
"Germán, Domingo",-662403.4120852052
"Ramirez, Emmanuel",-662405.1116328556
"Robertson, Nick",-662413.7012203779
"Clarke, Taylor",-662417.4648373695
"Peluse, Colin",-662417.5504662539
"García, Deivi",-662420.3450070916
"Walters, Andrew",-662421.7788442653
"Halvorsen, Seth",-662425.6465430219
"Parsons, Wes",-662428.9313742071
"Flores, Wilmer",-662437.6623017524
"Booser, Cam",-662439.6529638254
"Boyer, Ryan",-662441.9836615139
"Laws, Holden",-662448.9242642655
"Solesky, Chase",-662452.0924667565
"Hagenman, Justin",-662457.8243730781
"Pham, Alex",-662458.0772067218
"Yeager, Justin",-662463.2967038038
"Killgore, Keylan",-662465.0781662952
"Monteverde, Patrick",-662465.4175730466
"Dabovich, R.J.",-662466.2000925877
"Gusto, Ryan",-662467.951822828
"Middendorf, Ryan",-662468.2976761113
"Patiño, Luis",-662470.7735226618
"Cuas, Jose",-662479.7974681822
"Mauricio, Alex",-662482.5542811946
"Curet, Yoniel",-662485.2227605286
"Hernández, Elieser",-662486.6138187477
"Clifton, Trevor",-662490.0459917432
"Corniell, Jose",-662500.2473314118
"Kristofak, Zac",-662503.092108812
"Culberson, Charlie",-662505.2478109639
"Nittoli, Vinny",-662507.2357135698
"Watson, Troy",-662510.1761910715
"Lazar, Max",-662515.160550136
"Palencia, Daniel",-662517.6817151766
"Alvarado, Elvis",-662518.9384891944
"Horn, Bailey",-662524.3886275303
"Thompson, Ryan",-662527.496309277
"Iriarte, Jairo",-662527.8493461976
"Andriese, Matt",-662532.1680585823
"Rutledge, Jackson",-662534.2341732522
"Samaniego, Tyler",-662543.7072575131
"deGrom, Jacob",-662545.7872499647
"Herget, Jimmy",-662546.4180796955
"Plassmeyer, Michael",-662546.864031487
"Beede, Tyler",-662552.1817920973
"Burdi, Nick",-662552.2190104572
"Basso, Brady",-662556.2294036164
"McMillon, John",-662559.1498872765
"Maxwell, Zach",-662560.2265573998
"Zuñiga, Guillo",-662562.5048267414
"Hahn, Jesse",-662567.712519833
"Marrero, Andrew",-662571.7048238622
"Jensen, Ryan",-662574.5393632101
"Holub, Blake",-662576.0660989607
"Marte, Yunior",-662577.4941519898
"Hanifee, Brenan",-662577.6240446754
"Kuhl, Chad",-662580.5342832211
"Bloss, Jake",-662584.375699157
"Poteet, Cody",-662585.3244818037
"Seig, Hayden",-662587.9902185287
"Rice, Jake",-662590.8434092288
"Bowman, Kaleb",-662596.3906421073
"Little, Luke",-662596.6951886708
"Jimenez, Antonio",-662598.3393024164
"Quijada, José",-662599.1870428551
"Riley, Trey",-662600.1402199471
"Lopez, Jacob",-662601.6024968432
"Luetge, Lucas",-662603.212916458
"Camarena, Daniel",-662605.1956791619
"Parsons, Hunter",-662605.7589196865
"White, Mitch",-662608.5388247245
"Guerrero, Tyson",-662611.7509601719
"Enlow, Blayne",-662615.5061399409
"Reid-Foley, Sean",-662617.9570708483
"Newcomb, Sean",-662618.6743838709
"La Sorsa, Joe",-662622.1392965125
"Montgomery, Mason",-662623.3045278867
"Beck, Tristan",-662628.9302442909
"Espino, Paolo",-662630.9493909159
"Madden, Ty",-662630.9987001332
"Torres Jr., Lenny",-662636.1066425862
"Williamson, Brandon",-662639.7823660254
"Mahle, Tyler",-662642.1684923815
"O'Loughlin, Jack",-662644.9965242778
"Romano, Jordan",-662645.9855313954
"Blalock, Bradley",-662646.9192001671
"Santillan, Tony",-662648.0511031335
"Branche, Stevie",-662648.7642565257
"Lamet, Dinelson",-662650.3446170036
"Scroggins, Cody",-662650.8104925009
"Duffey, Tyler",-662651.105613323
"Pinto, Ricardo",-662656.1827654074
"Petit, RJ",-662659.7248012815
"Cosgrove, Tom",-662660.648816978
"Carasiti, Matt",-662669.2474615008
"Blubaugh, AJ",-662669.8895589265
"Ryan, Ryder",-662670.7130630397
"Burke, Sean",-662675.0409552648
"Hughes, Brandon",-662676.7129336644
"Gutierrez, Gerardo",-662678.0145526116
"Smith, Shane",-662678.222875558
"Jarvis, Bryce",-662683.7955630007
"Moore, Matt",-662685.5849226784
"McKay, Brendan",-662687.3291422303
"Tully, Tanner",-662689.7897351007
"Morillo, Juan",-662690.1168332031
"Griffin, David",-662698.0595392537
"Swiney, Nick",-662700.0897484432
"Chivilli, Angel",-662702.4022140173
"Vespi, Nick",-662703.8683180858
"Phillips, Tyler",-662707.6765454703
"Barnes, Matt",-662709.5515141647
"Gallegos, Giovanny",-662712.3699089555
"Maldonado, Anthony",-662713.2969747713
"Velasquez, Luis",-662716.6745419931
"Mantiply, Joe",-662718.8911298286
"Walston, Blake",-662722.1569020308
"Stewart, Brock",-662723.0024186178
"Sulser, Cole",-662725.0653579565
"Palacios, Luis",-662725.8786913868
"Luna, Gil",-662730.4083304526
"Black, Mason",-662732.0795484368
"Fitts, Richard",-662732.263423651
"Bieber, Shane",-662734.0701468847
"Moreno, Gerson",-662735.2955791617
"Arias, Michael",-662739.4355972075
"Ramírez, Erasmo",-662742.0127141351
"Díaz, Yilber",-662742.9482507637
"Frías, Luis",-662743.175942677
"Olds, Wyatt",-662751.460436717
"Linarez, Valentin",-662753.4904892247
"Holt, Owen",-662754.1799910372
"Pomeranz, Drew",-662756.8331352316
"Roupp, Landen",-662758.0061542145
"Keuchel, Dallas",-662759.1405506242
"Curry, Xzavion",-662761.2359792782
"Davis, Noah",-662762.5791442144
"Smith, Cade",-662766.4570582047
"Crouse, Hans",-662768.279950364
"Salazar, Eduardo",-662770.4830509668
"Casparius, Ben",-662770.7586530235
"Kochanowicz, Jack",-662773.1141339049
"Reynolds, Sean",-662774.0908187949
"Petersen, Michael",-662777.3986051372
"Merryweather, Julian",-662778.0321857996
"Bivens, Spencer",-662779.8380387975
"Mercado, Michael",-662781.0801231915
"Keller, Brad",-662783.8653604734
"Mosqueda, Oddanier",-662785.974093265
"Ashcraft, Graham",-662786.2715413165
"Iglesias, Raisel",-662786.8064767965
"Tiedemann, Ricky",-662789.5904378681
"Sweet, Devin",-662789.6693408757
"Funderburk, Kody",-662792.1672585123
"Lao, Sauryn",-662794.3669360558
"Peralta, Wandy",-662796.5756834144
"Lucchesi, Joey",-662796.7341274183
"Rodríguez, Yariel",-662796.8820597222
"Heller, Ben",-662797.5605613401
"Gaither, Ray",-662798.2561563425
"Sanchez, Juan",-662798.8356161405
"Almonte, Yency",-662799.5800626433
"Wrobleski, Justin",-662800.095131908
"Sousa, Bennett",-662802.5308516021
"Strzelecki, Peter",-662803.473275126
"Henriquez, Ronny",-662804.3743502018
"Wilson, Brooks",-662804.5627603034
"Berroa, Prelander",-662810.1675062651
"Holman, Grant",-662810.1938153226
"Blewett, Scott",-662810.758943328
"Leiter Jr., Mark",-662813.4690829136
"Lawrence, Justin",-662814.3605972228
"Blach, Ty",-662816.4148071534
"Clevinger, Mike",-662817.1991157485
"Herz, DJ",-662817.2755720003
"Halligan, Patrick",-662817.3759791725
"Tate, Dillon",-662817.7277565383
"White, Colby",-662818.5599612094
"Hernández, Carlos",-662820.8759991504
"Leone, Dominic",-662822.0712068646
"Mayers, Mike",-662823.863704014
"Varland, Gus",-662823.9609152018
"Walker, Taijuan",-662824.2055631183
"Colon, Jeffrey",-662824.4849058148
"Leiter, Jack",-662824.8800565767
"Woo, Bryan",-662827.953533282
"Kent, Zak",-662828.4045916672
"Spiers, Carson",-662830.082026102
"Senga, Kodai",-662830.634251795
"Harvey, Hunter",-662830.7503117861
"Wallace, Jacob",-662831.0629209599
"Joyce, Ben",-662831.1576261115
"Chapman, Aroldis",-662833.4082596399
"Burns, Tanner",-662833.517872985
"Rasmussen, Drew",-662834.0471950282
"Benitez, Jorge",-662834.5542750702
"Jackson, Gabriel",-662840.2164198149
"Brown, Ben",-662840.2450007225
"Zulueta, Yosver",-662843.3658772515
"Aleman, Franco",-662843.6781759053
"Bielak, Brandon",-662845.5309032543
"Finnegan, Kyle",-662845.8995743652
"De los Santos, Yerry",-662846.4121648776
"Emanuel, Kent",-662848.3779122152
"Honeywell, Brent",-662850.0855362816
"Marcheco, Jorge",-662850.1305721509
"Holderman, Colin",-662850.277092982
"Suarez, Robert",-662851.3267777094
"Farmer, Buck",-662851.4023746294
"Winn, Keaton",-662851.969953171
"Morgan, Eli",-662852.6665501735
"Oller, Adam",-662853.9672575381
"Gomber, Austin",-662856.6750663508
"Diekman, Jake",-662857.4345358341
"Doval, Camilo",-662857.5801089081
"Darvish, Yu",-662861.2766164503
"Wieck, Brad",-662861.802526702
"Castillo, Max",-662861.867291194
"Megill, Tylor",-662862.1594058021
"McGreevy, Michael",-662863.9811505068
"Hennen, Ryan",-662864.031189807
"Holmes, Grant",-662865.354683596
"Hoeing, Bryan",-662865.863475057
"Valdez, Framber",-662865.909180365
"Garrett, Amir",-662868.285495996
"Sandridge, Jayvien",-662868.5168720366
"Matthews, Zebby",-662870.7239721412
"Nola, Aaron",-662872.2878356279
"Taylor, Troy",-662872.3525416877
"Uceta, Edwin",-662872.4520545787
"O'Brien, Riley",-662872.5698411348
"Boyle, Joe",-662872.8482026854
"Daniel, Davis",-662873.9868574133
"Cisnero, José",-662875.5110841539
"Martin, Davis",-662875.7417914823
"Mears, Nick",-662876.9787010967
"Hodge, Porter",-662878.1811720658
"Yates, Kirby",-662878.209381997
"Adam, Jason",-662879.0271177099
"Paddack, Chris",-662879.2517154058
"Gordon, Tanner",-662879.5725026301
"Elder, Bryce",-662881.0764321646
"Bummer, Aaron",-662881.6399420069
"Koenig, Jared",-662881.9731889158
"Irvin, Jake",-662883.2228013457
"Henry, Tommy",-662883.7938432214
"Coker, Calvin",-662884.5111422478
"Vieira, Thyago",-662885.003280575
"Roycroft, Chris",-662885.6521377672
"Frisbee, Matt",-662885.7965592898
"Hentges, Sam",-662886.3613215957
"Faedo, Alex",-662886.9657689765
"Lawrence, Casey",-662888.167386579
"Jiménez, Joe",-662888.2877718679
"Boyd, Matthew",-662888.5357723718
"Cruz, Fernando",-662889.8416906685
"Bellozo, Valente",-662890.4639567354
"Bigge, Hunter",-662890.5816818855
"Núñez, Dedniel",-662890.6066673219
"Thorpe, Drew",-662890.6146924257
"Schreiber, John",-662890.6737304231
"Chafin, Andrew",-662891.1117659672
"Díaz, Alexis",-662891.4578597503
"López, Jorge",-662892.0639571223
"Martinez, Seth",-662892.1042711637
"Scott, Christian",-662893.0363885789
"Suárez, Ranger",-662893.7221325177
"Mautz, Brycen",-662894.2508225497
"Allard, Kolby",-662895.1742386807
"Weiman, Blake",-662896.7761086171
"Dunning, Dane",-662896.7981561862
"Skenes, Paul",-662896.837274028
"Cole, Gerrit",-662898.5209794377
"Mejia, Ian",-662899.0955303283
"Treinen, Blake",-662899.1688588237
"Suter, Brent",-662899.5501591245
"Taillon, Jameson",-662900.2881430375
"Wilson, Steven",-662900.4442468082
"Williams, Trevor",-662900.4908032841
"McCambley, Zach",-662900.5906239636
"Troye, Christopher",-662900.6491098951
"Verlander, Justin",-662900.926632793
"Hendricks, Kyle",-662900.9332993494
"Fernandez, Ryan",-662902.0014166372
"Fulmer, Carson",-662902.2727402536
"Nastrini, Nick",-662904.26855031
"Mikolas, Miles",-662906.5264383581
"Reyes, Angel",-662906.720996159
"Ferrer, Jose A.",-662907.3430981531
"Festa, David",-662907.7409647687
"Rodríguez, Wilking",-662908.5890901942
"Crochet, Garrett",-662909.8479957883
"Baz, Shane",-662909.8699213596
"Veneziano, Anthony",-662910.8193882005
"Ríos, Yacksel",-662913.0895782752
"Martinez, Erik",-662913.7130390462
"Varland, Louis",-662913.9862633432
"Mlodzinski, Carmen",-662914.1159484904
"Knack, Landon",-662914.4902882734
"Aldegheri, Sam",-662916.278280282
"Silseth, Chase",-662916.790438056
"Meyer, Max",-662917.2791186637
"Weathers, Ryan",-662918.0582851848
"Montes De Oca, Christian",-662919.6248961585
"Duran, Jhoan",-662919.8467806767
"Steele, Justin",-662921.1343309743
"Kolek, Stephen",-662922.3212178672
"Ray, Robbie",-662922.8566895555
"García, Yimi",-662923.3924564216
"Gibson, Kyle",-662924.1135773549
"Rogers, Tyler",-662924.9115749107
"Alexander, Tyler",-662925.7892125269
"Sanders, Cam",-662927.2620743772
"Ginn, J.T.",-662928.1079272425
"Criswell, Jeff",-662929.2273776678
"Urena, Walbert",-662929.3087802306
"Woodford, Jake",-662929.4422085396
"Waldron, Matt",-662929.7685583542
"Wilson, Justin",-662930.2067014686
"Springs, Jeffrey",-662930.342485387
"Jax, Griffin",-662931.7236117335
"Cantillo, Joey",-662932.8786003473
"Tolhurst, Anders",-662933.1522740631
"Moreno, Luis",-662933.2443895146
"Rom, Drew",-662933.3053711384
"Speier, Gabe",-662933.5246078008
"Gaddis, Hunter",-662933.855227429
"Hudson, Daniel",-662934.2185549992
"García, Luis",-662934.7191143812
"Lovelady, Richard",-662934.7354771808
"Brigham, Jeff",-662935.5561921268
"Wacha, Michael",-662936.7059342106
"Santana, Dennis",-662937.2371030147
"Jackson, Jay",-662937.6877228519
"Kopech, Michael",-662938.2211562431
"Dana, Caden",-662938.5183025243
"Whitlock, Garrett",-662938.9520810113
"Sánchez, Sixto",-662939.4372946086
"Cronin, Declan",-662939.5099189361
"Imanaga, Shota",-662941.1042385799
"Voth, Austin",-662941.1923756191
"Hurter, Brant",-662941.3763431318
"Thompson, Keegan",-662942.3323416226
"Holmes, Clay",-662942.8838458208
"Corbin, Patrick",-662943.7482621836
"Santos, Junior",-662943.7953271352
"Hamel, Dom",-662944.0198898597
