Player,Rank
Justin Verlander,1.1499856112436833
Yu Darvish,1.1388456223595873
Stephen Strasburg,1.124077668510725
Max Scherzer,1.1164220831605915
Jacob deGrom,1.1112056201559584
Gerrit Cole,1.0941615240747267
Mike Clevinger,1.091430266962311
Walker Buehler,1.0810978790910228
Lance Lynn,1.0801424697986115
Aaron Nola,1.0704606089201545
Patrick Corbin,1.0686410079296156
Jack Flaherty,1.066535215711996
Luis Castillo,1.0559415097035165
Shane Bieber,1.0505036316740506
Lucas Giolito,1.0442897740645576
Charlie Morton,1.0435022432902927
Chris Sale,1.0408438362153714
Mike Minor,1.035250092575366
Zack Wheeler,1.0330604339716278
Robbie Ray,1.0276253978018948
Madison Bumgarner,1.010088049884583
Sonny Gray,1.009700219025977
Matthew Boyd,1.005229026592367
Steven Matz,1.0006493584686005
Adam Wainwright,1.0000519931090388
James Paxton,0.9980701786522364
Jose Quintana,0.9946117847941077
Jon Gray,0.9941435889845373
Noah Syndergaard,0.9891156323908507
Jake Odorizzi,0.9843413630454647
Hyun Jin Ryu,0.9819914226902215
Anibal Sanchez,0.9814437590130578
Domingo German,0.9811641795971581
Kenta Maeda,0.9803969514512058
Clayton Kershaw,0.9803270872655498
Mike Soroka,0.9734558578493675
Eric Lauer,0.9709603599783716
Eduardo Rodriguez,0.9701224602463935
Miles Mikolas,0.966720955448754
Trevor Bauer,0.9635415959238184
Brandon Woodruff,0.9616186907474168
Julio Teheran,0.9525412252915832
Marco Gonzales,0.9428968539227721
Frankie Montas,0.9422879003991477
Max Fried,0.9314395148839021
Andrew Heaney,0.9311350155247201
Caleb Smith,0.9287190550854623
Tyler Glasnow,0.9249935133168021
Sandy Alcantara,0.9237616523138817
Jose Berrios,0.9203021466981435
Blake Snell,0.915278295414948
Trent Thornton,0.9107627316386425
Dylan Bundy,0.9076058272209082
Yonny Chirinos,0.902803105207847
Zack Greinke,0.9008494116263849
Reynaldo Lopez,0.893726855397032
J.A. Happ,0.8890041923748846
Joey Lucchesi,0.8817402205112445
Joe Musgrove,0.8763683756149997
Mike Fiers,0.876204520959042
Chris Archer,0.8596136458256789
Anthony DeSclafani,0.8588923616587494
Masahiro Tanaka,0.8572686728100997
Zach Eflin,0.855319933574584
Kyle Hendricks,0.8552976234971027
Asher Wojciechowski,0.8433467538225646
Homer Bailey,0.840854083209905
Rick Porcello,0.8396913590887107
Jakob Junis,0.8390404127336017
Jeff Samardzija,0.834074838768606
Chris Paddack,0.8322798750514536
