Player,ScaledRank
Rick Porcello,9.173960848980466
Max Scherzer,9.15410519993148
Corey Kluber,9.12531386473857
Marco Estrada,9.03570325255923
Jose Quintana,8.955828189003439
David Price,8.868376643307096
Clayton Kershaw,8.81092402880356
Chris Sale,8.807374873800983
Johnny Cueto,8.761541878128106
Ian Kennedy,8.646717381495401
Jon Lester,8.619729654075968
Chris Archer,8.612309127731125
Justin Verlander,8.58153718338191
Madison Bumgarner,8.561866591140513
Hisashi Iwakuma,8.534494341784896
Jose Fernandez,8.481287753398163
Michael Pineda,8.472528414159342
Aaron Sanchez,8.45505087847817
Jake Odorizzi,8.392774158597009
Noah Syndergaard,8.37062304462622
Marcus Stroman,8.362780108557809
J.A. Happ,8.274078966843478
Collin McHugh,8.254717505902933
Zack Greinke,8.211446836335794
Hector Santiago,8.205630227107115
Jason Hammel,8.183511496231377
Carlos Rodon,8.181978063707739
Kenta Maeda,8.169454995879288
Jake Arrieta,8.157695320621809
Kevin Gausman,8.130289500162197
Masahiro Tanaka,8.125674823258292
Cole Hamels,7.9235138503530935
Kendall Graveman,7.895193731501908
Ervin Santana,7.861126052558017
Carlos Carrasco,7.785260932589729
Jeff Samardzija,7.784049828522779
CC Sabathia,7.7755244965985355
Michael Fulmer,7.737249122399756
Dan Straily,7.668588451162565
Archie Bradley,7.636326545002275
Yordano Ventura,7.622311897150725
Jeremy Hellickson,7.620782777626915
Stephen Strasburg,7.61627097402012
John Lackey,7.597066871139976
Steven Wright,7.596235586944965
Kyle Hendricks,7.581837153532364
Tanner Roark,7.551408324177663
Carlos Martinez,7.546486000875618
Danny Duffy,7.542129153841526
Yu Darvish,7.497107292423275
Matt Shoemaker,7.495688028190517
Tyler Chatwood,7.495481030398033
Eduardo Rodriguez,7.471763574409292
Jerad Eickhoff,7.438765852851033
Robbie Ray,7.436708565026385
Drew Smyly,7.4139125661652
Doug Fister,7.363536019217751
Colby Lewis,7.347839061434173
Josh Tomlin,7.323868671351925
Julio Teheran,7.2967350564405455
Robert Gsellman,7.288637342018684
Adam Wainwright,7.276049983403662
Chris Tillman,7.275753139355347
Dallas Keuchel,7.271887352748554
Jon Gray,7.207877177011551
Gio Gonzalez,7.182434491749033
Derek Holland,7.16284066430741
Drew Pomeranz,7.069796763928474
Jacob deGrom,7.041079028295221
Matt Moore,7.007049997070311
Zach Davies,6.910225174831378
Vince Velasquez,6.90910898038025
Jimmy Nelson,6.860415930693792
Jhoulys Chacin,6.847717840001728
Ubaldo Jimenez,6.826928641107195
Ricky Nolasco,6.811188584417032
Sean Manaea,6.792842147602029
Mike Leake,6.787651544749321
Taijuan Walker,6.67285806165623
Brandon Finnegan,6.666244046125331
Rich Hill,6.640450303341042
Felix Hernandez,6.620674463383997
Steven Matz,6.533678675801342
Joe Musgrove,6.444244051351718
Edinson Volquez,6.434589296002919
Aaron Nola,6.427111852598686
R.A. Dickey,6.399655288443685
Patrick Corbin,6.395406691411238
Danny Salazar,6.394039848448687
Anibal Sanchez,6.367768314092292
Junior Guerra,6.3133508485863965
