Player,Rank
"Pratto, Nick",-16555.757493512985
"Loutos, Ryan",-16622.032055410513
"Rivera, Emmanuel",-16787.762232521494
"Miller, Owen",-16868.33507781846
"Wepf, Lucas",-16990.248843197194
"Gamboa, Alec",-17129.327869957895
"Alvarez, Eddy",-17220.333670903856
"Crawford, Brandon",-17263.2592642406
"Long, Nolan",-17294.3551945211
"Cáceres, Kelvin",-17339.25294657156
"McKendry, Evan",-17388.87009519644
"Burgos, Raymond",-17425.1459666784
"Gibaut, Ian",-17426.103715713765
"Vanasco, Ricky",-17437.213849840085
"Song, Noah",-17446.203920882006
"Johnson, Seth",-17478.487148493434
"Watson, Danny",-17652.153804365877
"Gage, Matt",-17664.4865660231
"Danner, Hagen",-17674.514607102024
"Llovera, Mauricio",-17740.3592327859
"Bauers, Jake",-17742.07262290423
"McDonald, Trevor",-17760.334675613332
"White, Owen",-17767.464580233773
"Boyle, Michael",-17768.921315649837
"Cellucci, Brendan",-17826.639739319515
"Onyshko, Ben",-17834.772157971543
"Misiewicz, Anthony",-17886.741569610716
"Williams, Luke",-17893.575957038207
"Rajcic, Max",-17899.401209993826
"Politi, Andrew",-17903.58580971984
"Eder, Jake",-17916.233983452486
"Garnett, Tristan",-17922.562544838744
"Rortvedt, Ben",-17933.448364856344
"Bourassa, Ryan",-17940.31448004676
"Baker, Andrew",-17940.69728166812
"Maile, Luke",-17952.467476818943
"Krook, Matt",-17954.11139829779
"Alford, Peyton",-17957.84126591971
"Minacci, Camden",-17965.70365384525
"Garza, Justin",-17968.852163860283
"Hollowell, Gavin",-17969.206774040977
"Orze, Eric",-17976.78857779271
"Díaz, Miguel",-17980.017500299848
"Buttrey, Ty",-17991.705755479197
"Koch, Matt",-17998.61343438227
"Bruján, Vidal",-18002.427678308955
"Jones, Nick",-18003.205437762346
"Willingham, Amos",-18010.725622510105
"Olsen, Mat",-18029.408776635984
"Effross, Scott",-18029.75172723401
"Sequeira, Gabriel",-18032.108841032026
"Jennings, Steven",-18036.100087424602
"Olivárez, Helcris",-18038.74186155176
"Gomez, Cesar",-18039.131705674412
"Tomkins, Landon",-18039.57108370702
"Coleman, Dylan",-18040.182276900076
"Wantz, Andrew",-18040.61312489237
"Boushley, Caleb",-18041.513050043133
"Enright, Nic",-18044.445011450996
"Townsend, Blake",-18046.81320527016
"Church, Marc",-18054.82528699463
"Mena, Cristian",-18055.773692704788
"Jacques, Joe",-18060.85235334215
"Gose, Anthony",-18066.468955201377
"Doyle, Tommy",-18070.68799515314
"Moran, Brian",-18075.658058138684
"Stashak, Cody",-18077.616548376194
"Eisert, Brandon",-18079.021992008846
"Justice, Evan",-18088.24372327251
"Francisco, Carlos A.",-18088.359030006526
"Dodd, Dylan",-18089.911859906988
"Stankiewicz, John",-18094.45171853018
"Juan, Jorge",-18096.392180472896
"Duffy, Danny",-18098.05208781255
"Burrows, Mike",-18099.346519901213
"Ribalta, Orlando",-18100.190853937755
"McWilliams, Sam",-18100.670050626115
"Dashwood, Jack",-18102.789653501077
"Schultz, Thomas",-18104.58536356872
"Edwards Jr., Carl",-18108.697288693707
"Zarraga, Alfredo",-18110.506649808904
"Adcock, Ty",-18111.50160370165
"Kelly, Casey",-18111.58250582991
"McDermott, Chayce",-18111.768343320273
"Anderson, Jack",-18115.23393541206
"Junker, Cameron",-18122.808358166945
"Weisenburger, Jack",-18123.838823167003
"Logue, Zach",-18124.290742939203
"Hill, Rich",-18124.934914798287
"Schoff, Tyler",-18126.64705445077
"Roby, Tekoah",-18126.69392662179
"Andrews, Tanner",-18128.790406266253
"Askew, Keyshawn",-18129.067985036927
"Reyes, Gerardo",-18130.085776021057
"Rodriguez, Miguel",-18130.54668807026
"Perdomo, Luis",-18131.558058160605
"Taylor, Evan",-18132.41628933554
"Topa, Justin",-18132.67815514986
"Baker, Trent",-18132.730774146297
"Santana, Tyler",-18133.237508175385
"Hernandez, Jose E.",-18135.00484792188
"Pruitt, Austin",-18136.774544087442
"Vogel, Tyler",-18137.884904837243
"Rinehart, Logan",-18138.370983181932
"Zuber, Tyler",-18138.707831113552
"Davidson, Tucker",-18139.06694379856
"Vizcaya, Anthony",-18140.208106346967
"Kuhn, Travis",-18140.43771679134
"De Paula, Brayan",-18140.659552609144
"Richardson, Lyon",-18140.99493029103
"Loáisiga, Jonathan",-18141.30181336055
"Case, Brad",-18142.92831347932
"Jobe, Jackson",-18143.461944736548
"Duarte, Daniel",-18144.013651683897
"Rodriguez, Osiel",-18144.244858951166
"Cruz, Steven",-18144.735388471287
"Abney, Alaska",-18145.829964041426
"Martin, Corbin",-18146.612623638255
"Bowlan, Jonathan",-18147.09442864669
"Busenitz, Alan",-18147.350477671524
"Márquez, Germán",-18147.516962146456
"Hartwig, Grant",-18148.35329074344
"Alcantara, Raúl",-18149.203561625094
"Walsh, Jake",-18149.504693751875
"Mederos, Victor",-18150.547220809814
"VanScoter, Reid",-18150.82484731163
"Hurt, Kyle",-18151.353321181396
"Curtiss, John",-18151.43921848111
"Dunshee, Parker",-18151.49419096514
"Goldsberry, Blake",-18152.554369334342
"Madison, Ben",-18152.634226833896
"Gilbert, Tyler",-18152.946579536336
"Montilla, Emailin",-18152.97765641015
"Hoffman, Nolan",-18153.87960495023
"Demurias, Eddy",-18155.04540192204
"Headrick, Brent",-18155.449823008665
"Harris, Hobie",-18156.89426045059
"Shreve, Chasen",-18157.324734120757
"Ashcraft, Braxton",-18158.782596175683
"Saalfrank, Andrew",-18159.30472365878
"Flowers, J.C.",-18159.631340401356
"Abbott, Cory",-18159.78096263226
"Birlingmair, Reid",-18160.025041806814
"McSteen, Jake",-18160.465654154512
"Sterner, Justin",-18160.51581809997
"Neely, Jack",-18160.69499792657
"Messinger, Zach",-18161.615551795727
"Bermúdez, Jonathan",-18162.42933745797
"Andrews, Clayton",-18162.469764617937
"Murdock, Noah",-18162.68618990543
"Barria, Jaime",-18162.718984008323
"Villalobos, Eli",-18162.94427333088
"James, Josh",-18163.368518542553
"Leibrandt, Brandon",-18163.53452442241
"Bellatti, Andrew",-18163.562836558027
"de Geus, Brett",-18163.716643765925
"Cornwell, Alex",-18163.852282082407
"Anderson, Drew",-18165.1355204223
"Gutierrez, Vladimir",-18165.282969162123
"Gardner, Sam",-18166.286388455206
"Smith, Russell",-18166.441722043666
"Rogers, Josh",-18167.538236409055
"Tamarez, Misael",-18167.74510998048
"Brzykcy, Zach",-18167.836345831034
"Bruihl, Justin",-18168.282762175757
"Liranzo, Jesús",-18168.73638837546
"Yoho, Craig",-18169.271630157236
"Wolfram, Grant",-18169.511823105157
"Cummings, Ty",-18169.547972127184
"Buchanan, David",-18170.04532036261
"Antone, Tejay",-18171.017967287797
"Greene, Conner",-18171.23976824344
"Graterol, Brusdar",-18171.253824218737
"Castro, Willi",-18171.434134521707
"Givens, Mychal",-18171.827395349013
"Jefferies, Daulton",-18171.91442417955
"Schulze, Brett",-18171.976478186367
"Heasley, Jonathan",-18171.986143535396
"Hernandez, Nick",-18172.00416639373
"Guerrero, Luis",-18172.078414104293
"Robberse, Sem",-18172.43564249505
"Hughes, Jonathan",-18172.71079944435
"Mushinski, Parker",-18172.854255113893
"Winans, Allan",-18173.355155937497
"Gerber, Joey",-18173.60348825395
"Houston, Zac",-18173.676062129423
"Ortiz, Luis F.",-18173.852446797184
"Bickford, Phil",-18173.870566986745
"Roxby, Braxton",-18173.949603509656
"Bukauskas, J.B.",-18174.012834273173
"Rund, Aaron",-18174.054889754116
"Cepeda, Felix",-18174.247258364125
"Campbell, Isaiah",-18174.26263724548
"Anderson, Ryan",-18175.248021560325
"Fraze, Nick",-18176.39399669581
"Vines, Darius",-18176.556558872715
"Suárez, Andrew",-18176.63471644037
"Fluharty, Mason",-18176.727628410925
"Waldrep, Hurston",-18177.51082686663
"Senzatela, Antonio",-18178.2063544303
"Dobnak, Randy",-18178.246368975568
"McSweeney, Morgan",-18178.448697041233
"Whitley, Forrest",-18178.494907376746
"Robbins, Jimmy",-18178.781370004006
"Henriquez, Edgardo",-18178.81969826776
"Pope, Austin",-18178.888189669204
"Schultz, Andrew",-18179.09923859376
"Haake, Zach",-18179.201812653417
"Selby, Colin",-18179.30810907478
"Altavilla, Dan",-18179.42347602757
"Perez, Marcelo",-18179.58992382346
"Gillaspie, Logan",-18179.66525190299
"Silva, Eric",-18179.68508587165
"Teheran, Julio",-18179.89263155078
"Green, Josh",-18179.9531944151
"Canterino, Matt",-18180.49930347371
"Brogdon, Connor",-18180.547968248735
"Murphy, Luke",-18181.01562219011
"Phillips, Dylan",-18181.550476089178
"Davis, Austin",-18181.663079692058
"Santos, Gregory",-18182.055982036254
"Vasil, Mike",-18182.215572442896
"Mattson, Isaac",-18182.328675062785
"Whitney, Blake",-18182.624265274022
"Nielson, Cy",-18182.990073163688
"Torrens, Luis",-18183.035981264886
"McClure, Kade",-18183.098388909766
"Marte, José",-18183.170305956588
"Foster, Matt",-18183.213329273563
"Naughton, Tim",-18183.326428565768
"Avila, Nick",-18183.38118098751
"Fogell, Zach",-18183.42249077083
"Kuhnel, Joel",-18183.643110228317
"Klein, Will",-18184.10750121733
"Rooney, John",-18184.347134366435
"Austin, Cade",-18184.357529487017
"Wiles, Nathan",-18184.880406967623
"Jennings, Ryan",-18184.931404423834
"Alzolay, Adbert",-18185.009883896324
"Hartlieb, Geoff",-18185.117890735255
"Warren, Austin",-18185.188447183464
"Wingenter, Trey",-18185.26437178756
"Barrington, Malik",-18185.4474875788
"Crismatt, Nabil",-18185.66788804262
"Vrieling, Trystan",-18185.750829095363
"Cerantola, Eric",-18185.779890555066
"Burgos, Juan",-18185.93920873951
"Fujinami, Shintaro",-18185.957169617606
"Walker, Josh",-18185.975256969286
"Matzek, Tyler",-18186.15131930676
"Plesac, Zach",-18186.19262190433
"Uwasawa, Naoyuki",-18186.268070831557
"Alldred, Cam",-18186.76134275907
"Champlain, Chandler",-18186.884962330852
"Bustamante, Alex",-18186.946555836075
"Misiorowski, Jacob",-18187.03854856471
"Vasquez, Andrew",-18187.148193839355
"Urquidy, José",-18187.207644993545
"Castro, Miguel",-18187.47680844298
"Pérez, Andrew",-18187.529576191366
"Uribe, Abner",-18187.74031064354
"Skirrow, Noah",-18187.957036200198
"Robert, Daniel",-18187.969149689958
"Odorizzi, Jake",-18188.21384517746
"Junk, Janson",-18188.430117916017
"Jay, Tyler",-18188.489801815595
"Cohen, Harrison",-18188.5039178559
"Legumina, Casey",-18188.57321849671
"Darnell, Dugan",-18188.63842594724
"Beeter, Clayton",-18188.68999018062
"Castillo, Diego",-18188.90573541736
"Castellanos, Humberto",-18189.131246862013
"Cueto, Johnny",-18189.25499260445
"Maciejewski, Josh",-18189.300104397556
"Small, Ethan",-18189.30755068451
"Winder, Josh",-18189.416547124405
"Lyles, Jordan",-18189.4402776503
"Graceffo, Gordon",-18189.457406823713
"Choate, Jack",-18189.546144844964
"Rodriguez, Carlos",-18189.55011462135
"Salinas, Royber",-18189.590812910123
"Brentz, Jake",-18189.626729265015
"Díaz, Jhonathan",-18189.762336264477
"Snead, Kirby",-18189.835944683782
"Hill, Jaden",-18190.043729125307
"Harris, Hayden",-18190.194335598426
"Bachar, Lake",-18190.29539921151
"Rodriguez, Chris",-18190.328676787638
"Baker, Bryan",-18190.348248718572
"Borucki, Ryan",-18190.364677307476
"Bush, Ky",-18190.65273823539
"Rocker, Kumar",-18190.722902038637
"Herget, Kevin",-18190.990569480862
"Raley, Brooks",-18191.459033291514
"Robles, Benony",-18191.539046547932
"Gillispie, Connor",-18191.561479666423
"Teng, Kai-Wei",-18191.758796232785
"Zeferjahn, Ryan",-18191.988769487398
"Dreyer, Jack",-18192.035777813668
"Pérez, Eury",-18192.07017970705
"Sampson, Adrian",-18192.302540352248
"Hickman, Mason",-18192.603905391938
"Peralta, Luis",-18192.65396377025
"Brock, T.J.",-18192.686420647384
"Pint, Riley",-18192.889479559715
"Staumont, Josh",-18193.00185339838
"Gates, Evan",-18193.02546856538
"Germán, Domingo",-18193.11321431231
"Ramirez, Emmanuel",-18193.15989291066
"Robertson, Nick",-18193.395808570822
"Clarke, Taylor",-18193.499177467744
"Peluse, Colin",-18193.50152929136
"García, Deivi",-18193.578282213995
"Walters, Andrew",-18193.61766299247
"Halvorsen, Seth",-18193.723890527042
"Parsons, Wes",-18193.8141094247
"Flores, Wilmer",-18194.053907032016
"Booser, Cam",-18194.108581177417
"Boyer, Ryan",-18194.17259450546
"Laws, Holden",-18194.3632202923
"Solesky, Chase",-18194.450235947043
"Hagenman, Justin",-18194.6076645151
"Pham, Alex",-18194.6146086688
"Yeager, Justin",-18194.757963759675
"Killgore, Keylan",-18194.806892174296
"Monteverde, Patrick",-18194.816214084996
"Dabovich, R.J.",-18194.837706224596
"Gusto, Ryan",-18194.885818033807
"Middendorf, Ryan",-18194.895317000482
"Patiño, Luis",-18194.963316886613
"Cuas, Jose",-18195.211162322637
"Mauricio, Alex",-18195.286879038962
"Curet, Yoniel",-18195.36016964367
"Hernández, Elieser",-18195.398375485016
"Clifton, Trevor",-18195.49264117076
"Corniell, Jose",-18195.772824098778
"Kristofak, Zac",-18195.850956784037
"Culberson, Charlie",-18195.910163805907
"Nittoli, Vinny",-18195.964762161697
"Watson, Troy",-18196.045523279645
"Lazar, Max",-18196.182420232628
"Palencia, Daniel",-18196.25166480501
"Alvarado, Elvis",-18196.28618248951
"Horn, Bailey",-18196.435872213282
"Thompson, Ryan",-18196.52122564719
"Iriarte, Jairo",-18196.53092191467
"Andriese, Matt",-18196.649536677098
"Rutledge, Jackson",-18196.706283151252
"Samaniego, Tyler",-18196.966464320765
"deGrom, Jacob",-18197.023591952457
"Herget, Jimmy",-18197.040917884817
"Plassmeyer, Michael",-18197.053166087775
"Beede, Tyler",-18197.19922001664
"Burdi, Nick",-18197.200242230327
"Basso, Brady",-18197.310388910504
"McMillon, John",-18197.39060089145
"Maxwell, Zach",-18197.420171967162
"Zuñiga, Guillo",-18197.48274533455
"Hahn, Jesse",-18197.6257762252
"Marrero, Andrew",-18197.735426081865
"Jensen, Ryan",-18197.81327757587
"Holub, Blake",-18197.855209842302
"Marte, Yunior",-18197.894431757468
"Hanifee, Brenan",-18197.89799929998
"Kuhl, Chad",-18197.977929895715
"Bloss, Jake",-18198.083435564542
"Poteet, Cody",-18198.109494171415
"Seig, Hayden",-18198.182709449524
"Rice, Jake",-18198.26107320865
"Bowman, Kaleb",-18198.413429663862
"Little, Luke",-18198.42179412879
"Jimenez, Antonio",-18198.466950217913
"Quijada, José",-18198.4902336695
"Riley, Trey",-18198.516412971163
"Lopez, Jacob",-18198.556574855353
"Luetge, Lucas",-18198.60080552482
"Camarena, Daniel",-18198.65526271162
"Parsons, Hunter",-18198.670732285667
"White, Mitch",-18198.747083231567
"Guerrero, Tyson",-18198.835305518453
"Enlow, Blayne",-18198.938442684463
"Reid-Foley, Sean",-18199.0057582548
"Newcomb, Sean",-18199.025459477336
"La Sorsa, Joe",-18199.120624367515
"Montgomery, Mason",-18199.152627805186
"Beck, Tristan",-18199.307139834542
"Espino, Paolo",-18199.362596316914
"Madden, Ty",-18199.363950609717
"Torres Jr., Lenny",-18199.50424181843
"Williamson, Brandon",-18199.605196691933
"Mahle, Tyler",-18199.670732385362
"O'Loughlin, Jack",-18199.748405150214
"Romano, Jordan",-18199.775568534536
"Blalock, Bradley",-18199.80121203419
"Santillan, Tony",-18199.832300096903
"Branche, Stevie",-18199.85188707391
"Lamet, Dinelson",-18199.89529215995
"Scroggins, Cody",-18199.908087573607
"Duffey, Tyler",-18199.916193157656
"Pinto, Ricardo",-18200.055638699436
"Petit, RJ",-18200.15292180289
"Cosgrove, Tom",-18200.178300177868
"Carasiti, Matt",-18200.414464591337
"Blubaugh, AJ",-18200.432099994396
"Ryan, Ryder",-18200.45471778786
"Burke, Sean",-18200.573584677422
"Hughes, Brandon",-18200.619506077826
"Gutierrez, Gerardo",-18200.655255442092
"Smith, Shane",-18200.660977095813
"Jarvis, Bryce",-18200.81403266845
"Moore, Matt",-18200.86317798172
"McKay, Brendan",-18200.911083507566
"Tully, Tanner",-18200.978664446688
"Morillo, Juan",-18200.98764829656
"Griffin, David",-18201.20579715837
"Swiney, Nick",-18201.261557477475
"Chivilli, Angel",-18201.325070054896
"Vespi, Nick",-18201.365337053547
"Phillips, Tyler",-18201.469931188614
"Barnes, Matt",-18201.521427779826
"Gallegos, Giovanny",-18201.598835858615
"Maldonado, Anthony",-18201.624298006056
"Velasquez, Luis",-18201.717063927448
"Mantiply, Joe",-18201.777943193323
"Walston, Blake",-18201.867638630156
"Stewart, Brock",-18201.890861002976
"Sulser, Cole",-18201.94752026568
"Palacios, Luis",-18201.969858718214
"Luna, Gil",-18202.094266646738
"Black, Mason",-18202.1401671621
"Fitts, Richard",-18202.145217351346
"Bieber, Shane",-18202.194839560016
"Moreno, Gerson",-18202.228496433978
"Arias, Michael",-18202.342203301487
"Ramírez, Erasmo",-18202.412984609637
"Díaz, Yilber",-18202.438679410556
"Frías, Luis",-18202.444933038903
"Olds, Wyatt",-18202.67246921285
"Linarez, Valentin",-18202.72822522864
"Holt, Owen",-18202.747162607746
"Pomeranz, Drew",-18202.820032028136
"Roupp, Landen",-18202.85224935487
"Keuchel, Dallas",-18202.883405900768
"Curry, Xzavion",-18202.9409574925
"Davis, Noah",-18202.977847930117
"Smith, Cade",-18203.08435602922
"Crouse, Hans",-18203.1344223224
"Salazar, Eduardo",-18203.194931157283
"Casparius, Ben",-18203.20250065244
"Kochanowicz, Jack",-18203.267194658492
"Reynolds, Sean",-18203.29401960905
"Petersen, Michael",-18203.384868977148
"Merryweather, Julian",-18203.402270464685
"Bivens, Spencer",-18203.451868772063
"Mercado, Michael",-18203.48598300153
"Keller, Brad",-18203.562480399152
"Mosqueda, Oddanier",-18203.62039739311
"Ashcraft, Graham",-18203.628566895226
"Iglesias, Raisel",-18203.643259062526
"Tiedemann, Ricky",-18203.719721408637
"Sweet, Devin",-18203.72188850398
"Funderburk, Kody",-18203.790494579272
"Lao, Sauryn",-18203.85090939878
"Peralta, Wandy",-18203.91157332355
"Lucchesi, Joey",-18203.915925036792
"Rodríguez, Yariel",-18203.919988042966
"Heller, Ben",-18203.93862329835
"Gaither, Ray",-18203.95772802879
"Sanchez, Juan",-18203.97364307016
"Almonte, Yency",-18203.994089522064
"Wrobleski, Justin",-18204.00823605766
"Sousa, Bennett",-18204.075133847353
"Strzelecki, Peter",-18204.101017798963
"Henriquez, Ronny",-18204.125766102745
"Wilson, Brooks",-18204.13094084407
"Berroa, Prelander",-18204.284876913778
"Holman, Grant",-18204.285599500126
"Blewett, Scott",-18204.301120914413
"Leiter Jr., Mark",-18204.37555573073
"Lawrence, Justin",-18204.40004144512
"Blach, Ty",-18204.45646095195
"Clevinger, Mike",-18204.47800222847
"Herz, DJ",-18204.480102122914
"Halligan, Patrick",-18204.482859836746
"Tate, Dillon",-18204.49252151017
"White, Colby",-18204.515378267126
"Hernández, Carlos",-18204.578988960704
"Leone, Dominic",-18204.611815707758
"Mayers, Mike",-18204.661047192654
"Varland, Gus",-18204.66371712779
"Walker, Taijuan",-18204.67043645798
"Colon, Jeffrey",-18204.678108690954
"Leiter, Jack",-18204.688961628028
"Woo, Bryan",-18204.773375609962
"Kent, Zak",-18204.785764067085
"Spiers, Carson",-18204.83183531917
"Senga, Kodai",-18204.847002367485
"Harvey, Hunter",-18204.850189990793
"Wallace, Jacob",-18204.858775897792
"Joyce, Ben",-18204.861377003876
"Chapman, Aroldis",-18204.923191345166
"Burns, Tanner",-18204.926201909362
"Rasmussen, Drew",-18204.940739901896
"Benitez, Jorge",-18204.954667011032
"Jackson, Gabriel",-18205.11017955595
"Brown, Ben",-18205.11096453936
"Zulueta, Yosver",-18205.196680372013
"Aleman, Franco",-18205.205257750484
"Bielak, Brandon",-18205.256143476312
"Finnegan, Kyle",-18205.266269141637
"De los Santos, Yerry",-18205.280347597538
"Emanuel, Kent",-18205.334337452074
"Honeywell, Brent",-18205.38123787167
"Marcheco, Jorge",-18205.382474795653
"Holderman, Colin",-18205.386499035292
"Suarez, Robert",-18205.415328948813
"Farmer, Buck",-18205.417405241446
"Winn, Keaton",-18205.432993960458
"Morgan, Eli",-18205.45212621114
"Oller, Adam",-18205.487850538506
"Gomber, Austin",-18205.562221339434
"Diekman, Jake",-18205.583080402113
"Doval, Camilo",-18205.587078611312
"Darvish, Yu",-18205.688604326588
"Wieck, Brad",-18205.70304861322
"Castillo, Max",-18205.70482738989
"Megill, Tylor",-18205.712850407344
"McGreevy, Michael",-18205.762885185326
"Hennen, Ryan",-18205.76425953008
"Holmes, Grant",-18205.800609693593
"Hoeing, Bryan",-18205.81458380738
"Valdez, Framber",-18205.815839117706
"Garrett, Amir",-18205.881105356555
"Sandridge, Jayvien",-18205.887460170594
"Matthews, Zebby",-18205.948078853024
"Nola, Aaron",-18205.991030844132
"Taylor, Troy",-18205.99280801594
"Uceta, Edwin",-18205.995541168064
"O'Brien, Riley",-18205.998776212014
"Boyle, Joe",-18206.006421497517
"Daniel, Davis",-18206.037694999435
"Cisnero, José",-18206.079558355133
"Martin, Davis",-18206.085894802785
"Mears, Nick",-18206.119866905345
"Hodge, Porter",-18206.15289313993
"Yates, Kirby",-18206.153667934355
"Adam, Jason",-18206.17612729693
"Paddack, Chris",-18206.182295941653
"Gordon, Tanner",-18206.191106461316
"Elder, Bryce",-18206.232412348018
"Bummer, Aaron",-18206.247889318955
"Koenig, Jared",-18206.257042047684
"Irvin, Jake",-18206.291363036977
"Henry, Tommy",-18206.307046877522
"Coker, Calvin",-18206.32674771565
"Vieira, Thyago",-18206.340264446
"Roycroft, Chris",-18206.358085508124
"Frisbee, Matt",-18206.36205208961
"Hentges, Sam",-18206.377563459846
"Faedo, Alex",-18206.394164792855
"Lawrence, Casey",-18206.427167589467
"Jiménez, Joe",-18206.43047400841
"Boyd, Matthew",-18206.43728541844
"Cruz, Fernando",-18206.47315286566
"Bellozo, Valente",-18206.49024359436
"Bigge, Hunter",-18206.49347695177
"Núñez, Dedniel",-18206.494163184456
"Thorpe, Drew",-18206.4943835964
"Schreiber, John",-18206.496005093133
"Chafin, Andrew",-18206.508035873925
"Díaz, Alexis",-18206.517541446003
"López, Jorge",-18206.534188096528
"Martinez, Seth",-18206.535295334063
"Scott, Christian",-18206.560896225234
"Suárez, Ranger",-18206.579730393183
"Mautz, Brycen",-18206.594251027334
"Allard, Kolby",-18206.61961293506
"Weiman, Blake",-18206.663608784984
"Dunning, Dane",-18206.664214328244
"Skenes, Paul",-18206.665288711785
"Cole, Gerrit",-18206.71153219813
"Mejia, Ian",-18206.72731241485
"Treinen, Blake",-18206.729326404504
"Suter, Brent",-18206.739798934406
"Taillon, Jameson",-18206.760067889296
"Wilson, Steven",-18206.764355327316
"Williams, Trevor",-18206.76563401523
"McCambley, Zach",-18206.76837562086
"Troye, Christopher",-18206.769981954938
"Verlander, Justin",-18206.77760420659
"Hendricks, Kyle",-18206.777787305607
"Fernandez, Ryan",-18206.80712347506
"Fulmer, Carson",-18206.81457546154
"Nastrini, Nick",-18206.869390997887
"Mikolas, Miles",-18206.931404586787
"Reyes, Angel",-18206.93674817656
"Ferrer, Jose A.",-18206.953834398948
"Festa, David",-18206.964761927775
"Rodríguez, Wilking",-18206.988055953145
"Crochet, Garrett",-18207.022632182045
"Baz, Shane",-18207.023234374596
"Veneziano, Anthony",-18207.049311773073
"Ríos, Yacksel",-18207.111663240918
"Martinez, Erik",-18207.128786782527
"Varland, Louis",-18207.136290971786
"Mlodzinski, Carmen",-18207.139852814194
"Knack, Landon",-18207.150134171337
"Aldegheri, Sam",-18207.199241921156
"Silseth, Chase",-18207.213308491762
"Meyer, Max",-18207.226730254784
"Weathers, Ryan",-18207.248130302658
"Montes De Oca, Christian",-18207.29115775434
"Duran, Jhoan",-18207.2972518808
"Steele, Justin",-18207.33261484528
"Kolek, Stephen",-18207.365213058423
"Ray, Robbie",-18207.379919952848
"García, Yimi",-18207.394634954424
"Gibson, Kyle",-18207.414440762397
"Rogers, Tyler",-18207.436358010425
"Alexander, Tyler",-18207.460462597177
"Sanders, Cam",-18207.500915200384
"Ginn, J.T.",-18207.52414680919
"Criswell, Jeff",-18207.554892859036
"Urena, Walbert",-18207.55712860543
"Woodford, Jake",-18207.56079325493
"Waldron, Matt",-18207.569756552846
"Wilson, Justin",-18207.581790288088
"Springs, Jeffrey",-18207.585519635122
"Jax, Griffin",-18207.623452694534
"Cantillo, Joey",-18207.655174811644
"Tolhurst, Anders",-18207.662691344325
"Moreno, Luis",-18207.6652213235
"Rom, Drew",-18207.666896202532
"Speier, Gabe",-18207.672917604817
"Gaddis, Hunter",-18207.681998174477
"Hudson, Daniel",-18207.691977077815
"García, Luis",-18207.705725095024
"Lovelady, Richard",-18207.70617450434
"Brigham, Jeff",-18207.72871569247
"Wacha, Michael",-18207.76029371202
"Santana, Dennis",-18207.77488242641
"Jackson, Jay",-18207.787258838674
"Kopech, Michael",-18207.801909750644
"Dana, Caden",-18207.810070964548
"Whitlock, Garrett",-18207.821984823953
"Sánchez, Sixto",-18207.83531136447
"Cronin, Declan",-18207.837306013935
"Imanaga, Shota",-18207.881094492754
"Voth, Austin",-18207.883515203615
"Hurter, Brant",-18207.88856792787
"Thompson, Keegan",-18207.914824720116
