Player,ScaledRank
"Campos, Chris",2.421129152191214
"Castro, Manuel",2.3096028439440284
"Morris, Kade",2.287222860056103
"Wynyard, Kai",2.279252297405682
"Silva, William",2.242403485549069
"Morrill, Hueston",2.2407735340794215
"Gambrell, Grant",2.2359274735075654
"Halligan, Patrick",2.2320130460010645
"Johnson, Preston",2.22966466656685
"Pardinho, Eric",2.2127094972930075
"Vernon, Austin",2.198803369073253
"Harris, Ben",2.1927398980207093
"Hawkins, Dakota",2.1847816228694477
"Liñan, Sean Paul",2.1470914702745003
"Jacobs, Zach",2.1181146907414696
"Maton, Jacob",2.065926172668994
"Gomez, Miguel",2.0186246258573717
"Wegielnik, Robert",2.016539571634076
"Armstrong, Sam",1.9944270578444716
"Lonsway, Seth",1.965549221854618
"Fulton, Dax",1.8885305515395063
"Strickland, Samuel",1.83286049464534
"Mills, Zane",1.826297710820311
"Cusick, Ryan",1.824240331307525
"Gonzalez, Domingo",1.7340355722033731
"Driver, Jay",1.731166048344129
"Torres, Alejandro",1.694882869711295
"Parsons, Hunter",1.6854934815792635
"Finley, Jackson",1.5886168015809137
"Maciejewski, Josh",1.5670434312000083
"Schoff, Tyler",1.5452555053360533
"Davidson, Logan",1.5333187052179313
"Gastelum, Luis",1.4996627368583542
"Alvarez, Jhosmer",1.49494731034829
"Linarez, Valentin",1.4608231367069993
"Adams, Cooper",1.4357633009172628
"Amalfi, Alex",1.3885078002275635
"Coffey, Adisyn",1.3820653178353266
"Bosiokovic, Jacob",1.3774169172683517
"Urena, Walbert",1.3697827926450816
"Sanchez, Wilmy",1.3533669365175032
"Pasqualotto, Paulshawn",1.3392129609717678
"Peña, Carlos",1.3379782747251092
"Justice, Evan",1.3282308434990147
"Moreno, Luis",1.3053566840858348
"Johnson, Colton",1.3031256992488431
"Zobac, Steven",1.3017653944993546
"Espada, Jose",1.295081582970017
"Middendorf, Ryan",1.2915797739352146
"Jozwiak, Chandler",1.2828628163689173
"Pena, Francis",1.2803644413232618
"Cranz, Robert",1.2648710387489643
"Arias, Wander",1.26146708049655
"Waguespack, Jacob",1.25827900794568
"Reid-Foley, Sean",1.253891919125898
"Noriega, Cruz",1.2487776239420563
"Richardson, Alonzo",1.2083663597521308
"Austin, Cade",1.198778532723076
"McWilliams, Sam",1.190420990401249
"Schomberg, Will",1.1864189226820105
"Gilbreath, Lucas",1.1781976154577356
"Jump, Gage",1.158708604932185
"Davis, Tyler",1.149966820318457
"Dion, Will",1.1425523790832988
"Ruffcorn, Jason",1.1175207446649094
"Cooper, Riley",1.1036310729101224
"Moran, Brian",1.0976442469805798
"Yesavage, Trey",1.090877255194474
"Alvarez, Nelson L.",1.070037198921747
"Ferris, Jackson",1.0699230667315023
"Miller, Mason",1.0698017021268469
"Chapman, Aroldis",1.0539224227022348
"Bradish, Kyle",1.0306705129086395
"Natera Jr., Samy",1.0305732683659174
"Brian, Will",1.023515164023432
"Root, Bayden",1.0102293819793633
"Cornielly, Joshua",0.9873028750972572
"Young, Danny",0.9831878092916502
"Yeager, Justin",0.9755043930185359
"Petit, RJ",0.9752945722677879
"Ragans, Cole",0.9723885588268036
"Sosa, Gabriel",0.9663924390813404
"Brand, Jonathan",0.9612187560475712
