,winner,loser,score
0,A. j. Pierzynski,Adam Dunn,0
1,A. j. Pierzynski,Alex Gordon,0
2,A. j. Pierzynski,Alex Rodriguez,0
3,A. j. Pierzynski,Alexei Ramírez,0
4,A. j. Pierzynski,Andres Torres,9
5,A. j. Pierzynski,Brennan Boesch,0
6,A. j. Pierzynski,Brett Gardner,0
7,A. j. Pierzynski,Carlos Quentin,5
8,A. j. Pierzynski,Carlos Santana,0
9,A. j. Pierzynski,Chris Getz,2
10,A. j. Pierzynski,Corey Hart,9
11,Corey Hart,A. j. Pierzynski,9
12,A. j. Pierzynski,Denard Span,0
13,A. j. Pierzynski,Derek Jeter,2
14,A. j. Pierzynski,Greg Dobbs,9
15,Greg Dobbs,A. j. Pierzynski,9
16,A. j. Pierzynski,Hanley Ramirez,0
17,A. j. Pierzynski,Jacoby Ellsbury,0
18,A. j. Pierzynski,Joe Mauer,0
19,A. j. Pierzynski,Jose Reyes,0
20,A. j. Pierzynski,Juan Pierre,0
21,A. j. Pierzynski,Mark Teixeira,0
22,A. j. Pierzynski,Matt Angle,0
23,A. j. Pierzynski,Melky Cabrera,1
24,A. j. Pierzynski,Miguel Cabrera,2
25,A. j. Pierzynski,Nick Markakis,0
26,A. j. Pierzynski,Paul Konerko,0
27,A. j. Pierzynski,Ryan Braun,8
28,A. j. Pierzynski,Ryan Zimmerman,6
29,A. j. Pierzynski,Torii Hunter,10
30,A. j. Pierzynski,Troy Tulowitzki,1
31,Troy Tulowitzki,A. j. Pierzynski,1
32,A. j. Pierzynski,Victor Martinez,0
33,Aaron Hill,Adrian Gonzalez,21
34,Aaron Hill,Albert Pujols,0
35,Aaron Hill,Alex Gordon,4
36,Alex Gordon,Aaron Hill,4
37,Aaron Hill,Andre Ethier,5
38,Andre Ethier,Aaron Hill,5
39,Aaron Hill,Andrew Mccutchen,0
40,Aaron Hill,Aramis Ramirez,10
41,Aaron Hill,Austin Jackson,9
42,Aaron Hill,Ben Zobrist,0
43,Aaron Hill,Billy Butler,0
44,Aaron Hill,Bobby Abreu,16
45,Aaron Hill,Brandon Phillips,0
46,Aaron Hill,Brian Mccann,5
47,Aaron Hill,Carlos Beltran,8
48,Aaron Hill,Carlos Gonzalez,0
49,Aaron Hill,Carlos Lee,0
50,Aaron Hill,Casey Mcgehee,11
51,Aaron Hill,Chase Utley,0
52,Aaron Hill,Chris Young,21
53,Aaron Hill,Coco Crisp,10
54,Aaron Hill,Corey Hart,0
55,Aaron Hill,Curtis Granderson,14
56,Aaron Hill,Dexter Fowler,0
57,Aaron Hill,Drew Stubbs,0
58,Aaron Hill,Edgar Renteria,12
59,Aaron Hill,Elvis Andrus,17
60,Aaron Hill,Eric Thames,1
61,Aaron Hill,Eric Young,0
62,Aaron Hill,Evan Longoria,0
63,Aaron Hill,Garrett Jones,0
64,Aaron Hill,Gerardo Parra,1
65,Gerardo Parra,Aaron Hill,1
66,Aaron Hill,Hanley Ramirez,0
67,Aaron Hill,Howie Kendrick,5
68,Aaron Hill,Hunter Pence,0
69,Aaron Hill,Ian Kinsler,6
70,Aaron Hill,J. j. Hardy,0
71,Aaron Hill,Jamey Carroll,1
72,Jamey Carroll,Aaron Hill,1
73,Aaron Hill,Jason Bartlett,11
74,Aaron Hill,Jason Heyward,5
75,Aaron Hill,Jason Kipnis,2
76,Aaron Hill,Jesus Guzman,8
77,Aaron Hill,Jimmy Rollins,14
78,Aaron Hill,Joey Votto,6
79,Aaron Hill,Johnny Damon,2
80,Aaron Hill,Jon Jay,7
81,Aaron Hill,Jordan Schafer,4
82,Jordan Schafer,Aaron Hill,4
