,winner,loser,score
0,A. j. Pierzynski,Adam Jones,0
1,A. j. Pierzynski,Alex Rios,0
2,A. j. Pierzynski,Alex Rodriguez,2
3,A. j. Pierzynski,Andruw Jones,0
4,A. j. Pierzynski,Ben Zobrist,2
5,Ben Zobrist,A. j. Pierzynski,2
6,A. j. Pierzynski,Billy Butler,5
7,A. j. Pierzynski,Bobby Abreu,4
8,A. j. Pierzynski,Brett Gardner,5
9,Brett Gardner,A. j. Pierzynski,5
10,A. j. Pierzynski,Carl Crawford,0
11,A. j. Pierzynski,Carlos Quentin,6
12,A. j. Pierzynski,Corey Hart,3
13,Corey Hart,A. j. Pierzynski,3
14,A. j. Pierzynski,Daric Barton,0
15,A. j. Pierzynski,David Dejesus,0
16,A. j. Pierzynski,David Ortiz,0
17,A. j. Pierzynski,Denard Span,0
18,A. j. Pierzynski,Evan Longoria,4
19,A. j. Pierzynski,Franklin Gutierrez,0
20,A. j. Pierzynski,Ichiro Suzuki,4
21,Ichiro Suzuki,A. j. Pierzynski,4
22,A. j. Pierzynski,Jay Bruce,1
23,Jay Bruce,A. j. Pierzynski,1
24,A. j. Pierzynski,Joe Mauer,7
25,Joe Mauer,A. j. Pierzynski,7
26,A. j. Pierzynski,Jorge Posada,0
27,A. j. Pierzynski,Josh Hamilton,0
28,A. j. Pierzynski,Juan Pierre,0
29,A. j. Pierzynski,Justin Morneau,1
30,A. j. Pierzynski,Kevin Kouzmanoff,0
31,A. j. Pierzynski,Marco Scutaro,0
32,A. j. Pierzynski,Mark Teahen,4
33,Mark Teahen,A. j. Pierzynski,4
34,A. j. Pierzynski,Mark Teixeira,4
35,A. j. Pierzynski,Matt Kemp,1
36,Matt Kemp,A. j. Pierzynski,1
37,A. j. Pierzynski,Mike Aviles,1
38,A. j. Pierzynski,Orlando Hudson,0
39,A. j. Pierzynski,Paul Konerko,1
40,A. j. Pierzynski,Rafael Furcal,0
41,A. j. Pierzynski,Robinson Cano,0
42,A. j. Pierzynski,Ryan Braun,0
43,A. j. Pierzynski,Shin-soo Choo,0
44,A. j. Pierzynski,Vernon Wells,3
45,A. j. Pierzynski,Victor Martinez,1
46,A. j. Pierzynski,Vladimir Guerrero,1
47,Aaron Cunningham,Andre Ethier,0
48,Aaron Cunningham,Chris Denorfia,2
49,Chris Denorfia,Aaron Cunningham,2
50,Aaron Cunningham,Ryan Ludwick,0
51,Aaron Cunningham,Scott Hairston,0
52,Aaron Hill,Adam Lind,0
53,Aaron Hill,Angel Pagan,0
54,Aaron Hill,Austin Jackson,0
55,Aaron Hill,Ben Zobrist,7
56,Ben Zobrist,Aaron Hill,7
57,Aaron Hill,Chase Utley,0
58,Aaron Hill,Chone Figgins,4
59,Aaron Hill,Chris Denorfia,3
60,Aaron Hill,Corey Hart,3
61,Aaron Hill,Daric Barton,3
62,Daric Barton,Aaron Hill,3
63,Aaron Hill,David Ortiz,2
64,Aaron Hill,David Wright,0
65,Aaron Hill,Derek Jeter,3
66,Derek Jeter,Aaron Hill,3
67,Aaron Hill,Elvis Andrus,0
68,Aaron Hill,Evan Longoria,0
69,Aaron Hill,Franklin Gutierrez,1
70,Franklin Gutierrez,Aaron Hill,1
71,Aaron Hill,Fred Lewis,0
72,Aaron Hill,Hanley Ramirez,0
73,Aaron Hill,Howie Kendrick,4
74,Howie Kendrick,Aaron Hill,4
75,Aaron Hill,Jason Bartlett,0
76,Aaron Hill,Jason Bay,0
77,Aaron Hill,Jason Kubel,0
78,Aaron Hill,Jeff Keppinger,2
79,Aaron Hill,Jerry Hairston,4
80,Jerry Hairston,Aaron Hill,4
81,Aaron Hill,Joe Mauer,0
82,Aaron Hill,Jose Reyes,0
83,Aaron Hill,Josh Hamilton,0
84,Aaron Hill,Juan Pierre,0
85,Aaron Hill,Justin Morneau,0
86,Aaron Hill,Kelly Johnson,0
87,Aaron Hill,Kevin Youkilis,0
88,Aaron Hill,Kurt Suzuki,1
89,Kurt Suzuki,Aaron Hill,1
90,Aaron Hill,Lyle Overbay,0
91,Aaron Hill,Marco Scutaro,0
92,Aaron Hill,Mark Kotsay,4
93,Mark Kotsay,Aaron Hill,4
94,Aaron Hill,Mark Teahen,0
95,Aaron Hill,Mark Teixeira,0
96,Aaron Hill,Matt Wieters,3
97,Aaron Hill,Michael Cuddyer,1
98,Michael Cuddyer,Aaron Hill,1
99,Aaron Hill,Michael Young,1
100,Michael Young,Aaron Hill,1
101,Aaron Hill,Miguel Tejada,0
102,Aaron Hill,Milton Bradley,0
103,Aaron Hill,Neil Walker,1
104,Neil Walker,Aaron Hill,1
105,Aaron Hill,Nick Markakis,0
106,Aaron Hill,Omar Vizquel,0
107,Aaron Hill,Scott Podsednik,5
108,Aaron Hill,Shane Victorino,0
109,Aaron Hill,Vernon Wells,0
110,Aaron Hill,Victor Martinez,0
111,Aaron Rowand,Adam Dunn,0
112,Aaron Rowand,Adrian Gonzalez,1
113,Aaron Rowand,Andrew Mccutchen,0
114,Aaron Rowand,Aubrey Huff,6
115,Aaron Rowand,Buster Posey,0
116,Aaron Rowand,Carlos Beltran,0
117,Aaron Rowand,Carlos Gomez,0
118,Aaron Rowand,Carlos Gonzalez,0
119,Aaron Rowand,Chase Headley,3
120,Aaron Rowand,David Freese,0
121,Aaron Rowand,Eric Young,0
122,Aaron Rowand,Evan Longoria,2
123,Aaron Rowand,Garrett Jones,0
124,Aaron Rowand,Hanley Ramirez,0
125,Aaron Rowand,Ian Kinsler,3
126,Aaron Rowand,Ike Davis,0
127,Aaron Rowand,Jason Heyward,0
128,Aaron Rowand,Jose Reyes,2
129,Aaron Rowand,Kelly Johnson,3
130,Kelly Johnson,Aaron Rowand,3
131,Aaron Rowand,Lance Berkman,0
132,Aaron Rowand,Martin Prado,0
133,Aaron Rowand,Matt Holliday,7
134,Aaron Rowand,Melky Cabrera,2
135,Aaron Rowand,Nyjer Morgan,0
136,Aaron Rowand,Orlando Cabrera,3
137,Orlando Cabrera,Aaron Rowand,3
138,Aaron Rowand,Rickie Weeks,0
139,Aaron Rowand,Ryan Braun,0
140,Aaron Rowand,Stephen Drew,0
141,Aaron Rowand,Tony Abreu,2
142,Adam Dunn,Aaron Rowand,6
143,Adam Dunn,Adam Kennedy,4
144,Adam Dunn,Adam Laroche,0
145,Adam Dunn,Adrian Gonzalez,16
146,Adam Dunn,Albert Pujols,12
147,Adam Dunn,Alfonso Soriano,4
148,Alfonso Soriano,Adam Dunn,4
149,Adam Dunn,Andre Ethier,0
150,Adam Dunn,Andres Torres,17
151,Adam Dunn,Andrew Mccutchen,32
152,Adam Dunn,Angel Pagan,3
153,Adam Dunn,Angel Sanchez,0
154,Adam Dunn,Aramis Ramirez,8
155,Adam Dunn,Aubrey Huff,13
156,Adam Dunn,Austin Jackson,1
157,Austin Jackson,Adam Dunn,1
158,Adam Dunn,Brandon Phillips,1
159,Adam Dunn,Brian Mccann,0
160,Adam Dunn,Buster Posey,0
161,Adam Dunn,Cameron Maybin,9
162,Adam Dunn,Carl Crawford,3
163,Adam Dunn,Carlos Beltran,4
164,Adam Dunn,Carlos Gomez,8
165,Adam Dunn,Carlos Gonzalez,4
166,Adam Dunn,Carlos Lee,11
167,Adam Dunn,Casey Blake,20
168,Adam Dunn,Chase Utley,6
169,Adam Dunn,Chipper Jones,1
170,Adam Dunn,Chris Young,0
171,Adam Dunn,Colby Rasmus,20
172,Adam Dunn,Conor Jackson,21
173,Adam Dunn,Corey Hart,7
174,Adam Dunn,Cristian Guzman,7
175,Adam Dunn,Dan Uggla,0
176,Adam Dunn,Danny Espinosa,1
177,Danny Espinosa,Adam Dunn,1
178,Adam Dunn,David Eckstein,18
179,Adam Dunn,David Wright,0
180,Adam Dunn,Derek Jeter,12
181,Adam Dunn,Derrek Lee,10
182,Adam Dunn,Dexter Fowler,16
183,Adam Dunn,Drew Stubbs,16
184,Adam Dunn,Dustin Pedroia,8
185,Adam Dunn,Edgar Renteria,17
186,Adam Dunn,Emilio Bonifacio,5
187,Adam Dunn,Eric Young,19
188,Adam Dunn,Felipe Lopez,38
189,Adam Dunn,Franklin Gutierrez,5
190,Adam Dunn,Fred Lewis,3
191,Fred Lewis,Adam Dunn,3
192,Adam Dunn,Freddy Sanchez,16
193,Adam Dunn,Gaby Sanchez,6
194,Adam Dunn,Garrett Jones,10
195,Adam Dunn,Greg Dobbs,2
196,Adam Dunn,Hanley Ramirez,7
197,Adam Dunn,Hunter Pence,16
198,Adam Dunn,Ian Desmond,0
199,Adam Dunn,Ichiro Suzuki,3
200,Adam Dunn,Ike Davis,0
201,Adam Dunn,Ivan Rodriguez,5
202,Adam Dunn,James Loney,5
203,Adam Dunn,Jamey Carroll,0
204,Adam Dunn,Jason Bay,8
205,Adam Dunn,Jason Bourgeois,8
206,Adam Dunn,Jason Heyward,6
207,Adam Dunn,Jeff Keppinger,4
208,Adam Dunn,Jerry Hairston,1
209,Adam Dunn,Jesus Feliciano,3
210,Adam Dunn,Jimmy Rollins,0
211,Adam Dunn,Joey Votto,3
212,Adam Dunn,John Jaso,3
213,Adam Dunn,Jon Jay,28
214,Adam Dunn,Jorge Cantu,19
215,Adam Dunn,Jose Reyes,38
216,Adam Dunn,Josh Willingham,9
217,Adam Dunn,Justin Upton,20
218,Adam Dunn,Kelly Johnson,27
219,Adam Dunn,Kosuke Fukudome,5
220,Adam Dunn,Logan Morrison,4
221,Adam Dunn,Luke Scott,12
222,Adam Dunn,Manny Ramirez,10
223,Adam Dunn,Mark Derosa,11
224,Adam Dunn,Mark Kotsay,3
225,Adam Dunn,Marlon Byrd,11
226,Adam Dunn,Martin Prado,7
227,Adam Dunn,Matt Holliday,4
228,Adam Dunn,Matt Kemp,25
229,Adam Dunn,Michael Bourn,20
230,Adam Dunn,Mike Morse,13
231,Adam Dunn,Neil Walker,10
232,Adam Dunn,Nyjer Morgan,0
233,Adam Dunn,Omar Infante,17
