,winner,loser,who_won,score
0,A. j. Ellis,Chris Rusin,batter,3
1,A. j. Ellis,Eduardo Rodriguez,batter,3
2,A. j. Ellis,Francisco Liriano,batter,2
3,A. j. Ellis,Jeff Locke,batter,6
4,A. j. Ellis,Tyler Anderson,batter,3
5,A. j. Pierzynski,Bartolo Colon,batter,6
6,A. j. Pierzynski,Erik Goeddel,batter,3
7,A. j. Pierzynski,Ervin Santana,batter,2
8,A. j. Pierzynski,Jose Fernandez,batter,3
9,A. j. Pierzynski,Matt Harvey,batter,6
10,A. j. Pierzynski,Max Scherzer,batter,9
11,A. j. Pierzynski,Vince Velasquez,batter,3
12,A. j. Pierzynski,Zach Davies,batter,12
13,A. j. Reed,Carlos Martinez,batter,6
14,A. j. Reed,Daniel Mengden,batter,3
15,A. j. Reed,Joaquin Benoit,batter,2
16,A. j. Reed,Miguel Gonzalez,batter,3
17,A.J. Achter,A. j. Ellis,pitcher,2
18,A.J. Achter,Ben Zobrist,pitcher,1
19,A.J. Achter,Byung ho Park,pitcher,6
20,A.J. Achter,Carl Crawford,pitcher,1
21,A.J. Achter,Carlos Beltran,pitcher,1
22,A.J. Achter,Carlos Correa,pitcher,8
23,A.J. Achter,Carlos Gomez,pitcher,1
24,A.J. Achter,Chad Pinder,pitcher,6
25,A.J. Achter,Colby Rasmus,pitcher,6
26,A.J. Achter,Corey Dickerson,pitcher,1
27,A.J. Achter,Dan Vogelbach,pitcher,1
28,A.J. Achter,Danny Worth,pitcher,1
29,A.J. Achter,Darwin Barney,pitcher,1
30,A.J. Achter,Dioner Navarro,pitcher,1
31,A.J. Achter,Eduardo Nunez,pitcher,1
32,A.J. Achter,Edwin Encarnacion,pitcher,1
33,A.J. Achter,Elvis Andrus,pitcher,1
34,A.J. Achter,Evan Gattis,pitcher,1
35,A.J. Achter,J. d. Martinez,pitcher,1
36,A.J. Achter,Jake Smolinski,pitcher,6
37,A.J. Achter,Jason Heyward,pitcher,1
38,A.J. Achter,Jed Lowrie,pitcher,1
39,A.J. Achter,Jedd Gyorko,pitcher,1
40,A.J. Achter,Jeremy Hazelbaker,pitcher,6
41,A.J. Achter,Joe Mauer,pitcher,1
42,A.J. Achter,Jonathan Lucroy,pitcher,1
43,A.J. Achter,Jorge Soler,pitcher,1
44,A.J. Achter,Josh Thole,pitcher,1
45,A.J. Achter,Justin Upton,pitcher,1
46,A.J. Achter,Ketel Marte,pitcher,1
47,A.J. Achter,Kevin Kiermaier,pitcher,2
48,A.J. Achter,Khris Davis,pitcher,1
49,A.J. Achter,Luis Valbuena,pitcher,1
50,A.J. Achter,Marcus Semien,pitcher,6
51,A.J. Achter,Mark Trumbo,pitcher,6
52,A.J. Achter,Matt Holliday,pitcher,1
53,A.J. Achter,Max Kepler,pitcher,1
54,A.J. Achter,Michael Saunders,pitcher,1
55,A.J. Achter,Paul Janish,pitcher,1
56,A.J. Achter,Ramon Flores,pitcher,1
57,A.J. Achter,Randal Grichuk,pitcher,1
58,A.J. Achter,Robinson Cano,pitcher,2
59,A.J. Achter,Ruben Tejada,pitcher,6
60,A.J. Achter,Ryan Rua,pitcher,6
61,A.J. Achter,Stephen Piscotty,pitcher,1
62,A.J. Achter,Stephen Vogt,pitcher,2
63,A.J. Achter,Steve Pearce,pitcher,1
64,A.J. Achter,Tony Kemp,pitcher,2
65,A.J. Achter,Troy Tulowitzki,pitcher,1
66,A.J. Achter,Yadier Molina,pitcher,1
67,A.J. Achter,Yasmani Grandal,pitcher,1
