,winner,loser,who_won,score
0,A. j. Ellis,Chris Capuano,batter,3
1,A. j. Pierzynski,Bruce Chen,batter,3
2,A. j. Pierzynski,Carl Pavano,batter,3
3,A. j. Pierzynski,Carlos Carrasco,batter,3
4,A. j. Pierzynski,Carlos Villanueva,batter,6
5,A. j. Pierzynski,Chris Jakubauskas,batter,3
6,A. j. Pierzynski,Chris Tillman,batter,6
7,A. j. Pierzynski,Colby Lewis,batter,3
8,A. j. Pierzynski,James Shields,batter,3
9,A. j. Pierzynski,Jeff Niemann,batter,3
10,A. j. Pierzynski,Jeremy Guthrie,batter,3
11,A. j. Pierzynski,Jesse Chavez,batter,12
12,A. j. Pierzynski,Jon Lester,batter,3
13,A. j. Pierzynski,Jordan Zimmermann,batter,3
14,A. j. Pierzynski,Josh Collmenter,batter,6
15,A. j. Pierzynski,Justin Germano,batter,3
16,A. j. Pierzynski,Justin Verlander,batter,6
17,A. j. Pierzynski,Kyle Davies,batter,3
18,A. j. Pierzynski,Michael Pineda,batter,6
19,A. j. Pierzynski,Nick Blackburn,batter,3
20,A. j. Pierzynski,Phil Hughes,batter,3
21,A. j. Pierzynski,Randy Wells,batter,6
22,A. j. Pierzynski,Shawn Camp,batter,3
23,A. j. Pierzynski,Trevor Cahill,batter,3
24,A.J. Burnett,Adam Dunn,pitcher,1
25,A.J. Burnett,Adrian Gonzalez,pitcher,9
26,A.J. Burnett,Alexi Casilla,pitcher,1
27,A.J. Burnett,Brian Roberts,pitcher,1
28,A.J. Burnett,Carl Crawford,pitcher,1
29,A.J. Burnett,Casey Kotchman,pitcher,3
30,A.J. Burnett,Daniel Murphy,pitcher,1
31,A.J. Burnett,David Dejesus,pitcher,1
32,A.J. Burnett,Denard Span,pitcher,1
33,A.J. Burnett,Eric Hosmer,pitcher,2
34,A.J. Burnett,Erick Aybar,pitcher,2
35,A.J. Burnett,J. d. Drew,pitcher,1
36,A.J. Burnett,Johnny Damon,pitcher,1
37,A.J. Burnett,Justin Smoak,pitcher,1
38,A.J. Burnett,Luke Scott,pitcher,6
39,A.J. Burnett,Mark Reynolds,pitcher,6
40,A.J. Burnett,Mat Gamel,pitcher,1
41,A.J. Burnett,Matt Angle,pitcher,1
42,A.J. Burnett,Matt Wieters,pitcher,1
43,A.J. Burnett,Miguel Cabrera,pitcher,1
44,A.J. Burnett,Nick Markakis,pitcher,2
45,A.J. Burnett,Prince Fielder,pitcher,4
46,A.J. Burnett,Ryan Sweeney,pitcher,1
47,A.J. Burnett,Travis Snider,pitcher,1
48,A.J. Burnett,Victor Martinez,pitcher,1
49,A.J. Burnett,Will Rhymes,pitcher,1
50,Aaron Cunningham,Chris Capuano,batter,3
51,Aaron Cunningham,J.A. Happ,batter,6
52,Aaron Cunningham,Jhoulys Chacin,batter,2
53,Aaron Cunningham,Jonathon Niese,batter,6
54,Aaron Cunningham,Josh Collmenter,batter,3
55,Aaron Cunningham,Matt Garza,batter,2
56,Aaron Cunningham,Ted Lilly,batter,2
57,Aaron Harang,Aaron Miles,pitcher,2
58,Aaron Harang,Aubrey Huff,pitcher,6
59,Aaron Harang,Brandon Belt,pitcher,3
60,Aaron Harang,Brandon Crawford,pitcher,1
61,Aaron Harang,Brett Wallace,pitcher,1
62,Aaron Harang,Bryan Petersen,pitcher,1
63,Aaron Harang,Carlos Beltran,pitcher,1
64,Aaron Harang,Carlos Lee,pitcher,1
65,Aaron Harang,Chris Iannetta,pitcher,1
66,Aaron Harang,Clint Barmes,pitcher,1
67,Aaron Harang,Cody Ross,pitcher,1
68,Aaron Harang,David Wright,pitcher,6
69,Aaron Harang,Dee Strange-gordon,pitcher,1
70,Aaron Harang,Dioner Navarro,pitcher,1
71,Aaron Harang,Garrett Jones,pitcher,1
72,Aaron Harang,Geoff Blum,pitcher,1
73,Aaron Harang,Gerardo Parra,pitcher,2
74,Aaron Harang,Hanley Ramirez,pitcher,6
75,Aaron Harang,James Loney,pitcher,2
76,Aaron Harang,Justin Upton,pitcher,2
77,Aaron Harang,Mark Kotsay,pitcher,1
78,Aaron Harang,Mike Fontenot,pitcher,7
79,Aaron Harang,Nate Mclouth,pitcher,1
80,Aaron Harang,Pablo Sandoval,pitcher,2
81,Aaron Harang,R. a. Dickey,pitcher,1
82,Aaron Harang,Ronny Cedeno,pitcher,1
83,Aaron Harang,Ryan Roberts,pitcher,1
84,Aaron Harang,Todd Helton,pitcher,2
85,Aaron Harang,Willie Bloomquist,pitcher,1
86,Aaron Harang,Xavier Paul,pitcher,6
87,Aaron Heilman,Aaron Rowand,pitcher,6
88,Aaron Heilman,Andres Torres,pitcher,1
89,Aaron Heilman,Bill Hall,pitcher,6
90,Aaron Heilman,Brian Mccann,pitcher,1
91,Aaron Heilman,Carlos Gonzalez,pitcher,6
92,Aaron Heilman,Carlos Santana,pitcher,6
93,Aaron Heilman,Clint Barmes,pitcher,6
94,Aaron Heilman,Craig Counsell,pitcher,1
95,Aaron Heilman,Drew Stubbs,pitcher,6
96,Aaron Heilman,Edgar Renteria,pitcher,6
97,Aaron Heilman,Giancarlo Stanton,pitcher,6
98,Aaron Heilman,Greg Dobbs,pitcher,1
99,Aaron Heilman,J. r. Towles,pitcher,6
100,Aaron Heilman,Jamey Carroll,pitcher,1
101,Aaron Heilman,Jason Giambi,pitcher,6
102,Aaron Heilman,Jemile Weeks,pitcher,6
103,Aaron Heilman,Joey Votto,pitcher,1
104,Aaron Heilman,John Buck,pitcher,6
105,Aaron Heilman,Juan Rivera,pitcher,1
106,Aaron Heilman,Juan Uribe,pitcher,6
107,Aaron Heilman,Lance Berkman,pitcher,1
108,Aaron Heilman,Matt Holliday,pitcher,13
109,Aaron Heilman,Mike Fontenot,pitcher,6
110,Aaron Heilman,Nate Schierholtz,pitcher,6
111,Aaron Heilman,Neil Walker,pitcher,1
112,Aaron Heilman,Nyjer Morgan,pitcher,6
113,Aaron Heilman,Omar Infante,pitcher,6
114,Aaron Heilman,Prince Fielder,pitcher,6
115,Aaron Heilman,Ryan Sweeney,pitcher,1
116,Aaron Heilman,Ryan Theriot,pitcher,1
117,Aaron Heilman,Yadier Molina,pitcher,1
118,Aaron Hill,Chris Narveson,batter,12
119,Aaron Hill,Cliff Lee,batter,3
120,Aaron Hill,Francisco Rodriguez,batter,2
121,Aaron Hill,Hector Noesi,batter,6
122,Aaron Hill,James Shields,batter,2
123,Aaron Hill,Mark Buehrle,batter,3
124,Aaron Hill,Max Scherzer,batter,3
125,Aaron Hill,Tim Lincecum,batter,8
126,Aaron Laffey,Aaron Hill,pitcher,1
127,Aaron Laffey,Adrian Beltre,pitcher,1
128,Aaron Laffey,Alcides Escobar,pitcher,1
129,Aaron Laffey,Ben Zobrist,pitcher,6
130,Aaron Laffey,Carl Crawford,pitcher,1
131,Aaron Laffey,Colby Rasmus,pitcher,1
132,Aaron Laffey,Danny Valencia,pitcher,1
133,Aaron Laffey,David Ortiz,pitcher,1
134,Aaron Laffey,Denard Span,pitcher,1
135,Aaron Laffey,Howie Kendrick,pitcher,1
136,Aaron Laffey,Ian Kinsler,pitcher,1
137,Aaron Laffey,Jed Lowrie,pitcher,1
138,Aaron Laffey,Josh Reddick,pitcher,1
139,Aaron Laffey,Justin Morneau,pitcher,2
140,Aaron Laffey,Kelly Shoppach,pitcher,1
141,Aaron Laffey,Matt Tolbert,pitcher,1
142,Aaron Laffey,Matthew Joyce,pitcher,1
143,Aaron Laffey,Melky Cabrera,pitcher,1
144,Aaron Laffey,Mike Aviles,pitcher,1
145,Aaron Laffey,Nate Mclouth,pitcher,1
146,Aaron Laffey,Paul Konerko,pitcher,1
147,Aaron Laffey,Russell Martin,pitcher,6
148,Aaron Laffey,Trevor Plouffe,pitcher,6
149,Aaron Laffey,Yorvit Torrealba,pitcher,1
150,Aaron Miles,Clayton Mortensen,batter,6
151,Aaron Miles,Clayton Richard,batter,3
152,Aaron Miles,Fernando Abad,batter,3
153,Aaron Miles,Fernando Salas,batter,9
154,Aaron Miles,Huston Street,batter,3
155,Aaron Miles,Ian Kennedy,batter,6
156,Aaron Miles,Jason Hammel,batter,2
157,Aaron Miles,Joe Saunders,batter,3
158,Aaron Miles,John Grabow,batter,3
159,Aaron Miles,Jonathan Sanchez,batter,3
160,Aaron Miles,Josh Collmenter,batter,3
161,Aaron Miles,Kevin Correia,batter,3
162,Aaron Miles,Kevin Millwood,batter,3
163,Aaron Miles,Marco Estrada,batter,2
164,Aaron Miles,Matt Lindstrom,batter,6
165,Aaron Miles,Max Scherzer,batter,3
166,Aaron Miles,Ryan Cook,batter,3
167,Aaron Miles,Ryan Vogelsong,batter,3
168,Aaron Miles,Shaun Marcum,batter,3
169,Aaron Miles,Skip Schumaker,batter,12
170,Aaron Miles,Trevor Bell,batter,3
171,Aaron Rowand,Brian Duensing,batter,3
172,Aaron Rowand,Chris Capuano,batter,6
173,Aaron Rowand,Joe Saunders,batter,3
174,Aaron Rowand,John Lannan,batter,3
175,Aaron Rowand,Tom Gorzelanny,batter,3
176,Aaron Rowand,Travis Wood,batter,3
177,Aaron Thompson,Chad Billingsley,pitcher,2
178,Aaron Thompson,Josh Wilson,pitcher,1
179,Aaron Thompson,Ricky Nolasco,pitcher,1
180,Aaron Thompson,Shaun Marcum,batter,2
181,Aaron Thompson,Yuniesky Betancourt,pitcher,3
182,Adam Dunn,Bartolo Colon,batter,3
183,Adam Dunn,Carlos Carrasco,batter,3
184,Adam Dunn,Doug Fister,batter,3
185,Adam Dunn,Henry Rodriguez,batter,2
186,Adam Dunn,Jeff Francis,batter,3
187,Adam Dunn,Justin Verlander,batter,3
188,Adam Dunn,Max Scherzer,batter,2
189,Adam Dunn,Phil Hughes,batter,3
190,Adam Dunn,Roberto Hernandez,batter,3
191,Adam Dunn,Tyson Ross,batter,6
192,Adam Everett,Franklin Morales,batter,3
193,Adam Everett,Jeremy Hellickson,batter,3
194,Adam Jones,Aaron Laffey,batter,6
195,Adam Jones,Brad Mills,batter,12
196,Adam Jones,Bronson Arroyo,batter,2
197,Adam Jones,CC Sabathia,batter,12
198,Adam Jones,Carl Pavano,batter,3
199,Adam Jones,Cory Wade,batter,6
200,Adam Jones,David Pauley,batter,6
201,Adam Jones,Felix Hernandez,batter,3
202,Adam Jones,Jair Jurrjens,batter,3
203,Adam Jones,James Shields,batter,3
204,Adam Jones,Jason Frasor,batter,2
205,Adam Jones,Jeff Francis,batter,3
206,Adam Jones,Jeremy Hellickson,batter,15
207,Adam Jones,Jesse Crain,batter,6
208,Adam Jones,John Lannan,batter,3
209,Adam Jones,Jon Lester,batter,3
210,Adam Jones,Josh Outman,batter,3
211,Adam Jones,Philip Humber,batter,3
212,Adam Jones,Tom Gorzelanny,batter,2
213,Adam Kennedy,Dustin Moseley,batter,2
214,Adam Kennedy,Freddy Garcia,batter,3
215,Adam Kennedy,James Shields,batter,3
216,Adam Kennedy,Livan Hernandez,batter,3
217,Adam Kennedy,Luke Hochevar,batter,6
218,Adam Kennedy,Mark Lowe,batter,3
219,Adam Kennedy,Max Scherzer,batter,6
220,Adam Kennedy,Tim Stauffer,batter,6
221,Adam Kennedy,Trevor Cahill,batter,2
222,Adam Laroche,Chris Narveson,batter,3
223,Adam Laroche,Derek Lowe,batter,5
224,Adam Laroche,Kevin Correia,batter,12
225,Adam Laroche,Marco Estrada,batter,5
226,Adam Laroche,Matt Cain,batter,2
227,Adam Laroche,Taylor Buchholz,batter,2
228,Adam Lind,Alexi Ogando,batter,12
229,Adam Lind,Colby Lewis,batter,6
230,Adam Lind,Freddy Garcia,batter,3
231,Adam Lind,Jake Arrieta,batter,3
232,Adam Lind,James Shields,batter,3
233,Adam Lind,Jason Bulger,batter,3
234,Adam Lind,Jered Weaver,batter,12
235,Adam Lind,Jeremy Guthrie,batter,3
236,Adam Lind,Jeremy Hellickson,batter,3
237,Adam Lind,Joakim Soria,batter,3
238,Adam Lind,John Lackey,batter,3
239,Adam Lind,Josh Beckett,batter,2
240,Adam Lind,Josh Tomlin,batter,3
241,Adam Lind,Nick Blackburn,batter,3
242,Adam Lind,Sergio Mitre,batter,3
243,Adam Lind,Vin Mazzaro,batter,12
244,Adam Loewen,Tommy Hunter,batter,3
245,Adam Rosales,Alex Cobb,batter,2
246,Adam Rosales,Cole Hamels,batter,2
247,Adam Wilk,Carl Crawford,pitcher,1
248,Adam Wilk,Chris Nelson,pitcher,6
249,Adam Wilk,Dustin Pedroia,pitcher,6
250,Adam Wilk,Jeff Francoeur,pitcher,1
251,Adam Wilk,Wilson Betemit,pitcher,1
252,Addison Reed,Carlos Santana,pitcher,12
253,Addison Reed,Johnny Giavotella,pitcher,6
254,Adrian Beltre,Brett Anderson,batter,3
255,Adrian Beltre,Bruce Chen,batter,12
