,winner,loser,who_won,score
0,A. j. Ellis,Braden Shipley,batter,2
1,A.J. Cole,Cesar Hernandez,pitcher,6
2,A.J. Cole,Corey Seager,pitcher,1
3,A.J. Cole,Dee Strange-gordon,pitcher,1
4,A.J. Cole,Derek Dietrich,pitcher,1
5,A.J. Cole,Ender Inciarte,pitcher,1
6,A.J. Cole,Nick Williams,pitcher,6
7,A.J. Griffin,Alex Presley,pitcher,6
8,A.J. Griffin,Ben Revere,pitcher,2
9,A.J. Griffin,Brandon Phillips,pitcher,1
10,A.J. Griffin,Brett Gardner,pitcher,1
11,A.J. Griffin,Bruce Maxwell,pitcher,2
12,A.J. Griffin,Chase Headley,pitcher,1
13,A.J. Griffin,Cory Spangenberg,pitcher,1
14,A.J. Griffin,Ian Kinsler,pitcher,6
15,A.J. Griffin,Jacoby Ellsbury,pitcher,1
16,A.J. Griffin,Jay Bruce,pitcher,1
17,A.J. Griffin,Jed Lowrie,pitcher,1
18,A.J. Griffin,Joe Mauer,pitcher,1
19,A.J. Griffin,Jose Altuve,pitcher,1
20,A.J. Griffin,Jose Bautista,pitcher,1
21,A.J. Griffin,Khris Davis,pitcher,6
22,A.J. Griffin,Leury Garcia,pitcher,1
23,A.J. Griffin,Matt Szczur,pitcher,1
24,A.J. Griffin,Matthew Joyce,pitcher,3
25,A.J. Griffin,Max Kepler,pitcher,1
26,A.J. Griffin,Mike Trout,pitcher,6
27,A.J. Griffin,Mikie Mahtook,pitcher,7
28,A.J. Griffin,Nick Castellanos,pitcher,1
29,A.J. Griffin,Omar Narvaez,pitcher,3
30,A.J. Griffin,Stephen Vogt,pitcher,1
31,A.J. Griffin,Trevor Plouffe,pitcher,1
32,A.J. Griffin,Tyler Collins,pitcher,1
33,A.J. Griffin,Wil Myers,pitcher,2
34,A.J. Griffin,Yonder Alonso,pitcher,1
35,A.J. Schugel,Adam Duvall,pitcher,6
36,A.J. Schugel,Adrian Gonzalez,pitcher,1
37,A.J. Schugel,Albert Almora,pitcher,6
38,A.J. Schugel,Alex Mejia,pitcher,6
39,A.J. Schugel,Andrew Romine,pitcher,1
40,A.J. Schugel,Anthony Rizzo,pitcher,1
41,A.J. Schugel,Billy Hamilton,pitcher,2
42,A.J. Schugel,Brandon Crawford,pitcher,1
43,A.J. Schugel,Domingo Santana,pitcher,1
44,A.J. Schugel,Eric Thames,pitcher,2
45,A.J. Schugel,Eugenio Suarez,pitcher,7
46,A.J. Schugel,Greg Garcia,pitcher,1
47,A.J. Schugel,Hector Sanchez,pitcher,7
48,A.J. Schugel,Ian Happ,pitcher,2
49,A.J. Schugel,Javier Baez,pitcher,6
50,A.J. Schugel,Jesse Winker,pitcher,1
51,A.J. Schugel,Jett Bandy,pitcher,6
52,A.J. Schugel,John Hicks,pitcher,2
53,A.J. Schugel,Jon Jay,pitcher,6
