,winner,loser,score
0,A. j. Pierzynski,Brandon Crawford,6
1,A. j. Pierzynski,Brett Lawrie,0
2,A. j. Pierzynski,Freddie Freeman,10
3,A. j. Pierzynski,Jason Heyward,0
4,A. j. Pierzynski,Jean Segura,5
5,A. j. Pierzynski,Jedd Gyorko,0
6,A. j. Pierzynski,Kolten Wong,0
7,A. j. Pierzynski,Miguel Montero,2
8,A. j. Pierzynski,Nick Hundley,2
9,A. j. Pierzynski,Pedro Alvarez,0
10,A. j. Pierzynski,Sam Fuld,3
11,Sam Fuld,A. j. Pierzynski,3
12,A. j. Pierzynski,Tony Cruz,4
13,Aaron Hicks,Brian Dozier,4
14,Aaron Hicks,Jason Kipnis,5
15,Aaron Hicks,Jimmy Paredes,1
16,Jimmy Paredes,Aaron Hicks,1
17,Aaron Hicks,Joe Mauer,8
18,Aaron Hicks,Jose Altuve,8
19,Aaron Hicks,Tyler Flowers,1
20,Abraham Almonte,Carlos Correa,0
21,Abraham Almonte,Francisco Lindor,0
22,Abraham Almonte,Yan Gomes,1
23,Adam Eaton,Alex Rios,3
24,Alex Rios,Adam Eaton,3
25,Adam Eaton,Erick Aybar,3
26,Erick Aybar,Adam Eaton,3
27,Adam Eaton,Gerardo Parra,0
28,Adam Eaton,Kole Calhoun,3
29,Kole Calhoun,Adam Eaton,3
30,Adam Eaton,Lorenzo Cain,3
31,Adam Eaton,Mark Teixeira,0
32,Adam Eaton,Mike Moustakas,0
33,Adam Eaton,Mike Trout,0
34,Adam Eaton,Prince Fielder,0
35,Adam Jones,Delino Deshields,0
36,Adam Jones,Ian Kinsler,0
37,Adam Jones,Xander Bogaerts,7
38,Adam Laroche,Melky Cabrera,3
39,Melky Cabrera,Adam Laroche,3
40,Adam Lind,Alberto Callaspo,0
41,Adam Lind,Bryce Harper,0
42,Adam Lind,Curtis Granderson,0
43,Adam Lind,Jean Segura,6
44,Adam Lind,Jordy Mercer,6
45,Adam Lind,Neil Walker,0
46,Addison Russell,Brandon Crawford,0
47,Addison Russell,Clint Robinson,0
48,Addison Russell,Curtis Granderson,0
49,Addison Russell,Joey Votto,3
50,Joey Votto,Addison Russell,3
51,Addison Russell,Kris Bryant,0
52,Addison Russell,Matt Kemp,0
53,Addison Russell,Pedro Alvarez,0
54,Adeiny Hechavarria,Aj Pollock,0
55,Adeiny Hechavarria,Gregory Polanco,0
56,Adeiny Hechavarria,Howie Kendrick,0
57,Adeiny Hechavarria,Joc Pederson,0
58,Adonis Garcia,Andrew Mccutchen,0
59,Adonis Garcia,Curtis Granderson,9
60,Adonis Garcia,Ender Inciarte,8
