,winner,loser,score
0,A. j. Pierzynski,Brandon Inge,0
1,A. j. Pierzynski,Hideki Matsui,0
2,A. j. Pierzynski,Ichiro Suzuki,0
3,A. j. Pierzynski,Nick Markakis,3
4,Nick Markakis,A. j. Pierzynski,3
5,A. j. Pierzynski,Ryan Sweeney,3
6,Ryan Sweeney,A. j. Pierzynski,3
7,A. j. Pierzynski,Torii Hunter,0
8,Aaron Hill,Adam Lind,4
9,Aaron Hill,Adrian Beltre,0
10,Aaron Hill,Andrew Mccutchen,2
11,Aaron Hill,Billy Butler,9
12,Aaron Hill,Bobby Abreu,0
13,Aaron Hill,Chone Figgins,5
14,Aaron Hill,Darnell Mcdonald,5
15,Aaron Hill,David Murphy,9
16,Aaron Hill,Ichiro Suzuki,0
17,Aaron Hill,Jason Kubel,0
18,Aaron Hill,Jorge Posada,8
19,Aaron Hill,Jose Bautista,0
20,Aaron Hill,Kila Ka'aihue,8
21,Aaron Hill,Mark Teixeira,0
22,Aaron Hill,Michael Young,8
23,Aaron Hill,Russell Branyan,10
24,Russell Branyan,Aaron Hill,10
25,Aaron Hill,Torii Hunter,9
26,Torii Hunter,Aaron Hill,9
27,Aaron Rowand,Aubrey Huff,1
28,Aubrey Huff,Aaron Rowand,1
29,Aaron Rowand,Geovany Soto,0
30,Adam Dunn,Alex Cora,1
31,Adam Dunn,Alex Rios,1
32,Adam Dunn,Andres Torres,3
33,Adam Dunn,Andrew Mccutchen,1
34,Adam Dunn,Aubrey Huff,1
35,Aubrey Huff,Adam Dunn,1
36,Adam Dunn,Brad Hawpe,3
37,Brad Hawpe,Adam Dunn,3
38,Adam Dunn,Carlos Gonzalez,0
39,Adam Dunn,Chris Young,0
40,Adam Dunn,Corey Hart,0
41,Adam Dunn,David Ross,3
42,Adam Dunn,Derrek Lee,11
43,Adam Dunn,Humberto Quintero,5
44,Adam Dunn,Ian Desmond,0
45,Adam Dunn,Joey Votto,0
46,Adam Dunn,Jonny Gomes,0
47,Adam Dunn,Jose Reyes,8
48,Adam Dunn,Miguel Tejada,0
49,Adam Dunn,Mike Morse,1
50,Mike Morse,Adam Dunn,1
51,Adam Dunn,Omar Infante,0
52,Adam Dunn,Prince Fielder,0
53,Adam Dunn,Rickie Weeks,0
54,Adam Dunn,Roger Bernadina,11
55,Adam Dunn,Ryan Zimmerman,7
56,Adam Dunn,Scott Rolen,0
57,Adam Dunn,Starlin Castro,0
58,Adam Jones,Alex Rodriguez,0
59,Adam Jones,B. j. Upton,0
60,Adam Jones,Jose Bautista,1
61,Adam Jones,Mark Teixeira,0
62,Adam Jones,Nelson Cruz,0
63,Adam Jones,Nick Swisher,0
64,Adam Jones,Paul Konerko,0
65,Adam Jones,Robinson Cano,0
66,Adam Jones,Travis Snider,5
67,Adam Jones,Ty Wigginton,7
68,Ty Wigginton,Adam Jones,7
69,Adam Kennedy,Gaby Sanchez,0
70,Adam Kennedy,Marlon Byrd,2
71,Adam Kennedy,Melvin Mora,3
72,Melvin Mora,Adam Kennedy,3
73,Adam Kennedy,Ramon Hernandez,3
74,Ramon Hernandez,Adam Kennedy,3
75,Adam Laroche,Andres Torres,0
76,Adam Laroche,Aubrey Huff,0
77,Adam Laroche,Brandon Phillips,0
78,Adam Laroche,David Wright,0
79,Adam Laroche,Gerardo Parra,2
80,Adam Laroche,Ian Desmond,0
81,Adam Laroche,Joey Votto,1
82,Adam Laroche,Neil Walker,0
83,Adam Laroche,Orlando Cabrera,0
84,Adam Laroche,Pat Burrell,0
85,Adam Laroche,Placido Polanco,2
86,Adam Laroche,Ryan Zimmerman,0
87,Adam Lind,Aaron Hill,0
88,Adam Lind,Alberto Callaspo,9
89,Adam Lind,Asdrubal Cabrera,0
90,Adam Lind,Austin Kearns,3
91,Adam Lind,Bobby Abreu,6
92,Adam Lind,Carlos Quentin,8
93,Adam Lind,Cesar Izturis,5
94,Adam Lind,David Murphy,3
95,Adam Lind,David Ortiz,0
96,Adam Lind,Delmon Young,12
97,Adam Lind,Denard Span,0
98,Adam Lind,Fred Lewis,0
99,Adam Lind,Ichiro Suzuki,0
100,Adam Lind,John Buck,0
101,Adam Lind,Jorge Cantu,3
102,Adam Lind,Jorge Posada,14
103,Adam Lind,Jose Bautista,9
104,Adam Lind,Jose Lopez,1
105,Adam Lind,Lance Berkman,8
106,Adam Lind,Paul Konerko,0
107,Adam Lind,Russell Branyan,0
108,Adrian Beltre,Aaron Hill,10
109,Adrian Beltre,Alfonso Soriano,6
110,Adrian Beltre,Darnell Mcdonald,21
111,Adrian Beltre,Howie Kendrick,3
112,Howie Kendrick,Adrian Beltre,3
113,Adrian Beltre,Jed Lowrie,0
114,Adrian Gonzalez,Alfonso Soriano,0
115,Adrian Gonzalez,Angel Pagan,9
116,Adrian Gonzalez,Brandon Phillips,16
117,Adrian Gonzalez,Carlos Gonzalez,6
118,Adrian Gonzalez,Chipper Jones,1
119,Adrian Gonzalez,Corey Hart,0
120,Adrian Gonzalez,Gaby Sanchez,9
121,Gaby Sanchez,Adrian Gonzalez,9
