,winner,loser,score
0,A. j. Pierzynski,B. j. Upton,0
1,A. j. Pierzynski,Tony Gwynn,1
2,Aaron Hill,Adam Lind,0
3,Aaron Hill,Adrian Gonzalez,0
4,Aaron Hill,Albert Pujols,3
5,Aaron Hill,Brennan Boesch,0
6,Aaron Hill,Casey Mcgehee,0
7,Aaron Hill,Chris Young,2
8,Aaron Hill,Delmon Young,0
9,Aaron Hill,Dustin Pedroia,0
10,Aaron Hill,Joey Votto,3
11,Aaron Hill,Jon Jay,2
12,Aaron Hill,Jordan Schafer,5
13,Aaron Hill,Jorge Posada,0
14,Aaron Hill,Jose Bautista,0
15,Aaron Hill,Lyle Overbay,5
16,Aaron Hill,Mark Teixeira,3
17,Aaron Hill,Marlon Byrd,7
18,Aaron Hill,Paul Konerko,1
19,Paul Konerko,Aaron Hill,1
20,Aaron Hill,Raul Ibanez,2
21,Aaron Miles,Andre Ethier,0
22,Aaron Miles,Matt Kemp,0
23,Aaron Rowand,Justin Turner,1
24,Adam Dunn,Ben Revere,8
25,Adam Dunn,David Ortiz,8
26,Adam Dunn,Dustin Ackley,5
27,Adam Dunn,Greg Dobbs,8
28,Adam Dunn,Ichiro Suzuki,8
29,Adam Dunn,Jemile Weeks,8
30,Adam Dunn,Melky Cabrera,8
31,Adam Dunn,Mike Carp,8
32,Adam Jones,Adam Lind,4
33,Adam Jones,Austin Jackson,12
34,Adam Jones,Brendan Ryan,1
35,Adam Jones,Brennan Boesch,2
36,Adam Jones,Carlos Peguero,3
37,Adam Jones,Carlos Santana,0
38,Adam Jones,David Murphy,0
39,Adam Jones,Eric Hosmer,9
40,Eric Hosmer,Adam Jones,9
41,Adam Jones,Jed Lowrie,12
42,Jed Lowrie,Adam Jones,12
43,Adam Jones,Jeff Francoeur,5
44,Adam Jones,Jimmy Rollins,1
45,Jimmy Rollins,Adam Jones,1
46,Adam Jones,Julio Borbon,1
47,Adam Jones,Justin Smoak,1
48,Adam Jones,Maicer Izturis,0
49,Adam Jones,Mark Reynolds,0
50,Adam Jones,Michael Cuddyer,7
51,Adam Jones,Michael Young,9
52,Adam Jones,Mitch Moreland,0
53,Adam Jones,Nick Markakis,3
54,Adam Jones,Nolan Reimold,3
55,Adam Jones,Omar Infante,7
56,Adam Jones,Peter Bourjos,0
57,Adam Jones,Ramon Castro,0
58,Adam Jones,Robinson Cano,0
59,Adam Jones,Vladimir Guerrero,5
60,Adam Kennedy,David Ortiz,0
61,Adam Kennedy,Erick Aybar,2
62,Erick Aybar,Adam Kennedy,2
63,Adam Kennedy,Jose Bautista,0
64,Adam Lind,Aaron Hill,2
65,Adam Lind,Adam Jones,0
66,Adam Lind,Derek Jeter,1
67,Adam Lind,Edwin Encarnacion,2
68,Adam Lind,Gordon Beckham,4
69,Adam Lind,J. j. Hardy,2
70,Adam Lind,Joe Mauer,2
71,Adam Lind,Jose Bautista,0
72,Adam Lind,Magglio Ordonez,5
73,Adam Lind,Michael Cuddyer,3
74,Adam Lind,Nick Swisher,4
75,Nick Swisher,Adam Lind,4
76,Adam Lind,Robert Andino,3
77,Robert Andino,Adam Lind,3
78,Adam Lind,Russell Martin,4
79,Adrian Beltre,Billy Butler,5
80,Adrian Beltre,Brennan Boesch,8
81,Adrian Beltre,Carlos Santana,2
82,Adrian Beltre,David Murphy,8
83,Adrian Beltre,Elvis Andrus,8
84,Adrian Beltre,Ian Kinsler,5
85,Adrian Beltre,Jack Hannahan,0
