,winner,loser,who_won,score
0,A. j. Ellis,Tyson Ross,batter,3
1,A. j. Pierzynski,Anthony DeSclafani,batter,3
2,A. j. Pierzynski,Chad Bettis,batter,12
3,A. j. Pierzynski,Kyle Barraclough,batter,2
4,A. j. Pierzynski,Shawn Kelley,batter,2
5,A. j. Reed,Chris Tillman,batter,2
6,A. j. Reed,Jake Arrieta,batter,2
7,A. j. Reed,Miguel Gonzalez,batter,2
8,A. j. Reed,Sam Tuivailala,batter,3
9,A. j. Reed,Yovani Gallardo,batter,6
10,A.J. Achter,Bryan Holaday,pitcher,1
11,A.J. Achter,Danny Valencia,pitcher,1
12,A.J. Achter,Evan Gattis,pitcher,2
13,A.J. Achter,Jake Smolinski,pitcher,1
14,A.J. Achter,Jose Altuve,pitcher,1
15,A.J. Achter,Ryon Healy,pitcher,1
16,A.J. Cole,Aaron Altherr,pitcher,12
17,A.J. Cole,Adam Jones,pitcher,2
18,A.J. Cole,Adeiny Hechavarria,pitcher,6
19,A.J. Cole,Andrew Cashner,pitcher,6
20,A.J. Cole,Andrew Mccutchen,pitcher,6
21,A.J. Cole,Cameron Rupp,pitcher,6
22,A.J. Cole,Cesar Hernandez,pitcher,6
23,A.J. Cole,David Dahl,pitcher,1
24,A.J. Cole,Dj Lemahieu,pitcher,7
25,A.J. Cole,Freddy Galvis,pitcher,6
26,A.J. Cole,Giancarlo Stanton,pitcher,1
27,A.J. Cole,Jonathan Schoop,pitcher,6
28,A.J. Cole,Jose Reyes,pitcher,7
29,A.J. Cole,Kelly Johnson,pitcher,6
30,A.J. Cole,Marcell Ozuna,pitcher,1
31,A.J. Cole,Mark Trumbo,pitcher,1
32,A.J. Cole,Martin Prado,pitcher,1
33,A.J. Cole,Nick Hundley,pitcher,1
34,A.J. Cole,Noah Syndergaard,pitcher,12
35,A.J. Cole,Odubel Herrera,pitcher,2
36,A.J. Cole,Peter Bourjos,pitcher,1
37,A.J. Cole,Rene Rivera,pitcher,1
38,A.J. Cole,Wei-yin Chen,pitcher,7
39,A.J. Cole,Yoenis Céspedes,pitcher,8
40,A.J. Griffin,Adalberto Mondesi,pitcher,1
41,A.J. Griffin,Alex Bregman,pitcher,1
42,A.J. Griffin,Ben Gamel,pitcher,1
43,A.J. Griffin,Brett Gardner,pitcher,1
44,A.J. Griffin,Brian Mccann,pitcher,7
45,A.J. Griffin,Carlos Gomez,pitcher,1
46,A.J. Griffin,Carlos Perez,pitcher,1
47,A.J. Griffin,Carlos Santana,pitcher,1
48,A.J. Griffin,Casey Mcgehee,pitcher,6
49,A.J. Griffin,Charlie Blackmon,pitcher,1
50,A.J. Griffin,Cheslor Cuthbert,pitcher,1
51,A.J. Griffin,Chris Davis,pitcher,1
52,A.J. Griffin,Cliff Pennington,pitcher,1
53,A.J. Griffin,Corey Dickerson,pitcher,1
54,A.J. Griffin,David Ortiz,pitcher,2
55,A.J. Griffin,Dj Lemahieu,pitcher,1
56,A.J. Griffin,Edwin Encarnacion,pitcher,2
57,A.J. Griffin,Evan Longoria,pitcher,1
58,A.J. Griffin,Francisco Lindor,pitcher,1
59,A.J. Griffin,George Springer,pitcher,1
60,A.J. Griffin,Gerardo Parra,pitcher,6
61,A.J. Griffin,Hyun soo Kim,pitcher,6
62,A.J. Griffin,Ian Kinsler,pitcher,1
63,A.J. Griffin,J. d. Martinez,pitcher,6
64,A.J. Griffin,Jake Marisnick,pitcher,1
65,A.J. Griffin,Jason Castro,pitcher,1
66,A.J. Griffin,Jason Kipnis,pitcher,1
67,A.J. Griffin,Johnny Giavotella,pitcher,2
68,A.J. Griffin,Jose Bautista,pitcher,1
69,A.J. Griffin,José Iglesias,pitcher,1
70,A.J. Griffin,Lonnie Chisenhall,pitcher,1
71,A.J. Griffin,Luis Valbuena,pitcher,1
72,A.J. Griffin,Michael Saunders,pitcher,6
73,A.J. Griffin,Roberto Perez,pitcher,1
74,A.J. Griffin,Seth Smith,pitcher,1
75,A.J. Griffin,Travis Shaw,pitcher,1
76,A.J. Griffin,Tyler Chatwood,pitcher,1
77,A.J. Griffin,Tyler White,pitcher,1
78,A.J. Griffin,Yuli Gurriel,pitcher,7
79,A.J. Griffin,Yunel Escobar,pitcher,3
80,A.J. Morris,Aledmys Díaz,pitcher,1
81,A.J. Morris,Ender Inciarte,pitcher,1
82,A.J. Morris,Jonathan Lucroy,pitcher,6
83,A.J. Morris,Khris Davis,pitcher,6
84,A.J. Morris,Randal Grichuk,pitcher,6
85,A.J. Morris,Yasmani Grandal,pitcher,6
86,AJ Ramos,Aaron Altherr,pitcher,6
87,AJ Ramos,Adonis Garcia,pitcher,6
88,AJ Ramos,Alberto Rosario,pitcher,1
89,AJ Ramos,Andres Blanco,pitcher,2
90,AJ Ramos,Andrew Mccutchen,pitcher,1
91,AJ Ramos,Asdrubal Cabrera,pitcher,1
92,AJ Ramos,Brandon Barnes,pitcher,6
93,AJ Ramos,Brandon Guyer,pitcher,6
94,AJ Ramos,Brandon Phillips,pitcher,1
95,AJ Ramos,Brian Goodwin,pitcher,6
96,AJ Ramos,Carlos Gonzalez,pitcher,6
97,AJ Ramos,Carlos Ruiz,pitcher,6
98,AJ Ramos,Chase D'arnaud,pitcher,8
99,AJ Ramos,Chase Utley,pitcher,6
100,AJ Ramos,Chris Herrmann,pitcher,6
101,AJ Ramos,Colin Walsh,pitcher,6
102,AJ Ramos,Dansby Swanson,pitcher,1
103,AJ Ramos,David Dahl,pitcher,1
104,AJ Ramos,Dj Lemahieu,pitcher,1
105,AJ Ramos,Enrique Hernandez,pitcher,6
106,AJ Ramos,Erick Aybar,pitcher,1
107,AJ Ramos,Eugenio Suarez,pitcher,6
108,AJ Ramos,Evan Longoria,pitcher,1
109,AJ Ramos,Freddie Freeman,pitcher,6
110,AJ Ramos,Gregory Polanco,pitcher,1
111,AJ Ramos,Howie Kendrick,pitcher,6
112,AJ Ramos,James Loney,pitcher,1
113,AJ Ramos,Javier Baez,pitcher,1
114,AJ Ramos,Jedd Gyorko,pitcher,1
115,AJ Ramos,Jeff Francoeur,pitcher,6
116,AJ Ramos,Joey Votto,pitcher,6
117,AJ Ramos,Jonathan Lucroy,pitcher,6
118,AJ Ramos,Jonathan Villar,pitcher,6
119,AJ Ramos,Jose Peraza,pitcher,6
120,AJ Ramos,Josh Harrison,pitcher,1
121,AJ Ramos,Jung ho Kang,pitcher,6
122,AJ Ramos,Kolten Wong,pitcher,12
123,AJ Ramos,Kris Bryant,pitcher,6
124,AJ Ramos,Maikel Franco,pitcher,7
125,AJ Ramos,Matt Adams,pitcher,6
126,AJ Ramos,Michael Taylor,pitcher,1
127,AJ Ramos,Odubel Herrera,pitcher,9
128,AJ Ramos,Ramon Flores,pitcher,1
129,AJ Ramos,Randal Grichuk,pitcher,6
130,AJ Ramos,Rickie Weeks,pitcher,6
131,AJ Ramos,Ryan Schimpf,pitcher,1
132,AJ Ramos,Ryan Zimmerman,pitcher,1
133,AJ Ramos,Sean Rodriguez,pitcher,6
134,AJ Ramos,Steven Souza,pitcher,1
135,AJ Ramos,Tommy Joseph,pitcher,6
136,AJ Ramos,Trevor Story,pitcher,6
137,AJ Ramos,Tyler Naquin,pitcher,1
138,AJ Ramos,Yasmany Tomás,pitcher,6
139,Aaron Altherr,Andrew Cashner,batter,2
140,Aaron Altherr,Antonio Bastardo,batter,1
141,Aaron Altherr,Austin Brice,batter,2
142,Aaron Altherr,Carlos Estevez,batter,3
143,Aaron Altherr,Gabriel Ynoa,batter,2
144,Aaron Altherr,Jake Esch,batter,3
145,Aaron Altherr,Joel De La Cruz,batter,3
146,Aaron Altherr,Jose Ramirez,batter,3
147,Aaron Altherr,Julio Teheran,batter,2
148,Aaron Altherr,Madison Bumgarner,batter,15
149,Aaron Altherr,Matt Wisler,batter,12
150,Aaron Altherr,Seth Lugo,batter,2
151,Aaron Hicks,Chad Bettis,batter,3
152,Aaron Hicks,Chris Beck,batter,2
153,Aaron Hicks,Chris Young,batter,12
154,Aaron Hicks,Corey Kluber,batter,3
155,Aaron Hicks,Hansel Robles,batter,6
156,Aaron Hicks,Jason Grilli,batter,12
157,Aaron Hicks,Matt Andriese,batter,12
158,Aaron Hicks,Neil Ramirez,batter,2
159,Aaron Hicks,Pat Dean,batter,3
160,Aaron Hicks,Robbie Ross Jr.,batter,6
161,Aaron Hicks,Vance Worley,batter,6
162,Aaron Hill,Addison Reed,batter,3
163,Aaron Hill,Ariel Miranda,batter,3
164,Aaron Hill,Blake Wood,batter,3
165,Aaron Hill,Brad Brach,batter,3
166,Aaron Hill,Carlos Villanueva,batter,6
167,Aaron Hill,Chris Archer,batter,3
168,Aaron Hill,Edwin Diaz,batter,1
169,Aaron Hill,Jeff Samardzija,batter,3
170,Aaron Hill,Jose Alvarez,batter,3
171,Aaron Hill,Kenley Jansen,batter,3
172,Aaron Hill,Matt Harvey,batter,2
173,Aaron Hill,Michael Fulmer,batter,6
174,Aaron Hill,Patrick Corbin,batter,3
175,Aaron Hill,Pedro Strop,batter,2
176,Aaron Hill,Tanner Roark,batter,9
177,Aaron Hill,Tim Lincecum,batter,3
178,Aaron Hill,Tom Koehler,batter,3
179,Aaron Hill,Tommy Layne,batter,12
180,Aaron Judge,Joe Biagini,batter,2
181,Aaron Judge,Jose A. Valdez,batter,2
182,Aaron Judge,Matt Andriese,batter,3
183,Aaron Judge,Mike Wright,batter,6
184,Aaron Judge,Vance Worley,batter,3
185,Aaron Loup,Brian Mccann,pitcher,1
186,Aaron Loup,Jackie Bradley,pitcher,13
187,Aaron Loup,Jorge Polanco,pitcher,6
188,Aaron Loup,Leonys Martín,pitcher,7
189,Aaron Loup,Nick Franklin,pitcher,1
190,Aaron Loup,Rob Refsnyder,pitcher,6
191,Aaron Loup,Travis Shaw,pitcher,6
192,Aaron Loup,Tyler Naquin,pitcher,2
193,Abel De Los Santos,Ben Zobrist,pitcher,6
194,Abraham Almonte,Andrew Miller,batter,6
195,Abraham Almonte,CC Sabathia,batter,2
196,Abraham Almonte,Neil Ramirez,batter,2
197,Abraham Almonte,Pat Dean,batter,6
198,Abraham Almonte,Shane Greene,batter,6
199,Adalberto Mondesi,Jordan Zimmermann,batter,3
200,Adalberto Mondesi,Justin Verlander,batter,12
201,Adam Conley,Aaron Hill,pitcher,6
202,Adam Conley,Adam Duvall,pitcher,6
203,Adam Conley,Addison Russell,pitcher,1
204,Adam Conley,Alex Presley,pitcher,2
205,Adam Conley,Andrew Mccutchen,pitcher,2
206,Adam Conley,Asdrubal Cabrera,pitcher,12
207,Adam Conley,Brandon Crawford,pitcher,2
208,Adam Conley,Brian Dozier,pitcher,1
209,Adam Conley,Bryce Harper,pitcher,1
210,Adam Conley,Byron Buxton,pitcher,12
211,Adam Conley,Cesar Hernandez,pitcher,1
212,Adam Conley,Charlie Blackmon,pitcher,1
213,Adam Conley,Chase D'arnaud,pitcher,7
214,Adam Conley,Chris Rusin,pitcher,1
215,Adam Conley,Danny Espinosa,pitcher,6
216,Adam Conley,David Dahl,pitcher,2
217,Adam Conley,Emilio Bonifacio,pitcher,6
218,Adam Conley,Ender Inciarte,pitcher,2
219,Adam Conley,Erick Aybar,pitcher,2
220,Adam Conley,Francisco Cervelli,pitcher,6
221,Adam Conley,Freddie Freeman,pitcher,6
222,Adam Conley,Gerardo Parra,pitcher,2
223,Adam Conley,Gordon Beckham,pitcher,1
224,Adam Conley,Hernan Perez,pitcher,1
225,Adam Conley,Ian Kinsler,pitcher,6
226,Adam Conley,James Mccann,pitcher,6
227,Adam Conley,James Shields,pitcher,1
228,Adam Conley,Javier Baez,pitcher,6
229,Adam Conley,Jay Bruce,pitcher,1
230,Adam Conley,Jayson Werth,pitcher,6
231,Adam Conley,Jedd Gyorko,pitcher,6
232,Adam Conley,Jeff Francoeur,pitcher,7
233,Adam Conley,Jhonny Peralta,pitcher,12
234,Adam Conley,Jimmy Paredes,pitcher,6
235,Adam Conley,Jonathan Villar,pitcher,6
236,Adam Conley,Jordy Mercer,pitcher,6
237,Adam Conley,Josh Harrison,pitcher,6
238,Adam Conley,José Abreu,pitcher,1
239,Adam Conley,Juan Lagares,pitcher,1
240,Adam Conley,Justin Upton,pitcher,6
241,Adam Conley,Kurt Suzuki,pitcher,7
242,Adam Conley,Logan Verrett,pitcher,6
243,Adam Conley,Mark Reynolds,pitcher,1
244,Adam Conley,Matt Szczur,pitcher,6
245,Adam Conley,Max Kepler,pitcher,12
246,Adam Conley,Melky Cabrera,pitcher,1
247,Adam Conley,Michael Bourn,pitcher,6
248,Adam Conley,Michael Taylor,pitcher,6
249,Adam Conley,Miguel Cabrera,pitcher,6
250,Adam Conley,Mike Aviles,pitcher,1
251,Adam Conley,Nick Ahmed,pitcher,1
252,Adam Conley,Nick Castellanos,pitcher,1
253,Adam Conley,Nick Hundley,pitcher,1
254,Adam Conley,Nick Markakis,pitcher,2
255,Adam Conley,Nolan Arenado,pitcher,6
256,Adam Conley,Paul Goldschmidt,pitcher,1
257,Adam Conley,Ramon Flores,pitcher,1
258,Adam Conley,Randal Grichuk,pitcher,6
259,Adam Conley,Robbie Grossman,pitcher,6
260,Adam Conley,Robbie Ray,pitcher,6
261,Adam Conley,Ryan Braun,pitcher,7
262,Adam Conley,Ryan Zimmerman,pitcher,6
263,Adam Conley,Sean Rodriguez,pitcher,6
264,Adam Conley,Starling Marte,pitcher,12
265,Adam Conley,Stephen Piscotty,pitcher,1
266,Adam Conley,Taylor Featherston,pitcher,7
267,Adam Conley,Tim Anderson,pitcher,2
268,Adam Conley,Todd Frazier,pitcher,6
269,Adam Conley,Tommy Pham,pitcher,6
270,Adam Conley,Travis D'arnaud,pitcher,2
271,Adam Conley,Trevor Brown,pitcher,1
272,Adam Conley,Trevor Plouffe,pitcher,6
273,Adam Conley,Tyler Flowers,pitcher,7
274,Adam Conley,Tyler Goeddel,pitcher,6
275,Adam Conley,Welington Castillo,pitcher,6
276,Adam Conley,Wilmer Flores,pitcher,2
277,Adam Conley,Wilson Ramos,pitcher,2
278,Adam Conley,Yadiel Rivera,pitcher,6
279,Adam Conley,Zach Eflin,pitcher,2
280,Adam Conley,Zack Cozart,pitcher,7
281,Adam Duvall,Adam Conley,batter,12
282,Adam Duvall,Adam Morgan,batter,3
283,Adam Duvall,Brett Anderson,batter,12
284,Adam Duvall,Chad Bettis,batter,12
285,Adam Duvall,Derek Law,batter,3
286,Adam Duvall,Edwin Jackson,batter,3
287,Adam Duvall,JC Ramirez,batter,3
288,Adam Duvall,Jacob Barnes,batter,6
289,Adam Duvall,Jaime Garcia,batter,3
290,Adam Duvall,Jake Diekman,batter,2
291,Adam Duvall,Jimmy Nelson,batter,12
292,Adam Duvall,Joe Ross,batter,6
293,Adam Duvall,Justin Miller,batter,6
294,Adam Duvall,Ken Giles,batter,12
295,Adam Duvall,Logan Verrett,batter,6
296,Adam Duvall,Matt Bowman,batter,2
297,Adam Duvall,Matt Cain,batter,12
298,Adam Duvall,Matt Garza,batter,6
299,Adam Duvall,Matt Wisler,batter,12
300,Adam Duvall,Michael Blazek,batter,12
301,Adam Duvall,Mike Leake,batter,2
302,Adam Duvall,Mike Mayers,batter,3
303,Adam Duvall,Pat Neshek,batter,3
304,Adam Duvall,Pedro Strop,batter,2
305,Adam Duvall,Sergio Romo,batter,12
306,Adam Duvall,Shawn Kelley,batter,12
307,Adam Duvall,Tanner Roark,batter,3
308,Adam Duvall,Trevor Williams,batter,3
309,Adam Duvall,Tyler Cravy,batter,6
310,Adam Eaton,Adam Conley,batter,2
311,Adam Eaton,Blake Treinen,batter,2
312,Adam Eaton,Chris Bassitt,batter,3
313,Adam Eaton,Ervin Santana,batter,6
314,Adam Eaton,Greg Mahle,batter,3
315,Adam Eaton,JT Chargois,batter,6
316,Adam Eaton,Jake Arrieta,batter,3
317,Adam Eaton,Joe Ross,batter,1
318,Adam Eaton,Jordan Zimmermann,batter,3
319,Adam Eaton,Luis Severino,batter,9
320,Adam Eaton,Mark Lowe,batter,5
321,Adam Eaton,Martin Perez,batter,6
322,Adam Eaton,Masahiro Tanaka,batter,3
323,Adam Eaton,Oliver Perez,batter,3
324,Adam Eaton,Pat Dean,batter,6
325,Adam Eaton,Rich Hill,batter,9
326,Adam Eaton,Roberto Osuna,batter,12
327,Adam Eaton,Ross Detwiler,batter,3
328,Adam Eaton,Ryan Pressly,batter,5
329,Adam Eaton,Tony Sipp,batter,6
330,Adam Eaton,Vidal Nuno,batter,3
331,Adam Frazier,Brandon Finnegan,batter,3
332,Adam Frazier,Brett Anderson,batter,3
333,Adam Frazier,Clayton Kershaw,batter,3
334,Adam Frazier,Edwin Diaz,batter,6
335,Adam Frazier,Jake Arrieta,batter,2
336,Adam Jones,Alex Wilson,batter,6
337,Adam Jones,Brandon Kintzler,batter,12
338,Adam Jones,Carlos Villanueva,batter,2
339,Adam Jones,Casey Fien,batter,6
340,Adam Jones,Chad Bettis,batter,12
341,Adam Jones,Chad Green,batter,3
342,Adam Jones,Chien-Ming Wang,batter,12
343,Adam Jones,Chris Archer,batter,6
344,Adam Jones,Chris Sale,batter,2
345,Adam Jones,Chris Young,batter,3
346,Adam Jones,Dan Jennings,batter,3
347,Adam Jones,Erik Johnson,batter,3
348,Adam Jones,Huston Street,batter,2
349,Adam Jones,James Hoyt,batter,3
350,Adam Jones,Jordan Lyles,batter,3
351,Adam Jones,Justin Verlander,batter,3
352,Adam Jones,Louis Coleman,batter,3
353,Adam Jones,Marcus Stroman,batter,6
354,Adam Jones,Martin Perez,batter,3
355,Adam Jones,Masahiro Tanaka,batter,3
356,Adam Jones,Matt Andriese,batter,3
357,Adam Jones,Matt Belisle,batter,3
358,Adam Jones,Matt Cain,batter,3
359,Adam Jones,Max Scherzer,batter,6
360,Adam Jones,Michael Fulmer,batter,2
361,Adam Jones,Nick Goody,batter,12
362,Adam Jones,Pat Dean,batter,3
363,Adam Jones,Pat Venditte,batter,12
364,Adam Jones,Roberto Osuna,batter,3
365,Adam Jones,Ross Detwiler,batter,3
