,winner,loser,who_won,score
0,A. j. Ellis,Adam Ottavino,batter,6
1,A. j. Ellis,Brad Boxberger,batter,2
2,A. j. Ellis,Chad Qualls,batter,3
3,A. j. Ellis,George Kontos,batter,3
4,A. j. Ellis,Jake Diekman,batter,6
5,A. j. Ellis,Jordan Walden,batter,1
6,A. j. Ellis,Josh Collmenter,batter,12
7,A. j. Ellis,Josh Edgin,batter,6
8,A. j. Ellis,Luke Gregerson,batter,3
9,A. j. Ellis,Madison Bumgarner,batter,6
10,A. j. Ellis,Michael Blazek,batter,3
11,A. j. Ellis,Tony Watson,batter,2
12,A. j. Pierzynski,Brett Anderson,batter,2
13,A. j. Pierzynski,Clayton Mortensen,batter,6
14,A. j. Pierzynski,Drew Smyly,batter,3
15,A. j. Pierzynski,Dylan Axelrod,batter,3
16,A. j. Pierzynski,Jared Burton,batter,12
17,A. j. Pierzynski,Lucas Harrell,batter,6
18,A. j. Pierzynski,Nate Jones,batter,6
19,A. j. Pierzynski,Oliver Perez,batter,3
20,A. j. Pierzynski,Tommy Hunter,batter,3
21,A. j. Pierzynski,Tony Watson,batter,6
22,A. j. Pierzynski,Yoervis Medina,batter,3
23,A.J. Burnett,Brandon Belt,pitcher,1
24,A.J. Burnett,Carlos Gonzalez,pitcher,1
25,A.J. Burnett,Corey Dickerson,pitcher,6
26,A.J. Burnett,Darwin Barney,pitcher,1
27,A.J. Burnett,David Dejesus,pitcher,1
28,A.J. Burnett,Derrick Robinson,pitcher,1
29,A.J. Burnett,Dj Lemahieu,pitcher,1
30,A.J. Burnett,Ryan Ludwick,pitcher,1
31,A.J. Burnett,Ryan Sweeney,pitcher,6
32,A.J. Burnett,Shin-soo Choo,pitcher,6
33,A.J. Griffin,Alexei Ramírez,pitcher,1
34,A.J. Griffin,Andrew Romine,pitcher,6
35,A.J. Griffin,Brendan Harris,pitcher,1
36,A.J. Griffin,Cesar Izturis,pitcher,1
37,A.J. Griffin,David Ortiz,pitcher,1
38,A.J. Griffin,Devin Mesoraco,pitcher,1
39,A.J. Griffin,Dustin Pedroia,pitcher,1
40,A.J. Griffin,Mike Trout,pitcher,1
41,A.J. Griffin,Shane Victorino,pitcher,1
42,A.J. Griffin,Shin-soo Choo,pitcher,1
43,AJ Ramos,Adam Laroche,pitcher,8
44,AJ Ramos,Alcides Escobar,pitcher,6
45,AJ Ramos,Alejandro De aza,pitcher,6
46,AJ Ramos,Alex Rios,pitcher,6
47,AJ Ramos,Alfonso Soriano,pitcher,1
48,AJ Ramos,Andrew Brown,pitcher,6
49,AJ Ramos,Anthony Recker,pitcher,1
50,AJ Ramos,Ben Revere,pitcher,6
51,AJ Ramos,Brandon Phillips,pitcher,6
52,AJ Ramos,Chad Tracy,pitcher,1
53,AJ Ramos,Chase Headley,pitcher,6
54,AJ Ramos,Chris Getz,pitcher,1
55,AJ Ramos,Chris Johnson,pitcher,1
56,AJ Ramos,Dan Uggla,pitcher,1
57,AJ Ramos,Daniel Murphy,pitcher,2
58,AJ Ramos,Danny Espinosa,pitcher,6
59,AJ Ramos,Denard Span,pitcher,1
60,AJ Ramos,Derrick Robinson,pitcher,7
61,AJ Ramos,Dexter Fowler,pitcher,1
62,AJ Ramos,Dj Lemahieu,pitcher,1
63,AJ Ramos,Elliot Johnson,pitcher,7
64,AJ Ramos,Eric Hinske,pitcher,6
65,AJ Ramos,Evan Gattis,pitcher,1
66,AJ Ramos,Evan Longoria,pitcher,7
67,AJ Ramos,Freddy Galvis,pitcher,1
68,AJ Ramos,Gerardo Parra,pitcher,1
69,AJ Ramos,Hunter Pence,pitcher,1
70,AJ Ramos,Ian Desmond,pitcher,2
71,AJ Ramos,Jack Hannahan,pitcher,1
72,AJ Ramos,Jason Heyward,pitcher,6
73,AJ Ramos,Joaquin Arias,pitcher,6
74,AJ Ramos,Joey Terdoslavich,pitcher,7
75,AJ Ramos,Joey Votto,pitcher,1
76,AJ Ramos,John Buck,pitcher,3
77,AJ Ramos,Jonathan Herrera,pitcher,6
78,AJ Ramos,Jordan Schafer,pitcher,6
79,AJ Ramos,Juan Francisco,pitcher,6
80,AJ Ramos,Juan Lagares,pitcher,6
81,AJ Ramos,Julio Teheran,pitcher,6
82,AJ Ramos,Justin Upton,pitcher,7
83,AJ Ramos,Kelly Johnson,pitcher,6
84,AJ Ramos,Laynce Nix,pitcher,1
85,AJ Ramos,Lucas Duda,pitcher,7
86,AJ Ramos,Luke Scott,pitcher,1
87,AJ Ramos,Marlon Byrd,pitcher,6
88,AJ Ramos,Michael Young,pitcher,2
89,AJ Ramos,Miguel Cabrera,pitcher,1
90,AJ Ramos,Nolan Arenado,pitcher,1
91,AJ Ramos,Omar Quintanilla,pitcher,1
92,AJ Ramos,Ryan Zimmerman,pitcher,8
93,AJ Ramos,Scott Hairston,pitcher,1
94,AJ Ramos,Steve Lombardozzi,pitcher,1
95,AJ Ramos,Todd Helton,pitcher,6
96,AJ Ramos,Troy Tulowitzki,pitcher,6
97,AJ Ramos,Tyler Moore,pitcher,3
98,AJ Ramos,Welington Castillo,pitcher,6
99,AJ Ramos,Will Venable,pitcher,2
100,AJ Ramos,Willie Bloomquist,pitcher,1
101,AJ Ramos,Yunel Escobar,pitcher,2
102,AJ Ramos,Zack Cozart,pitcher,6
103,Aaron Crow,Alberto Callaspo,pitcher,1
104,Aaron Crow,Andrelton Simmons,pitcher,1
105,Aaron Crow,Austin Jackson,pitcher,1
106,Aaron Crow,Brandon Moss,pitcher,6
107,Aaron Crow,Brayan Pena,pitcher,1
108,Aaron Crow,Brian Dozier,pitcher,1
109,Aaron Crow,Brian Roberts,pitcher,1
110,Aaron Crow,Chris Colabello,pitcher,6
111,Aaron Crow,Chris Iannetta,pitcher,1
112,Aaron Crow,Clete Thomas,pitcher,6
113,Aaron Crow,Daniel Murphy,pitcher,6
114,Aaron Crow,Desmond Jennings,pitcher,1
115,Aaron Crow,Ed Lucas,pitcher,6
116,Aaron Crow,Eric Young,pitcher,1
117,Aaron Crow,Erick Aybar,pitcher,1
118,Aaron Crow,Giancarlo Stanton,pitcher,6
119,Aaron Crow,Jarrod Saltalamacchia,pitcher,1
120,Aaron Crow,Jason Giambi,pitcher,6
121,Aaron Crow,Jb Shuck,pitcher,1
122,Aaron Crow,Jeff Baker,pitcher,1
123,Aaron Crow,Jeff Mathis,pitcher,1
124,Aaron Crow,Jhonny Peralta,pitcher,1
125,Aaron Crow,Joe Mauer,pitcher,1
126,Aaron Crow,Jordan Danks,pitcher,6
127,Aaron Crow,Josh Donaldson,pitcher,6
128,Aaron Crow,Josh Hamilton,pitcher,1
129,Aaron Crow,Justin Morneau,pitcher,6
130,Aaron Crow,Kelly Johnson,pitcher,6
131,Aaron Crow,Manny Machado,pitcher,6
132,Aaron Crow,Mark Derosa,pitcher,6
133,Aaron Crow,Marlon Byrd,pitcher,1
134,Aaron Crow,Marwin Gonzalez,pitcher,7
135,Aaron Crow,Matt Dominguez,pitcher,3
136,Aaron Crow,Matt Holliday,pitcher,6
137,Aaron Crow,Matthew Joyce,pitcher,1
138,Aaron Crow,Michael Brantley,pitcher,1
139,Aaron Crow,Miguel Cabrera,pitcher,1
140,Aaron Crow,Miguel Gonzalez,pitcher,6
141,Aaron Crow,Mike Napoli,pitcher,6
142,Aaron Crow,Nate Mclouth,pitcher,2
143,Aaron Crow,Nick Swisher,pitcher,6
144,Aaron Crow,Pedro Florimon,pitcher,1
145,Aaron Crow,Pete Kozma,pitcher,6
146,Aaron Crow,Robbie Grossman,pitcher,1
147,Aaron Crow,Ronny Cedeno,pitcher,6
148,Aaron Crow,Ryan Doumit,pitcher,1
149,Aaron Crow,Ryan Raburn,pitcher,6
150,Aaron Crow,Seth Smith,pitcher,1
151,Aaron Crow,Stephen Drew,pitcher,6
152,Aaron Crow,Torii Hunter,pitcher,2
153,Aaron Crow,Vernon Wells,pitcher,1
154,Aaron Harang,Alexi Amarista,pitcher,1
155,Aaron Harang,Luis Valbuena,pitcher,1
156,Aaron Harang,Mark Kotsay,pitcher,1
157,Aaron Harang,Matt Dominguez,pitcher,1
158,Aaron Harang,Ronny Cedeno,pitcher,6
