,winner,loser,who_won,score
0,A.J. Cole,Brandon Lowe,pitcher,6
1,A.J. Cole,Brock Holt,pitcher,6
2,A.J. Cole,Byron Buxton,pitcher,1
3,A.J. Cole,Curt Casali,pitcher,1
4,A.J. Cole,Danny Santana,pitcher,1
5,A.J. Cole,Hanser Alberto,pitcher,1
6,A.J. Cole,Hunter Dozier,pitcher,1
7,A.J. Cole,Jeff Mathis,pitcher,1
8,A.J. Cole,Jorge Soler,pitcher,6
9,A.J. Cole,Jose Peraza,pitcher,6
10,A.J. Cole,José Abreu,pitcher,6
11,A.J. Cole,Jurickson Profar,pitcher,1
12,A.J. Cole,Kevin Kiermaier,pitcher,6
13,A.J. Cole,Kyle Farmer,pitcher,1
14,A.J. Cole,Marcus Semien,pitcher,1
15,A.J. Cole,Mark Canha,pitcher,1
16,A.J. Cole,Matt Chapman,pitcher,6
17,A.J. Cole,Max Kepler,pitcher,1
18,A.J. Cole,Michael Chavis,pitcher,1
19,A.J. Cole,Ramon Laureano,pitcher,6
20,A.J. Cole,Robbie Grossman,pitcher,6
21,A.J. Cole,Rougned Odor,pitcher,6
22,A.J. Cole,Shin-soo Choo,pitcher,1
23,A.J. Cole,Willy Adames,pitcher,6
24,A.J. Minter,Adam Frazier,pitcher,7
25,A.J. Minter,Bryan Reynolds,pitcher,1
26,A.J. Minter,Corey Dickerson,pitcher,6
27,A.J. Minter,Dominic Smith,pitcher,6
28,A.J. Minter,Garrett Cooper,pitcher,6
29,A.J. Minter,Harold Ramirez,pitcher,6
30,A.J. Minter,Howie Kendrick,pitcher,1
31,A.J. Minter,Matt Adams,pitcher,6
32,A.J. Minter,Melky Cabrera,pitcher,2
33,A.J. Minter,Michael Conforto,pitcher,6
34,A.J. Minter,Starlin Castro,pitcher,1
35,A.J. Minter,Todd Frazier,pitcher,1
36,A.J. Minter,Victor Caratini,pitcher,6
37,A.J. Minter,Victor Robles,pitcher,1
38,A.J. Minter,Yan Gomes,pitcher,2
39,A.J. Puk,Cameron Maybin,pitcher,1
40,A.J. Puk,Cheslor Cuthbert,pitcher,1
41,A.J. Puk,Danny Santana,pitcher,6
42,A.J. Puk,Meibrys Viloria,pitcher,2
43,A.J. Puk,Nick Solak,pitcher,1
44,A.J. Puk,Willie Calhoun,pitcher,1
45,Aaron Altherr,Anthony Swarzak,batter,2
46,Aaron Barrett,C. j. Cron,pitcher,1
47,Aaron Brooks,Andrelton Simmons,pitcher,7
48,Aaron Brooks,Asdrubal Cabrera,pitcher,6
49,Aaron Brooks,Dee Strange-gordon,pitcher,1
50,Aaron Brooks,Hanser Alberto,pitcher,1
51,Aaron Brooks,Hunter Pence,pitcher,1
52,Aaron Brooks,J. p. Crawford,pitcher,2
53,Aaron Brooks,Justin Upton,pitcher,1
54,Aaron Brooks,Kole Calhoun,pitcher,1
55,Aaron Brooks,Kyle Seager,pitcher,2
56,Aaron Brooks,Luis Rengifo,pitcher,1
57,Aaron Brooks,Richie Martin,pitcher,6
58,Aaron Brooks,Rougned Odor,pitcher,1
59,Aaron Brooks,Shed Long,pitcher,1
60,Aaron Brooks,Tommy La stella,pitcher,2
61,Aaron Brooks,Trey Mancini,pitcher,1
62,Aaron Bummer,Adalberto Mondesi,pitcher,6
63,Aaron Bummer,Albert Pujols,pitcher,1
64,Aaron Bummer,Alex Gordon,pitcher,13
65,Aaron Bummer,Anthony Rizzo,pitcher,2
66,Aaron Bummer,Brandon Dixon,pitcher,7
67,Aaron Bummer,C. j. Cron,pitcher,1
68,Aaron Bummer,Carlos Gonzalez,pitcher,6
69,Aaron Bummer,Carlos Santana,pitcher,12
70,Aaron Bummer,Christian Vazquez,pitcher,1
71,Aaron Bummer,Christin Stewart,pitcher,1
72,Aaron Bummer,Dan Vogelbach,pitcher,1
73,Aaron Bummer,Danny Jansen,pitcher,1
74,Aaron Bummer,Danny Santana,pitcher,1
75,Aaron Bummer,David Fletcher,pitcher,2
76,Aaron Bummer,Dawel Lugo,pitcher,2
77,Aaron Bummer,Dee Strange-gordon,pitcher,1
78,Aaron Bummer,Francisco Lindor,pitcher,6
79,Aaron Bummer,Freddy Galvis,pitcher,2
80,Aaron Bummer,Gordon Beckham,pitcher,1
81,Aaron Bummer,Harold Castro,pitcher,12
82,Aaron Bummer,Howie Kendrick,pitcher,6
83,Aaron Bummer,Jackie Bradley,pitcher,6
84,Aaron Bummer,Jake Bauers,pitcher,1
85,Aaron Bummer,Jason Castro,pitcher,6
86,Aaron Bummer,Jason Kipnis,pitcher,1
87,Aaron Bummer,Javier Baez,pitcher,1
88,Aaron Bummer,Jeff Mcneil,pitcher,1
89,Aaron Bummer,Jeimer Candelario,pitcher,7
90,Aaron Bummer,John Hicks,pitcher,2
91,Aaron Bummer,Jonathan Schoop,pitcher,2
92,Aaron Bummer,Jordan Luplow,pitcher,3
93,Aaron Bummer,Jordy Mercer,pitcher,2
94,Aaron Bummer,Jorge Polanco,pitcher,2
95,Aaron Bummer,Jorge Soler,pitcher,6
96,Aaron Bummer,Josh Donaldson,pitcher,2
97,Aaron Bummer,Juan Soto,pitcher,1
98,Aaron Bummer,Kevin Plawecki,pitcher,6
99,Aaron Bummer,Kole Calhoun,pitcher,3
100,Aaron Bummer,Kurt Suzuki,pitcher,6
101,Aaron Bummer,Kyle Lewis,pitcher,1
102,Aaron Bummer,Luis Arraez,pitcher,2
103,Aaron Bummer,Luis Rengifo,pitcher,7
104,Aaron Bummer,Matt Chapman,pitcher,1
105,Aaron Bummer,Matt Olson,pitcher,1
106,Aaron Bummer,Matt Thaiss,pitcher,6
107,Aaron Bummer,Max Kepler,pitcher,2
108,Aaron Bummer,Michael Conforto,pitcher,1
109,Aaron Bummer,Mitch Moreland,pitcher,1
110,Aaron Bummer,Nate Lowe,pitcher,1
111,Aaron Bummer,Niko Goodrum,pitcher,6
112,Aaron Bummer,Omar Narvaez,pitcher,7
113,Aaron Bummer,Oscar Mercado,pitcher,1
114,Aaron Bummer,Robinson Cano,pitcher,1
115,Aaron Bummer,Rowdy Tellez,pitcher,2
