,winner,loser,who_won,score
0,A. j. Ellis,Arthur Rhodes,batter,2
1,A. j. Ellis,Octavio Dotel,batter,6
2,A. j. Pierzynski,Alfredo Simon,batter,3
3,A. j. Pierzynski,Andrew Cashner,batter,3
4,A. j. Pierzynski,Blake Wood,batter,3
5,A. j. Pierzynski,D.J. Carrasco,batter,6
6,A. j. Pierzynski,Fernando Rodney,batter,6
7,A. j. Pierzynski,Gil Meche,batter,3
8,A. j. Pierzynski,Hideki Okajima,batter,3
9,A. j. Pierzynski,Joakim Soria,batter,6
10,A. j. Pierzynski,Joel Zumaya,batter,6
11,A. j. Pierzynski,Max Scherzer,batter,12
12,A. j. Pierzynski,Ricky Romero,batter,1
13,A. j. Pierzynski,Robinson Tejeda,batter,6
14,A. j. Pierzynski,Scott Downs,batter,1
15,A. j. Pierzynski,Victor Marte,batter,12
16,A. j. Pierzynski,Zack Greinke,batter,3
17,A.J. Burnett,Adam Jones,pitcher,7
18,A.J. Burnett,Austin Kearns,pitcher,6
19,A.J. Burnett,Brayan Pena,pitcher,1
20,A.J. Burnett,Cesar Izturis,pitcher,1
21,A.J. Burnett,Nolan Reimold,pitcher,1
22,A.J. Burnett,Shin-soo Choo,pitcher,1
23,A.J. Burnett,Travis Hafner,pitcher,6
24,A.J. Burnett,Willie Bloomquist,pitcher,2
25,Aaron Cook,Bobby Wilson,pitcher,6
26,Aaron Cook,Dan Meyer,batter,3
27,Aaron Cook,Howie Kendrick,pitcher,6
28,Aaron Cook,Kevin Frandsen,pitcher,1
29,Aaron Cook,Mike Lamb,pitcher,1
30,Aaron Cook,Wes Helms,pitcher,6
31,Aaron Cunningham,Casey Janssen,batter,2
32,Aaron Cunningham,Gustavo Chacin,batter,6
33,Aaron Cunningham,Kyle McClellan,batter,3
34,Aaron Cunningham,Matt Belisle,batter,6
35,Aaron Cunningham,Mike Dunn,batter,2
36,Aaron Heilman,A. j. Ellis,pitcher,6
37,Aaron Heilman,Aaron Cunningham,pitcher,1
38,Aaron Heilman,Aaron Rowand,pitcher,6
39,Aaron Heilman,Alex Avila,pitcher,6
40,Aaron Heilman,Alfonso Soriano,pitcher,1
41,Aaron Heilman,Andre Ethier,pitcher,1
42,Aaron Heilman,Andres Torres,pitcher,1
43,Aaron Heilman,Ben Francisco,pitcher,1
44,Aaron Heilman,Bengie Molina,pitcher,6
45,Aaron Heilman,Blake Dewitt,pitcher,7
46,Aaron Heilman,Brad Hawpe,pitcher,1
47,Aaron Heilman,Brett Wallace,pitcher,6
48,Aaron Heilman,Buster Posey,pitcher,1
49,Aaron Heilman,Carlos Gonzalez,pitcher,2
50,Aaron Heilman,Carlos Lee,pitcher,1
51,Aaron Heilman,Casey Blake,pitcher,10
52,Aaron Heilman,Chase Headley,pitcher,7
53,Aaron Heilman,Chin-lung Hu,pitcher,1
54,Aaron Heilman,Chipper Jones,pitcher,2
55,Aaron Heilman,Cory Sullivan,pitcher,1
56,Aaron Heilman,Dan Uggla,pitcher,1
57,Aaron Heilman,Darnell Mcdonald,pitcher,1
58,Aaron Heilman,David Ortiz,pitcher,1
59,Aaron Heilman,Delwyn Young,pitcher,1
60,Aaron Heilman,Dexter Fowler,pitcher,1
61,Aaron Heilman,Drew Stubbs,pitcher,7
62,Aaron Heilman,Eric Hinske,pitcher,1
63,Aaron Heilman,Everth Cabrera,pitcher,7
64,Aaron Heilman,Freddy Sanchez,pitcher,6
65,Aaron Heilman,Garrett Jones,pitcher,12
66,Aaron Heilman,Geoff Blum,pitcher,1
67,Aaron Heilman,Geovany Soto,pitcher,6
68,Aaron Heilman,Giancarlo Stanton,pitcher,6
69,Aaron Heilman,Hiroki Kuroda,pitcher,1
70,Aaron Heilman,J. d. Drew,pitcher,1
71,Aaron Heilman,James Loney,pitcher,1
72,Aaron Heilman,Jamey Carroll,pitcher,1
73,Aaron Heilman,Jason Castro,pitcher,1
74,Aaron Heilman,Jason Giambi,pitcher,2
75,Aaron Heilman,Jason Heyward,pitcher,1
76,Aaron Heilman,Jason Jaramillo,pitcher,1
77,Aaron Heilman,Jay Gibbons,pitcher,7
78,Aaron Heilman,Jeff Keppinger,pitcher,1
79,Aaron Heilman,Jerry Hairston,pitcher,1
80,Aaron Heilman,Jhoulys Chacin,pitcher,1
