Player,Rank
Juan Soto,0.033725073148185104
Aaron Judge,0.02415413222775382
Isaac Paredes,0.022538933393782032
Jonathan India,0.020564470458125757
Jurickson Profar,0.01962341634195791
Mookie Betts,0.01723373487003493
Steven Kwan,0.016941019024572988
Nolan Schanuel,0.015447061179316681
Freddie Freeman,0.015151217640867031
Justin Turner,0.015031331998469781
Corbin Carroll,0.0143610338739773
Nico Hoerner,0.014257404578891792
Kyle Tucker,0.014060532187843762
Brendan Donovan,0.01391156345256867
Vladimir Guerrero,0.013053259711726502
Randy Arozarena,0.012859050847986202
Spencer Steer,0.012252825442166226
Mark Canha,0.012100613403600427
Marcus Semien,0.012007225594242138
Ha-seong Kim,0.011943663935228608
Brandon Nimmo,0.010774164385421385
Joey Ortiz,0.010678909701509195
Tyler Freeman,0.01049479372408602
Yordan Álvarez,0.010455894774895134
William Contreras,0.010403486411755019
George Springer,0.010280266757996887
Nathaniel Lowe,0.010269287050195986
Jake Cronenworth,0.009987698090601769
Jesse Winker,0.009982157477804758
Yandy Díaz,0.009946887379658879
Carlos Santana,0.009779248090685951
Danny Jansen,0.009662855835198164
Lamonte Wade,0.009494528426716825
Gabriel Moreno,0.009243107308444966
Dylan Moore,0.009083783541028765
Joc Pederson,0.0089979249492893
Jorge Soler,0.008939026346575346
Willson Contreras,0.008717746919100105
Richie Palacios,0.008476852283899694
Kyle Schwarber,0.008446642230888823
Alejandro Kirk,0.008439210251387112
Gleyber Torres,0.008378755259961098
Ketel Marte,0.008352301815346581
Bobby Witt,0.008236610029555029
Lars Nootbaar,0.008161202968825403
Carlos Correa,0.008103185303252504
Mike Tauchman,0.008073812189439962
Anthony Rendon,0.008056064007612497
Gunnar Henderson,0.007972016518648152
Whit Merrifield,0.007968056967120324
Pete Alonso,0.007772563339726098
Max Muncy,0.007418892437990177
Christian Yelich,0.007347771554041182
Luis Arráez,0.007219183851776391
Connor Joe,0.007206667266452079
Jeff Mcneil,0.007059922946561839
Jj Bleday,0.007041778379029841
Spencer Horwitz,0.007021132181250294
Masataka Yoshida,0.006802409489041698
Ryan Jeffers,0.0067800686791022104
Alex Bregman,0.006683059107211295
Bryson Stott,0.006565732518743768
Vinnie Pasquantino,0.006500349036947186
Bryce Harper,0.006500131285935434
Christopher Morel,0.006068568688913483
Dj Stewart,0.0060436414395178065
Nicky Lopez,0.006004176024589197
Max Schuemann,0.0059640110146242185
Nolan Arenado,0.005942324042686367
Alec Bohm,0.005931126565804407
Tj Friedl,0.005889728616848106
David Fry,0.005879029040685517
Adley Rutschman,0.005849203959153462
Willy Adames,0.005841168315638107
Alex Verdugo,0.005836297166219098
Víctor Robles,0.005802105269424417
Will Smith,0.005793108079876937
Austin Wells,0.005735683552219494
Josh Smith,0.005732066557019175
Andrew Mccutchen,0.005716716860637445
Marcell Ozuna,0.005711030355339715
Jake Mccarthy,0.005705760378212013
Miguel Rojas,0.00562375108806272
J. p. Crawford,0.005478467410997485
Geraldo Perdomo,0.005448056439220129
Jonah Bride,0.005421409484010082
Tyler Stephenson,0.005252239743112929
Xavier Edwards,0.00518637605024482
Ryan O'hearn,0.005081327828256689
Nick Loftin,0.005059956385351689
Carson Kelly,0.005014544474182736
Josh Naylor,0.004837992844980864
Robbie Grossman,0.00475578368975998
Charlie Blackmon,0.00472738606147022
Taylor Ward,0.004683536622816167
Brayan Rocchio,0.004614838586668337
Christian Walker,0.0045938629238288925
Matt Chapman,0.004467895545495268
Willi Castro,0.004397249549293455
Francisco Lindor,0.004312391184524955
