Player,ScaledRank
Kyle Hess,3.243807345967913
Luis Durango,2.466570784638136
Derlin Figueroa,2.355082242933829
Michael Turconi,2.342516033012156
Tommy Specht,2.2425124211443945
Dyan Jorge,2.153920198775998
Ryan Campos,2.0872638863571846
Caden Connor,2.0815851451097327
Raider Tello,2.0808563469965704
Jonah Cox,2.0801325857511466
Will Turner,2.066098600587765
Kale Emshoff,2.0622418302689236
Fenwick Trimble,2.061493460904592
Tommy Hawke,2.060036966047358
Dauri Fernandez,2.0590399823351233
Callan Moss,2.052567766164197
Ronald Hernandez,2.051591298590533
Payton Green,2.0507736754666372
Justin Crawford,2.0471248402254267
Zach Kokoska,2.039264556660406
Nic Kent,2.0379948425291805
Adrian Placencia,2.0357669261065854
Ryne Nelson,2.0222024746148226
Jhon Diaz,2.0118666695937066
German Ramirez,2.0091255744007355
Kade Kern,2.0078015412372774
Weston Eberly,1.9997233870484632
Alex De Jesus,1.9969783178568006
Austin St. Laurent,1.996822972119732
DJ Gladney,1.9939311676487501
Nick Podkul,1.9922420934258773
Omar Hernandez,1.9894789812432534
Kellen Strahm,1.9890561290576643
Jose Colmenares,1.9743571674999363
Dylan Campbell,1.9690420313311132
Carter Trice,1.9621435541977272
Victor Bericoto,1.9594526724532302
Yordany De Los Santos,1.9417008323997405
Jancel Villarroel,1.9273694686980063
Lucas Spence,1.9266687780284872
Gunner Gouldsmith,1.9128239296928384
Chandler Pollard,1.9032119891298107
Frainyer Chavez,1.8990910095038471
Ian Lewis,1.8954604930891208
Keiner Delgado,1.8902751387612846
Tyler Whitaker,1.8819131776772466
Juan Corniel,1.880846700792253
CJ Rodriguez,1.8742545392154455
Carlos Rodríguez,1.8631390563507053
Ethan Wilson,1.8415767832609231
Aaron Bracho,1.8278490374052143
Bryce Madron,1.8104504278935183
Tyler Rodriguez,1.8043749382727317
Josue De Paula,1.7955522411439782
Noah Mendlinger,1.780351425694656
Caleb Hobson,1.7796375038946062
Colby Jones,1.7663309449614888
Nick Lucky,1.7604818668403452
Jacob Berry,1.7568323627125146
Yonatan Henriquez,1.7443665194311317
Carlos Mendoza,1.7360703928959167
Ezequiel Pagan,1.7260073286683995
Will Taylor,1.7244333589628247
Yordalin Pena,1.710256197721483
Trey Paige,1.7088840518880746
Jack Rogers,1.69848139328824
Bubba Alleyne,1.6862417186576886
Matt Lloyd,1.677604579723531
Jack Costello,1.6471744709676899
Jase Bowen,1.6466328367636192
Ben Ramirez,1.6442574162494612
Justin Boyd,1.6355018867168576
Samuel Zavala,1.634240741940525
Sahid Valenzuela,1.6205358728806176
Ruben Ibarra,1.6104803205106673
Travis Swaggerty,1.6090722277522516
Andy Lugo,1.6060928234445047
Christian Cerda,1.589303519557452
Abrahan Gutierrez,1.5846860414765724
Avery Owusu-Asiedu,1.584533519627114
Jared Serna,1.580416944354931
Junior Perez,1.5354795339521667
Rainer Nunez,1.4950012351376365
Luis Suisbel,1.4945443198050203
Andrew Navigato,1.49126987027657
Edgardo Ordonez,1.4911319984536708
Caleb Ketchup,1.4696612290823832
Cal Conley,1.4679857625814032
Josh Caron,1.4410037519153522
Kelvin Alcantara,1.4240465463302712
Jared Thomas,1.4160096162213085
Jacob Jenkins-Cowart,1.410899285609182
Brenny Escanio,1.4105756077126221
Jordan Sprinkle,1.4083966642998988
Jesus Rodriguez,1.4013968175242295
Gage Miller,1.397169076251483
Jose Suarez,1.3919561632866162
Fraymi De Leon,1.37717425195116
Jeffrey Mercedes,1.3747329872959497
Zach Ehrhard,1.3687347666168328
Connor Caskenette,1.365912470446068
Braylen Wimmer,1.3558851997478425
Tommy Troy,1.3459705622489353
William Bergolla,1.33587078598748
Javier Vaz,1.3353254389670903
Jakey Josepha,1.3179270150000466
Travis Blankenhorn,1.3176194309329647
Diego Velasquez,1.3113577002061716
Junior Franco,1.306991379609771
Ralphy Velazquez,1.2999369843066422
Walker Martin,1.2922427396435283
Brandon Winokur,1.291100550512494
Blake Hunt,1.2844923280404437
Michael Arroyo,1.2841639775430604
Brayden Taylor,1.2778845670361005
Tavian Josenberger,1.264559919045112
Ian Petrutz,1.246866664093615
Roberto Campos,1.2444264105803378
Hudson Haskin,1.2291403477096976
Carter Cunningham,1.225631513267521
Joswa Lugo,1.2108187658858653
Mikey Romero,1.2043029358943085
Abimelec Ortiz,1.198763893589805
Omar Martinez,1.1981216142130016
Kody Hoese,1.190965023658336
Spencer Nivens,1.180791825501986
Jeremy Rodriguez,1.1789567851132645
Diego Gonzalez,1.159644661857622
Davis Diaz,1.150602307919508
Noah Myers,1.1487012250072959
Sabin Ceballos,1.1429133389398758
Jimmy Herron,1.1381646176526592
Francisco Acuna,1.1358667078249474
Jared Dickey,1.1321900317051208
T.J. White,1.1321060080561705
Dominic Pitelli,1.129757734504791
Jake Vogel,1.108112731462193
Parks Harber,1.1063571913060495
Blaze Jordan,1.1061620737865365
Jacob Gonzalez,1.1054828064159385
Max Anderson,1.1017142614336335
Grae Kessinger,1.0568641913385046
Jose Fernandez,1.05264092929529
Esmerlyn Valdez,1.042512780765927
Jeferson Morales,1.0330225342407335
Leonardo Bernal,1.032534848767266
Chase Jaworsky,1.0284426933148123
Joe Lampe,1.0252036554567139
Jay Allen II,1.0219008705448698
Kenny Piper,1.0057901383576762
Cooper Pratt,0.993233462896647
Brennan Milone,0.9904337045371707
Jacob Nottingham,0.9887940085371248
Juan Matheus,0.9876978447961821
Angel Mateo,0.982076359836909
Robert Brooks,0.9779399891303258
Eddie Park,0.9717664654956429
Micah Pries,0.9622918919722228
Carter Kieboom,0.9621611487183939
Lisbel Diaz,0.9516352205004377
Mike Jarvis,0.9474888953306617
Cade Marlowe,0.9465520401605519
Kevin Maitan,0.9350542316719632
Henry Bolte,0.9290765483091764
Walker Janek,0.923723198646498
Brandon Drury,0.918311945451506
Ryan Wrobleski,0.9157641347876851
Trent Farquhar,0.9145437590570051
Griff O'Ferrall,0.9070270885517425
Wes Clarke,0.8958692989670719
Ben Hartl,0.8952783209394888
J.T. Arruda,0.8923340280954668
Kyle Nevin,0.8883573910807309
Kay-Lan Nicasia,0.8872854610251835
Yordys Valdes,0.8861703054051082
JD Dix,0.8790361415144206
Myles Naylor,0.8780993409239993
Alfredo Alcantara,0.8759696656041895
Christian Bethancourt,0.8739536931502511
Austin Callahan,0.870686760041778
Jake Rucker,0.8664586905498987
Jud Fabian,0.8551448716761187
Cam Clayton,0.8529309085791812
Max Ferguson,0.8529173843855471
Tim Locastro,0.8455909939351679
William Lugo,0.8447894422746763
Dylan Shockley,0.8442077453978294
Marco Dinges,0.8404014548115296
Brian O'Keefe,0.8327594816393159
Rubel Cespedes,0.8290316927608657
Colin Davis,0.8240152910633302
Cristian Pache,0.8158194055439253
Wade Meckler,0.8113633797051765
Kahlil Watson,0.800906935091564
Kevin Sim,0.7960397760073737
Rosman Verdugo,0.7944776036416906
Willy Fanas,0.7903269191688093
Livan Soto,0.7855789097489406
Ryan Nicholson,0.7824849467568824
Raynel Delgado,0.7714034185052724
Orelvis Martinez,0.7709601081332024
Cole Urman,0.7668951977355729
Patrick Winkel,0.7642569044146517
Nelson Velázquez,0.764150759210496
Franklin Arias,0.7553072513161144
Héctor Rodríguez,0.7506936896002163
Cole Gabrielson,0.7422445138041756
Cooper Johnson,0.7319602130704703
Ismael Munguia,0.7215364578774561
Darrien Miller,0.7093425357020777
Robert Moore,0.7069675156712416
Andy Yerzy,0.7033624712287672
Jheremy Vargas,0.6983645043547116
Tres Barrera,0.6932370859652105
Keshawn Ogans,0.6890060481695126
Cameron Cauley,0.6756588503279488
Charles Leblanc,0.6712196622407222
Cooper Kinney,0.6702081071481831
Marcos Castañon,0.6661485705599771
Jonny DeLuca,0.6585222198853116
Carter Aldrete,0.6484174370674907
Dasan Brown,0.642571878441071
Chandler Seagle,0.641704119492775
Chris Okey,0.6413058650833796
Jorge Burgos,0.637903474910588
Austin Martin,0.6315856468434352
Matthew Batten,0.6290961136197954
Charlie Pagliarini,0.6277213840481061
Austin Gauthier,0.62757428399173
Julio Carreras,0.6272343732885977
Jose Gonzalez,0.62681090999763
Nehomar Ochoa Jr.,0.6197744117041429
Dylan O'Rae,0.615466308152713
Davis Wendzel,0.6086416584936281
Wilfredo Lara,0.6083768613236422
Josh Zamora,0.606976814646635
Conner Capel,0.6007232962734304
Aaron Judge,0.5870254480813681
Arol Vera,0.583422142959544
Trey Lipscomb,0.5821481404462018
Jesús Bastidas,0.5775292186983222
Rikuu Nishida,0.5769536511976948
Sal Stewart,0.5692431303419384
Albert Almora Jr.,0.5672452292779291
Brian Navarreto,0.5541530897204158
Carson Taylor,0.5506840684544013
Chandler Simpson,0.5337120462786215
César Salazar,0.5293891869387485
Devonte Brown,0.5264991283484077
Diego Hernandez,0.5237004695843183
Sam Brown,0.5002400589200443
Jake Mangum,0.491066109786046
Gabriel Gonzalez,0.4827035617020965
Kyler Fedko,0.4815078647830622
Connor Burns,0.4797937983787004
Jorel Ortega,0.47959701128743065
Jacob Wilson,0.47318734522878625
Harold Castro,0.4725569139217176
Oscar Colás,0.47105094970745404
Alejandro Kirk,0.4683499075680004
Miguel Amaya,0.4671414132954862
Brendan Jones,0.46002926980492664
Jonathan Aranda,0.45870858042131357
Bo Bichette,0.45868920742245
Nico Hoerner,0.4487366084760165
David Hensley,0.4438873883566948
Bryce Johnson,0.4431646895314498
J.D. Davis,0.4393891811692078
Alec Burleson,0.4312732120790842
Jeremy Peña,0.4283429444643018
Max Muncy,0.4215574763271814
José Fermín,0.41934997055800605
Vladimir Guerrero Jr.,0.4186316087029608
Samad Taylor,0.41721843486605625
Ethan Salas,0.41299723610632966
LuJames Groover,0.4115299392079085
Joey Loperfido,0.40423421126517334
Petey Halpin,0.40421899191954486
Max Stassi,0.40187918175165
Juan Soto,0.39862850290714874
Josh Naylor,0.39806601473681114
Xavier Edwards,0.39501056960957204
Carson DeMartini,0.38842114488038554
Will Smith,0.38738005542214754
Zach Dezenzo,0.3833975821045689
Joe Hudson,0.38273635970057435
Hyeseong Kim,0.3819272895511453
Adam Hackenberg,0.37929738102251936
Gabriel Moreno,0.37663292695317613
Kevin Parada,0.3727637411302232
Quincy Hamilton,0.3699203465422824
Oscar Gonzalez,0.3675122132113757
George Springer,0.3648548062891786
Tyler Hardman,0.36365816723729477
Ronald Acuña Jr.,0.36305794697578964
Charles McAdoo,0.36296521135149346
Andrew Pinckney,0.3627330188805638
Trea Turner,0.3625505447758401
Jasson Domínguez,0.3584411753849998
Kyle Stowers,0.3583392150645807
Geraldo Perdomo,0.3570112593147865
Yandy Díaz,0.35370905325962565
Elly De La Cruz,0.3514430684617762
Luiyin Alastre,0.3510933693085306
Tomás Nido,0.35052669872668735
Romy Gonzalez,0.35011725005799604
Yordan Alvarez,0.34964787989725493
Bobby Witt Jr.,0.3476311275331382
Carlos Correa,0.3450213291537898
Cooper Ingle,0.3445572178740672
Brice Turang,0.3433460417896415
Nick Roselli,0.3414746434238196
Michael Chavis,0.3414359709191967
Fernando Tatis Jr.,0.3409807260894615
Carlos Colmenarez,0.3384851515437279
Matt Olson,0.3373328760780189
Chad Wallach,0.33719707918811015
Sal Frelick,0.33451939949197584
Miles Mastrobuoni,0.3323832824481562
Carson Roccaforte,0.33026895444368437
Luis Arraez,0.3298354650266002
TJ Friedl,0.3295935226332307
