Player,ScaledRank
Francisco Pena,6.5647976372440455
Carlos Perez,5.110811342236899
Nolan Arenado,4.413550680908929
Aaron Judge,4.332111145841793
Brian Dozier,4.18955472829935
Nelson Cruz,4.137801167255794
Giancarlo Stanton,4.131450484253539
Justin Smoak,4.1091805149012375
Charlie Blackmon,4.096967961319581
Jose Ramirez,4.023754770648311
Ryan Zimmerman,4.019591400471464
Josh Donaldson,3.963340851534009
Joey Votto,3.962472086644614
José Abreu,3.9620739668252094
Manny Machado,3.906035255776232
George Springer,3.905126878295933
Jonathan Schoop,3.8846396380342205
Mookie Betts,3.812661184552394
Didi Gregorius,3.7993744353492342
Justin Turner,3.7957386245894016
Jose Altuve,3.757527521854643
Max Stassi,3.738482840121476
Carlos Correa,3.7293936037135262
Evan Longoria,3.7099800661046376
Kendrys Morales,3.68496350204895
Manuel Margot,3.6681920769415943
Corey Dickerson,3.65771905484546
Paul Goldschmidt,3.652463947112962
Josh Bell,3.6235630546107926
Melky Cabrera,3.601118352213734
Daniel Murphy,3.589869039248723
Marcell Ozuna,3.5495481576594354
Cody Bellinger,3.513645131290576
Whit Merrifield,3.4571793351443367
Mike Trout,3.432085209741667
Adam Jones,3.430095712849521
Raudy Read,3.4185741720809455
Logan Morrison,3.389186354358198
Steven Souza,3.337451873349685
Freddie Freeman,3.261469664718512
J. d. Martinez,3.2525423554882553
Jay Bruce,3.186228240842378
Eddie Rosario,3.183191551910397
Salvador Perez,3.166772983572882
Avisail Garcia,3.1614615809962205
Nick Castellanos,3.1519032293293163
Adam Duvall,3.14141733813408
Elvis Andrus,3.116418423154855
Mitch Haniger,3.1145897758818304
Eric Thames,3.082996262216859
Kevin Pillar,3.0746496193393407
Matt Carpenter,3.0701675102225403
Renato Nunez,3.0606377710517956
Bryce Harper,3.0566020744483215
Albert Pujols,3.029210135073609
Rhys Hoskins,2.9902730524777827
Anthony Rizzo,2.9807506578340877
Wil Myers,2.968915397959027
Travis Shaw,2.965038005975804
Michael Conforto,2.9588860009518374
Edwin Encarnacion,2.957112195797922
Andrew Mccutchen,2.9406661216243744
Trevor Story,2.9286179281251417
Carlos Santana,2.9283923731343187
Ian Happ,2.9220821742194505
Scott Schebler,2.9207978609396785
Dj Lemahieu,2.9121990141422547
Hanley Ramirez,2.9085868252243205
Trey Mancini,2.9041255526772063
Eric Hosmer,2.89403781030758
Kris Bryant,2.889973440956756
Gary Sanchez,2.862453624949402
Ryon Healy,2.859165584941974
Robinson Cano,2.8481923613104314
Khris Davis,2.8471858229015945
Max Kepler,2.8213832090706883
Ryan Braun,2.8111469922657677
Brett Gardner,2.7900671329677476
Yuli Gurriel,2.783835644681034
Miguel Sano,2.773499117474547
Chris Stratton,2.7630528672027386
David Peralta,2.7501872829953657
Mark Reynolds,2.73772922282549
Jake Lamb,2.7351748828960463
Tommy Joseph,2.7262368256692007
Corey Seager,2.723062995648867
Mike Moustakas,2.722465183958139
Chris Taylor,2.7210862244016116
Andrew Benintendi,2.6974071672507884
Christian Yelich,2.687457860549914
Brandon Woodruff,2.659766669331939
Odubel Herrera,2.6195055267307223
Yasiel Puig,2.5844053796286497
Mitch Moreland,2.557301220134318
Cesar Hernandez,2.554092731004119
Marcus Stroman,2.545398192699358
Joe Panik,2.5119821355635166
Alex Presley,2.481115466603312
Tim Beckham,2.4729915064248513
Eduardo Escobar,2.462459532897222
Domingo Santana,2.4581407173462995
Zack Cozart,2.454729734516019
Francisco Lindor,2.4468950362308717
Matt Olson,2.445869587723372
Tim Federowicz,2.438370738413414
Buster Posey,2.4280256889649414
Denard Span,2.4093603802505856
Wilson Ramos,2.405540465634801
Kole Calhoun,2.392366891440628
Ender Inciarte,2.3790559050661413
Mark Trumbo,2.366937627131368
Yangervis Solarte,2.3002080071146445
Yadier Molina,2.298346297180577
Lonnie Chisenhall,2.29422843085695
Starlin Castro,2.247249686030486
Jose Bautista,2.1973451717915933
Tim Anderson,2.1805603357488503
Javier Baez,2.1774690877133263
Justin Bour,2.168861877447928
Matt Davidson,2.159137185463434
Ian Kinsler,2.1573619911896857
Christian Villanueva,2.1540682473506374
Peter Bourjos,2.110966640721767
Hunter Pence,2.108568899438046
Dexter Fowler,2.0982209249031483
Scooter Gennett,2.0960617980896754
Justin Upton,2.0886310517235613
Lorenzo Cain,2.0650811822037483
Jed Lowrie,2.0357316582576512
Shin-soo Choo,2.0205781067040007
