Player,Rank
Austin Jackson,-0.2649526918820919
Adrian Sanchez,-0.2652247008279662
Aaron Altherr,-0.2652781274098639
Brandon Dixon,-0.26806620609280074
Cameron Maybin,-0.2681267946583923
Stevie Wilkerson,-0.270161197301418
Robbie Ray,-0.2716999731714913
Russell Martin,-0.27352317340268567
Robinson Chirinos,-0.2740702132172268
Isiah Kiner-falefa,-0.27571403752274926
Shane Robinson,-0.275993446651167
Victor Robles,-0.2765610350128078
Wade Miley,-0.2773010767137063
Ryan Rua,-0.2775491225052757
Carlos Martinez,-0.278589329465072
Greg Bird,-0.2793203094443078
Miles Mikolas,-0.2801635313132659
Kyle Higashioka,-0.2854742683100873
Socrates Brito,-0.28601890749807024
Taylor Ward,-0.2864826697708053
Ryan Lamarre,-0.28806511907255816
Steven Duggar,-0.2885252278501073
Derek Fisher,-0.2887461406588677
Brian Mccann,-0.2891615162678001
Charlie Tilson,-0.2895017687507038
Randy Rosario,-0.2914242876673637
German Marquez,-0.2934812767808393
Bruce Maxwell,-0.29406212836440315
Alex Verdugo,-0.2942705740385902
Walker Buehler,-0.2957606008956994
Delino Deshields,-0.29589514044861087
Adam Engel,-0.296011302875841
Austin Wynns,-0.29613995824839967
Jose Bautista,-0.29979869659668446
Addison Russell,-0.3018057634058351
Jb Shuck,-0.3021459194673256
Adeiny Hechavarria,-0.30277853182885756
Dawel Lugo,-0.30309415518420707
Nick Ciuffo,-0.30330539224727554
Chris Stewart,-0.3036323513169769
Brock Holt,-0.3039941936830727
Yandy Díaz,-0.30551849118458496
Vince Velasquez,-0.3061084809863128
Jake Lamb,-0.30917551830893386
Rene Rivera,-0.3093716351797786
Jose Rondon,-0.30961956309347693
Clay Buchholz,-0.3133865629274643
Franklin Barreto,-0.31411262778271554
Andrew Susac,-0.31485450940221715
Tim Federowicz,-0.3162593967387467
Jarrod Dyson,-0.31648626402778035
Francisco Arcia,-0.316675503868387
Chris Gimenez,-0.31716923947515185
Tyson Ross,-0.32012766775771045
Anthony Desclafani,-0.32032272423201297
Ryan Goins,-0.32072533256266933
Nick Martini,-0.32563250264743426
Rob Refsnyder,-0.325652369575964
Zack Cozart,-0.3275615880580075
Brent Suter,-0.3294495286529177
Chris Young,-0.32964718666364684
Christian Vazquez,-0.33229345568221097
Guillermo Heredia,-0.3339774776450232
Caleb Joseph,-0.3370752529913403
Tommy La stella,-0.337114404994601
J. a. Happ,-0.3374160250784928
Austin Gomber,-0.33880130098093597
Ryan Cordell,-0.3391792413166901
Josh Donaldson,-0.3394961576494684
Tyler Naquin,-0.34041791811851513
Jose Reyes,-0.3428924529510237
Boog Powell,-0.3459645632778032
Max Moroff,-0.347932227197562
Andrew Toles,-0.3498084425229886
Jay Bruce,-0.35057129398839904
Taylor Motter,-0.35257815284878585
Dylan Cozens,-0.3531796351530272
Matt Szczur,-0.3564988219345285
Jon Berti,-0.3592649686432101
Carlos Perez,-0.3594902791815799
Gio Urshela,-0.36034712712627326
