Player,Rank
Steven Matz,1.5519099396789442
Ryan Lamarre,1.3548214257469875
J. a. Happ,1.2932595535605018
Paul Goldschmidt,1.1222952960433068
Josh Donaldson,1.0978725536288723
Ronald Torreyes,1.081485193241791
Aj Pollock,1.0611259645406037
J. d. Martinez,1.0581656761547746
Tony Sanchez,1.048304080891408
Nolan Arenado,1.042562248029053
Nelson Cruz,1.0349455946939456
José Abreu,1.0299035425351817
Ryan Raburn,1.0210648553886035
Charlie Blackmon,1.019100678114677
Dee Strange-gordon,1.0134288638456015
Jose Altuve,1.0011531568640761
Joey Votto,0.9953065393814284
Manny Machado,0.9904569766344966
Brandon Phillips,0.9806905901950446
Jason Heyward,0.9711213435717977
Todd Frazier,0.9575655325070296
David Peralta,0.9572935228720726
Jason Kipnis,0.9533050645257297
Prince Fielder,0.9519317603132795
Dj Lemahieu,0.9408596392558196
Matt Carpenter,0.9405589841366561
Logan Forsythe,0.932765368615916
Miguel Cabrera,0.9311419703007168
Lorenzo Cain,0.9311103919524389
Eric Hosmer,0.928705879141783
Mike Trout,0.9209484849619298
Marlon Byrd,0.9204207875785222
Ian Kinsler,0.9155147948056288
Carlos Gonzalez,0.9076776183680125
Yoenis Céspedes,0.8999185459916758
Anthony Gose,0.8988458266590628
Bryce Harper,0.8961570052449415
Gregory Polanco,0.8935549136223928
Mike Moustakas,0.8935260303382405
Xander Bogaerts,0.8917258029625871
Khris Davis,0.881201377955625
Mookie Betts,0.8786338813916756
Kyle Seager,0.8761969375519434
Melky Cabrera,0.8703298316258451
Kris Bryant,0.8691843813022601
Freddy Galvis,0.8641535872786843
Anthony Rizzo,0.8614028511628133
Evan Longoria,0.8522411076470425
Michael Brantley,0.8489472112198374
Curtis Granderson,0.8489370784573309
Darwin Barney,0.8437168865043864
Elvis Andrus,0.8436585006157248
Dexter Fowler,0.8318313067139609
Justin Morneau,0.8227216785013336
Corey Dickerson,0.8082413267775422
Adrian Beltre,0.8064009221553757
Chris Davis,0.8002367104990145
Kole Calhoun,0.791950256276913
David Ortiz,0.7918289554648463
Charlie Morton,0.7890238690006844
Adam Eaton,0.7867060959110458
Jacoby Ellsbury,0.7856207649048518
Carlos Correa,0.784365399680652
Marcus Semien,0.7832146722606461
Alcides Escobar,0.7778187410766635
Marcell Ozuna,0.7769133121579306
Matt Duffy,0.7743794081855041
Andrew Mccutchen,0.7743317151097296
Edwin Encarnacion,0.7737523437006757
Brett Lawrie,0.7623428695921178
Josh Reddick,0.760913459260099
Kendrys Morales,0.7475997992937435
Martin Prado,0.7430002013076241
Daniel Murphy,0.742288030137872
Brett Gardner,0.7395772794586083
Trevor Plouffe,0.7332919749595077
Jean Segura,0.7315685318862384
Jay Bruce,0.7287653320811963
Seth Smith,0.7267800575799717
Adam Jones,0.7246429118488192
Ryan Lollis,0.7212884867783468
Evan Gattis,0.7167078937328082
Shin-soo Choo,0.7125576699100801
Jhonny Peralta,0.7108582385491534
Jose Bautista,0.7061095607322123
Matt Kemp,0.7055818374527635
Kevin Pillar,0.6916312488599426
Mitch Moreland,0.6868129946623232
Steven Souza,0.6793244167355204
Starlin Castro,0.669080320741266
Robinson Cano,0.6553765841937732
C. j. Cron,0.6524973448235034
Carlos Santana,0.650353685039133
Andre Ethier,0.6500840989385986
Adrian Gonzalez,0.6485552619956022
Albert Pujols,0.6477108198768862
Alex Rodriguez,0.6438916218535085
Adam Lind,0.6427074036928916
Jeff Francoeur,0.6378432355437668
Neil Walker,0.6365289778450448
A. j. Pierzynski,0.6357146811424536
Ian Desmond,0.6336645789903996
Ryan Braun,0.6293750661356744
Francisco Lindor,0.613386922105755
Mike Napoli,0.6117529432951432
Stephen Piscotty,0.6051204873822901
Angel Pagan,0.6017904655989988
Stephen Vogt,0.59806622940393
Franklin Gutierrez,0.5975859294522267
Chris Coghlan,0.5972703746593128
Pedro Alvarez,0.5961746919207351
Nick Markakis,0.5943744876197916
Logan Morrison,0.5887396731526302
Rougned Odor,0.5831327592808802
Yunel Escobar,0.5728747133312035
Christian Walker,0.5718603001370952
Justin Turner,0.5712426729711342
Dustin Pedroia,0.5689996452923132
Aaron Hicks,0.5655678634829482
Avisail Garcia,0.55182941592014
Joe Panik,0.5500179748091237
Buster Posey,0.5489320926698992
Trayce Thompson,0.5436705589667283
Torii Hunter,0.5338853325600404
Odubel Herrera,0.533499928394559
Brandon Belt,0.531141514702767
Brian Mccann,0.5260738492193807
Justin Bour,0.5257802528913003
Jake Lamb,0.5225750111464889
Chase D'arnaud,0.5199177119372194
Derek Norris,0.5168681836837973
Starling Marte,0.5142711386916695
Brian Dozier,0.5105321813432462
Nick Castellanos,0.5055063031674598
Jesus Montero,0.5017175771427547
Darin Ruf,0.49829837792516385
Yangervis Solarte,0.49395644540782924
George Springer,0.48986982689546366
Enrique Hernandez,0.48320827301300623
Victor Martinez,0.48047640576401096
Billy Burns,0.4801976339740888
Colby Rasmus,0.4780950882297592
Lonnie Chisenhall,0.4748718679284872
Ender Inciarte,0.47383816554193203
Ryan Howard,0.4590665777215227
Asdrubal Cabrera,0.45452813450094426
Nick Hundley,0.4512511968868271
David Freese,0.44662016234535756
Jose Pirela,0.4452499587581025
Salvador Perez,0.4440724147026216
Ben Zobrist,0.4439504927310931
Tommy Pham,0.4378025657697198
Carlos Beltran,0.43735417137761484
Jonathan Schoop,0.4313272353155287
Chris Colabello,0.427396205349956
Paulo Orlando,0.42707793146046596
Joe Mauer,0.42084226034603994
Ramon Cabrera,0.42024248594717
Tyler Collins,0.42007916783436566
Christian Yelich,0.41017980446202795
Kelly Johnson,0.4001804344217934
Billy Butler,0.39892824212167394
Justin Smoak,0.39274523373846504
Lucas Duda,0.39109159999015464
Travis Shaw,0.38804877811316163
Pablo Sandoval,0.38367403910615666
Hanley Ramirez,0.382163288857565
Aramis Ramirez,0.38182647893481836
Ben Revere,0.3729909671142114
Mark Teixeira,0.37170449843027514
Joaquin Arias,0.3698283993752171
Luis Jimenez,0.3693794741851137
Justin Upton,0.36910239415137686
Giancarlo Stanton,0.36712761391181425
Joey Butler,0.3572166038766045
Juan Lagares,0.3570863171702575
Kyle Schwarber,0.3521194183040574
Troy Tulowitzki,0.35048588428205246
Freddie Freeman,0.3435962020496913
David Murphy,0.34051097344870973
Jimmy Paredes,0.33720534795096024
Danny Valencia,0.33484479274794404
Travis D'arnaud,0.334370944978988
Juan Uribe,0.3278281903101784
Mark Trumbo,0.31925509524936485
Jerad Eickhoff,0.31702612842296685
Cameron Maybin,0.31612961091479874
Wilin Rosario,0.3145901795005237
Chase Headley,0.3133443463741347
Brandon Crawford,0.31046850799149106
Brad Miller,0.3028045371430679
Mikie Mahtook,0.30092095071704816
Jorge Soler,0.2972464293664254
Kennys Vargas,0.2903404846001476
James Jones,0.28540728997982384
Gerardo Parra,0.28418442433682894
Josh Phegley,0.27905988457486597
Erick Aybar,0.2655578250825372
Rajai Davis,0.25659807361733245
Adonis Garcia,0.25420689323335577
Jason Rogers,0.2481471856298971
Wil Myers,0.24760910423570495
Ryan Zimmerman,0.2465869796922506
Steven Moya,0.24613144148511606
Nori Aoki,0.23345501539655217
Alexei Ramírez,0.224612877250492
Brandon Moss,0.22142695401059304
Kevin Kiermaier,0.22066398351537042
Delino Deshields,0.21631823779207382
Mark Canha,0.2091505909713299
Austin Jackson,0.1993942038575349
James Loney,0.19179362029193456
Marwin Gonzalez,0.1860894664322685
Kolten Wong,0.18335467886615442
Didi Gregorius,0.17819307615352853
Carl Crawford,0.1750120889293517
Kyle Blanks,0.17472288462825677
Bryan Anderson,0.1745157397128487
Eugenio Suarez,0.1714250345855823
Chris Young,0.1712124642198718
Stephen Strasburg,0.16606884723422025
Eddie Rosario,0.1627212476172279
Luis Valbuena,0.16052072165137418
Andrelton Simmons,0.15875434429746274
Jimmy Rollins,0.1569608054614755
Wilson Ramos,0.15611069217457532
Adam Laroche,0.15568012834181566
Jonathan Lucroy,0.15548464190629246
Preston Tucker,0.15108804574390156
Cody Asche,0.1504413927841406
Tyler Ladendorf,0.14874588687415272
Alex Gordon,0.148340461464452
Eduardo Escobar,0.14815702530860037
Wilmer Flores,0.141567451005976
Brandon Guyer,0.12798686521641148
Trea Turner,0.12647311260923616
Steve Clevenger,0.12367702462391762
Russell Martin,0.12360352504128229
Yasmany Tomás,0.11969746036387478
Brian Bogusevic,0.11908627747526611
Jace Peterson,0.11901101275135764
Mike Aviles,0.10905401643505448
Wil Nieves,0.09929262937243181
Ketel Marte,0.08591252797446632
Cesar Hernandez,0.08494019611156434
Howie Kendrick,0.08290385919212727
Chris Owings,0.07114272825402637
Rob Refsnyder,0.066237265407839
Maikel Franco,0.06452831177156557
Shane Peterson,0.06109610429563234
Kurt Suzuki,0.06099154638795414
Jose Reyes,0.056928592277513235
Cory Spangenberg,0.05490190989424602
Nolan Reimold,0.05409459512437885
Scooter Gennett,0.04853979734855978
Michael Cuddyer,0.04628330104882025
Michael Taylor,0.04276828473880043
Caleb Joseph,0.04242287763829182
Chase Utley,0.0362351695956647
Tucker Barnhart,0.020482528576170896
Josh Harrison,0.015906228934541702
Pedro Ciriaco,0.015782012394677778
Miguel Sano,0.013499128101072996
Jason Bourgeois,0.012676907700723083
Clint Robinson,0.012669559518599476
Addison Russell,0.006391904182661369
Jed Lowrie,0.0013762594213379423
Doug Bernier,0.0005523773255038167
Wilmer Difo,0.0005523773255038167
Nick Ahmed,-0.0006816191417704191
Ian Kennedy,-0.0018394468254593348
Martin Maldonado,-0.002465888353810624
Ichiro Suzuki,-0.002882993730823658
Leury Garcia,-0.0042128609307256265
Rob Brantly,-0.004901131336734844
Joe Ross,-0.005179967193246088
Brandon Drury,-0.007069607670573304
Aaron Nola,-0.00964891246115593
Chris Carter,-0.011672639776550772
Ryan Strausborger,-0.014478480791789343
Billy Hamilton,-0.016549498801579656
Miguel Montero,-0.016631464452214143
Matt Den dekker,-0.017264812300336548
Alex Guerrero,-0.01973624530813192
Luke Maile,-0.024394058666137308
J. t. Realmuto,-0.027183642493086017
Yadier Molina,-0.02941415578835773
Tim Lincecum,-0.030050630988881444
Francisco Cervelli,-0.03230591216326118
Brock Holt,-0.03573838517516183
Adeiny Hechavarria,-0.03838920316172279
Adam Morgan,-0.04137816469368917
Jung ho Kang,-0.041940819692033046
Devon Travis,-0.04279942376366078
Matt Wieters,-0.04544771900895605
Welington Castillo,-0.04716225714044405
Jackie Bradley,-0.05033496546222968
José Iglesias,-0.05266726947796156
Randal Grichuk,-0.053977598811806596
Jake Marisnick,-0.05730853651226184
Anthony Rendon,-0.062063733940595785
Cody Ross,-0.06278004533342417
Scott Schebler,-0.06604926966828396
Brett Wallace,-0.0671917008859566
Alex Rios,-0.06830580675025752
Carlos Ruiz,-0.07146211317632839
Denard Span,-0.07296548194330042
Omar Infante,-0.07464416025245948
Zack Cozart,-0.07564365612101197
Ryan Goins,-0.07847323855129075
John Mayberry,-0.07966831114000535
Sean Rodriguez,-0.08105357184258569
Geovany Soto,-0.08262574917576358
Slade Heathcott,-0.08358433497659205
Johnny Giavotella,-0.0872018842155672
Curt Casali,-0.08883979366303962
Jordy Mercer,-0.08921138174958884
Dustin Ackley,-0.09117373531619845
David Wright,-0.0933786098642999
Tanner Roark,-0.09378912710036671
Jason Castro,-0.09460017016610545
Tim Beckham,-0.09561014999587676
James Mccann,-0.09679041805869408
Matt Szczur,-0.10004011208000978
Conor Gillaspie,-0.10040173779855571
Travis Snider,-0.10282798015303117
Gregor Blanco,-0.10605069350470231
Chris Johnson,-0.10611040677728788
Daniel Castro,-0.10662826641257578
Jose Ramirez,-0.10967602139619363
Ike Davis,-0.10979639476561343
Ruben Tejada,-0.11723155189893389
Danny Espinosa,-0.1241479954512572
Yonder Alonso,-0.12605655509410496
Will Middlebrooks,-0.12789722258091185
Christian Colon,-0.12823611860512307
Tom Murphy,-0.1300694902952455
Corey Seager,-0.13178593368651817
Joc Pederson,-0.13184448339702834
Alex Presley,-0.1319212822289523
Elian Herrera,-0.13270323874742423
Mike Leake,-0.1337247148592084
Michael Conforto,-0.1363933765820899
Aaron Hill,-0.1369631782274954
Marc Krauss,-0.13726201278155506
Paul Janish,-0.1374006423666949
Hunter Pence,-0.1382922586684752
Yan Gomes,-0.13907386052340218
Mike Zunino,-0.13919423766055983
Ben Paulsen,-0.1399032723856342
Steven Tolleson,-0.14131682819867208
Tim Cooney,-0.1443822568045816
Yasmani Grandal,-0.14513844189304997
Jose Fernandez,-0.14554621051938585
Jerry Sands,-0.14829458072161497
Brayan Pena,-0.15004419973555588
Henry Urrutia,-0.1511542638128724
Jayson Werth,-0.1535668913355941
Cole Gillespie,-0.15689014317986819
Max Stassi,-0.1569668123879327
Mark Reynolds,-0.1574746493611781
Cameron Rupp,-0.15804276411157525
Archie Bradley,-0.16233302442677966
Mason Williams,-0.16281260935272843
John Jaso,-0.16576235969472092
Steve Pearce,-0.1659629625948165
J. p. Arencibia,-0.1662516628782792
Clayton Kershaw,-0.16794891903182757
Jedd Gyorko,-0.16898121926136425
Dan Johnson,-0.16907283950984645
Alejandro De aza,-0.1700892013074647
Ryan Flaherty,-0.17185504306988292
Eduardo Nunez,-0.17514299723564458
J. r. Murphy,-0.1755914211794663
Tomas Telis,-0.17820874461865585
Carlos Sanchez,-0.17949351490729046
Matthew Joyce,-0.18013153523636877
Dioner Navarro,-0.18134124334487198
Javier Baez,-0.18275888635071924
A. j. Ellis,-0.18356001873933048
Chris Dominguez,-0.18379702501066672
Scott Van slyke,-0.18432006089398167
Jemile Weeks,-0.18489926858368336
Justin Ruggiano,-0.1850465805492697
Jose Peraza,-0.18925532593739203
Alex Wood,-0.18986178568693374
Kelby Tomlinson,-0.18987666841656542
Chris Gimenez,-0.19137399417143938
Ivan De jesus,-0.19185655895378995
Hank Conger,-0.192506041725978
Michael Mckenry,-0.19455862158191395
Andres Blanco,-0.1955946274687298
Collin Cowgill,-0.1964395292886237
Jefry Marte,-0.19757897635660837
Zack Greinke,-0.20449300148775762
Corey Hart,-0.20606986623012333
Rusney Castillo,-0.20836967722666913
Anthony Recker,-0.20943916806433735
Socrates Brito,-0.2096359081580734
Justin Maxwell,-0.2117243793170072
Jb Shuck,-0.21248842479506747
Blake Swihart,-0.21293002752297988
Tyler Saladino,-0.21396063303376045
Tyler Flowers,-0.21547225789105903
Bryan Holaday,-0.21578711158939454
Tyler Moore,-0.22068841135444542
Rafael Ynoa,-0.22637996889329712
Matt Garza,-0.2286882680391629
Joey Gallo,-0.22927897066716868
Chris Rusin,-0.2312104648896393
David Dejesus,-0.23343045560188702
Hernan Perez,-0.23951265257053275
Logan Schafer,-0.2397965839409596
Todd Cunningham,-0.24296347988139505
Yasiel Puig,-0.244895813078268
Christian Bethancourt,-0.24508693293424513
Josh Smith,-0.2454882872181605
Micah Johnson,-0.25101490311348706
Carlos Perez,-0.25160505693967533
Derek Dietrich,-0.25306258602831505
Carlos Gomez,-0.25331576103898745
Jose Lobaton,-0.2543602329483301
Jesus Sucre,-0.2549574372907406
Allen Craig,-0.25518516475077896
Jake Elmore,-0.25550057043732244
Brandon Barnes,-0.2569980577164872
Stephen Drew,-0.2581130165928305
Kyle Lohse,-0.26075869178118455
Jaime Garcia,-0.26107793288592956
Danny Santana,-0.26146612877383146
Alexi Amarista,-0.26341468608655755
Chris Denorfia,-0.2659575018138166
Greg Bird,-0.2666170411817235
C. j. Wilson,-0.2668800296821304
Darnell Sweeney,-0.26840294409186516
Jordan Schafer,-0.2695878547995081
Noah Syndergaard,-0.27248495206703577
Michael Wacha,-0.27344879827039115
Josh Wilson,-0.2744719450148242
Shane Victorino,-0.27480434875967025
Mike Olt,-0.27512228207733924
Matt Hague,-0.27579172232105714
Jake Smolinski,-0.27745473239884966
Ryan Brett,-0.27835988482278506
Jon Lester,-0.27902872977333454
Leonys Martín,-0.27935657207014813
Grady Sizemore,-0.2796404511194544
Ryan Rua,-0.2813354559807017
Josh Hamilton,-0.28169002192715625
Robbie Ray,-0.28229413007488885
Rubby De la rosa,-0.28246687043655827
Chris Heisey,-0.28308651089098363
Delmon Young,-0.28382473465687535
Tyler Matzek,-0.28438669143103923
J. j. Hardy,-0.2861591743657903
Dariel Álvarez,-0.2906211987735565
Brendan Ryan,-0.29069074701884234
Chris Iannetta,-0.2913875475206958
Carlos Peguero,-0.2922372660454986
Marco Estrada,-0.29343696148938603
Odrisamer Despaigne,-0.2935669014953002
Raisel Iglesias,-0.2939615764115663
Alex Avila,-0.2954252675577924
Will Venable,-0.2959435257185166
Jackson Williams,-0.2969221519316023
Lance Lynn,-0.29922562102602945
Jorge Polanco,-0.30026419459963466
Peter Bourjos,-0.3014007351644269
Jon Gray,-0.3022111679839783
Xavier Scruggs,-0.3022803913425126
Mike Foltynewicz,-0.3028371374779526
Gio Urshela,-0.30398119307627114
Aaron Altherr,-0.3073887920547345
