Player,ScaledRank
Adael Amador,-498551.9640739641
David Martin,-498820.280966081
Livan Soto,-499617.2624013555
Cal Stevenson,-499842.7325461972
Ethan Murray,-499847.060433357
Colby Thomas,-500135.2515834085
Tanner Murray,-500608.94246528886
Cody Morissette,-501627.7301970413
Tristin English,-501817.43253593124
Niko Goodrum,-501827.2238798179
Eduarqui Fernandez,-501944.3817503057
Jason Vosler,-502018.2049531382
Luisangel Acuña,-502081.95540647395
Buddy Kennedy,-502288.9525305706
Alexander Ovalles,-502377.19027250924
Owen Miller,-503400.5254391433
Tristan Gray,-503632.796867104
Phillip Evans,-503671.94751708925
Miguel Hernandez,-504075.8972548811
Darren Baker,-504502.16707114264
Corey Rosier,-504596.77010446566
Trenton Brooks,-505516.07956154144
Errol Robinson,-505952.7546736657
Donovan Walton,-506197.2622641768
Joe Suozzi,-506387.7728874165
Luis De los santos,-506734.9223790982
RJ Schreck,-507437.57756619115
Charles Leblanc,-507548.8801871925
Travis Blankenhorn,-507724.065192266
Nick Solak,-507728.6562081218
Rafael Ortega,-508134.14714665205
Bill Knight,-508435.7588944435
Wade Meckler,-508628.51840259315
Matt Mervis,-508636.3813601376
Javier Sanoja,-508637.45188123564
Andres Sosa,-508692.5219608445
Drew Romo,-508772.8886284103
Tommy Sacco Jr.,-508887.76836484036
Carlos De La Cruz,-508963.9967956209
Colby Halter,-509219.90122741775
Luke Williams,-509419.27652035013
Elvis Andrus,-509560.4596071766
Steward Berroa,-509845.6222354468
Logan Porter,-509917.60607139854
Jonathan Ornelas,-510077.41299630224
Cooper Bowman,-510216.01112146315
Luke Berryhill,-510233.42383025563
Nick Yorke,-510371.6522087514
Johnathan Rodríguez,-510389.24105782737
Tyler Locklear,-510397.9319728793
Nick Podkul,-510410.4945672739
Mark Kolozsvary,-510425.67037886614
Ehire Adrianza,-510537.3244707251
Joe Dunand,-510631.8337560979
Braden Shewmake,-510647.4010277109
Donta' Williams,-510699.6724428265
René Pinto,-510790.15909796796
Drew Waters,-510934.8904566297
Will Banfield,-511001.5027302026
Armando Alvarez,-511011.2647853793
Brian O'keefe,-511218.90956105833
Dustin Peterson,-511292.6692764934
Cam Eden,-511370.6273439499
Billy Cook,-511423.3423163022
Blake Dunn,-511467.86357685446
Jordyn Adams,-511474.62357808027
Dylan Beavers,-511560.6505601917
Jeter Downs,-511597.1010109629
Jhonny Pereda,-511712.1245395907
Jack Brannigan,-511755.11231208727
Oscar Colás,-511779.461740733
César Salazar,-511916.813683767
Keston Hiura,-511924.09183152026
Mason Mccoy,-512040.5927228005
Matt Kroon,-512060.0532678776
Eli White,-512073.6326859383
Jonathan Guzmán,-512110.0007738405
Chadwick Tromp,-512141.05580534955
C. j. Stubbs,-512150.2216487036
Graham Pauley,-512198.5084561596
Forrest Wall,-512209.36163019843
Shayne Fontana,-512210.30909701204
Arol Vera,-512223.91163154633
Blake Sabol,-512250.912196811
Keyber Rodriguez,-512933.88663154584
Caleb Durbin,-512935.85282353597
Jamie Westbrook,-512980.92210340506
Seby Zavala,-513033.4432019786
Reed Trimble,-513046.08021010866
Cole Tucker,-513061.80510294565
David Dahl,-513117.66620414064
Shay Whitcomb,-513145.6178831814
Blaze Jordan,-513155.0928755568
Phil Clarke,-513191.8128085159
Alexander Canario,-513224.34241009207
Nathan Hickey,-513276.8677857047
Austin Shenton,-513290.3685184097
Rhylan Thomas,-513385.3045131291
Rafael Lantigua,-513465.2091763487
Luken Baker,-513469.65321814874
Ethan Workinger,-513534.8677157214
Rafael Marchán,-513556.85092862137
Jahmai Jones,-513614.3108823122
Jesús Bastidas,-513671.40907974786
Bryce Johnson,-513677.2581306557
Alexfri Planez,-513785.09570669744
Rodolfo Castro,-513832.1109727901
David Bote,-513845.91296580865
Zach Dezenzo,-513851.737214705
Aaron Zavala,-513872.2896028751
Brendon Davis,-513911.49904338125
Trei Cruz,-513932.78505772335
Ryan Kreidler,-513937.96263747173
Yoshi Tsutsugo,-513977.1972593015
Zach Deloach,-514039.89442130056
Kyren Paris,-514112.6455867116
Rece Hinds,-514170.5648052319
Troy Johnston,-514210.5547521317
Andrew Knizner,-514216.10358955694
Joe Naranjo,-514322.15243291255
Coco Montes,-514374.6866001967
Robbie Tenerowicz,-514427.12463988847
José Godoy,-514443.74276524474
Coby Mayo,-514455.1286409496
Joey Wiemer,-514479.0015649748
Drew Swift,-514484.1839452622
Avisaíl García,-514585.4257962431
Trey Mancini,-514669.23518481833
Drew Bowser,-514699.43114925915
Leo Balcazar,-514809.50392183714
Pablo Reyes,-514862.39736061206
Zach Remillard,-514876.6422669045
Emmanuel Rodriguez,-514902.1515590241
Eguy Rosario,-514908.86783196667
Ryan Vilade,-514940.1146254729
Jared Walsh,-515017.0529203657
Elijah Dunham,-515045.8029133638
Joe Hudson,-515099.4847239441
Yuli Gurriel,-515159.1948219302
Luis Suisbel,-515302.8696989475
David Hensley,-515315.2314620765
Diego Velasquez,-515334.2106654004
Joey Wendle,-515338.2083701086
Billy Mckinney,-515356.56864432304
Dillon Dingler,-515406.7225266476
Jasson Domínguez,-515411.05088017136
Omar Narváez,-515450.2245910283
Cole Roederer,-515527.61254873016
Angel Tejada,-515572.35351712926
Ji hwan Bae,-515647.3479553576
Sam Brown,-515668.802879684
Matthew Batten,-515704.6247559418
Drew Millas,-515707.2857926658
Alek Thomas,-515712.51436548744
Josh Breaux,-515727.7497799436
Ryan Bliss,-515733.8188303916
Kolten Wong,-515748.1790040428
Jacob Hurtubise,-515762.96181993745
Akil Baddoo,-515840.58877942315
Tom Murphy,-515861.57626743166
Joshua Palacios,-515874.7744326191
John Rhodes,-515882.83882271417
Michael Pérez,-515909.11596004176
Casey Opitz,-515926.2804801164
Yiddi Cappe,-515929.30295730353
Caden Connor,-515948.9650994568
Dalton Guthrie,-515956.8649847493
Chuckie Robinson,-515965.0115675458
Jared Oliva,-515966.23188675597
Nasim Nuñez,-515988.2540603435
Alika Williams,-515999.0449620702
Nic Kent,-516012.6592619975
Chad Wallach,-516024.0423693504
Skye Bolt,-516027.0704199199
José Azocar,-516048.8441332153
Josh Kasevich,-516067.3999047355
Mason Auer,-516090.335875296
Eric Wagaman,-516100.45828029065
Andrew Velazquez,-516166.07208011067
Nick Madrigal,-516190.90734020935
Jorbit Vivas,-516197.8191709572
Dasan Brown,-516241.2512943292
Tyler McDonough,-516272.42898321035
Simon Juan,-516280.16109413904
Jacob Wilson,-516283.37885660335
Ali Sánchez,-516333.2094597691
Brian Serven,-516333.7134307816
Seth Gray,-516339.6159655795
Brett Phillips,-516340.41176607815
Andy Blake,-516376.58563448593
Harry Ford,-516391.8063617546
Tanner Morris,-516408.4521221265
Ruben Cardenas,-516431.56205920596
Jacob Amaya,-516465.0603515996
Brett Harris,-516504.9653677821
T.J. Rumfield,-516520.9591579623
Símon Muzziotti,-516522.5033467254
Nick Sogard,-516549.4345789853
Óscar Mercado,-516575.8257506497
Hunter Bishop,-516586.5019983808
Ji man Choi,-516626.72240387567
Yan Gomes,-516639.2772603849
Trey Cabbage,-516660.0306166272
Sandy León,-516669.55589661683
Gustavo Campero,-516678.83180736826
Andrew Pinckney,-516681.71766980854
Frederick Bencosme,-516716.2997083915
Chad Stevens,-516738.65335970704
Josh Zamora,-516771.0471384542
Bryan Ramos,-516794.6615585385
Ben Gamel,-516922.84917984443
Nick Allen,-516942.4791269546
Miles Mastrobuoni,-516957.0047832149
Bryan Lavastida,-516979.6623254528
Brandon Crawford,-516982.9487695554
Jon Berti,-516995.95353248407
Zack Short,-516998.4333392781
Matt Shaw,-516999.8714011784
Nathan Lukes,-517005.5518366963
Nick Raposo,-517013.0569213585
Griffin Conine,-517029.7499429029
Felix Reyes,-517041.98801748885
Adam Zebrowski,-517051.5352541222
Curt Casali,-517053.62844396365
Owen Caissie,-517054.0394801814
Jhon Diaz,-517082.21281070577
Trey Sweeney,-517088.70205971267
Esteury Ruiz,-517113.0639966089
Vaughn Grissom,-517138.17173464573
Gabriel Martinez,-517139.7285773868
Estevan Florial,-517158.82854568324
Dan Vogelbach,-517166.0476474298
Brady Allen,-517171.3994290014
Eric Rodriguez,-517171.69488402194
Cam Gallagher,-517180.2340984106
Tj Hopkins,-517191.81124676205
Daniel Susac,-517207.93804095767
Bobby Dalbec,-517227.5805323293
Cade Bunnell,-517230.9600033745
Carson Williams,-517243.6730611237
Alex Jackson,-517244.0049953112
Jerar Encarnacion,-517264.40541884885
Dylan Rock,-517269.11982484395
Luis González,-517269.32077404985
Leo De Vries,-517293.56991061685
Grant Mccray,-517293.6139853379
JT Mabry,-517324.8230015521
Morgan McCullough,-517338.98816057737
James Outman,-517342.9362247738
Micah Pries,-517356.3722366223
Weston Wilson,-517359.70401821064
Christopher Familia,-517362.8027473628
Christian Molfetta,-517369.0428173916
Sean Bouchard,-517370.579543199
Cristopher Barete,-517391.0566258557
Jonathon Long,-517404.3003795185
Michael Stefanic,-517409.84253901546
Yonny Hernández,-517414.086837381
Dane Myers,-517419.8954243589
Corey Julks,-517424.8023478301
Juan Baez,-517427.80451284157
Andrés Chaparro,-517436.28081809037
Thomas Saggese,-517446.8156501258
William Lugo,-517455.9048140952
Yordys Valdes,-517455.917989306
Everson Pereira,-517466.8010070476
Niko Kavadas,-517467.5966013113
Chris Owings,-517474.5170043301
Phillip Sikes,-517480.31398377777
Payton Henry,-517482.2144857921
Myles Straw,-517488.72970950324
Jansel Luis,-517493.9454718142
Nick Lorusso,-517495.1613348114
Yunior Severino,-517499.33038942004
Tucker Barnhart,-517504.15874360653
Max McDowell,-517507.6181912938
Luis Urías,-517508.66520469356
Alan Trejo,-517516.5918382638
Luis Matos,-517522.2550042018
Luke Ritter,-517531.56939188467
Cam Devanney,-517544.9766025453
Carlos Arroyo,-517545.25760910404
Justice Bigbie,-517551.39463417284
Jim Haley,-517555.5001034744
Luke Maile,-517557.0886070335
Bryson Horne,-517558.37149281806
Austin Hendrick,-517558.40284354606
Ambioris Tavarez,-517558.5856992152
Eduardo Lopez,-517561.952298948
Spencer Packard,-517577.12414489605
Yoán Moncada,-517598.4737986426
Tomás Nido,-517601.2708452648
Danny Mendick,-517602.04657604947
Willy Vasquez,-517615.38537682814
Sebastián Rivero,-517620.48116388766
Jack López,-517627.07234020205
Israel Pineda,-517636.4294187912
Marcelo Mayer,-517643.6788575394
Adrian Del castillo,-517643.9521966652
Christian Encarnacion-strand,-517683.12180954224
Heston Kjerstad,-517686.90026991215
Ryan Noda,-517695.8872454513
Dylan Crews,-517715.1427018661
Nathan Church,-517719.4016865797
Jack Pineda,-517743.0395212062
Francisco Urbaez,-517757.0133799609
Jeisson Rosario,-517759.1634683995
Dominic Keegan,-517764.517215563
Ben Cowles,-517768.53334741824
Yolmer Sánchez,-517772.813137205
Devin Mann,-517773.7044943222
Nick Martini,-517779.2887261192
Ernesto Martinez Jr.,-517781.14783541294
Jay Harry,-517784.01580730063
Curtis Mead,-517819.8534410237
Mark Contreras,-517834.4632766401
Austin Martin,-517843.34161646233
Garrett Cooper,-517853.79189673637
Pedro Martinez,-517865.9799664792
Will Holland,-517867.08945051854
Michael Turconi,-517893.36243819504
Parker Chavers,-517905.22289639903
Darell Hernaiz,-517907.1914808976
Kris Bryant,-517908.20521835267
Luis Liberato,-517910.2049703224
Keshawn Ogans,-517925.3062869567
Kendall George,-517928.5432559799
Cal Conley,-517934.09482510545
Aaron Schunk,-517934.6661920903
Misael Urbina,-517941.39230338176
Daniel Johnson,-517949.138699923
Jung hoo Lee,-517949.51421021274
Justin Dirden,-517953.9032026104
Dairon Blanco,-517996.4104565747
Jake Anchia,-518008.7341054702
Cutter Coffey,-518015.1776992973
Leandro Pineda,-518016.0923977406
William Simoneit,-518019.4150504423
Jackson Glenn,-518022.540250291
Daz Cameron,-518024.0545241513
Daniel Schneemann,-518024.9035340047
Austin Hedges,-518027.8014176399
Jose Trevino,-518031.92122604465
Victor Mesa,-518038.28000687656
Josh Jung,-518046.12422852835
Tyler Cropley,-518046.36744923866
Addison Barger,-518055.2303341388
Kyle Karros,-518056.1735943378
Jorge Mateo,-518058.9455756359
Junior Caminero,-518066.9875426721
William Bergolla,-518077.98930262064
Leo Rivas,-518084.2848971989
Trevor Story,-518085.9478899139
Eddinson Paulino,-518090.8232087317
Enmanuel Bonilla,-518092.1983554721
Miguel Sanó,-518097.77781150065
Aaron Hicks,-518098.42327963846
Derek Hill,-518106.14439969347
Dominic Canzone,-518108.5425544667
Alex De goti,-518109.9759226857
Jakob Marsee,-518111.36363328516
Jonathan Aranda,-518118.32468595816
Diego Mosquera,-518131.1868537212
Jadher Areinamo,-518136.5869266834
Patrick Wisdom,-518138.0668725797
José Abreu,-518139.25579824194
Matthew Lugo,-518141.2018911294
Darick Hall,-518143.0379723132
Brett Wisely,-518154.3559032742
Royce Lewis,-518158.58340735297
Johnny Tincher,-518164.7314820872
Keoni Cavaco,-518167.407319127
Evan Carter,-518168.3697775731
Anthony Rizzo,-518170.3687630949
Alex Kirilloff,-518173.045972703
Matt Carpenter,-518175.8041111769
Taylor Kohlwey,-518180.00421501143
Zach Humphreys,-518180.6322306545
Taylor Walls,-518187.9380920617
Matt Scheffler,-518191.5207373455
Ryan Jeffers,-518193.21891135
Kyle Manzardo,-518196.0922440563
Brock Rodden,-518197.47985797736
Carlos Rodríguez,-518199.1712042385
Alejandro Kirk,-518203.15541467845
Jordan Luplow,-518207.7214666294
Jose Iglesias,-518218.5116172176
Cristhian Vaquero,-518225.11862987437
Yoyner Fajardo,-518228.43428028637
Reese Mcguire,-518230.0497008571
Jake Mangum,-518230.6949504331
Mike Moustakas,-518237.4942803677
Rainer Nunez,-518242.2849815205
Luke Waddell,-518247.2504154976
Dj Stewart,-518256.16508415743
Eddie Rosario,-518257.15317843395
Tim Anderson,-518268.0122401377
Chris Williams,-518270.16634735983
Tyler Robertson,-518271.23713900516
Fabian Pertuz,-518271.9165571507
Trevor Schwecke,-518273.07855050993
Connor Norby,-518279.6338896822
Randal Grichuk,-518281.06592583744
Max Kepler,-518288.0361211704
Matt Koperniak,-518290.8411017966
Jose Salas,-518293.5679092046
Carlos Pérez,-518294.14428801014
JT Schwartz,-518296.2302587199
Stephen Scott,-518296.70365872723
Miguel Andújar,-518300.01419704716
Jordan Beck,-518301.5309406172
Xavier Edwards,-518303.76260697335
Juan Yepez,-518305.69950885413
Enmanuel Valdez,-518306.54783115035
Lorenzo Cedrola,-518307.23078389064
Kyle Higashioka,-518309.5606354478
Garrett Mitchell,-518313.6847468951
Jhonkensy Noel,-518317.71691130695
J. d. Davis,-518320.18604279566
Freddy Fermin,-518324.84226175223
Aidan Smith,-518327.3419770471
Agustin Ruiz,-518327.8366802855
Erik González,-518330.58492095495
Christian Bethancourt,-518331.5772330135
Oswaldo Cabrera,-518333.51691169525
Axel Sanchez,-518333.5761685629
Luke Raley,-518339.8208504134
Alberto Rodriguez,-518343.7090650708
Eddys Leonard,-518347.88633713505
Jason Heyward,-518348.91273679724
Yasmani Grandal,-518354.88384206546
Gabriel Arias,-518358.7641056896
Yohairo Cuevas,-518360.0581407209
Mauricio Dubón,-518360.97128860385
Brayan Rocchio,-518361.22351712506
Chase Meidroth,-518364.61087905103
Romy Gonzalez,-518365.0387718138
Edward Olivares,-518365.4256749252
Kerry Carpenter,-518365.75268924824
Agustín Ramírez,-518366.196601466
John Rave,-518367.67963537254
Wilmer Flores,-518371.1831250334
Harrison Bader,-518372.6766355064
Donny Sands,-518372.6977931026
Kevin Smith,-518372.7700314356
Javier Báez,-518375.90428929403
Pedro Pagés,-518376.38689657644
Noelvi Marte,-518386.20753457054
José Tena,-518389.3880532285
Kenedy Corona,-518389.89528922545
Vidal Bruján,-518390.74802870274
Harold Ramírez,-518394.1984112215
Matt Wallner,-518395.58407655015
Miguel Amaya,-518400.696586121
Whit Merrifield,-518404.1797544056
Dj Lemahieu,-518407.4120771251
Ronny Simon,-518407.7410921983
Edmundo Sosa,-518411.0450408984
Nick Gordon,-518411.99092878634
Jacob Melton,-518415.11108822504
J. t. Realmuto,-518419.1773406102
Austin Slater,-518419.48924859933
Ildemaro Vargas,-518421.6157630411
Daulton Varsho,-518426.3745459075
Hunter Renfroe,-518426.7247068944
Sam Hilliard,-518427.2581827107
Dominic Fletcher,-518427.664911867
Marco Luciano,-518428.25839282665
Joey Gallo,-518428.71577693126
Kyle Stowers,-518429.1417085486
Jake Fraley,-518429.1933097403
Austin Riley,-518429.74681514956
George Springer,-518430.30814444885
Zach Mckinstry,-518430.701683587
Joe Perez,-518434.35193934094
Eduardo Escobar,-518434.44683349255
Triston Casas,-518437.75300525816
Adam Duvall,-518438.286819625
Tyler Miller,-518438.6937437343
David Hamilton,-518439.6268211115
Damiano Palmegiani,-518440.09030918666
Bo Bichette,-518446.02421594
Brooks Baldwin,-518446.86140084435
Francisco Álvarez,-518446.8755575278
Manuel Margot,-518450.45732432697
Jared Young,-518454.4651014389
Tyler Soderstrom,-518455.8698602508
Vinnie Pasquantino,-518458.03606218635
Rhys Hoskins,-518458.75051543454
Luis García,-518458.87101456936
Sean Murphy,-518459.99289612833
Heliot Ramos,-518464.2246188733
Andy Ibáñez,-518467.4565149361
Zach Daniels,-518470.8824301168
Isiah Kiner-falefa,-518470.9188239429
Gary Sánchez,-518471.67241565563
Christian Vázquez,-518471.96162291203
Aaron Palensky,-518476.2991850655
Lane Thomas,-518484.6372024109
Lawrence Butler,-518486.1525321939
Canaan Smith-njigba,-518487.49452029687
Tyler Nevin,-518488.89881468937
Jorge Alfaro,-518490.6302862779
J. p. Crawford,-518490.70799447235
Dylan Neuse,-518491.4915522048
Jorel Ortega,-518492.7846319401
Juan Soto,-518493.80415277265
Roderick Arias,-518498.9818236678
Otto Lopez,-518499.52602124424
Víctor Robles,-518499.8117802215
Jordan Westburg,-518500.69686237804
Abrahan Gutierrez,-518501.1444411977
Victor Bericoto,-518505.6616747436
Dominic Smith,-518506.4166781289
Samuel Basallo,-518506.487161625
Jonah Heim,-518509.08391293493
Cole Fontenelle,-518509.55176793714
Kevin Kiermaier,-518510.46960100636
Ryan O'hearn,-518513.56558220874
Lamonte Wade,-518514.36711848207
Salvador Pérez,-518517.51025414205
Tyler Fitzgerald,-518517.9087032914
Patrick Bailey,-518519.0841768298
Ozzie Albies,-518524.0874360265
Edouard Julien,-518526.87564882304
Jeff Mcneil,-518527.9892521922
Ronald Acuña,-518528.2135788084
Amed Rosario,-518529.1039896771
Bo Naylor,-518529.8955651382
Kyle Garlick,-518531.11372482334
C.J. Hinojosa,-518531.85197438573
Bligh Madris,-518532.53026328655
Erick Brito,-518536.1588229792
Rowdy Tellez,-518538.6901609346
Kala'i Rosario,-518538.93161938514
Jake Burger,-518539.89718116325
Bradley Zimmer,-518539.981717838
Sal Stewart,-518541.2948097802
Willie Maciver,-518543.8238721549
Andrew Benintendi,-518544.6844147751
Jake Rogers,-518546.43350470957
Josh Lowe,-518548.60422520374
Richie Palacios,-518548.85695040564
Vladimir Guerrero,-518549.37644548377
Bobby Witt,-518551.97297327145
Kemp Alderman,-518555.0435929388
Michael Berglund,-518555.47988752084
Jackson Chourio,-518556.49721269537
Garrett Stubbs,-518556.57798101666
Tj Friedl,-518557.89800620085
Bryan Reynolds,-518558.8606418556
Anthony Volpe,-518559.27829033346
Cody Bellinger,-518559.7719523608
Alfonso Rivas,-518563.4572596233
Santiago Espinal,-518566.16712020617
José Caballero,-518568.17805226473
Garrett Hampson,-518568.5750837604
Carlos Correa,-518569.17121198983
Tyler Freeman,-518569.36216933123
Jake DeLeo,-518570.77334637294
Christian Franklin,-518571.06365580834
Tommy Troy,-518571.34278402146
Matt Olson,-518571.7650233046
Michael Massey,-518572.16404404165
Maddux Houghton,-518575.45441819384
Miguel Hiraldo,-518576.6705050785
Elijah Green,-518577.86382743355
Masataka Yoshida,-518578.68541821797
Michael Busch,-518581.1836581145
Josh Rojas,-518581.60517373856
Teoscar Hernández,-518584.1858090579
Brennen Davis,-518584.6699244272
Cj Abrams,-518586.80700873997
Cristian Pache,-518591.2038813356
Ben Rice,-518592.0054458084
Shohei Ohtani,-518594.86206917564
Julio Rodríguez,-518597.0420392682
Yeiner Fernandez,-518597.7444197846
Ketel Marte,-518599.86362854386
Dom Nuñez,-518606.1199168025
Josh Crouch,-518607.71233078884
Mitch Haniger,-518608.3423487935
José Ramírez,-518609.05408926075
Kody Clemens,-518609.87083006365
Rafael Devers,-518610.1636744994
Jarred Kelenic,-518613.4293645613
Peyton Wilson,-518614.601581471
Jonah Bride,-518615.03828108974
Max Schuemann,-518616.4285634223
Dylan Moore,-518619.3570671891
BJ Murray Jr.,-518621.3282224857
Wilyer Abreu,-518621.41352005315
Jordan Diaz,-518622.46633836353
Ryan Casteel,-518623.12898118474
Quincy Hamilton,-518623.38962110743
Davis Schneider,-518628.62326081516
Austin Wells,-518634.33080919087
Josh Hood,-518634.47220547864
Michael Conforto,-518635.41550021904
Mike Tauchman,-518636.7985309529
Jj Bleday,-518637.47072434984
Paul Dejong,-518638.78178342356
Bradlee Beesley,-518639.0864732348
Niko Hulsizer,-518640.0766766433
Alan Roden,-518640.2875481728
Cole Young,-518640.69764625834
Isaac Paredes,-518641.3689850792
Alex Bregman,-518642.5246086499
Joey Ortiz,-518642.75962900673
Jackson Feltner,-518644.66881828645
Esteban Quiroz,-518647.3090738803
Corbin Carroll,-518648.84691701626
Austin Nola,-518650.13096428645
Jake Rucker,-518654.20562263235
Brandon Lowe,-518655.0309620607
Will Robertson,-518655.1157656155
Lewin Díaz,-518656.69397897145
Jeremy Rivas,-518657.96900439705
Carlos Santana,-518661.2585702518
Jonny Farmelo,-518661.44019098487
Carson Kelly,-518665.38089589396
Francisco Mejía,-518669.1510028107
Nate Eaton,-518670.052994471
Orlando Arcia,-518671.8053735252
Benjamin Blackwell,-518674.1773949657
Nick Meyer,-518677.3266370981
César Prieto,-518679.34844868036
Will Brennan,-518680.24420970137
Zack Gelof,-518680.36466272885
Ricardo Genovés,-518680.3711409187
Seiya Suzuki,-518680.53212469176
Jesse Winker,-518683.92646922247
Ezequiel Pagan,-518683.9416577956
Miguel Rojas,-518685.32035304495
Yolbert Sanchez,-518689.98513632687
Jo Adell,-518694.3273822834
Freddie Freeman,-518695.5068462944
Johan Rojas,-518695.88944092765
Narbe Cruz,-518697.12458726193
Jake Mccarthy,-518697.8615255967
Jake Bauers,-518698.63311227603
Kevin Kilpatrick Jr.,-518698.7622288737
Nathaniel Lowe,-518700.1553805052
Brock Wilken,-518702.7068926644
Raynel Delgado,-518703.52016434737
Shalin Polanco,-518706.1770927388
Thayron Liranzo,-518706.896635731
Blake Hunt,-518710.3447294156
Eric Brown Jr.,-518711.82682646805
Albert Almora,-518713.2558175486
