Player,ScaledRank
Phil Ervin,-0.8285421921704501
Cam Gallagher,-0.8297733750975153
David Bote,-0.8329962032220524
Mark Reynolds,-0.8375994276332936
Pedro Alvarez,-0.840792858148834
Myles Straw,-0.8409128018275188
Michael Taylor,-0.8419930410594885
Ryan Mcmahon,-0.8603545762363471
Nate Orf,-0.8726382980494068
Julio Teheran,-0.8957457219104477
Logan Morrison,-0.8973604964960563
Jason Vargas,-0.8978332706507264
Francisco Pena,-0.8979568159883975
Keon Broxton,-0.9015345270823427
Erik Kratz,-0.9033942142753952
Erik Gonzalez,-0.9037823148317032
Tyler Anderson,-0.9104488946960858
Michael Wacha,-0.9141068121879292
Adam Duvall,-0.9158947295867498
Willson Contreras,-0.9262528252190783
Tyler White,-0.9323250432457145
Trevor Richards,-0.9378984355449345
Austin Romine,-0.9411816123732778
J. p. Crawford,-0.9441496944718629
Cedric Mullins,-0.9479031318491394
Luis Sardinas,-0.9537546813207796
Kevin Kiermaier,-0.953964532294051
Eric Haase,-0.970962010547038
Juan Graterol,-0.9715109115933999
José Fernández,-0.9729575860910282
Kolten Wong,-0.9746155461694563
Jacob Stallings,-0.9869821753652895
Gregor Blanco,-0.9873566399442906
Lane Adams,-0.9882811585338047
Chad Wallach,-0.9942718766393026
Reese Mcguire,-0.996447982732779
Ramon Torres,-1.0037136208336823
Jose Osuna,-1.0040411097131345
Jon Lester,-1.0070666160673911
Ross Stripling,-1.0094785194538995
Jose Briceno,-1.020625426029156
Austin Jackson,-1.028045831392061
Adrian Sanchez,-1.029101256271578
Aaron Altherr,-1.0293085573350824
Brandon Dixon,-1.0401266118610648
Cameron Maybin,-1.0403617022156633
Stevie Wilkerson,-1.0482554101137749
Robbie Ray,-1.0542260311610203
Russell Martin,-1.0613002502759803
Robinson Chirinos,-1.0634228254306226
Isiah Kiner-falefa,-1.0698010460587237
Shane Robinson,-1.0708851844672913
Victor Robles,-1.0730874902637961
Wade Miley,-1.0759589341440627
Ryan Rua,-1.0769213793270342
Carlos Martinez,-1.0809574977042706
Greg Bird,-1.083793781099417
Miles Mikolas,-1.0870655754758511
Kyle Higashioka,-1.107671824057132
Socrates Brito,-1.109785084514466
Taylor Ward,-1.111584533570278
Ryan Lamarre,-1.1177246123764233
Steven Duggar,-1.1195098854656917
Derek Fisher,-1.120367051665944
Brian Mccann,-1.121978755099457
Charlie Tilson,-1.1232989724717932
Randy Rosario,-1.1307585591021647
German Marquez,-1.1387399050107714
Bruce Maxwell,-1.1409936735794108
Alex Verdugo,-1.1418024659147423
Walker Buehler,-1.1475839353847526
Delino Deshields,-1.1481059637723319
Adam Engel,-1.148556686873992
Austin Wynns,-1.149055883989166
Jose Bautista,-1.1632521945848038
Addison Russell,-1.1710398364155608
Jb Shuck,-1.1723596796621192
Adeiny Hechavarria,-1.1748142857902557
Dawel Lugo,-1.1760389394159732
Nick Ciuffo,-1.176858562649768
Chris Stewart,-1.1781272001044572
Brock Holt,-1.1795311886181927
Yandy Díaz,-1.1854456319895716
Vince Velasquez,-1.1877348578582414
Jake Lamb,-1.1996353028465399
Rene Rivera,-1.2003962580574699
Jose Rondon,-1.2013582458612273
Clay Buchholz,-1.2159746230290753
Franklin Barreto,-1.2187918351980067
Andrew Susac,-1.2216704181665254
Tim Federowicz,-1.2271215368535455
Jarrod Dyson,-1.2280018070976917
Francisco Arcia,-1.2287360786685408
Chris Gimenez,-1.2306518275848428
Tyson Ross,-1.242130857451466
Anthony Desclafani,-1.2428876982061996
Ryan Goins,-1.2444498631839354
Nick Martini,-1.263490227385328
Rob Refsnyder,-1.2635673132715384
Zack Cozart,-1.2709752927403974
Brent Suter,-1.2783007116471699
Chris Young,-1.2790676466517847
Christian Vazquez,-1.2893354639513632
Guillermo Heredia,-1.2958696559482206
Caleb Joseph,-1.3078893678777284
Tommy La stella,-1.3080412819928744
J. a. Happ,-1.309211601372181
Austin Gomber,-1.3145866255197687
Ryan Cordell,-1.3160530759412645
