Player,Rank
Geraldo Perdomo,0.018280167036976522
Juan Soto,0.016943973232321743
Gleyber Torres,0.0157049520646554
Tj Friedl,0.01494355599148475
Vladimir Guerrero,0.013742103441479907
Fernando Tatís,0.012376671279566053
Marcell Ozuna,0.012194588578434407
Aaron Judge,0.012175647261029625
Kyle Tucker,0.012164126954003892
Caleb Durbin,0.01120437757755476
Will Smith,0.010906876822822145
Steven Kwan,0.010776124736141165
Isaac Paredes,0.010770474901463963
Mike Trout,0.010651535217489823
George Springer,0.010549132807036623
William Contreras,0.010483809679523002
Alex Bregman,0.010460708322540473
Mookie Betts,0.010418940047629744
Liam Hicks,0.009986442522022215
Jake Cronenworth,0.009939066960964246
Nolan Schanuel,0.009849583939029533
Jeff Mcneil,0.009782796290508464
Trent Grisham,0.009594360348542552
Kyle Schwarber,0.00955747486888646
Maikel García,0.00892811392704007
Max Muncy,0.008889212488093299
J. p. Crawford,0.008860952448182437
Matt Chapman,0.008826682839660416
Miguel Vargas,0.008693006536300927
Iván Herrera,0.008676763705267007
Yandy Díaz,0.00851602724460443
Tyler Freeman,0.008497813642333412
Bryce Harper,0.00842166072247331
Ketel Marte,0.008323966346799152
Marcus Semien,0.008320720134785426
Ronald Acuña,0.008243196241836627
Alex Call,0.008117179376175176
Ryan Jeffers,0.00786455893164934
Mike Yastrzemski,0.007855882182094091
Luis Arráez,0.007712186754620644
Lars Nootbaar,0.007651681937818165
Jonathan India,0.00752278059215834
Chase Meidroth,0.007419621844887983
Nico Hoerner,0.00731699410245202
Alejandro Kirk,0.007311777943953772
Francisco Lindor,0.007255052775912666
Sal Frelick,0.0072045124791694825
Rafael Devers,0.007146681663693114
Jung hoo Lee,0.00712292841496805
José Ramírez,0.007041931120869051
Corey Seager,0.007030228707888922
Luis Urías,0.006918809747765235
Cody Bellinger,0.006653546875677864
Jurickson Profar,0.0065763138683948815
Tommy Pham,0.00655262153504514
Jacob Wilson,0.006380345975958451
Ozzie Albies,0.006334215621049345
Brendan Donovan,0.006300590407116271
Michael Conforto,0.006101893837350688
Ian Happ,0.006074786188043763
Carson Kelly,0.006069157806518562
Ben Rice,0.006067779745897244
Isaac Collins,0.005953536213935612
Josh Bell,0.0059408491497438725
Spencer Torkelson,0.005937233759641982
Wyatt Langford,0.00585497458144454
Josh Smith,0.005821479347187627
José Altuve,0.005760833487409682
Josh Naylor,0.005751933359990378
Matt Olson,0.005686153633690514
Taylor Ward,0.0056836349879042436
Danny Jansen,0.005667493315374561
Shohei Ohtani,0.0056407329366211
Joey Bart,0.0056203402983695605
Otto Lopez,0.00556464908349952
Andrew Mccutchen,0.0054395772615025454
Pete Alonso,0.005364267021126048
Xavier Edwards,0.005353832962609658
Randy Arozarena,0.005340748247041797
Davis Schneider,0.005339143979410464
Bryson Stott,0.005151824755061227
Adley Rutschman,0.005145338302584591
Gavin Lux,0.005093367851686298
Carlos Santana,0.0050761369322932515
Ryan O'hearn,0.005057008747041643
Luke Keaschall,0.004965789997307895
José Caballero,0.004955300852876977
Willy Adames,0.0049507116587033965
Willson Contreras,0.004905892875354249
Max Kepler,0.0048792365836588785
Brice Turang,0.00479983236461065
Spencer Horwitz,0.004771973915679957
Roman Anthony,0.004499513304859167
Drake Baldwin,0.0044549582942293355
Victor Scott,0.004281319906389002
Gunnar Henderson,0.004229587519530914
Xander Bogaerts,0.004157855300255843
Andrés Giménez,0.004133754398301633
Jeremy Peña,0.00411991155871127
Mauricio Dubón,0.004074468335879644
Ty France,0.004040022098766832
Willi Castro,0.004039837172692477
Kristian Campbell,0.004014176211975645
Nolan Arenado,0.003966986379241173
Víctor Caratini,0.003965209656374069
Max Schuemann,0.003964647364232491
Michael Busch,0.003955300658912831
Lourdes Gurriel,0.003941006664041312
Heliot Ramos,0.003913429948585367
Mike Tauchman,0.0038099355079733604
Spencer Steer,0.003800981504956192
Freddie Freeman,0.00366181986005835
Matt Thaiss,0.0036315624058536537
Alec Burleson,0.0035800565082690626
Cal Raleigh,0.00356469792281252
Edgar Quero,0.003539325967841026
Bo Bichette,0.0034448733997908495
Jake Meyers,0.003397197087602098
Jackson Holliday,0.003391211986617147
Cavan Biggio,0.003374377641431506
Brent Rooker,0.0033563807019901548
Bo Naylor,0.0033384546953015323
Rhys Hoskins,0.0032993796670730932
Nathan Lukes,0.003270947732317048
Vinnie Pasquantino,0.003248278456665132
Seiya Suzuki,0.003219465815478968
Manny Machado,0.0031791695194234005
Carlos Correa,0.0031758817509717143
Matt Shaw,0.0031184448266818915
Andy Ibáñez,0.0030912197961773433
Dylan Carlson,0.0030853617583453197
Ryan Mcmahon,0.003077703394011694
Andrew Benintendi,0.0030490311758237004
Lamonte Wade,0.003034867654516375
Jacob Young,0.003005316036191401
Nick Loftin,0.002982716639987187
Will Wagner,0.002930523872584115
Jared Triolo,0.0029269359615182538
Austin Martin,0.0029004348363780743
Justyn-henry Malloy,0.0028999801649284562
Kyle Stowers,0.0028890290500239546
Wilmer Flores,0.0028757780127636723
Christian Vázquez,0.002808530166218235
Enmanuel Valdez,0.0027388627490327025
Curtis Mead,0.0027181935575455902
Alejandro Osuna,0.0026875611267141394
Corbin Carroll,0.002662976465362579
Jarren Duran,0.0026549470806536304
Harrison Bader,0.0026482117862922498
Luke Raley,0.0026242266823177495
Javier Sanoja,0.0026190331914444035
Kyle Teel,0.002599675334062914
Tyler Black,0.0025709915623701395
Ke'bryan Hayes,0.0025415237471906114
Trea Turner,0.0025227380497764886
Mickey Gasper,0.002489321368523322
Miguel Rojas,0.0024828927430304844
Jake Bauers,0.002480736814898542
Joc Pederson,0.00247622347562257
Dylan Beavers,0.0024548155014476334
Santiago Espinal,0.002446351604044333
Mitch Garver,0.002444095467168184
Cole Young,0.0024368645132512665
Joey Ortiz,0.002404208872654401
Jorge Polanco,0.0023959765781182913
Darell Hernaiz,0.002383399736702332
Jahmai Jones,0.00235086876952316
Leo Rivas,0.002333169398778002
Yoán Moncada,0.0022644674233588875
Ernie Clement,0.00217025408564077
Gavin Sheets,0.0021674336182297234
Cj Abrams,0.002104846481765923
Gabriel Moreno,0.002097150045278262
Andrew Vaughn,0.002092392123642035
Daylen Lile,0.002060516117711744
Tyler O'neill,0.0020580841136633634
Pavin Smith,0.002051165483551809
Jacob Hurtubise,0.0018704810719117723
Chandler Simpson,0.0018651791703692246
Zach Mckinstry,0.0018318811828333353
Cooper Hummel,0.0018267966539657586
Dylan Crews,0.001818958442541884
Sean Murphy,0.0017752777445864815
Tyler Soderstrom,0.0017637955368672393
Chas Mccormick,0.001754598209748263
Colt Keith,0.0017420649640630574
José Fermín,0.0017330169661661995
Adael Amador,0.0017121857509190303
Chuckie Robinson,0.0017099049412172226
Evan Carter,0.0016818702524748312
José Herrera,0.001662837672606951
Cedric Mullins,0.0016554454696760083
Nick Kurtz,0.0015563854173107948
Alec Bohm,0.0014783841496315417
Myles Straw,0.0014483231528547064
Bobby Witt,0.001421366868565074
Leo Jimenez,0.0014196666079908534
Tyler Wade,0.0013989180280767673
Connor Joe,0.0013843092073309651
Nick Fortes,0.0013842816999545056
Masyn Winn,0.0013771533705002627
Trevor Larnach,0.0013716525291674088
Jake Fraley,0.0013526138126251394
Andrew Knizner,0.0013268149643332174
Cam Smith,0.0012923940643228492
Miles Mastrobuoni,0.001278866003409037
Christian Yelich,0.0012630205496664579
Graham Pauley,0.0012555660723362477
Anthony Seigler,0.0012497870469439145
Luken Baker,0.0012427559792677406
Ha-seong Kim,0.0012378521984802646
Matt Mclain,0.0012267452659600465
Matt Wallner,0.0012026443173922623
Shea Langeliers,0.0011829465457843277
Ronny Simon,0.0011638757858477588
Blake Dunn,0.0011525249205877322
Garrett Hampson,0.0011517320137238206
Yordan Álvarez,0.001149570198862665
Alan Roden,0.0011266590214462809
Oswaldo Cabrera,0.0011122216777512514
Trayce Thompson,0.001110094076354702
Ryan Noda,0.0011085251884373894
Donovan Walton,0.0010939559238789132
Jazz Chisholm,0.0010864668351315168
Jonah Bride,0.0010541498757326547
Jose Iglesias,0.0010525992166334941
Nathaniel Lowe,0.0010193059087431995
Francisco Álvarez,0.0009961607885411406
Heriberto Hernandez,0.0009921250199440134
Casey Schmitt,0.0009729521953745372
Rob Refsnyder,0.0009331352842023012
Jac Caglianone,0.0009215329172245077
Rafael Marchán,0.0009196411422787775
Jonathan Aranda,0.0009058324039888499
Grant Mccray,0.0008840358156268288
Richie Palacios,0.0008373377786621271
Jj Bleday,0.000836103874498743
Ryan Fitzgerald,0.0008291223913984436
Agustín Ramírez,0.0008186111170362822
Jhonny Pereda,0.0008157172770012615
Buddy Kennedy,0.0008156381951596291
