Player,Rank
Francisco Pena,1.6966027604947436
Carlos Perez,1.3208353266540491
Nolan Arenado,1.1406356574240244
Aaron Judge,1.1195884679075603
Brian Dozier,1.0827462642489742
Nelson Cruz,1.069371101847351
Giancarlo Stanton,1.0677298347576352
Justin Smoak,1.0619743958900467
Charlie Blackmon,1.058818190129525
Jose Ramirez,1.0398970126216605
Ryan Zimmerman,1.0388210334787658
Josh Donaldson,1.0242836719513972
Joey Votto,1.0240591488219704
José Abreu,1.0239562589505784
Manny Machado,1.0094736446928485
George Springer,1.0092388841067943
Jonathan Schoop,1.0039441727838216
Mookie Betts,0.985342100089213
Didi Gregorius,0.9819082797916621
Justin Turner,0.9809686428199491
Jose Altuve,0.9710933860392154
Max Stassi,0.9661714887642827
Carlos Correa,0.963822471409501
Evan Longoria,0.9588052472209978
Kendrys Morales,0.9523399798997052
Manuel Margot,0.948005581841014
Corey Dickerson,0.9452989396593544
Paul Goldschmidt,0.9439408124514309
Josh Bell,0.9364716813815315
Melky Cabrera,0.9306710846001022
Daniel Murphy,0.9277638182250004
Marcell Ozuna,0.9173433113350598
Cody Bellinger,0.9080645525654149
Whit Merrifield,0.8934715626655068
Mike Trout,0.8869862504315346
Adam Jones,0.8864720859278092
Raudy Read,0.8834944651459866
Logan Morrison,0.8758994933847152
Steven Souza,0.8625292620170575
Freddie Freeman,0.8428924610011691
J. d. Martinez,0.8405852920188511
Jay Bruce,0.8234471079978136
Eddie Rosario,0.8226623077481404
Salvador Perez,0.8184191018027256
Avisail Garcia,0.8170464257856404
Nick Castellanos,0.8145761705363624
Adam Duvall,0.8118662024716722
Elvis Andrus,0.8054054963681812
Mitch Haniger,0.8049329017532636
Eric Thames,0.7967678911223767
Kevin Pillar,0.7946107892390647
Matt Carpenter,0.7934524353764474
Renato Nunez,0.7909895747252442
Bryce Harper,0.7899465914717881
Albert Pujols,0.78286743343426
Rhys Hoskins,0.7728045548098058
Anthony Rizzo,0.7703435922742118
Wil Myers,0.7672848940957208
Travis Shaw,0.7662828230029372
Michael Conforto,0.7646929021427686
Edwin Encarnacion,0.7642344808955334
Andrew Mccutchen,0.7599841663566901
Trevor Story,0.7568704377272187
Carlos Santana,0.7568121454170487
Ian Happ,0.7551813410130411
Scott Schebler,0.7548494237817407
Dj Lemahieu,0.7526271424534003
Hanley Ramirez,0.7516936102977666
Trey Mancini,0.7505406414269804
Eric Hosmer,0.7479335707300301
Kris Bryant,0.7468831773072141
Gary Sanchez,0.7397709709017194
Ryon Healy,0.7389212116156797
Robinson Cano,0.7360852976190044
Khris Davis,0.7358251683755243
Max Kepler,0.7291567547742981
Ryan Braun,0.7265113124243734
Brett Gardner,0.7210634449573
Yuli Gurriel,0.7194529824855784
Miguel Sano,0.7167816159695776
Chris Stratton,0.7140818926837568
David Peralta,0.7107569180405521
Mark Reynolds,0.7075372636897906
Jake Lamb,0.7068771214561673
Tommy Joseph,0.704567174767408
Corey Seager,0.7037469318488312
Mike Moustakas,0.703592433717923
Chris Taylor,0.7032360561539076
Andrew Benintendi,0.697116453395693
Christian Yelich,0.6945451599383065
Brandon Woodruff,0.687388663415814
Odubel Herrera,0.6769835954377288
Yasiel Puig,0.6679123323527408
Mitch Moreland,0.6609075479922777
Cesar Hernandez,0.6600783477920413
Marcus Stroman,0.6578313360021582
Joe Panik,0.6491953082196904
Alex Presley,0.641218142942263
Tim Beckham,0.6391185910555864
Eduardo Escobar,0.636396713497768
Domingo Santana,0.6352805611362402
Zack Cozart,0.6343990285733746
Francisco Lindor,0.6323742333743858
Matt Olson,0.6321092170152067
Tim Federowicz,0.6301712184442181
Buster Posey,0.6274976494445953
Denard Span,0.6226737971280207
Wilson Ramos,0.6216865804550762
Kole Calhoun,0.6182820090458043
Ender Inciarte,0.6148419249067687
Mark Trumbo,0.6117100836935777
Yangervis Solarte,0.5944645166886112
Yadier Molina,0.5939833773774069
Lonnie Chisenhall,0.5929191582257947
Starlin Castro,0.5807779967519099
Jose Bautista,0.5678807010091581
Tim Anderson,0.5635428370355591
Javier Baez,0.562743936560594
Justin Bour,0.5605194937821012
Matt Davidson,0.5580062496308649
Ian Kinsler,0.5575474693802493
Christian Villanueva,0.5566962359990422
Peter Bourjos,0.5455570800297198
Hunter Pence,0.5449374090656318
Dexter Fowler,0.542263084108251
Scooter Gennett,0.5417050805391518
Justin Upton,0.5397846824562372
Lorenzo Cain,0.5336984668797006
Jed Lowrie,0.5261133917414121
Shin-soo Choo,0.5221971160513033
Aj Pollock,0.511886242181133
Jedd Gyorko,0.5095304715785421
Jean Segura,0.508808614352156
Maikel Franco,0.5059212118381824
Chase Headley,0.4861163209008967
Adrian Beltre,0.48018137690561385
Neil Walker,0.4797972344448051
Eugenio Suarez,0.47088892046978004
Tommy Pham,0.47006024461970547
Brandon Phillips,0.4679142186535423
Asdrubal Cabrera,0.4677687506515608
Chris Davis,0.46757322508218585
Anthony Rendon,0.466914975523885
Kevin Kiermaier,0.46390951123271607
Hunter Renfroe,0.45991141014620046
Steve Pearce,0.45864196651778116
Matt Holliday,0.45561244646339716
Michael Lorenzen,0.43990936038737427
Hector Sanchez,0.430075716643288
Yasmani Grandal,0.42267869045716927
Kurt Suzuki,0.41859058885193584
Todd Frazier,0.41690714975593907
Trea Turner,0.4147146537139716
Jose Pirela,0.4090001669003019
Paul Dejong,0.3945450765263524
Matt Kemp,0.3943248752583238
Enrique Hernandez,0.39075663181288467
Aledmys Díaz,0.387746739476315
Carlos Beltran,0.3857138141849643
Joe Mauer,0.3805446947517048
Willson Contreras,0.37881752247454875
Jose Reyes,0.37380538991083967
Rafael Lopez,0.36806097646015656
Ryan Raburn,0.36012490454586044
Nick Markakis,0.35959271054673114
Jarrett Parker,0.3583185066674284
Antonio Senzatela,0.3582376192879402
Kyle Seager,0.3566080858112798
Nick Williams,0.3560681771321816
Xander Bogaerts,0.35409350395210315
Ben Lively,0.34965601358472126
Kyle Schwarber,0.3380004332472496
Jake Marisnick,0.3365061709828221
Yunel Escobar,0.3258982582365432
Luis Valbuena,0.3247997219946516
Gerardo Parra,0.3227359969438436
Dee Strange-gordon,0.3226557992545361
Curtis Granderson,0.32075363061353507
Cam Gallagher,0.31902848932534167
Randal Grichuk,0.3165436004486098
Jordy Mercer,0.3155157123778559
Austin Hedges,0.3147436470756826
Nick Hundley,0.30979922536515125
Carlos Sanchez,0.3018941330237825
Billy Hamilton,0.29944664552505496
Yonder Alonso,0.2962273990123664
Danny Valencia,0.2950652005084228
Lucas Duda,0.2949224533748683
Andrelton Simmons,0.2894249843215601
Nomar Mazara,0.28847679904798573
Jorge Bonifacio,0.2864229706217202
Brandon Belt,0.28175546871961893
Alcides Escobar,0.2770201375562123
Dustin Pedroia,0.26281658261736013
Jonathan Villar,0.2626208639790195
Pat Valaika,0.25427360499107227
Carlos Gonzalez,0.252647661235005
Hernan Perez,0.2514420767313484
Eduardo Nunez,0.24963874822841306
Ben Gamel,0.2494387354332562
Welington Castillo,0.24934390449644997
Yoenis Céspedes,0.24813097825558292
