Player,ScaledRank
Jorge Soler,4.439363142877974
Yoan Moncada,4.3663514396645295
Jose Altuve,4.200796478379486
Francisco Lindor,4.105066102209563
Danny Santana,4.09772392203279
Christian Yelich,4.097176806012086
Dj Lemahieu,4.075341978512557
George Springer,4.058057670513808
Alex Bregman,3.9527676135885197
Ronald Acuna,3.9401994911228373
José Abreu,3.895911840625291
Juan Soto,3.877693730887964
Carlos Santana,3.8070433340741445
Nelson Cruz,3.7959078971402342
Paul Goldschmidt,3.7899059614645245
Gleyber Torres,3.787404360967847
Freddie Freeman,3.7794468581100333
Anthony Rendon,3.7490681934515635
Josh Bell,3.7325573085295876
Nolan Arenado,3.7322574067625975
Eugenio Suarez,3.704816506885662
Mike Trout,3.69976002343506
J. d. Martinez,3.68728512995371
Kole Calhoun,3.680272217391395
Ozzie Albies,3.66327547589927
Rafael Devers,3.5902397910445
Ketel Marte,3.5717986426212343
Jay Bruce,3.56167543102499
Pete Alonso,3.554634304916676
Marcell Ozuna,3.546629736398202
Austin Meadows,3.540216767406734
Joc Pederson,3.536421984861008
Kyle Schwarber,3.4987225234301813
Yuli Gurriel,3.489652532324356
Whit Merrifield,3.471140272332384
Mookie Betts,3.470133872650676
Cody Bellinger,3.447650656546352
Jorge Polanco,3.4192300286405644
Charlie Blackmon,3.4112654422562194
Matt Chapman,3.3788753041391293
Trevor Story,3.3609141472385957
Max Kepler,3.3434014265272576
Nick Castellanos,3.338953364129193
Trey Mancini,3.328524173112801
Starlin Castro,3.3211260110643344
Marcus Semien,3.3193671552561654
Jhoulys Chacin,3.3039650840521624
Mitch Garver,3.278843631220711
Eloy Jimenez,3.2780958916922547
Tommy Pham,3.2764509470832346
Josh Donaldson,3.2691069397594696
Miguel Sano,3.2531414407230077
Michael Brantley,3.244787761264754
Jeff Mcneil,3.230675058713017
Renato Nunez,3.174361516871278
Bryce Harper,3.09468652083737
Javier Baez,3.036793009655297
Starling Marte,3.0159653921142953
Albert Pujols,3.001070577295647
J. d. Davis,2.9736342832549196
Xander Bogaerts,2.9731442003048745
Fernando Tatis,2.9581871182638393
Eduardo Escobar,2.9530319279706325
Justin Turner,2.904869351835115
Matt Olson,2.8955215535422147
Tyler Naquin,2.881514412171682
Shin-soo Choo,2.860378377673999
Kevin Newman,2.8395623603477866
Corban Joseph,2.7713943207861447
Mike Moustakas,2.767685147782721
Carlos Correa,2.765898853060251
Christian Walker,2.7495336905430072
Eric Thames,2.7265790862982646
Ryan Braun,2.7081517177436143
Ryan O'hearn,2.662963314254441
Tim Anderson,2.6447399992223177
Michael Conforto,2.643939379869644
David Fletcher,2.6061911638648603
Jose Ramirez,2.5885600481042075
Hunter Dozier,2.5780295379755644
Brett Gardner,2.549647473318164
Jonathan Villar,2.5408897565704835
Aaron Judge,2.53392684626736
Oscar Mercado,2.5313124432640453
C. j. Cron,2.525776248648754
Donovan Solano,2.5098436218270743
Randal Grichuk,2.4957544190413525
Miguel Cabrera,2.446013526507591
Joey Gallo,2.443674410265344
Manny Machado,2.420864735035603
Ryan Lavarnway,2.414909814079388
Ramon Laureano,2.41238691430791
Aristides Aquino,2.411165097388606
Yasmani Grandal,2.4058525653205654
Kris Bryant,2.3812238304420688
Jordan Luplow,2.3565985554404176
Jeremy Hellickson,2.3231788012246177
Adam Frazier,2.2842329641823156
David Peralta,2.2691365009447684
Gary Sanchez,2.2681771495670855
Yasiel Puig,2.246754114268295
Anthony Rizzo,2.231116787876982
Eddie Rosario,2.23045240753665
Brad Miller,2.2204657076118033
Eric Hosmer,2.2080423112685987
Domingo Santana,2.185415757318548
Ian Desmond,2.1751113551148755
Gio Urshela,2.1590357353063423
Rougned Odor,2.1570060203748453
Yordan Álvarez,2.1290110471591284
Ji-man Choi,2.1289447027332815
Kevin Pillar,2.104150268001861
Hanser Alberto,2.1037945009899697
Yandy Díaz,2.096613970124624
Tom Murphy,2.061902790829713
Garrett Hampson,2.0381278713700426
Edwin Encarnacion,2.037665363411486
Jung ho Kang,2.0208203883999447
J. t. Realmuto,2.017269944728785
Hunter Renfroe,2.0146321453712783
Leury Garcia,2.012985073239738
Shohei Ohtani,2.00794222678832
Joey Votto,1.9861140036285325
Jean Segura,1.9789469932758446
Tommy La stella,1.9789418379889963
Ryan Lamarre,1.9713050637299805
Wilson Ramos,1.9469018717978228
Anthony Santander,1.9398868495856716
Mark Canha,1.877806445621751
Ryan Mcmahon,1.8628652319877512
Scott Kingery,1.8151006223369588
Dan Vogelbach,1.803658061647201
James Mccann,1.8035613491041893
Bryan Reynolds,1.7985445967226126
Willson Contreras,1.795063892745832
