Player,Rank
Jarred Cosart,2.0480247936352076
J. a. Happ,1.6009667042344433
Mookie Betts,1.144576012162425
Miguel Cabrera,1.0992197293290351
Brian Dozier,1.0919603607011115
Jose Altuve,1.0427980827194823
Nolan Arenado,1.039187533149371
Evan Longoria,1.0239307816790628
Robinson Cano,1.0193714578415274
Joey Votto,1.0067152524928367
Daniel Murphy,0.9968839515638731
David Ortiz,0.9962404539314954
Kyle Seager,0.9887882706668406
Ian Kinsler,0.9875503776084703
Manny Machado,0.9854056117088442
Carlos Santana,0.9850409915246713
Yasmany Tomás,0.9849407313458957
Jean Segura,0.9674866478359921
Mark Trumbo,0.965111520802988
Justin Upton,0.9642228734007848
Freddie Freeman,0.9526862057669688
Khris Davis,0.9470366690049367
Paul Goldschmidt,0.9467265965123043
Rougned Odor,0.9401377147227475
Deven Marrero,0.9383361405107763
Victor Martinez,0.9371809426558831
Francisco Lindor,0.9318349946816368
Trevor Story,0.9272733278480657
Edwin Encarnacion,0.9250191012246328
Mike Napoli,0.9212028222487904
Xander Bogaerts,0.9205577855664714
Adam Duvall,0.9146864480951168
Kendrys Morales,0.9137185413697543
Dj Lemahieu,0.91143832304301
Erik Gonzalez,0.9089755476267168
Kris Bryant,0.9086822596760485
José Abreu,0.9053738433463453
Stephen Vogt,0.9049430966671513
Corey Seager,0.9043049736602423
Mike Trout,0.9040277472278638
Dustin Pedroia,0.898220484927659
Carlos Beltran,0.8956837796031613
Trey Mancini,0.8910040239402247
Adam Eaton,0.8906270134907487
Matt Kemp,0.889464692557271
Josh Donaldson,0.8770220006606501
Melky Cabrera,0.8634758711540101
Logan Forsythe,0.8603368801958177
Giancarlo Stanton,0.8515973272891791
J. d. Martinez,0.8440478938620096
Hanley Ramirez,0.841588754145861
Nelson Cruz,0.832467179007916
Charlie Blackmon,0.8305383107748873
Carlos Gonzalez,0.8245457815167646
Christian Yelich,0.820443712601664
Jake Lamb,0.815855888788214
Ian Desmond,0.8091346969116514
Jonathan Villar,0.8091291893059268
Eric Hosmer,0.7917813975210132
Don Kelly,0.7860953398687219
Jose Ramirez,0.7843285603441049
Adrian Beltre,0.7828682494172156
Justin Turner,0.7770542383318119
Didi Gregorius,0.7727211394813861
Adrian Gonzalez,0.7622683197691497
Tyler Austin,0.7607009186627883
George Springer,0.7532262196960716
Jason Kipnis,0.752936626214383
Ivan Nova,0.7518257143939487
Scooter Gennett,0.7513169797181606
Cameron Maybin,0.7465111038568558
Ryan Howard,0.7454870620832902
Wil Myers,0.7441633173068604
Jose Bautista,0.7434265970120398
Albert Pujols,0.743211072687607
Anthony Rizzo,0.7293038639340038
Chris Davis,0.7252718388051435
Salvador Perez,0.7165060626673255
Odubel Herrera,0.7115984977941833
Tim Anderson,0.7021041181685838
Jacoby Ellsbury,0.7000149515523834
Yunel Escobar,0.697827750960183
Hunter Pence,0.6839783490436634
Justin Bour,0.683203340388708
Tommy Joseph,0.6747416431837735
Hernan Perez,0.6710339656683039
Gregory Polanco,0.6652436795846525
Curtis Granderson,0.6585654561649522
Pedro Alvarez,0.6559608338128436
Trevor Cahill,0.6558775850202242
Martin Prado,0.6556947546898849
Ryan Braun,0.6508786398598124
Paulo Orlando,0.650499721169071
Eddie Rosario,0.6466714850382865
Todd Frazier,0.6422971190665171
Yoenis Céspedes,0.6413681794002878
Nick Markakis,0.6386819857748242
Jonathan Schoop,0.6334362401300891
Corey Dickerson,0.6333427246484215
Neil Walker,0.630189247058199
Starlin Castro,0.6264179039440848
Adam Jones,0.6246683339967748
Gary Sanchez,0.6183114361441265
Randal Grichuk,0.6168564171262859
Chris Carter,0.6152009276184279
Welington Castillo,0.6094883768804458
Marcell Ozuna,0.609390531428917
Michael Saunders,0.6072909575765697
Andrew Mccutchen,0.6042810109114425
Austin Romine,0.6038211947747599
Devon Travis,0.5985617709946613
Brandon Phillips,0.5954933783161833
Brad Miller,0.5910800380210489
Cesar Hernandez,0.5877105694392658
Matt Carpenter,0.5873518057191774
Buster Posey,0.5873099428676175
Asdrubal Cabrera,0.5841279935622778
Tyler Naquin,0.5794598592450528
Jose Reyes,0.5791964516959786
Cheslor Cuthbert,0.5755432427411703
Wilson Ramos,0.5650369683374703
Alcides Escobar,0.5619855538342035
Maikel Franco,0.5598468698754466
Howie Kendrick,0.5526091758419548
Steve Pearce,0.5474769646815049
Danny Valencia,0.5451070581191988
Steven Souza,0.543029085122622
Jay Bruce,0.5405366963341294
J. t. Realmuto,0.5396885847452051
Brandon Drury,0.5322885303778534
Carlos Correa,0.5192081671137776
Brandon Moss,0.5163778702784618
Matt Wieters,0.516027828185187
Nick Noonan,0.5143253622085011
Stephen Piscotty,0.5137354336938611
Trea Turner,0.5122649561039991
Yadier Molina,0.4986795792249764
Charlie Culberson,0.4959085428733443
Dexter Fowler,0.4932323278514569
Yasmani Grandal,0.4907635084231715
Seth Smith,0.486399677035131
Franklin Gutierrez,0.4821045901961972
John Jaso,0.4804884367280525
Brett Gardner,0.480108802957122
Joe Mauer,0.4740556493119875
Whit Merrifield,0.4739303385499227
Steven Moya,0.472388390497943
Jackie Bradley,0.4587303767385035
Ryon Healy,0.4549966274527658
Zack Cozart,0.4515600026166513
Nomar Mazara,0.44840064921973233
Enrique Hernandez,0.44648452624145996
Mike Moustakas,0.42908355775705265
Evan Gattis,0.42877595373267285
