,Player,Rank
0,A. j. Burnett,-1.6914630788542548
1,Adam Eaton,-1.057067134875495
2,Adam Laroche,1.702276372428408
3,Aj Pollock,1.8214377561766901
4,Bryce Harper,2.9800535469017215
5,Carlos Gomez,2.5616614279424126
6,Carlos Quentin,0.020009818734555023
7,Cliff Pennington,-1.0947937249834956
8,Corey Dickerson,0.6360875951138288
9,Darin Ruf,1.8247718974375602
10,David Freese,0.024429175286135592
11,David Lough,-0.21445221684165028
12,Dioner Navarro,0.4210164178507922
13,Erik Kratz,0.24172944784309836
14,Giancarlo Stanton,2.9886597197293905
15,Ike Davis,-0.3803689287054927
16,Jayson Werth,2.8049605766968684
17,Jedd Gyorko,2.9102926699367178
18,John Buck,-0.5142155723910898
19,Lucas Duda,0.6608676010272005
20,Mark Ellis,-0.8127956961718099
21,Matt Carpenter,3.091236679626677
22,Michael Young,0.9773273562043877
23,Neil Walker,2.750803220283404
24,Placido Polanco,-1.0904451166558848
25,Reed Johnson,-1.0890936262216238
26,Rick Ankiel,0.33150778467589953
27,Starling Marte,2.706681668158518
28,Wil Nieves,-1.181530859308532
29,Xavier Paul,-0.13629128193181933
30,Yasiel Puig,2.597559838127219
31,A. j. Ellis,-0.08799260409698915
32,A. j. Pierzynski,2.004978097625708
33,Aaron Hicks,-0.5271633851142014
34,Aaron Hill,0.3184892719454555
35,Abraham Almonte,-1.0754534313376936
36,Adam Dunn,3.4831428535455946
37,Adam Jones,3.73230799905177
38,Adam Lind,3.0886687150315146
39,Adam Wainwright,-0.718833516612435
40,Adeiny Hechavarria,0.24674551172689307
41,Adrian Beltre,3.4278932206323756
42,Adrian Gonzalez,3.44646406088624
43,Albert Pujols,1.7254564111792483
44,Alberto Callaspo,-0.3052318700368014
45,Alberto Gonzalez,-0.8494956150024809
46,Alcides Escobar,-0.3661722191855724
47,Alejandro De aza,1.827830551825827
48,Alex Avila,-0.2200990334363273
49,Alex Gonzalez,-1.6100227309487758
50,Alex Gordon,2.439719148630103
51,Alex Presley,-1.156081612763075
52,Alex Rios,2.4526785209157493
53,Alexei Ramírez,0.7731048429188607
54,Alexi Amarista,-0.6625838806038273
55,Alfonso Soriano,3.5142302485806063
56,Alfredo Marte,-1.7689800455244815
57,Allen Craig,0.8313305429615792
58,Andre Ethier,0.8143128704777378
59,Andrelton Simmons,0.9465254704658508
60,Andres Torres,-0.2944429647025756
61,Andrew Brown,-1.0553230400669977
62,Andrew Lambo,-0.7839088959355615
63,Andrew Mccutchen,3.2288714279848767
64,Andy Dirks,2.2231546242875884
65,Angel Pagan,0.8073860256137907
66,Anthony Gose,2.0755167291964174
67,Anthony Recker,1.4690779370095086
68,Anthony Rendon,-0.4079067229419219
69,Anthony Rizzo,3.238879992359184
70,Aramis Ramirez,1.3619140680970034
71,Asdrubal Cabrera,2.0945596628583614
72,Austin Jackson,1.8456084304582052
73,Austin Kearns,-1.4676515923382518
74,Austin Romine,-0.41416171485552894
75,Avisail Garcia,1.057644394759129
76,B. j. Upton,-1.0808930492526365
77,Ben Revere,-1.0680408798708791
78,Ben Zobrist,2.2989222560417395
79,Billy Butler,1.9336662990643325
80,Brad Miller,1.8620203350947513
81,Brandon Barnes,0.1418618801633454
82,Brandon Belt,2.7230358613877006
83,Brandon Crawford,-0.22903046375766692
84,Brandon Inge,-1.548054974049055
85,Brandon Moss,3.550167436181802
86,Brandon Phillips,2.558884416186443
87,Brayan Pena,-0.7579117377124022
88,Brendan Ryan,-1.3203981962848648
89,Brett Gardner,2.025460035276582
90,Brett Lawrie,2.16291273712179
91,Brett Pill,-0.8765552699915068
92,Brett Wallace,1.075633892402175
93,Brian Bogusevic,-0.21058995536592715
94,Brian Dozier,1.746857879011747
95,Brian Mccann,1.650174385710135
96,Brian Roberts,0.45367183784825293
97,Bud Norris,-2.0004434870050964
98,Buster Posey,2.898824861214848
99,Caleb Gindl,0.050074362927380094
100,Cameron Rupp,-2.0754759141343455
101,Carl Crawford,2.6894598295512036
102,Carlos Beltran,3.038614609225167
103,Carlos Corporan,-0.5755465513126297
104,Carlos Gonzalez,3.6978113388683713
105,Carlos Pena,-0.9211167347974248
106,Carlos Ruiz,-1.0367503381091776
107,Carlos Santana,2.3730358257800632
108,Cesar Hernandez,-1.199541701756243
109,Cesar Izturis,-0.8708665140368504
110,Chad Tracy,1.1063792958526968
111,Charlie Blackmon,-0.6137116305519316
112,Charlie Culberson,-1.2284916315609808
113,Chase Headley,1.4041364305384132
114,Chase Utley,2.6546759836551996
115,Chris Carter,2.9344691501168483
116,Chris Coghlan,-0.8502258279179773
117,Chris Davis,3.9816222543176027
118,Chris Denorfia,0.85684127074733
119,Chris Heisey,0.9761469362224151
120,Chris Iannetta,-0.43474161401984746
121,Chris Johnson,1.0940084576128277
122,Chris Marrero,-2.280871736364484
123,Chris Nelson,-0.9987448510995538
124,Chris Owings,-1.4821702930866811
125,Chris Parmelee,0.2749346162706349
126,Chris Stewart,-1.509951635926503
127,Chris Valaika,-1.0007903420232513
128,Chris Young,1.440449474825272
129,Christian Yelich,-0.10815466312529604
130,Clayton Kershaw,-1.5949576784514308
131,Clete Thomas,-0.009119761277369243
132,Clint Barmes,0.31018414881364004
133,Coco Crisp,2.4356852356290872
134,Cody Asche,0.8502047720892705
135,Cody Ransom,0.6899746894767139
136,Cody Ross,-0.33782939546224955
137,Colby Rasmus,2.5372159159102847
138,Cole Gillespie,-1.3205384732067469
139,Cole Hamels,-1.6636936405165783
140,Collin Cowgill,0.3116636167455429
141,Conor Gillaspie,2.515275545954476
142,Corky Miller,-1.4750797140212528
143,Craig Gentry,-1.186101842530149
144,Curtis Granderson,0.7747161633054555
145,Dan Uggla,0.866819873934074
146,Daniel Descalso,0.28799284080360854
147,Daniel Murphy,2.0809645841520688
148,Daniel Nava,0.6783212954889895
149,Danny Espinosa,-0.3922470485751802
150,Darnell Mcdonald,0.14030912673836676
151,Darwin Barney,0.3220362956038096
152,Dave Sappelt,-1.4634420073616041
153,David Adams,-1.1527539464122654
154,David Dejesus,0.3911276056185036
155,David Murphy,0.11541707126196221
156,David Ortiz,3.9080344998515035
157,David Ross,0.7137479536229027
158,David Wright,2.758591995321525
159,Dee Strange-gordon,-1.839242457636433
160,Delmon Young,0.17984893884058933
161,Denard Span,0.720774164125425
162,Derek Dietrich,-0.016681421220052034
163,Derek Norris,0.30095070284071357
164,Derrick Robinson,-1.383093617625494
165,Desmond Jennings,2.2527027457554207
166,Devin Mesoraco,0.34050071979051927
167,Dexter Fowler,1.6294761600692762
168,Didi Gregorius,0.5841942589725508
169,Dj Lemahieu,1.2303732321334127
170,Domonic Brown,3.328102513942229
