,winner,loser,score
0,Aaron Brooks,Aaron Nola,1
1,Aaron Brooks,Adam Ottavino,0
2,Aaron Brooks,Adrian Houser,0
3,Aaron Brooks,Amir Garrett,1
4,Aaron Brooks,Andrew Kittredge,13
5,Aaron Brooks,Andrew Suarez,5
6,Aaron Brooks,Anthony Bass,0
7,Aaron Brooks,Anthony DeSclafani,0
8,Aaron Brooks,Archie Bradley,0
9,Aaron Brooks,Ariel Jurado,0
10,Aaron Brooks,Brad Keller,0
11,Aaron Brooks,Brad Peacock,6
12,Aaron Brooks,Brandon Woodruff,1
13,Brandon Woodruff,Aaron Brooks,1
14,Aaron Brooks,Brett Martin,6
15,Aaron Brooks,Brian Flynn,0
16,Aaron Brooks,Brock Burke,4
17,Aaron Brooks,Brock Stewart,21
18,Aaron Brooks,Cal Quantrill,0
19,Aaron Brooks,Carlos Carrasco,4
20,Aaron Brooks,Carlos Martinez,3
21,Aaron Brooks,Charlie Morton,0
22,Aaron Brooks,Chaz Roe,10
23,Aaron Brooks,Chris Sale,3
24,Aaron Brooks,Clay Buchholz,15
25,Aaron Brooks,Clayton Richard,20
26,Aaron Brooks,Connor Sadzeck,3
27,Aaron Brooks,Daniel Hudson,6
28,Aaron Brooks,Daniel Norris,2
29,Aaron Brooks,Danny Duffy,9
30,Aaron Brooks,David Phelps,0
31,Aaron Brooks,David Price,0
32,Aaron Brooks,Dillon Peters,0
33,Aaron Brooks,Domingo German,5
34,Aaron Brooks,Drew VerHagen,10
35,Aaron Brooks,Dylan Bundy,2
36,Aaron Brooks,Dylan Cease,2
37,Aaron Brooks,Dylan Covey,7
38,Aaron Brooks,Edwin Jackson,3
39,Aaron Brooks,Felix Pena,0
40,Aaron Brooks,Fernando Rodney,0
41,Aaron Brooks,Fernando Romero,1
42,Aaron Brooks,Framber Valdez,18
43,Aaron Brooks,Francisco Liriano,0
44,Aaron Brooks,Frankie Montas,10
45,Aaron Brooks,German Marquez,11
46,Aaron Brooks,Gerrit Cole,0
47,Aaron Brooks,Ivan Nova,0
48,Aaron Brooks,J.A. Happ,0
49,Aaron Brooks,Jace Fry,0
50,Aaron Brooks,Jack Flaherty,0
51,Aaron Brooks,Jacob Waguespack,1
52,Aaron Brooks,Jameson Taillon,6
53,Aaron Brooks,Jeff Samardzija,0
54,Aaron Brooks,Jefry Rodriguez,0
55,Aaron Brooks,Jeremy Jeffress,5
56,Aaron Brooks,Jesse Chavez,0
57,Aaron Brooks,Jhoulys Chacin,9
58,Aaron Brooks,Jimmy Yacabonis,0
59,Aaron Brooks,Joakim Soria,0
