,winner,loser,score
0,AJ Ramos,Dillon Gee,0
1,AJ Ramos,Kris Medlen,0
2,Aaron Crow,Clayton Richard,2
3,Aaron Crow,Rick Porcello,3
4,Rick Porcello,Aaron Crow,3
5,Aaron Crow,Tom Gorzelanny,3
6,Aaron Crow,Wade Miley,4
7,Aaron Harang,Adam Warren,11
8,Aaron Harang,Alex Cobb,0
9,Aaron Harang,Alex Wilson,26
10,Aaron Harang,Alfredo Aceves,6
11,Alfredo Aceves,Aaron Harang,6
12,Aaron Harang,Alfredo Simon,30
13,Aaron Harang,Allen Webster,9
14,Aaron Harang,Andrew Cashner,1
15,Aaron Harang,Andy Pettitte,12
16,Aaron Harang,Anthony Swarzak,22
17,Aaron Harang,Bartolo Colon,0
18,Aaron Harang,Blake Beavan,12
19,Aaron Harang,Brandon Maurer,0
20,Aaron Harang,Brandon Workman,8
21,Aaron Harang,Brett Anderson,1
22,Aaron Harang,Brett Oberholtzer,0
23,Aaron Harang,Bud Norris,11
24,Aaron Harang,C.J. Wilson,0
25,Aaron Harang,Carlos Carrasco,20
26,Aaron Harang,Carlos Martinez,0
27,Aaron Harang,Carlos Villanueva,0
28,Aaron Harang,Carter Capps,7
29,Aaron Harang,Chad Durbin,0
30,Aaron Harang,Chad Jenkins,0
31,Aaron Harang,Charlie Furbush,0
32,Aaron Harang,Charlie Morton,0
33,Aaron Harang,Chris Sale,0
34,Aaron Harang,Clay Buchholz,6
35,Aaron Harang,Cliff Lee,0
36,Aaron Harang,Cole Hamels,9
37,Aaron Harang,Cory Burns,17
38,Aaron Harang,Craig Breslow,20
39,Aaron Harang,Craig Stammen,44
40,Aaron Harang,Dallas Keuchel,8
41,Aaron Harang,Dan Haren,0
42,Aaron Harang,Dan Straily,16
43,Aaron Harang,David Phelps,9
44,Aaron Harang,David Price,0
45,Aaron Harang,Dillon Gee,12
46,Aaron Harang,Dustin McGowan,0
47,Aaron Harang,Dylan Axelrod,16
48,Aaron Harang,Edgmer Escalona,1
49,Aaron Harang,Edwin Jackson,4
50,Aaron Harang,Erasmo Ramirez,4
51,Aaron Harang,Erik Bedard,0
52,Aaron Harang,Ernesto Frieri,0
53,Aaron Harang,Ervin Santana,6
54,Aaron Harang,Esmil Rogers,26
55,Aaron Harang,Felix Doubront,1
56,Aaron Harang,Fernando Rodney,7
57,Aaron Harang,Francisco Liriano,3
58,Aaron Harang,Garrett Richards,17
59,Aaron Harang,Gio Gonzalez,0
60,Aaron Harang,Glen Perkins,21
61,Aaron Harang,Greg Reynolds,8
62,Aaron Harang,Hector Rondon,10
63,Aaron Harang,Henderson Alvarez III,17
64,Aaron Harang,Homer Bailey,0
65,Aaron Harang,Ian Kennedy,0
66,Aaron Harang,Ivan Nova,9
67,Aaron Harang,J.A. Happ,0
68,Aaron Harang,Jacob Turner,2
69,Aaron Harang,Jake McGee,0
70,Aaron Harang,Jake Peavy,0
71,Aaron Harang,James Shields,17
72,Aaron Harang,Jarrod Parker,34
73,Aaron Harang,Jason Hammel,27
74,Aaron Harang,Jason Vargas,0
75,Aaron Harang,Javier Lopez,2
76,Aaron Harang,Jeff Locke,0
77,Aaron Harang,Jeff Samardzija,0
78,Aaron Harang,Jered Weaver,22
79,Aaron Harang,Jeremy Affeldt,10
80,Aaron Harang,Jeremy Bonderman,17
81,Aaron Harang,Jeremy Hefner,1
82,Aaron Harang,Jeremy Hellickson,2
83,Aaron Harang,Jesse Chavez,7
84,Aaron Harang,Jhoulys Chacin,19
85,Aaron Harang,Jim Johnson,4
86,Aaron Harang,Joaquin Benoit,0
87,Aaron Harang,Joe Nathan,1
88,Joe Nathan,Aaron Harang,1
89,Aaron Harang,Joe Saunders,23
90,Aaron Harang,John Danks,2
91,Aaron Harang,John Lackey,0
92,Aaron Harang,Johnny Cueto,9
93,Aaron Harang,Jonathon Niese,8
94,Aaron Harang,Jordan Lyles,14
95,Aaron Harang,Jose Alvarez,19
96,Aaron Harang,Jose Quintana,4
97,Aaron Harang,Josh Johnson,13
98,Aaron Harang,Josh Lindblom,3
99,Aaron Harang,Juan Gutierrez,13
100,Aaron Harang,Julio Teheran,23
101,Aaron Harang,Justin De Fratus,2
102,Aaron Harang,Justin Wilson,0
103,Aaron Harang,Kevin Correia,6
104,Aaron Harang,Kevin Gausman,1
105,Aaron Harang,Kevin Jepsen,0
106,Aaron Harang,Kevin Siegrist,5
107,Kevin Siegrist,Aaron Harang,5
108,Aaron Harang,Kris Medlen,5
109,Aaron Harang,Lance Lynn,0
110,Aaron Harang,Liam Hendriks,4
111,Aaron Harang,Louis Coleman,7
112,Louis Coleman,Aaron Harang,7
113,Aaron Harang,Lucas Harrell,15
114,Aaron Harang,Luis Avilan,15
115,Aaron Harang,Luis Garcia,14
116,Aaron Harang,Luis Mendoza,22
117,Aaron Harang,Madison Bumgarner,0
118,Aaron Harang,Mark Buehrle,9
119,Aaron Harang,Martin Perez,7
120,Aaron Harang,Mat Latos,5
121,Aaron Harang,Matt Garza,11
122,Matt Garza,Aaron Harang,11
123,Aaron Harang,Matt Harrison,8
