,winner,loser,score
0,A.J. Achter,Aaron Sanchez,2
1,A.J. Achter,Bartolo Colon,0
2,A.J. Achter,Carlos Carrasco,1
3,A.J. Achter,Carlos Martinez,1
4,Carlos Martinez,A.J. Achter,1
5,A.J. Achter,Carlos Rodon,4
6,A.J. Achter,Clay Buchholz,0
7,A.J. Achter,David Phelps,0
8,A.J. Achter,David Price,0
9,A.J. Achter,Dillon Gee,6
10,A.J. Achter,Francisco Liriano,6
11,Francisco Liriano,A.J. Achter,6
12,A.J. Achter,Ivan Nova,0
13,A.J. Achter,James Shields,6
14,A.J. Achter,Jeff Samardzija,7
15,Jeff Samardzija,A.J. Achter,7
16,A.J. Achter,Jered Weaver,6
17,A.J. Achter,Jhoulys Chacin,0
18,A.J. Achter,Jose Alvarez,5
19,A.J. Achter,Kris Medlen,8
20,A.J. Achter,Luis Perdomo,0
21,A.J. Achter,Marcus Stroman,0
22,A.J. Achter,Martin Perez,0
23,A.J. Achter,Rick Porcello,5
24,A.J. Achter,Ricky Nolasco,12
25,A.J. Achter,Sam Dyson,0
26,A.J. Achter,Trevor Bauer,0
27,A.J. Achter,Yordano Ventura,1
28,A.J. Achter,Yu Darvish,6
29,A.J. Cole,Aaron Sanchez,0
30,A.J. Cole,Adam Ottavino,3
31,A.J. Cole,Alec Asher,7
32,A.J. Cole,Bartolo Colon,0
33,A.J. Cole,Blaine Boyer,10
34,A.J. Cole,Brian Flynn,0
35,A.J. Cole,Carlos Martinez,10
36,A.J. Cole,Carlos Rodon,0
37,A.J. Cole,Chaz Roe,5
38,Chaz Roe,A.J. Cole,5
39,A.J. Cole,Clayton Richard,0
40,A.J. Cole,Colin Rea,0
41,A.J. Cole,David Phelps,3
42,A.J. Cole,Dustin McGowan,2
43,A.J. Cole,Fernando Rodney,10
44,A.J. Cole,Gio Gonzalez,2
45,A.J. Cole,James Shields,16
46,A.J. Cole,Jameson Taillon,0
47,A.J. Cole,Jason Hammel,0
48,A.J. Cole,Javier Lopez,4
49,A.J. Cole,Jeff Samardzija,5
50,A.J. Cole,Jeremy Hellickson,8
51,A.J. Cole,John Lackey,2
52,A.J. Cole,Johnny Cueto,22
53,A.J. Cole,Jonathon Niese,7
54,A.J. Cole,Jose Urena,0
55,A.J. Cole,Josh Osich,11
56,A.J. Cole,Luis Perdomo,0
57,A.J. Cole,Madison Bumgarner,0
58,A.J. Cole,Marcus Stroman,3
59,A.J. Cole,Matt Wisler,12
60,A.J. Cole,Paul Clemens,11
61,A.J. Cole,Santiago Casilla,0
62,A.J. Cole,Tom Koehler,1
63,A.J. Cole,Trevor Bauer,4
64,A.J. Cole,Tyler Chatwood,0
65,A.J. Cole,Wei-Yin Chen,8
66,A.J. Cole,Wily Peralta,15
67,A.J. Cole,Yordano Ventura,0
68,A.J. Cole,Zack Greinke,0
69,AJ Ramos,Anthony DeSclafani,0
70,AJ Ramos,Braden Shipley,4
71,AJ Ramos,Clayton Richard,2
72,AJ Ramos,Hector Neris,5
73,Hector Neris,AJ Ramos,5
74,AJ Ramos,Jason Hammel,4
75,AJ Ramos,Luis Perdomo,0
76,AJ Ramos,Matt Wisler,2
77,AJ Ramos,Randall Delgado,5
78,Randall Delgado,AJ Ramos,5
79,Aaron Blair,Anthony DeSclafani,0
80,Aaron Blair,Brad Hand,0
81,Aaron Blair,Cole Hamels,0
82,Aaron Blair,David Phelps,0
83,Aaron Blair,Dustin McGowan,1
84,Dustin McGowan,Aaron Blair,1
85,Aaron Blair,Francisco Liriano,0
86,Aaron Blair,Hunter Strickland,0
87,Aaron Blair,Jacob deGrom,0
88,Aaron Blair,James Shields,0
89,Aaron Blair,Jeff Samardzija,0
90,Aaron Blair,John Lackey,0
91,Aaron Blair,Johnny Cueto,0
92,Aaron Blair,Jonathon Niese,0
93,Aaron Blair,Liam Hendriks,0
94,Aaron Blair,Luis Perdomo,0
95,Aaron Blair,Madison Bumgarner,0
96,Aaron Blair,Marcus Stroman,1
97,Marcus Stroman,Aaron Blair,1
98,Aaron Blair,Matt Garza,1
99,Matt Garza,Aaron Blair,1
100,Aaron Blair,Matt Wisler,0
101,Aaron Blair,Pedro Baez,0
102,Aaron Blair,Ricky Nolasco,0
103,Aaron Blair,Robbie Ray,0
104,Aaron Blair,Seth Lugo,1
105,Aaron Blair,Shelby Miller,0
106,Aaron Blair,Zach Duke,1
107,Zach Duke,Aaron Blair,1
108,Aaron Blair,Zach Eflin,0
109,Aaron Sanchez,A.J. Achter,0
110,Aaron Sanchez,A.J. Cole,1
111,Aaron Sanchez,Adam Ottavino,20
112,Aaron Sanchez,Alex Reyes,0
113,Aaron Sanchez,Alex Wilson,43
114,Aaron Sanchez,Alex Wood,17
115,Aaron Sanchez,Andrew Cashner,0
116,Aaron Sanchez,Andrew Miller,34
117,Aaron Sanchez,Anthony DeSclafani,3
118,Aaron Sanchez,Bartolo Colon,29
119,Aaron Sanchez,Blaine Boyer,10
120,Aaron Sanchez,Brad Hand,49
121,Aaron Sanchez,Braden Shipley,24
122,Aaron Sanchez,Brady Rodgers,1
123,Aaron Sanchez,Brett Oberholtzer,20
