,Player,Rank
0,A.J. Burnett,6.041029898751215
1,Aaron Cook,-0.6428922098173041
2,Aaron Harang,2.4096803516438463
3,Aaron Heilman,-1.804264700177183
4,Aaron Laffey,-1.4667733516098271
5,Adalberto Mendez,-2.1980482568871453
6,Adam Ottavino,-1.7280504857907524
7,Adam Russell,-1.8537813225783506
8,Adam Wainwright,7.007417106892681
9,Alex Burnett,-1.841811871128161
10,Alex Sanabia,2.3567830637687943
11,Alexi Ogando,-1.000307740077047
12,Alfredo Aceves,-4.215135981219044
13,Alfredo Figaro,-3.0781719515354156
14,Alfredo Simon,-1.9244647013148084
15,Andrew Bailey,-2.3972446354158135
16,Andrew Cashner,-2.0059093459206103
17,Andrew Miller,3.784212909480036
18,Andy Oliver,-0.7683899820201099
19,Andy Pettitte,4.906734550748914
20,Andy Sonnanstine,-1.4481651801181354
21,Anibal Sanchez,5.264808840847225
22,Anthony Lerew,-1.0784436120415388
23,Anthony Slama,-2.5238348145758738
24,Anthony Varvaro,-1.750064199108451
25,Antonio Bastardo,-1.2236185501921686
26,Armando Galarraga,2.1491309499270086
27,Arthur Rhodes,-0.8936093671107129
28,Barry Enright,2.0861287753142244
29,Barry Zito,5.288734753857244
30,Ben Sheets,4.351858982698836
31,Bill Bray,-1.9301537868789367
32,Billy Wagner,3.6226553692103223
33,Blaine Boyer,-2.776214979515384
34,Blake Hawksworth,-1.4695800605606057
35,Blake Wood,-2.516930330257947
36,Bob Howry,-3.7095271272370005
37,Bobby Cassevah,-2.918471711572608
38,Bobby Cramer,-1.6672238496687652
39,Bobby Jenks,-0.6258145041830999
40,Boof Bonser,-2.2928360521644375
41,Boone Logan,-1.8990200877928318
42,Brad Bergesen,2.8182911389412997
43,Brad Kilby,-2.3426355054254886
44,Brad Lidge,-0.8816376535532857
45,Brad Lincoln,-1.9436981099814699
46,Brad Mills,-0.8226136643455523
47,Brad Penny,3.5608447555566474
48,Brad Thomas,-2.3499979843387373
49,Brad Thompson,-3.3039441480565346
50,Brad Ziegler,-2.118210946379985
51,Brandon Beachy,0.8187030998222176
52,Brandon Kintzler,-2.005913234091419
53,Brandon League,-1.208635695792038
54,Brandon Lyon,-2.1154154605820974
55,Brandon Medders,-3.641987248696062
56,Brandon Morrow,6.591662753297666
57,Brendan Donnelly,-1.524235207952069
58,Brett Anderson,2.9111491308984965
59,Brett Cecil,5.847766849619308
60,Brett Myers,6.44681029119991
61,Brian Bannister,2.1749446128357106
62,Brian Bruney,-2.9902816417282683
63,Brian Burres,0.32323969461920826
64,Brian Duensing,1.0893789813321324
65,Brian Fuentes,-1.6854361013273427
66,Brian Matusz,6.159677901836486
67,Brian Moehler,-2.2032354122936075
68,Brian Sanches,-2.0192360836409793
69,Brian Stokes,-2.1302499770804593
70,Brian Sweeney,-3.1942075266331265
71,Brian Tallet,-0.9641978816622058
72,Brian Wilson,2.2415102508119022
73,Bronson Arroyo,4.68253896574295
74,Bruce Chen,3.1809517788371884
75,Bryan Bullington,-0.30281279826068097
76,Bud Norris,6.306824913933498
77,Burke Badenhop,-2.0333135463753784
78,C.J. Wilson,6.6343483354845105
79,CC Sabathia,7.382085244213369
80,Carl Pavano,4.745955083471296
81,Carlos Carrasco,3.8239641210426174
82,Carlos Fisher,-1.9789612582606404
83,Carlos Marmol,3.910644266768659
84,Carlos Monasterios,-0.9933253291191968
85,Carlos Rosa,-3.657347255673627
86,Carlos Silva,3.6898793418093834
87,Carlos Torres,1.8934416408060681
88,Carlos Villanueva,0.9285833401326866
89,Carlos Zambrano,4.080218468848616
90,Casey Janssen,-1.3501098037193655
91,Cedrick Bowers,-1.9091645790047562
92,Cesar Ramos,-2.3303838263492027
93,Chad Billingsley,6.952202243565923
94,Chad Cordero,-3.5331696370488728
95,Chad Durbin,-1.0502276986150771
96,Chad Gaudin,-1.2058422565984448
97,Chad Qualls,-1.8576305483815396
98,Chan Ho Park,-2.4614146707253846
99,Charlie Haeger,-0.9333242368784479
100,Charlie Morton,-0.34119617174733796
101,Chris Capuano,0.2007702622131518
102,Chris Carpenter,6.218629872777919
103,Chris Leroux,-2.33444817265618
104,Chris Narveson,3.225697184615168
105,Chris Perez,-0.35872848149551034
106,Chris Ray,-3.1837608826558617
107,Chris Resop,-2.236807727636653
108,Chris Sale,-0.29323823319839964
109,Chris Sampson,-3.2583753147479246
110,Chris Seddon,-2.353757478218911
111,Chris Smith,-0.5019995296684201
112,Chris Tillman,1.518820445775841
113,Chris Volstad,3.4348446508026
114,Chris Young,-1.7731120060141867
115,Cla Meredith,-3.3034197263300675
116,Claudio Vargas,-2.731096554786948
117,Clay Buchholz,5.207949953250185
118,Clay Hensley,0.9848019405306515
119,Clay Rapada,-2.9772025388625267
120,Clayton Kershaw,7.06572033149771
121,Clayton Richard,6.342317932885142
122,Cliff Lee,7.447924313119265
123,Colby Lewis,6.862274233315353
124,Cole Hamels,6.971902300793711
125,Collin Balester,-1.3651563143266605
126,Cory Luebke,0.8333559655722125
127,Craig Breslow,-1.0668818056227265
128,Craig Kimbrel,1.0203226757324213
129,Craig Stammen,2.385937555231873
130,Cristhian Martinez,-3.185803452530728
131,D.J. Carrasco,-0.3009351345176891
132,Daisuke Matsuzaka,6.184414014181733
133,Dale Thayer,-1.7825872977698152
134,Dallas Braden,5.436351349907267
135,Damaso Marte,-2.5836932897737914
136,Dan Haren,6.213433722850446
137,Dan Meyer,-3.903805666238323
138,Dan Runzler,-2.0410996827535404
139,Dan Wheeler,-0.960365912998438
140,Dana Eveland,-1.2087822674468134
141,Daniel Bard,0.03563085010685591
142,Daniel Herrera,-3.0479588960989386
143,Daniel Hudson,3.805997816304567
144,Daniel McCutchen,-2.0103778183475804
145,Daniel Schlereth,-1.2880118698981557
146,Danys Baez,-3.2208343431531423
147,Darren O'Day,-1.7666559424696038
148,Darren Oliver,-0.03435335967694207
149,Dave Bush,2.8555845694298982
150,David Aardsma,-0.9590024875396788
151,David Hernandez,0.5640554644604001
152,David Herndon,-3.2864218249804105
153,David Huff,-0.4495527118592861
154,David Pauley,0.44094274292038876
155,David Price,7.022954408846831
156,David Purcey,-2.0630673508321933
157,David Riske,-3.3863061276609003
158,David Robertson,-0.09645410480648549
159,Denny Bautista,-1.0553989811176046
160,Dennys Reyes,-2.0661511981465623
161,Derek Holland,1.8750451359613343
162,Derek Lowe,5.107111416002434
163,Dillon Gee,-1.5037873701169002
164,Dontrelle Willis,0.705400761184012
165,Doug Davis,0.4024771805969107
166,Doug Fister,4.613900138203929
167,Doug Mathis,-3.495624151082622
168,Doug Slaten,-2.408617136045716
169,Drew Storen,-2.001513493434757
170,Dustin Moseley,0.2388163286101981
171,Dustin Nippert,-1.6889156479905247
172,Dustin Richardson,-2.8077338089336683
173,Dusty Hughes,-2.027335299894673
174,Eddie Bonine,-2.673182484235612
175,Edinson Volquez,3.1791002326489406
176,Edwar Ramirez,-2.3762954687431934
177,Edward Mujica,0.13135686406066693
178,Edwin Jackson,6.099785872422185
179,Elmer Dessens,-3.5296569699281752
180,Enerio Del Rosario,-3.494418344380716
181,Enrique Gonzalez,-3.3672152597078235
182,Eric O'Flaherty,-2.092789778453302
183,Ernesto Frieri,-0.1360499592282064
184,Ervin Santana,6.75013734304952
185,Esmerling Vasquez,-0.24634574165610426
186,Esmil Rogers,1.5997965966380425
187,Evan Meek,-1.2642018815554545
188,Felipe Paulino,3.422458344097293
189,Felix Doubront,-1.3121714432397504
190,Felix Hernandez,7.5372291348428115
191,Fernando Abad,-3.6509212012294263
