,Player,Rank
0,A. j. Burnett,-1.608873934482472
1,Adam Kennedy,-1.085630031135585
2,Adrian Gonzalez,0.8514981510881462
3,Allen Craig,3.5448410191511956
4,Aramis Ramirez,3.2865359621036334
5,Austin Jackson,2.7869793073135454
6,Bobby Abreu,-1.3866331229597202
7,Brandon Belt,0.5607980566261241
8,Brandon Crawford,-0.7594390875840988
9,Brian Bogusevic,-1.6418908953061027
10,Carlos Beltran,3.259925707938719
11,Carlos Gomez,1.9475514573023636
12,Carlos Quentin,1.8783619656425539
13,Carlos Santana,0.9572796049106149
14,Chase Headley,3.211061253860223
15,Chase Utley,0.6750971890027085
16,Clint Barmes,-0.5570446187920425
17,Corey Hart,3.452037590819761
18,Daniel Murphy,1.9443666592826483
19,Darwin Barney,-0.15842370676334086
20,David Freese,2.6612431146300515
21,David Wright,2.770817897002344
22,Elian Herrera,-1.680929751582218
23,Eric Young,-1.3053070719392805
24,Everth Cabrera,-0.4009842934844005
25,Fernando Martinez,0.2818295457718988
26,Freddie Freeman,2.654858589895631
27,Ian Stewart,-0.7495882891702452
28,Ike Davis,2.722046766731033
29,J. d. Martinez,-0.09756887574033178
30,James Loney,-1.104517239698222
31,Jason Kipnis,1.179730750798714
32,Jason Kubel,2.354868023023112
33,Jerry Hairston,-0.7018651603387831
34,Jesus Guzman,1.0092462824478559
35,Jimmy Rollins,3.1471890228461143
36,John Buck,0.12670385556139477
37,Jordan Schafer,-1.0139680114349956
38,Jose Tabata,0.4969487218971926
39,Josh Harrison,-0.227974633632258
40,Juan Pierre,-0.2119386600935821
41,Justin Upton,1.6306556398958651
42,Kirk Nieuwenhuis,-0.36131929608544333
43,Laynce Nix,-0.6022015166835016
44,Lonnie Chisenhall,-0.6960851395183473
45,Lucas Duda,-0.36813252775517347
46,Marco Scutaro,1.3818629390262738
47,Martin Maldonado,-0.6880455340506596
48,Matt Carpenter,2.592177306039347
49,Michael Bourn,2.1172785174778057
50,Michael Brantley,2.431221162059476
51,Mike Morse,1.2561708439227028
52,Neil Walker,1.3949875630327704
53,Nori Aoki,1.4931875794125609
54,Omar Infante,0.010261140260897077
55,Pedro Alvarez,2.4945155049211793
56,Rafael Furcal,0.3918371453066021
57,Reed Johnson,-0.725856956827857
58,Rod Barajas,-0.0938526795653897
59,Ryan Howard,2.1247547873909176
60,Ryan Ludwick,3.0674550974118224
61,Starlin Castro,2.8886407590521355
62,Tony Gwynn,-1.5993853037273187
