,winner,loser,score
0,A.J. Burnett,Alexi Ogando,0
1,A.J. Burnett,Blake Beavan,4
2,A.J. Burnett,Brandon Beachy,1
3,A.J. Burnett,Brett Cecil,0
4,A.J. Burnett,Brian Duensing,0
5,A.J. Burnett,Bruce Chen,11
6,A.J. Burnett,Bud Norris,0
7,A.J. Burnett,Carl Pavano,0
8,A.J. Burnett,Carlos Villanueva,10
9,A.J. Burnett,Chad Durbin,0
10,A.J. Burnett,Chris Narveson,0
11,A.J. Burnett,Chris Tillman,2
12,A.J. Burnett,Clay Buchholz,7
13,Clay Buchholz,A.J. Burnett,7
14,A.J. Burnett,Colby Lewis,1
15,Colby Lewis,A.J. Burnett,1
16,A.J. Burnett,David Pauley,0
17,A.J. Burnett,Derek Holland,2
18,A.J. Burnett,Doug Fister,2
19,Doug Fister,A.J. Burnett,2
20,A.J. Burnett,Dustin McGowan,3
21,A.J. Burnett,Felipe Paulino,0
22,A.J. Burnett,Felix Hernandez,0
23,A.J. Burnett,Freddy Garcia,2
24,A.J. Burnett,Henderson Alvarez III,0
25,A.J. Burnett,Hisanori Takahashi,0
26,A.J. Burnett,J.A. Happ,6
27,A.J. Burnett,Jair Jurrjens,0
28,A.J. Burnett,Jake Westbrook,0
29,A.J. Burnett,James Shields,0
30,A.J. Burnett,Jason Marquis,0
31,A.J. Burnett,Jason Vargas,5
32,A.J. Burnett,Jeff Francis,0
33,A.J. Burnett,Jeff Niemann,9
34,A.J. Burnett,Jered Weaver,0
35,A.J. Burnett,Jeremy Hellickson,0
36,A.J. Burnett,Jesse Litsch,0
37,A.J. Burnett,Jim Johnson,0
38,A.J. Burnett,John Danks,0
39,A.J. Burnett,John Lackey,0
40,A.J. Burnett,Jon Rauch,4
41,A.J. Burnett,Jordan Lyles,2
42,A.J. Burnett,Jose Ascanio,2
43,A.J. Burnett,Josh Beckett,0
44,A.J. Burnett,Josh Tomlin,5
45,A.J. Burnett,Justin Verlander,0
46,A.J. Burnett,Kyle Drabek,0
47,A.J. Burnett,Kyle Lohse,1
48,A.J. Burnett,Luis Ayala,0
49,A.J. Burnett,Luis Perez,2
50,A.J. Burnett,Luke Hochevar,6
51,A.J. Burnett,Mark Buehrle,0
52,A.J. Burnett,Matt Harrison,0
53,A.J. Burnett,Max Scherzer,0
54,A.J. Burnett,Mitch Talbot,0
55,A.J. Burnett,Nick Blackburn,2
56,A.J. Burnett,Phil Hughes,0
57,A.J. Burnett,Randy Wells,0
58,A.J. Burnett,Ricky Romero,0
59,A.J. Burnett,Roberto Hernandez,0
60,A.J. Burnett,Roy Halladay,0
61,A.J. Burnett,Tim Lincecum,0
62,A.J. Burnett,Trevor Cahill,0
63,Aaron Harang,Aaron Heilman,0
64,Aaron Harang,Brandon Beachy,4
65,Aaron Harang,Bronson Arroyo,0
66,Aaron Harang,Bud Norris,0
67,Aaron Harang,Chad Billingsley,0
68,Aaron Harang,Chris Narveson,0
69,Aaron Harang,Clayton Mortensen,11
70,Aaron Harang,Cliff Lee,0
